7704_106969_000000_000000	CHAPTER V	CHAPTER five	false	0	20.31	25.844408
7704_106969_000027_000000	And so they talked, a strange couple; but the younger of them had a faith which the elder might envy, and a grasp of the unseen that the ripest saint could not surpass.	And so they talked, a strange couple; but the younger of them had a faith which the elder might envy, and a grasp of the unseen that the ripest saint could not surpass.	false	209.54	218.77	25.561222
7704_106969_000028_000000	Not long after this, Teddy and his schoolfellows were having a delightful afternoon in the woods.	Not long after this, Teddy and his schoolfellows were having a delightful afternoon in the woods.	true	220.43	224.98	22
7704_106969_000028_000001	It was Saturday afternoon, and they were playing their favourite war game, Teddy, of course, being prime instigator of the whole affair.	It was Saturday afternoon, and they were playing their favourite war game, Teddy, of course, being prime instigator of the whole affair.	true	225.35	231.93	24.682762
7704_106969_000028_000002	A few of the more adventurous girls had joined them, Nancy amongst them.	A few of the more adventurous girls had joined them, Nancy amongst them.	false	231.93	237.07	23.573189
7704_106969_000028_000003	Her respect for Teddy was gradually increasing, though nothing seemed to quench her self-assertion and independence of thought and action.	Her respect for Teddy was gradually increasing, though nothing seemed to quench her self assertion and independence of thought and action.	true	237.53	244.36	24.292473
7704_106969_000028_000004	At length Teddy announced his intention of going off on an expedition as a scout, and on Nancy's insisting that she should come too, the two children started, made their way out of the wood and down to the banks of the stream, which soon joined the river.	At length Teddy announced his intention of going off on an expedition as a scout, and on Nancy's insisting that she should come too, the two children started, made their way out of the wood and down to the banks of the stream, which soon joined the river.	true	245.12	259	23.66328
7704_106969_000029_000000	'What have we to do?' asked Nancy.	'What have we to do?' asked Nancy.	true	260.51	262.84	25.025517
7704_106969_000030_000000	'It's great fun.	'It's great fun.	true	263.54	264.7	28.47591
7704_106969_000030_000001	You see, every one we meet is an enemy, and we have to get past them without them seeing us; we must crawl through the long grass, or we must climb a tree, or get through the bushes; all kinds of adventures we have.'	You see, every one we meet is an enemy, and we have to get past them without them seeing us; we must crawl through the long grass, or we must climb a tree, or get through the bushes; all kinds of adventures we have.'	false	264.71	276.13	26.156696
7704_106969_000031_000000	'And if we don't meet anybody?'	'And if we don't meet anybody?'	true	277.04	278.56	23.18586
7704_106969_000032_000000	'That's why I came down this way: there are always a lot of people fishing in the river.	'That's why I came down this way: there are always a lot of people fishing in the river.	true	279.17	283.21	23.062454
7704_106969_000032_000001	Now look out, don't you talk loud, and step softly. Just think that the first person who sees us will shoot us dead.'	Now look out, don't you talk loud, and step softly. Just think that the first person who sees us will shoot us dead.'	false	283.4	289.45	26.954762
7704_106969_000033_000000	'But they won't.'	'But they won't.'	true	290.3	291.4	32.403614
7704_106969_000034_000000	'You must make believe they will.' Teddy's tone was stern, and Nancy was too occupied in holding her hat on her head as they crept through some low bushes to advance any more sceptical opinions.	'You must make believe they will.' Teddy's tone was stern, and Nancy was too occupied in holding her hat on her head as they crept through some low bushes to advance any more sceptical opinions.	true	291.98	302.59	25.291765
7704_106969_000035_000000	And then suddenly, a short time after, they came upon a fisherman.	And then suddenly, a short time after, they came upon a fisherman.	true	303.59	306.88	24.895428
7704_106969_000035_000001	It was only a burly farmer, who was evidently making a day of it, for he sat under the shade of a tree with the remnants of a substantial lunch around him; his fishing-rod was in his hand, but the line was out of the water, and he, with head thrown back and mouth wide open, was fast asleep.	It was only a burly farmer, who was evidently making a day of it, for he sat under the shade of a tree with the remnants of a substantial lunch around him; his fishing rod was in his hand, but the line was out of the water, and he, with head thrown back and mouth wide open, was fast asleep.	true	307.37	323.325	23.054924
7704_106969_000036_000000	'Hush!' said Teddy, in an excited whisper.	'Hush!' said Teddy, in an excited whisper.	true	323.325	326.11	25.923346
7704_106969_000036_000001	'If he wakes, all is up with us; now let's get past him on tiptoe.'	'If he wakes, all is up with us; now let's get past him on tiptoe.'	true	326.12	329.92	28.60522
7704_106969_000037_000000	This was accomplished safely; but having passed him Teddy stood still, and the spirit of mischief seized hold of him.	This was accomplished safely; but having passed him Teddy stood still, and the spirit of mischief seized hold of him.	true	330.95	337.18	25.296347
7704_106969_000037_000001	Turning to Nancy, he said, with sparkling eyes, 'What fun to take him prisoner and tie him up to the tree with his own fishing-line!	Turning to Nancy, he said, with sparkling eyes, 'What fun to take him prisoner and tie him up to the tree with his own fishing line!	true	337.52	344.11	24.727167
7704_106969_000037_000002	He's an enemy; I really think it's our duty to do it.	He's an enemy; I really think it's our duty to do it.	true	344.21	346.96	25.695274
7704_106969_000037_000003	You stay here and watch me.'	You stay here and watch me.'	true	347.12	348.46	25.730469
7704_106969_000038_000000	Deftly and quickly Teddy set to work, but when he had once passed the line round the farmer's body and the tree, he had no difficulty in finishing the work he had begun.	Deftly and quickly Teddy set to work, but when he had once passed the line round the farmer's body and the tree, he had no difficulty in finishing the work he had begun.	false	349.37	358.39	25.374302
7704_106969_000038_000001	Dancing like an elf with the line in his hand, he spun round and round the tree till the line was wound round to its very last extremity, and the farmer looked like some big bluebottle fly entangled in the fine meshes of a spider's web.	Dancing like an elf with the line in his hand, he spun round and round the tree till the line was wound round to its very last extremity, and the farmer looked like some big bluebottle fly entangled in the fine meshes of a spider's web.	true	359.21	371.38	24.60688
7704_106969_000038_000002	Still he slept on, and with a delighted chuckle Teddy sped back to his little companion; her eyes were dancing with mirth, and she clapped her hands at the successful exploit.	Still he slept on, and with a delighted chuckle Teddy sped back to his little companion; her eyes were dancing with mirth, and she clapped her hands at the successful exploit.	false	371.75	381.49	26.902765
7704_106969_000039_000000	'He'll wake up and won't be able to get away.	'He'll wake up and won't be able to get away.	false	382.79	384.88	25.855104
7704_106969_000039_000001	What fun! how I should like to see him!'	What fun! how I should like to see him!'	true	384.98	387.37	26.71837
7704_106969_000040_000000	'Come on quick.	'Come on quick.	true	388.04	388.83	27.971632
7704_106969_000040_000001	He's Farmer Green, and he's an awful angry man; he gave Sam such a thrashing for tying an old saucepan to one of his pigs' tails. He won't know who has done it, and I did tie the knots awful tight.'	He's Farmer Green, and he's an awful angry man; he gave Sam such a thrashing for tying an old saucepan to one of his pigs' tails. He won't know who has done it, and I did tie the knots awful tight.'	true	388.83	398.95	24.815563
7704_106969_000041_000000	Away they ran; but they had not proceeded far before Teddy came to a standstill, and all the saucy sparkle died out of his eyes.	Away they ran; but they had not proceeded far before Teddy came to a standstill, and all the saucy sparkle died out of his eyes.	false	400.19	407.23	23.903246
7704_106969_000042_000000	'What's the matter?' asked Nancy.	'What's the matter?' asked Nancy.	true	408.17	409.89	23.138517
7704_106969_000042_000001	'Have you got a pain?'	'Have you got a pain?'	true	409.89	410.95	30.781296
7704_106969_000043_000000	'I'm afraid I am going to have a fight with Ipse.'	'I'm afraid I am going to have a fight with i p s e.'	false	412.16	415.92	20.022404
7704_106969_000044_000000	The words were uttered almost in a whisper, and Nancy looked on with wonder.	The words were uttered almost in a whisper, and Nancy looked on with wonder.	true	415.92	419.59	24.47463
7704_106969_000045_000000	'It isn't right,' he said, after a long pause.	'It isn't right,' he said, after a long pause.	true	420.29	423.15	25.462872
7704_106969_000045_000001	'I do want--at least, Ipse wants--to leave him there awfully, but mother would say it was very naughty, and I think--I think my Captain doesn't like it.	'I do want-at least, i p s e wants-to leave him there awfully, but mother would say it was very naughty, and I think-I think my Captain doesn't like it.	false	423.15	432.12	25.08075
7704_106969_000045_000002	I shall have to go back and undo him.'	I shall have to go back and undo him.'	false	432.12	434.35	28.186506
7704_106969_000046_000000	'Oh, you mustn't!' cried Nancy.	'Oh, you mustn't!' cried Nancy.	true	435.02	436.62	23.707352
7704_106969_000046_000001	'You'll wake him up, and then you'll catch it!	'You'll wake him up, and then you'll catch it!	true	436.62	438.52	30.724499
7704_106969_000046_000002	Let him undo himself!' Teddy shook his head, and then stole softly back to the tree, Nancy following him at a respectful distance.	Let him undo himself!' Teddy shook his head, and then stole softly back to the tree, Nancy following him at a respectful distance.	true	438.53	446.53	24.458654
7704_106969_000047_000000	It seemed a harder business to untie the knots than to tie them, but at length it was done, and the unwinding process began.	It seemed a harder business to untie the knots than to tie them, but at length it was done, and the unwinding process began.	true	447.29	453.21	23.993254
7704_106969_000047_000001	Alas!	Alas!	false	453.21	454.83	19.499159
7704_106969_000047_000002	Farmer Green's nap was over, and with a hasty start he was roused to the full use of his faculties.	Farmer Green's nap was over, and with a hasty start he was roused to the full use of his faculties.	true	454.83	459.52	25.533237
7704_106969_000047_000003	When he discovered his condition he swore a round oath, and turned upon Teddy in great wrath, as he vainly tried to extricate himself.	When he discovered his condition he swore a round oath, and turned upon Teddy in great wrath, as he vainly tried to extricate himself.	true	460.34	467.2	24.495584
7704_106969_000048_000000	'Please, sir,' said Teddy, nothing daunted, 'if you keep still, I shall undo you very soon, and I won't break your line if I can help it.'	'Please, sir,' said Teddy, nothing daunted, 'if you keep still, I shall undo you very soon, and I won't break your line if I can help it.'	false	467.96	474.06	25.2557
7704_106969_000049_000000	'You young scoundrel! how dare you show your face, after such an audacious piece of impudence!	'You young scoundrel! how dare you show your face, after such an audacious piece of impudence!	false	474.06	479.83	23.768583
7704_106969_000049_000001	You're the plague of the parish, and a good thrashing is what you will get, sure as my name's Jonathan Green!'	You're the plague of the parish, and a good thrashing is what you will get, sure as my name's Jonathan Green!'	true	479.96	485.35	24.418646
7704_106969_000050_000000	Teddy's face was hot and red, and the spectacle of him trying to unwind the line from the struggling and exasperated farmer was so irresistibly comic to Nancy that she burst out laughing.	Teddy's face was hot and red, and the spectacle of him trying to unwind the line from the struggling and exasperated farmer was so irresistibly comic to Nancy that she burst out laughing.	false	486.71	497.02	25.411829
7704_106969_000051_000000	Jonathan Green was soon on his feet again, and seizing hold of Teddy by the collar, shook him like a terrier would shake a rat; then, without leaving go of him, he pulled out a piece of cord from his coat pocket. 'Now, I'll teach you a lesson, youngster, that you won't forget.	Jonathan Green was soon on his feet again, and seizing hold of Teddy by the collar, shook him like a terrier would shake a rat; then, without leaving go of him, he pulled out a piece of cord from his coat pocket. 'Now, I'll teach you a lesson, youngster, that you won't forget.	false	497.81	511.53	24.78091
7704_106969_000051_000001	It's lucky I've got this bit o' rope.'	It's lucky I've got this bit o' rope.'	false	511.53	514.03	28.759937
7704_106969_000052_000000	And in another few minutes he had bound the boy securely to the tree, tying his hands together with his handkerchief; then, as Nancy stepped forward, indignant at this severe treatment, he turned upon her.	And in another few minutes he had bound the boy securely to the tree, tying his hands together with his handkerchief; then, as Nancy stepped forward, indignant at this severe treatment, he turned upon her.	true	514.19	524.65	24.006977
7704_106969_000053_000000	'There are two of you, are there?	'There are two of you, are there?	true	525.56	527.05	24.133823
7704_106969_000053_000001	Well, you shall share the same fate till I think fit to release you.	Well, you shall share the same fate till I think fit to release you.	true	527.18	530.5	22.972853
7704_106969_000053_000002	I'll teach you to stop playing such impish tricks on decent folk.'	I'll teach you to stop playing such impish tricks on decent folk.'	true	530.54	533.76	27.84401
7704_106969_000054_000000	'You're the wickedest man that's living, I'm sure!' cried Nancy wrathfully.	'You're the wickedest man that's living, I'm sure!' cried Nancy wrathfully.	false	533.76	538.5	23.55131
7704_106969_000054_000001	'Why, he was undoing you when you woke up, which was very kind of him.	'Why, he was undoing you when you woke up, which was very kind of him.	true	538.5	542.04	24.465078
7704_106969_000054_000002	I wish he'd left you tied up, I do!'	I wish he'd left you tied up, I do!'	true	542.04	544.09	27.004732
7704_106969_000055_000000	But Farmer Green, with a grim smile of satisfaction, soon settled her in the same fashion as he had done the boy; and then, picking up his fishing-basket, strode away, calling out, 'Ye'll bide there my time, ye young limbs of mischief!	But Farmer Green, with a grim smile of satisfaction, soon settled her in the same fashion as he had done the boy; and then, picking up his fishing basket, strode away, calling out, 'Ye'll bide there my time, ye young limbs of mischief!	false	544.91	558.57	24.923304
7704_106969_000055_000001	It's only serving like ye serve!'	It's only serving like ye serve!'	false	558.57	560.68	24.73642
7704_106969_000056_000000	'Button-boy, did he hurt you?' asked Nancy anxiously; for all this time Teddy had not said a word.	'Button boy, did he hurt you?' asked Nancy anxiously; for all this time Teddy had not said a word.	true	562.34	567.76	24.895216
7704_106969_000057_000000	He turned his head and looked at her.	He turned his head and looked at her.	true	568.55	570.25	21.431318
7704_106969_000057_000001	'I feel shooken up dreadful, he's so awful strong; but I'm not very hurt, only I'm sorry, and I've been telling my Captain about it, and asking Him to forgive me.'	'I feel shooken up dreadful, he's so awful strong; but I'm not very hurt, only I'm sorry, and I've been telling my Captain about it, and asking Him to forgive me.'	true	570.56	579.46	27.341719
7704_106969_000058_000000	'Shall we stay here all the evening and all the night?'	'Shall we stay here all the evening and all the night?'	true	580.67	583.18	22.69333
7704_106969_000059_000000	'Oh no! he'll come and let us go soon.	'Oh no! he'll come and let us go soon.	true	583.88	585.915	21.096382
7704_106969_000059_000001	It isn't fair on you, for you didn't do anything.'	It isn't fair on you, for you didn't do anything.'	true	585.915	588.16	22.220028
7704_106969_000060_000000	'I laughed at him, and I wanted you to leave him tied up.	'I laughed at him, and I wanted you to leave him tied up.	true	589.07	591.97	23.405912
7704_106969_000060_000001	But I don't care, it doesn't hurt.	But I don't care, it doesn't hurt.	true	592.01	593.68	24.163704
7704_106969_000060_000002	You haven't told me ever what I asked you about Jesus' sailors.	You haven't told me ever what I asked you about Jesus' sailors.	true	593.75	597.1	21.925545
7704_106969_000060_000003	Tell me now, because I want to belong to your Captain, and I'm not going to be a soldier.'	Tell me now, because I want to belong to your Captain, and I'm not going to be a soldier.'	false	597.2	601.24	27.375887
7704_106969_000061_000000	'I did ask mother, and she said sailors were soldiers, they were sea soldiers.	'I did ask mother, and she said sailors were soldiers, they were sea soldiers.	true	602.39	606.39	24.595724
7704_106969_000061_000001	You'll have to be a soldier, I expect.'	You'll have to be a soldier, I expect.'	false	606.39	608.65	25.534628
7704_106969_000062_000000	'Sailors fight, I know they do.	'Sailors fight, I know they do.	true	609.44	611.29	25.969894
7704_106969_000062_000001	Grandfather read me about Nelson the other evening, and showed me a picture of sailors cutting the enemy's arms off, as they tried to scramble on board ship.	Grandfather read me about Nelson the other evening, and showed me a picture of sailors cutting the enemy's arms off, as they tried to scramble on board ship.	true	611.39	619	22.286644
7704_106969_000062_000002	I shan't never change to soldiers.	I shan't never change to soldiers.	true	619.28	621.12	29.351711
7704_106969_000062_000003	Sailors are _much_ nicer.	Sailors are underscore much underscore nicer.	false	621.12	622.38	21.43487
7704_106969_000062_000004	And if sailors fight, I can be a sailor for Jesus.'	And if sailors fight, I can be a sailor for Jesus.'	true	622.38	625.03	23.52807
7704_106969_000063_000000	Their conversation was interrupted by voices and steps approaching, and in another moment two ladies and a gentleman appeared, evidently going home after a fishing excursion.	Their conversation was interrupted by voices and steps approaching, and in another moment two ladies and a gentleman appeared, evidently going home after a fishing excursion.	true	626.39	635.77	25.25529
7704_106969_000063_000001	The path led past the tree, and they stopped in astonishment at the sight of the two children.	The path led past the tree, and they stopped in astonishment at the sight of the two children.	false	636.08	640.45	29.162502
7704_106969_000064_000000	Teddy was the first to speak.	Teddy was the first to speak.	true	641.72	643.45	23.981411
7704_106969_000064_000001	He recognised the newcomers to be the squire, Colonel Graham, and his wife, with a visitor staying with them. 'Please, sir, will you undo us?' he asked appealingly.	He recognised the newcomers to be the squire, Colonel Graham, and his wife, with a visitor staying with them. 'Please, sir, will you undo us?' he asked appealingly.	true	643.49	652.72	23.271847
7704_106969_000065_000000	The colonel laughed heartily.	The colonel laughed heartily.	true	653.6	654.96	20.539942
7704_106969_000065_000001	'Ah! young fellow, you're caught, are you? Lady Helen, this is one of the young hopefuls in our village, I have been told the ringleader in every bit of mischief set going!	'Ah! young fellow, you're caught, are you? Lady Helen, this is one of the young hopefuls in our village, I have been told the ringleader in every bit of mischief set going!	false	654.96	664.42	24.387383
7704_106969_000065_000002	You wouldn't think it to look at him, would you?'	You wouldn't think it to look at him, would you?'	true	664.61	666.61	22.616964
7704_106969_000066_000000	'What an angel's face!' said that lady admiringly.	'What an angel's face!' said that lady admiringly.	false	667.7	670.695	23.750092
7704_106969_000066_000001	'And who is the little girl?	'And who is the little girl?	true	670.695	672.105	23.56995
7704_106969_000066_000002	she looks a regular little gipsy!'	she looks a regular little gipsy!'	true	672.105	674.08	23.818281
7704_106969_000067_000000	Neither of the children appreciated these remarks, but the colonel good-naturedly put down his fishing-basket and cut the piece of rope that bound them.	Neither of the children appreciated these remarks, but the colonel good naturedly put down his fishing basket and cut the piece of rope that bound them.	true	675.32	682.69	23.664434
7704_106969_000068_000000	'Now, then, youngster!' he said, 'speak up and tell us who bound you in this fashion, and what have you been doing to merit such punishment?'	'Now, then, youngster!' he said, 'speak up and tell us who bound you in this fashion, and what have you been doing to merit such punishment?'	false	683.48	690.07	23.500957
7704_106969_000069_000000	Having got his hands free, Teddy stood up bravely and told the story briefly and clearly, to the great amusement of his hearers.	Having got his hands free, Teddy stood up bravely and told the story briefly and clearly, to the great amusement of his hearers.	true	691.37	698.05	24.901337
7704_106969_000070_000000	'And he would never have been caught if he hadn't gone back to undo him,' put in Nancy; 'so he oughtn't to have been punished at all.'	'And he would never have been caught if he hadn't gone back to undo him,' put in Nancy; 'so he oughtn't to have been punished at all.'	true	699.35	704.92	24.275768
7704_106969_000071_000000	'What made you go back, my boy?' asked Mrs. Graham gently.	'What made you go back, my boy?' asked mrs Graham gently.	true	706.31	709.3	27.154228
7704_106969_000072_000000	The colour rose in Teddy's cheeks, but he never hesitated to speak the truth.	The colour rose in Teddy's cheeks, but he never hesitated to speak the truth.	false	710.06	714.34	25.619844
7704_106969_000073_000000	'I went back when I remembered it was wrong to have done it,' he said simply.	'I went back when I remembered it was wrong to have done it,' he said simply.	true	715.22	719.11	27.143019
7704_106969_000074_000000	'But you are not such a paragon of goodness generally,' said the colonel.	'But you are not such a paragon of goodness generally,' said the colonel.	true	720.95	724.45	25.408255
7704_106969_000074_000001	'Wasn't it you and some others who scared our dairymaid into fits one night last winter, by playing pranks, after dark, outside the dairy window?'	'Wasn't it you and some others who scared our dairymaid into fits one night last winter, by playing pranks, after dark, outside the dairy window?'	true	724.64	731.95	24.951122
7704_106969_000075_000000	'Yes, sir,' said Teddy humbly.	'Yes, sir,' said Teddy humbly.	true	732.86	735.07	23.8483
7704_106969_000076_000000	'And why didn't you run away when the old man woke?' asked Lady Helen.	'And why didn't you run away when the old man woke?' asked Lady Helen.	true	735.95	739.45	22.686453
7704_106969_000077_000000	'I never run away from anybody,' said Teddy, his head more erect than ever.	'I never run away from anybody,' said Teddy, his head more erect than ever.	true	740.15	744.16	24.641607
7704_106969_000077_000001	'I'm a soldier's son.'	'I'm a soldier's son.'	true	744.29	745.66	26.80315
7704_106969_000078_000000	'Capital, my boy; and so your father is a soldier?	'Capital, my boy; and so your father is a soldier?	false	746.66	749.325	24.301872
7704_106969_000078_000001	What regiment?'	What regiment?'	true	749.325	750.28	25.57058
7704_106969_000079_000000	'He's dead, sir.	'He's dead, sir.	true	751.1	752.055	22.655893
7704_106969_000079_000001	May I tell you father's story?'	May I tell you father's story?'	true	752.055	754.17	22.626255
7704_106969_000080_000000	'Oh! ah!	'Oh! ah!	false	754.17	755.205	23.832708
7704_106969_000080_000001	I remember now, though I'm not sure that I recollect the details,' said the colonel musingly.	I remember now, though I'm not sure that I recollect the details,' said the colonel musingly.	true	755.205	759.61	24.853777
7704_106969_000080_000002	'Your father was John Platt, who enlisted in one of the line regiments--the 24th, wasn't it?	'Your father was john Platt, who enlisted in one of the line regiments-the twenty fourth, wasn't it?	true	759.65	764.8	26.504322
7704_106969_000080_000003	Tell us the story by all means.'	Tell us the story by all means.'	false	765.05	766.87	27.642302
7704_106969_000081_000000	Teddy obeyed delightedly, not seeing in the interest of his tale how keenly he was being watched by the ladies.	Teddy obeyed delightedly, not seeing in the interest of his tale how keenly he was being watched by the ladies.	false	767.93	773.83	23.673744
7704_106969_000081_000001	He told it as he always did, with enthusiastic effect, and when he offered to show the ladies his button they were charmed with him.	He told it as he always did, with enthusiastic effect, and when he offered to show the ladies his button they were charmed with him.	true	774.38	780.64	25.158623
7704_106969_000081_000002	The colonel patted him on his head as he left, saying, 'Keep your father's spirit in you, my lad, and you'll live to do something great yet!' 'I should like to have him as a page-boy,' said Lady Helen, as they walked away.	The colonel patted him on his head as he left, saying, 'Keep your father's spirit in you, my lad, and you'll live to do something great yet!' 'I should like to have him as a page boy,' said Lady Helen, as they walked away.	false	781.13	793.3	26.716183
7704_106969_000081_000003	'What a sensitive, refined little face it is!'	'What a sensitive, refined little face it is!'	true	793.49	795.85	23.03909
7704_106969_000082_000000	'Too good to be spoilt by house service,' said Colonel Graham. 'His mother is a superior young woman, with a very good education, and the Platts are highly respected about here.'	'Too good to be spoilt by house service,' said Colonel Graham. 'His mother is a superior young woman, with a very good education, and the Platts are highly respected about here.'	true	797.24	806.5	25.134808
7704_106969_000083_000000	The children ran back to their playfellows considerably sobered by their experience, and Teddy very soon made his way home, and told his mother all that had befallen him.	The children ran back to their playfellows considerably sobered by their experience, and Teddy very soon made his way home, and told his mother all that had befallen him.	true	808.04	816.88	23.515564
7704_106969_000084_000000	'It's dreadful difficult to remember in time, mother.	'It's dreadful difficult to remember in time, mother.	true	818.51	821.175	25.140087
