8684_293663_000000_000000	But Jim knew that he could not fail.	But Jim knew that he could not fail.	false	0	6.72	27.269789
8684_293663_000007_000002	For that sound was the shouting of the Drilgoes as they rushed forward to conquest.	For that sound was the shouting of the Drilgoes as they rushed forward to conquest.	true	115.1	119.8	22.643328
8684_293663_000007_000003	And now it seemed a monstrous thing that proud Atlantis should be at the mercy of these hordes.	And now it seemed a monstrous thing that proud Atlantis should be at the mercy of these hordes.	true	120.08	125.38	20
8684_293663_000007_000004	He had let loose destruction upon the world.	He had let loose destruction upon the world.	true	125.63	128.41	23.655264
8684_293663_000007_000005	But it was to save Lucille.	But it was to save Lucille.	true	128.48	130.42	24.78837
8684_293663_000008_000000	That was his consolation.	That was his consolation.	true	130.67	132.55	23.545273
8684_293663_000008_000001	Yet he hardly checked the racing thoughts within his mind even for a moment, to meditate on what he had done. Those thoughts were all of Lucille.	Yet he hardly checked the racing thoughts within his mind even for a moment, to meditate on what he had done. Those thoughts were all of Lucille.	false	132.74	141.46	24.746931
8684_293663_000008_000002	He must get to her before the Drilgoes entered.	He must get to her before the Drilgoes entered.	true	141.56	144.43	21.801968
8684_293663_000008_000003	And he ran faster, panting, gasping, till of a sudden the portals loomed before him, and he saw a crowd of frenzied Atlanteans struggling to pass through, and a file of soldiers struggling to keep them back.	And he ran faster, panting, gasping, till of a sudden the portals loomed before him, and he saw a crowd of frenzied Atlanteans struggling to pass through, and a file of soldiers struggling to keep them back.	true	144.5	157.99	22.274418
8684_293663_000009_000000	He could distinguish nothing more than the confused struggle.	He could distinguish nothing more than the confused struggle.	true	158.54	161.95	24.403923
8684_293663_000009_000001	He hurled himself into the midst of the crowd and swept it back.	He hurled himself into the midst of the crowd and swept it back.	true	162.08	165.76	21.35821
8684_293663_000009_000002	He was within the walls now, and struggling to pass through the mob of people that was swarming like homeless bees.	He was within the walls now, and struggling to pass through the mob of people that was swarming like homeless bees.	true	165.92	172.21	21.286549
8684_293663_000010_000000	He fought them with flailing fists, he clove a pathway through them, until he found himself in a great shadowy space that he recognized as the central assembly of the city.	He fought them with flailing fists, he clove a pathway through them, until he found himself in a great shadowy space that he recognized as the central assembly of the city.	true	173.33	183.22	22
8684_293663_000010_000001	More by instinct than design he hit upon the narrow court that was the elevator.	More by instinct than design he hit upon the narrow court that was the elevator.	true	183.65	188.23	23
8684_293663_000010_000002	But the court was filled with another mob of struggling people, and in the darkness there was no possibility of discovering the secret of raising it.	But the court was filled with another mob of struggling people, and in the darkness there was no possibility of discovering the secret of raising it.	true	188.6	196.75	23.516752
8684_293663_000011_000000	He blundered about, raging, forcing a path now here, now there.	He blundered about, raging, forcing a path now here, now there.	true	197.48	202.21	24.255358
8684_293663_000011_000001	He ran into blind alleys, into small threading streets about the court, which led him back into the central place of assembly.	He ran into blind alleys, into small threading streets about the court, which led him back into the central place of assembly.	true	202.28	209.62	23.754707
8684_293663_000011_000002	It was like a nightmare, that blind search under the pale three-quarter moon and the black, star-blotched sky.	It was like a nightmare, that blind search under the pale three quarter moon and the black, star blotched sky.	true	209.81	216.4	23.77268
8684_293663_000012_000000	Suddenly Jim found himself wedged by the pressure of the crowd into a sort of recess leading off the elevator court.	Suddenly Jim found himself wedged by the pressure of the crowd into a sort of recess leading off the elevator court.	true	216.8	223.48	21.558777
8684_293663_000012_000001	So strong was the pressure here that he was unable to move an inch.	So strong was the pressure here that he was unable to move an inch.	true	223.58	227.53	21.148125
8684_293663_000012_000002	Wedged bolt upright, he could only wait and let the frenzied mob stream past him.	Wedged bolt upright, he could only wait and let the frenzied mob stream past him.	true	227.54	232.57	23.728655
8684_293663_000012_000003	And louder above the sound of wailing came the roars of the Drilgoes swarming along the causeway.	And louder above the sound of wailing came the roars of the Drilgoes swarming along the causeway.	true	232.67	238.48	20.978235
8684_293663_000013_000000	Suddenly something gave behind him--a door, as it seemed, broken off its hinges by the mob pressure.	Suddenly something gave behind him-a door, as it seemed, broken off its hinges by the mob pressure.	true	239	245.56	22.687801
8684_293663_000013_000001	Jim was hurled backward, and fell heavily down a flight of stone stairs, bringing up against a stone balustrade.	Jim was hurled backward, and fell heavily down a flight of stone stairs, bringing up against a stone balustrade.	true	245.63	252.67	24.628994
8684_293663_000013_000002	He got up, unconscious of his bruises, ran to the top of the flight, and saw the dim square of palest twilight where the door had been.	He got up, unconscious of his bruises, ran to the top of the flight, and saw the dim square of palest twilight where the door had been.	true	253.22	261.97	26.37684
8684_293663_000014_000000	But over him he could faintly see the stairs and the balustrade, winding away to what seemed immeasurable height.	But over him he could faintly see the stairs and the balustrade, winding away to what seemed immeasurable height.	false	262.46	269.14	22
8684_293663_000014_000001	That stairway must lead to the top of the building, and thence there should be some access to the amphitheatre.	That stairway must lead to the top of the building, and thence there should be some access to the amphitheatre.	true	269.42	275.65	21.904345
8684_293663_000014_000002	Jim turned toward it.	Jim turned toward it.	true	275.87	277.39	22.296972
8684_293663_000015_000000	Suddenly a tremendous uproar filled the streets, yells, the clicking grunts of the Drilgoes, the screams of the panic-stricken populace. The invaders had arrived, and they were sweeping all before them.	Suddenly a tremendous uproar filled the streets, yells, the clicking grunts of the Drilgoes, the screams of the panic stricken populace. The invaders had arrived, and they were sweeping all before them.	true	278.21	290.71	22.734531
8684_293663_000015_000001	No chance of recognition in that darkness.	No chance of recognition in that darkness.	true	290.9	293.53	21.903456
8684_293663_000015_000002	Lucille!	Lucille!	true	293.87	295.02	23.28116
8684_293663_000015_000003	Shouting her name, Jim began to ascend the stairs in leaps of three at a time.	Shouting her name, Jim began to ascend the stairs in leaps of three at a time.	false	295.02	299.86	19.605776
8684_293663_000016_000000	But long before he reached the top he was ascending one by one, with straining limbs and laboring breath.	But long before he reached the top he was ascending one by one, with straining limbs and laboring breath.	true	300.53	307	22.162584
8684_293663_000016_000001	Red slaughter down below, a very inferno of sound; above, that shadowy stairway, still extending almost to the heavens.	Red slaughter down below, a very inferno of sound; above, that shadowy stairway, still extending almost to the heavens.	true	307.16	316.12	22.608595
8684_293663_000016_000002	Step after step, flight beyond flight!	Step after step, flight beyond flight!	true	316.25	319.39	25.53716
8684_293663_000017_000000	Jim's lungs were bursting, and his heart hammering as if it would break his chest.	Jim's lungs were bursting, and his heart hammering as if it would break his chest.	true	319.82	324.55	22.833017
8684_293663_000017_000001	One flight more!	One flight more!	true	324.74	326.26	26.019526
8684_293663_000017_000002	One more!	One more!	true	326.45	327.58	18.933846
8684_293663_000017_000003	Another!	Another!	true	327.62	328.69	20.247889
8684_293663_000017_000004	Suddenly he realized that his task was ended.	Suddenly he realized that his task was ended.	true	328.7	331.81	22.252762
8684_293663_000017_000005	In place of the stairs stood a vast hall, and beyond that another hall, dim in the faint light that filtered through the glass above.	In place of the stairs stood a vast hall, and beyond that another hall, dim in the faint light that filtered through the glass above.	true	331.94	339.67	23.199625
8684_293663_000018_000000	Jim thought he remembered where he was.	Jim thought he remembered where he was.	true	340.19	342.43	22.322603
8684_293663_000018_000001	Beyond that next hall there should be the tongue of flooring, crossing the amphitheatre and joining the platform of the idols.	Beyond that next hall there should be the tongue of flooring, crossing the amphitheatre and joining the platform of the idols.	true	342.68	349.21	22.287235
8684_293663_000018_000002	But he stopped suddenly as he emerged, not upon the tongue, but upon still another stairway.	But he stopped suddenly as he emerged, not upon the tongue, but upon still another stairway.	true	349.4	355	23.501368
8684_293663_000019_000000	He had gone astray, and out of his bursting lungs a cry of rage and despair went up.	He had gone astray, and out of his bursting lungs a cry of rage and despair went up.	true	355.64	361.06	25.196898
8684_293663_000019_000001	For a moment he stood still.	For a moment he stood still.	true	361.16	363.16	22.612593
8684_293663_000019_000002	What use to proceed further?	What use to proceed further?	true	363.26	365.32	24.515587
8684_293663_000020_000000	And then, amazingly, there came what might have been a sign from heaven.	And then, amazingly, there came what might have been a sign from heaven.	true	365.87	370.33	23.242456
8684_293663_000020_000001	Down through a small, square opening overhead, no larger than a ventilator, it came ... a glimmer of violet flame!	Down through a small, square opening overhead, no larger than a ventilator, it came ... a glimmer of violet flame!	true	370.7	378.91	23.562391
8684_293663_000021_000000	And Jim hurled himself like a madman against the stairs, and surmounted them with two bounds.	And Jim hurled himself like a madman against the stairs, and surmounted them with two bounds.	true	379.76	385.18	21.524784
8684_293663_000021_000001	There were no more.	There were no more.	true	385.28	386.53	24.393435
8684_293663_000021_000002	Instead, Jim found himself looking down into the amphitheatre.	Instead, Jim found himself looking down into the amphitheatre.	true	386.63	390.49	23.268356
8684_293663_000022_000000	The thick walls had cut off all sound from his ears, save a confused murmur, but now a hideous uproar assailed them.	The thick walls had cut off all sound from his ears, save a confused murmur, but now a hideous uproar assailed them.	true	391.01	398.83	23.543106
8684_293663_000022_000001	The whole floor of the amphitheatre was a mass of moving shadows, of slayers and slain.	The whole floor of the amphitheatre was a mass of moving shadows, of slayers and slain.	true	399.05	404.68	20
8684_293663_000023_000000	The Drilgoes had broken in and trapped the multitudes that had taken refuge there.	The Drilgoes had broken in and trapped the multitudes that had taken refuge there.	true	405.47	410.05	23.185867
8684_293663_000023_000001	Their fearful stone-tipped spears thrust in and out, to the accompaniment of their savage howls and the screams of the dying.	Their fearful stone tipped spears thrust in and out, to the accompaniment of their savage howls and the screams of the dying.	true	410.27	417.76	23.949146
8684_293663_000024_000000	Never has such a shadow-play been seen, perhaps, as that below, where death stalked in dense darkness, and the slayer did not even see his victim.	Never has such a shadow play been seen, perhaps, as that below, where death stalked in dense darkness, and the slayer did not even see his victim.	true	418.46	428.2	24.37891
8684_293663_000024_000001	Only the thrust of spears, the soft, yielding flesh that they encountered, the scream, the wrench of stone from tissue, and the blended howl of triumph and scream of despair.	Only the thrust of spears, the soft, yielding flesh that they encountered, the scream, the wrench of stone from tissue, and the blended howl of triumph and scream of despair.	true	428.51	440.44	23.361897
8684_293663_000025_000000	Yet only for a moment did Jim turn his eyes upon that sight.	Yet only for a moment did Jim turn his eyes upon that sight.	true	440.69	444.37	22.361618
8684_293663_000025_000001	For he knew where he was now.	For he knew where he was now.	true	444.53	446.38	20.162773
8684_293663_000025_000002	He had emerged upon the other side of the amphitheatre, upon the platform where he had seen the priests and dignitaries gathered when he was led forward to be sacrificed.	He had emerged upon the other side of the amphitheatre, upon the platform where he had seen the priests and dignitaries gathered when he was led forward to be sacrificed.	true	446.39	455.65	22.858332
8684_293663_000026_000000	There, in the rear, were the hideous, shadowy gods, looming up out of the darkness, their outstretched arms interlaced.	There, in the rear, were the hideous, shadowy gods, looming up out of the darkness, their outstretched arms interlaced.	true	455.75	463.57	22.460724
8684_293663_000026_000001	And there upon the platform was the Atom Smasher, a little thread of violet light seeping out of the central tube.	And there upon the platform was the Atom Smasher, a little thread of violet light seeping out of the central tube.	true	463.79	470.92	22.984144
8684_293663_000027_000000	Beside it stood a group of figures, impossible to distinguish in the darkness, but of a sudden Lucille's scream rang out above the din below.	Beside it stood a group of figures, impossible to distinguish in the darkness, but of a sudden Lucille's scream rang out above the din below.	true	471.41	480.25	21.189285
8684_293663_000028_000000	With three leaps Jim was at her side.	With three leaps Jim was at her side.	true	480.56	482.95	23.61438
8684_293663_000028_000001	He saw the girl, Tode, and Parrish, struggling in the grasp of a dozen priests.	He saw the girl, Tode, and Parrish, struggling in the grasp of a dozen priests.	false	483.23	488.8	24.608952
8684_293663_000028_000002	They were dragging them toward the idols, and Jim understood what that scene portended.	They were dragging them toward the idols, and Jim understood what that scene portended.	true	489.23	494.01	23.623806
8684_293663_000029_000000	In despair at the irruption of the Drilgoes, the priests were seeking to propitiate their gods by sacrificing the three strangers whom they held responsible for all their woes.	In despair at the irruption of the Drilgoes, the priests were seeking to propitiate their gods by sacrificing the three strangers whom they held responsible for all their woes.	false	494.01	504.76	23.083567
8684_293663_000030_000000	Jim caught Lucille in his arms, shouting her name.	Jim caught Lucille in his arms, shouting her name.	true	505.61	508.9	19.96839
8684_293663_000030_000001	She knew him, turned toward him.	She knew him, turned toward him.	true	508.91	511.03	20.477768
8684_293663_000030_000002	Then one of the priests, armed with a great stone-headed club--for no metal is permitted within the precincts of the god Cruk--struck at him furiously.	Then one of the priests, armed with a great stone headed club-for no metal is permitted within the precincts of the god Cruk-struck at him furiously.	true	511.37	521.17	23.90251
8684_293663_000031_000000	Jim leaped aside, letting the club descend harmlessly upon the floor. He shot out his right with all his strength behind it, catching the priest upon the jaw, and the man crumpled.	Jim leaped aside, letting the club descend harmlessly upon the floor. He shot out his right with all his strength behind it, catching the priest upon the jaw, and the man crumpled.	true	521.72	532.6	23.137197
8684_293663_000032_000000	Whirling the club around his head, he fought back the fanatics, all the while shouting to Tode to start the Atom Smasher.	Whirling the club around his head, he fought back the fanatics, all the while shouting to Tode to start the Atom Smasher.	true	533.03	539.47	22.687965
8684_293663_000032_000001	In such a moment he only remembered that Tode was a white man, and of his own generation.	In such a moment he only remembered that Tode was a white man, and of his own generation.	true	539.9	544.87	21.380632
8684_293663_000033_000000	He struck down three of the priests; then he was seized around the knees from behind, and fell heavily.	He struck down three of the priests; then he was seized around the knees from behind, and fell heavily.	true	545.24	551.14	23.479805
8684_293663_000033_000001	The club was wrenched from his hand.	The club was wrenched from his hand.	true	551.21	553.3	19.473522
8684_293663_000033_000002	In another moment Jim found himself helpless in the grasp of the Atlanteans.	In another moment Jim found himself helpless in the grasp of the Atlanteans.	true	553.37	557.65	19.75018
8684_293663_000034_000000	As he stopped struggling for a moment, to gather his strength for a supreme effort, he heard a whir overhead, and saw the arms of the stone gods begin their horrible revolution.	As he stopped struggling for a moment, to gather his strength for a supreme effort, he heard a whir overhead, and saw the arms of the stone gods begin their horrible revolution.	true	558.44	568.15	22.793907
8684_293663_000034_000001	The priests had started the machinery.	The priests had started the machinery.	true	568.31	570.61	21.239038
8684_293663_000034_000002	And high above the din below rang out the wild chant of the high priest.	And high above the din below rang out the wild chant of the high priest.	false	570.62	575.08	24.417814
8684_293663_000035_000000	Jim saw him now, a figure poised upon a platform behind the arms, his own arms raised heavenward.	Jim saw him now, a figure poised upon a platform behind the arms, his own arms raised heavenward.	true	575.57	582.03	25.345951
8684_293663_000036_000000	"Aiah!	"Aiah!	false	582.03	583.23	19.898897
8684_293663_000036_000001	Aiah!	Aiah!	false	583.23	584.43	21.43672
8684_293663_000036_000002	Aiah!"	Aiah!"	false	584.43	585.63	24.492807
8684_293663_000037_000000	Jim was being dragged forward, with Lucille beside him, old Parrish following, still making a futile struggle for life, while pitiful screeches issued from his mouth.	Jim was being dragged forward, with Lucille beside him, old Parrish following, still making a futile struggle for life, while pitiful screeches issued from his mouth.	true	585.63	595.81	23.352102
8684_293663_000038_000000	Jim saw the revolving arms descend within a foot of his head.	Jim saw the revolving arms descend within a foot of his head.	true	596.12	599.77	22.95548
8684_293663_000038_000001	One more fight--one more, the last.	One more fight-one more, the last.	true	600.17	603.58	23.98628
8684_293663_000039_000000	Suddenly, with loud yells, a band of Drilgoes leaped forward from the head of the stairs and rushed upon the struggling priests and victims. And, dark as it was, Jim recognized their leader--Cain.	Suddenly, with loud yells, a band of Drilgoes leaped forward from the head of the stairs and rushed upon the struggling priests and victims. And, dark as it was, Jim recognized their leader-Cain.	true	604.19	616.51	23.25832
8684_293663_000040_000000	And Cain knew Lucille.	And Cain knew Lucille.	true	617.21	619.02	22.326717
8684_293663_000040_000001	As the priests rallied for a desperate resistance, Cain hurled his great body through the air, landing squarely upon the shoulders of the priest nearest the revolving arms, and knocking him flat.	As the priests rallied for a desperate resistance, Cain hurled his great body through the air, landing squarely upon the shoulders of the priest nearest the revolving arms, and knocking him flat.	true	619.02	629.92	23.929081
8684_293663_000041_000000	Then the arms caught priest and Drilgo, and the steel hooks dug deep into their flesh.	Then the arms caught priest and Drilgo, and the steel hooks dug deep into their flesh.	true	630.77	636.28	25.273447
8684_293663_000041_000001	A screech of terror, a howl that reverberated through the amphitheatre, and nothing remained of either but a heap of macerated flesh.	A screech of terror, a howl that reverberated through the amphitheatre, and nothing remained of either but a heap of macerated flesh.	true	636.5	644.59	21.268906
8684_293663_000042_000000	But in that instant Jim had fought free again.	But in that instant Jim had fought free again.	true	645.29	648.1	27.556684
8684_293663_000042_000001	He caught Lucille and dragged her back toward the Atom Smasher.	He caught Lucille and dragged her back toward the Atom Smasher.	true	648.2	651.67	23.196941
8684_293663_000043_000000	Tode had already broken from his captors and was working at it frantically.	Tode had already broken from his captors and was working at it frantically.	true	652.28	656.41	22.038668
8684_293663_000044_000000	"Hold on!" screeched old Parrish.	"Hold on!" screeched old Parrish.	true	657.05	659.295	26.298586
8684_293663_000044_000001	"Hold on!"	"Hold on!"	true	659.295	660.28	22.269613
8684_293663_000045_000000	They had a moment's leeway.	They had a moment's leeway.	true	661.04	662.77	20.822968
8684_293663_000045_000001	The Drilgoes had driven the priests back into the hooks.	The Drilgoes had driven the priests back into the hooks.	true	662.84	665.89	24.777
8684_293663_000045_000002	With awful shrieks the fanatics were yielding up their lives, in the place of their selected victims.	With awful shrieks the fanatics were yielding up their lives, in the place of their selected victims.	true	665.99	671.62	24.623056
8684_293663_000046_000000	But more Drilgoes were pouring up the stairs.	But more Drilgoes were pouring up the stairs.	true	672.44	674.98	23.886654
8684_293663_000046_000001	A moment's leeway, and no more, before the savage band would impale the four upon their stone-pointed spears.	A moment's leeway, and no more, before the savage band would impale the four upon their stone pointed spears.	true	675.11	681.49	23.701118
8684_293663_000046_000002	There was not the slightest chance that they would be able to make their identity known.	There was not the slightest chance that they would be able to make their identity known.	true	681.68	685.75	24.346758
8684_293663_000047_000000	"For God's sake hurry!" Jim yelled in Tode's ear.	"For God's sake hurry!" Jim yelled in Tode's ear.	true	686.24	689.41	23.440931
8684_293663_000048_000000	The wheels were revolving, a stream of violet light, leaping out of the central tunnel, cast a lurid illumination upon the scene.	The wheels were revolving, a stream of violet light, leaping out of the central tunnel, cast a lurid illumination upon the scene.	true	689.93	696.94	23.606352
8684_293663_000049_000000	But it was too late.	But it was too late.	true	697.7	698.985	27.805092
8684_293663_000049_000001	A score of Drilgoes, with leveled spears, were rushing on the four.	A score of Drilgoes, with leveled spears, were rushing on the four.	true	698.985	702.73	24.558876
8684_293663_000050_000000	"Hold tight!" screeched Parrish.	"Hold tight!" screeched Parrish.	true	703.16	705.37	26.062782
8684_293663_000050_000001	He thrust his arm into his breast, and pulled out a little lever.	He thrust his arm into his breast, and pulled out a little lever.	true	705.65	709.39	23.700306
8684_293663_000050_000002	Jim recognized it and remembered.	Jim recognized it and remembered.	true	709.67	711.82	24.457733
8684_293663_000050_000003	It was the instrument of universal death--the uranium release of untold forces of cataclysmic depredation.	It was the instrument of universal death-the uranium release of untold forces of cataclysmic depredation.	true	711.89	718.99	21.760633
8684_293663_000051_000000	"Take that!" screamed the old man, inserting the lever into the secret groove in the Atom Smasher and jerking it in the direction of the priests.	"Take that!" screamed the old man, inserting the lever into the secret groove in the Atom Smasher and jerking it in the direction of the priests.	false	719.75	729.63	23.542143
8684_293663_000052_000000	CHAPTER XI	CHAPTER eleven	false	729.63	733.65	23.743246
8684_293663_000053_000000	_Tode's Last Gamble_	underscore Tode's Last Gamble underscore	false	733.65	736.53	20.152866
8684_293663_000054_000000	A roar that seemed to rend the heavens followed.	A roar that seemed to rend the heavens followed.	true	736.53	739.66	23.691437
8684_293663_000054_000001	Roar upon roar, as the infinite momentum of the disintegrating uranium struck obstacle after obstacle.	Roar upon roar, as the infinite momentum of the disintegrating uranium struck obstacle after obstacle.	true	739.67	746.32	21.300924
8684_293663_000054_000002	The Drilgoes vanished, the amphitheatre melted away, walls and roof....	The Drilgoes vanished, the amphitheatre melted away, walls and roof....	true	746.42	751.185	20.91319
8684_293663_000054_000003	Overhead were the moon and stars.	Overhead were the moon and stars.	true	751.185	753.43	20.676352
8684_293663_000055_000000	And proud Atlantis was sinking into the depths of the sea....	And proud Atlantis was sinking into the depths of the sea....	true	753.95	757.42	22.840736
8684_293663_000055_000001	Not as a ship sinks, but piecemeal, her walls and towers crumbling and toppling as a child's sand-castle crumbles under the attack of the lapping waves.	Not as a ship sinks, but piecemeal, her walls and towers crumbling and toppling as a child's sand castle crumbles under the attack of the lapping waves.	true	757.64	767.29	23.533628
8684_293663_000055_000002	Down they crashed, carrying their freight of black, clinging, human ants, while from the sea's depths a wave, a mile high, rose and battered the fragments to destruction.	Down they crashed, carrying their freight of black, clinging, human ants, while from the sea's depths a wave, a mile high, rose and battered the fragments to destruction.	true	767.48	778.33	23.990679
8684_293663_000055_000003	From the crater of the volcano a huge wave of fire fanned forward, and where fire and water met a cloud of steam rose up.	From the crater of the volcano a huge wave of fire fanned forward, and where fire and water met a cloud of steam rose up.	true	778.7	786.64	22.92341
8684_293663_000056_000000	A boiling chaos in which water and earth and fire were blended, spread over land and sea.	A boiling chaos in which water and earth and fire were blended, spread over land and sea.	true	786.86	793	21
8684_293663_000056_000001	And then suddenly it was ended.	And then suddenly it was ended.	true	793.34	795.46	24.690153
8684_293663_000056_000002	Where the last island of the Atlantean continent had been, only the ocean was to be seen, placid beneath the stars.	Where the last island of the Atlantean continent had been, only the ocean was to be seen, placid beneath the stars.	true	795.56	802.63	23.072132
8684_293663_000057_000000	The Atom Smasher was vibrating at tremendous speed.	The Atom Smasher was vibrating at tremendous speed.	true	803.24	806.74	20.968369
8684_293663_000057_000001	Jim, with one arm round Lucille, faced Tode at the instrument board.	Jim, with one arm round Lucille, faced Tode at the instrument board.	true	806.84	811.695	24.95273
8684_293663_000057_000002	Near by sat Parrish, watching him too.	Near by sat Parrish, watching him too.	true	811.695	814.48	22.97912
8684_293663_000058_000000	"That took a whole year," said Tode.	"That took a whole year," said Tode.	true	814.85	817.3	23.041117
8684_293663_000058_000001	"That pretty little scene of destruction we've just witnessed.	"That pretty little scene of destruction we've just witnessed.	true	817.55	820.8	21.565025
8684_293663_000058_000002	The good old Atom Smasher has been doing some lively stunts, or we'd have been engulfed too.	The good old Atom Smasher has been doing some lively stunts, or we'd have been engulfed too.	true	820.8	826.21	23.616415
8684_293663_000058_000003	We're not likely to see anything so pretty in history again, unless we go to watch the destruction of Herculaneum and Pompeii by lava from Vesuvius.	We're not likely to see anything so pretty in history again, unless we go to watch the destruction of Herculaneum and Pompeii by lava from Vesuvius.	true	826.52	835.72	22.335985
8684_293663_000058_000004	But that would be quite tame in comparison with this."	But that would be quite tame in comparison with this."	true	835.73	838.93	21.914063
8684_293663_000059_000000	Tode's jeering tone grated on Jim's ears immeasurably.	Tode's jeering tone grated on Jim's ears immeasurably.	true	839.72	843.67	20.725786
8684_293663_000060_000000	"I don't think any of us are craving any more experiments, Tode," he said, trying to keep his voice steady.	"I don't think any of us are craving any more experiments, Tode," he said, trying to keep his voice steady.	true	844.01	850.21	22.891844
8684_293663_000060_000001	"Suppose you take us back to Peconic Bay.	"Suppose you take us back to Peconic Bay.	true	850.55	853.21	21.544348
8684_293663_000060_000002	We'll dump the Atom Smasher into the pond, and try to forget that we've had anything except a bad nightmare."	We'll dump the Atom Smasher into the pond, and try to forget that we've had anything except a bad nightmare."	true	853.31	859	23.019363
8684_293663_000061_000000	"Don't trust him, Jim," whispered Lucille.	"Don't trust him, Jim," whispered Lucille.	true	859.28	862.36	25.956446
8684_293663_000062_000000	Tode heard.	Tode heard.	true	862.55	863.73	22.38679
8684_293663_000062_000001	"Thank you," he answered, scowling.	"Thank you," he answered, scowling.	true	863.73	866.32	23.846025
8684_293663_000062_000002	"But seriously, Dent, we can't go back with nothing to show for all our trouble.	"But seriously, Dent, we can't go back with nothing to show for all our trouble.	true	866.54	871.35	22.69346
8684_293663_000062_000003	Those fools tried to betray me, and then the Eye went out.	Those fools tried to betray me, and then the Eye went out.	true	871.35	874.84	20.820662
8684_293663_000062_000004	Perhaps I have you to thank for that performance?	Perhaps I have you to thank for that performance?	true	875.06	877.96	21.350779
8684_293663_000062_000005	However, the sensible thing is to let bygones be bygones.	However, the sensible thing is to let bygones be bygones.	true	878.3	882.04	22.002611
8684_293663_000062_000006	But we must make a little excursion.	But we must make a little excursion.	true	882.14	884.35	25.552742
8684_293663_000062_000007	How about picking up a little treasure from the hoards of Solomon or Genghis Khan?	How about picking up a little treasure from the hoards of Solomon or Genghis Khan?	true	884.48	889.21	21.404575
8684_293663_000062_000008	A few pounds of precious stones would make a world of difference in our social status when we reach Long Island."	A few pounds of precious stones would make a world of difference in our social status when we reach Long Island."	true	889.43	895.48	21
8684_293663_000063_000000	Jim felt a cold fury permeating him.	Jim felt a cold fury permeating him.	true	896.12	898.99	21.62867
8684_293663_000063_000001	Tode saw his grim look and laughed malignantly.	Tode saw his grim look and laughed malignantly.	true	899.12	902.29	22.34401
8684_293663_000064_000000	"Well, Dent, I'm ready to be frank with you," he said.	"Well, Dent, I'm ready to be frank with you," he said.	true	902.84	906.1	20.83784
8684_293663_000064_000001	"The game's still in my hands.	"The game's still in my hands.	true	906.29	908.29	24.772469
