28_12332_000000_000000	We shall have him in our power 312	We shall have him in our power three hundred twelve	false	0	5.01	23.903559
28_12332_000010_000007	Nature did not cut me out for a high-school teacher.	Nature did not cut me out for a high-school teacher.	true	146.72	149.71	27.318281
28_12332_000010_000008	I couldn't swallow a poker if I tried for weeks.	I couldn't swallow a poker if I tried for weeks.	true	149.84	152.89	28.991928
28_12332_000010_000009	Pokers don't agree with me.	Pokers don't agree with me.	true	153.05	154.81	29.861755
28_12332_000010_000010	Between ourselves, I am a bit of a rebel.'	Between ourselves, I am a bit of a rebel.'	true	155.03	157.75	23.144274
28_12332_000011_000000	'You are, Brownie,' she answered, pausing in her papering, with her sleeves rolled up--they called me 'Brownie,' partly because of my dark complexion, but partly because they could never understand me.	'You are, Brownie,' she answered, pausing in her papering, with her sleeves rolled up-they called me 'Brownie,' partly because of my dark complexion, but partly because they could never understand me.	true	158.48	171.94	25.96836
28_12332_000011_000001	'We all knew that long ago.'	'We all knew that long ago.'	true	172.46	174.49	21.182087
28_12332_000012_000000	I laid down the paste-brush and mused.	I laid down the paste brush and mused.	true	175.16	177.7	29.683361
28_12332_000013_000000	'Do you remember, Elsie,' I said, staring hard at the paper-board,' when I first went to Girton, how all you girls wore your hair quite straight, in neat smooth coils, plaited up at the back about the size of a pancake; and how of a sudden I burst in upon you, like a tropical hurricane, and demoralised you; and how, after three days of me, some of the dear innocents began with awe to cut themselves artless fringes, while others went out in fear and trembling and surreptitiously purchased a pair of curling-tongs?	'Do you remember, Elsie,' I said, staring hard at the paper board,' when I first went to Girton, how all you girls wore your hair quite straight, in neat smooth coils, plaited up at the back about the size of a pancake; and how of a sudden I burst in upon you, like a tropical hurricane, and demoralised you; and how, after three days of me, some of the dear innocents began with awe to cut themselves artless fringes, while others went out in fear and trembling and surreptitiously purchased a pair of curling tongs?	true	178.13	212.2	24.140799
28_12332_000013_000001	I was a bomb-shell in your midst in those days; why, you yourself were almost afraid at first to speak to me.'	I was a bomb shell in your midst in those days; why, you yourself were almost afraid at first to speak to me.'	true	212.42	219.19	23.700706
28_12332_000014_000000	'You see, you had a bicycle,' Elsie put in, smoothing the half-papered wall; 'and in those days, of course, ladies didn't bicycle.	'You see, you had a bicycle,' Elsie put in, smoothing the half papered wall; 'and in those days, of course, ladies didn't bicycle.	true	219.86	230.11	29.510319
28_12332_000014_000001	You must admit, Brownie, dear, it _was_ a startling innovation.	You must admit, Brownie, dear, it underscore was underscore a startling innovation.	false	230.45	234.73	23.74033
28_12332_000014_000002	You terrified us so.	You terrified us so.	true	234.89	236.8	22.422493
28_12332_000014_000003	And yet, after all, there isn't much harm in you.'	And yet, after all, there isn't much harm in you.'	true	237.2	241.09	27.733347
28_12332_000015_000000	'I hope not,' I said devoutly.	'I hope not,' I said devoutly.	true	241.7	244.48	28.68251
28_12332_000015_000001	'I was before my time, that was all; at present, even a curate's wife may blamelessly bicycle.'	'I was before my time, that was all; at present, even a curate's wife may blamelessly bicycle.'	true	244.64	251.62	26.096865
28_12332_000016_000000	'But if you don't teach,' Elsie went on, gazing at me with those wondering big blue eyes of hers, 'whatever will you do, Brownie?' Her horizon was bounded by the scholastic circle.	'But if you don't teach,' Elsie went on, gazing at me with those wondering big blue eyes of hers, 'whatever will you do, Brownie?' Her horizon was bounded by the scholastic circle.	true	252.26	265.81	26.990957
28_12332_000017_000000	'I haven't the faintest idea,' I answered, continuing to paste.	'I haven't the faintest idea,' I answered, continuing to paste.	true	265.85	270.55	21.622282
28_12332_000017_000001	'Only, as I can't trespass upon your elegant hospitality for life, whatever I mean to do, I must begin doing this morning, when we've finished the papering.	'Only, as I can't trespass upon your elegant hospitality for life, whatever I mean to do, I must begin doing this morning, when we've finished the papering.	false	270.95	281.02	25.717844
28_12332_000017_000002	I couldn't teach' (teaching, like mauve, is the refuge of the incompetent); 'and I don't, if possible, want to sell bonnets.'	I couldn't teach' (teaching, like mauve, is the refuge of the incompetent); 'and I don't, if possible, want to sell bonnets.'	true	281.33	290.71	27.459948
28_12332_000018_000000	'As a milliner's girl?' Elsie asked, with a face of red horror.	'As a milliner's girl?' Elsie asked, with a face of red horror.	true	291.56	296.65	25.138031
28_12332_000019_000000	'As a milliner's girl; why not?	'As a milliner's girl; why not?	true	297.35	299.32	27.172945
28_12332_000019_000001	'Tis an honest calling.	'tis an honest calling.	true	299.51	301.03	22.248028
28_12332_000019_000002	Earls' daughters do it now.	Earls' daughters do it now.	true	301.19	302.95	28.098743
28_12332_000019_000003	But you needn't look so shocked.	But you needn't look so shocked.	true	303.35	305.44	29.182085
28_12332_000019_000004	I tell you, just at present, I am not contemplating it.'	I tell you, just at present, I am not contemplating it.'	true	305.63	309.46	27.165726
28_12332_000020_000000	'Then what _do_ you contemplate?'	'Then what underscore do underscore you contemplate?'	false	310.16	312.34	26.969875
28_12332_000021_000000	I paused and reflected.	I paused and reflected.	true	313.07	314.95	28.484669
28_12332_000021_000001	'I am here in London,' I answered, gazing rapt at the ceiling; 'London, whose streets are paved with gold--though it _looks_ at first sight like muddy flagstones; London, the greatest and richest city in the world, where an adventurous soul ought surely to find some loophole for an adventure. (That piece is hung crooked, dear; we shall have to take it down again.) I devise a Plan, therefore.	'I am here in London,' I answered, gazing rapt at the ceiling; 'London, whose streets are paved with gold-though it underscore looks underscore at first sight like muddy flagstones; London, the greatest and richest city in the world, where an adventurous soul ought surely to find some loophole for an adventure. (That piece is hung crooked, dear; we shall have to take it down again.) I devise a Plan, therefore.	false	315.68	344.02	24.18866
28_12332_000021_000002	I submit myself to fate; or, if you prefer it, I leave my future in the hands of Providence.	I submit myself to fate; or, if you prefer it, I leave my future in the hands of Providence.	true	344.12	351.16	25.391314
28_12332_000021_000003	I shall stroll out this morning, as soon as I've "cleaned myself," and embrace the first stray enterprise that offers. Our Bagdad teems with enchanted carpets.	I shall stroll out this morning, as soon as I've "cleaned myself," and embrace the first stray enterprise that offers. Our Bagdad teems with enchanted carpets.	true	351.65	362.89	26.829454
28_12332_000021_000004	Let one but float my way, and, hi, presto, I seize it.	Let one but float my way, and, hi, presto, I seize it.	true	363.02	368.26	25.461514
28_12332_000021_000005	I go where glory or a modest competence waits me.	I go where glory or a modest competence waits me.	true	368.66	372.34	29.21312
28_12332_000021_000006	I snatch at the first offer, the first hint of an opening.'	I snatch at the first offer, the first hint of an opening.'	true	372.59	376.69	28.95206
28_12332_000022_000000	Elsie stared at me, more aghast and more puzzled than ever.	Elsie stared at me, more aghast and more puzzled than ever.	true	377.39	381.16	25
28_12332_000022_000001	'But, how?' she asked.	'But, how?' she asked.	true	381.77	384.22	22.712978
28_12332_000022_000002	'Where?	'Where?	true	384.26	384.84	39
28_12332_000022_000003	When?	When?	true	384.84	385.6	28
28_12332_000022_000004	You _are_ so strange!	You underscore are underscore so strange!	false	385.97	388.06	25.057432
28_12332_000022_000005	What will you do to find one?'	What will you do to find one?'	true	388.34	390.37	30.292898
28_12332_000023_000000	'Put on my hat and walk out,' I answered.	'Put on my hat and walk out,' I answered.	true	390.95	394.24	24.368944
28_12332_000023_000001	'Nothing could be simpler. This city bursts with enterprises and surprises.	'Nothing could be simpler. This city bursts with enterprises and surprises.	false	394.37	400.27	25.21216
28_12332_000023_000002	Strangers from east and west hurry through it in all directions.	Strangers from east and west hurry through it in all directions.	false	400.49	404.56	22
28_12332_000023_000003	Omnibuses traverse it from end to end--even, I am told, to Islington and Putney; within, folk sit face to face who never saw one another before in their lives, and who may never see one another again, or, on the contrary, may pass the rest of their days together.'	Omnibuses traverse it from end to end-even, I am told, to Islington and Putney; within, folk sit face to face who never saw one another before in their lives, and who may never see one another again, or, on the contrary, may pass the rest of their days together.'	true	404.63	422.68	23.552107
28_12332_000024_000000	I had a lovely harangue all pat in my head, in much the same strain, on the infinite possibilities of entertaining angels unawares, in cabs, on the Underground, in the aerated bread shops; but Elsie's widening eyes of horror pulled me up short like a hansom in Piccadilly when the inexorable upturned hand of the policeman checks it.	I had a lovely harangue all pat in my head, in much the same strain, on the infinite possibilities of entertaining angels unawares, in cabs, on the Underground, in the aerated bread shops; but Elsie's widening eyes of horror pulled me up short like a hansom in Piccadilly when the inexorable upturned hand of the policeman checks it.	true	423.32	444.91	24.088957
28_12332_000024_000001	'Oh, Brownie,' she cried, drawing back, 'you _don't_ mean to tell me you're going to ask the first young man you meet in an omnibus to marry you?'	'Oh, Brownie,' she cried, drawing back, 'you underscore don't underscore mean to tell me you're going to ask the first young man you meet in an omnibus to marry you?'	false	445.76	455.1	31.12161
28_12332_000025_000000	[Illustration: I AM GOING OUT, SIMPLY IN SEARCH OF ADVENTURE.]	[Illustration: I a m GOING OUT, SIMPLY IN SEARCH OF ADVENTURE.]	false	455.1	456.03	100
28_12332_000026_000000	I shrieked with laughter, 'Elsie,' I cried, kissing her dear yellow little head, 'you are _impayable_.	I shrieked with laughter, 'Elsie,' I cried, kissing her dear yellow little head, 'you are underscore impayable underscore.	false	456.03	465	22.00069
28_12332_000026_000001	You never will learn what I mean.	You never will learn what I mean.	true	465	467.23	13
28_12332_000026_000002	You don't understand the language.	You don't understand the language.	true	467.27	469.45	21.474764
28_12332_000026_000003	No, no; I am going out, simply in search of adventure.	No, no; I am going out, simply in search of adventure.	true	469.49	474.19	25.650053
28_12332_000026_000004	What adventure may come, I have not at this moment the faintest conception.	What adventure may come, I have not at this moment the faintest conception.	true	474.44	479.2	23.383932
28_12332_000026_000005	The fun lies in the search, the uncertainty, the toss-up of it.	The fun lies in the search, the uncertainty, the toss up of it.	true	479.54	483.94	26.132948
28_12332_000026_000006	What is the good of being penniless--with the trifling exception of twopence--unless you are prepared to accept your position in the spirit of a masked ball at Covent Garden?'	What is the good of being penniless-with the trifling exception of twopence-unless you are prepared to accept your position in the spirit of a masked ball at Covent Garden?'	true	484.31	494.8	28
28_12332_000027_000000	'I have never been to one,' Elsie put in.	'I have never been to one,' Elsie put in.	true	495.68	498.97	24.206203
28_12332_000028_000000	'Gracious heavens, neither have I! What on earth do you take me for?	'Gracious heavens, neither have I! What on earth do you take me for?	true	499.43	504.1	23.561401
28_12332_000028_000001	But I mean to see where fate will lead me.'	But I mean to see where fate will lead me.'	true	504.14	506.71	20.720793
28_12332_000029_000000	'I may go with you?' Elsie pleaded.	'I may go with you?' Elsie pleaded.	true	507.44	510.19	24.445026
28_12332_000030_000000	'Certainly _not_, my child,' I answered--she was three years older than I, so I had the right to patronise her.	'Certainly underscore not underscore, my child,' I answered-she was three years older than I, so I had the right to patronise her.	false	510.44	518.14	26.943106
28_12332_000030_000001	'That would spoil all.	'That would spoil all.	true	518.36	520.06	29.538425
28_12332_000030_000002	Your dear little face would be quite enough to scare away a timid adventure.' She knew what I meant.	Your dear little face would be quite enough to scare away a timid adventure.' She knew what I meant.	true	520.22	526.33	27.501713
28_12332_000030_000003	It was gentle and pensive, but it lacked initiative.	It was gentle and pensive, but it lacked initiative.	false	526.49	530.82	26.398163
28_12332_000031_000000	So, when we had finished that wall, I popped on my best hat, and popped out by myself into Kensington Gardens.	So, when we had finished that wall, I popped on my best hat, and popped out by myself into Kensington Gardens.	true	530.82	538.15	27.00596
28_12332_000032_000000	I am told I ought to have been terribly alarmed at the straits in which I found myself--a girl of twenty-one, alone in the world, and only twopence short of penniless, without a friend to protect, a relation to counsel her.	I am told I ought to have been terribly alarmed at the straits in which I found myself-a girl of twenty one, alone in the world, and only twopence short of penniless, without a friend to protect, a relation to counsel her.	true	538.85	552.97	25.591974
28_12332_000032_000001	(I don't count Aunt Susan, who lurked in ladylike indigence at Blackheath, and whose counsel, like her tracts, was given away too profusely to everybody to allow of one's placing any very high value upon it.) But, as a matter of fact, I must admit I was not in the least alarmed.	(I don't count Aunt Susan, who lurked in ladylike indigence at Blackheath, and whose counsel, like her tracts, was given away too profusely to everybody to allow of one's placing any very high value upon it.) But, as a matter of fact, I must admit I was not in the least alarmed.	false	553.49	574.18	27.09563
28_12332_000032_000002	Nature had endowed me with a profusion of crisp black hair, and plenty of high spirits.	Nature had endowed me with a profusion of crisp black hair, and plenty of high spirits.	true	574.49	580.6	26.404913
28_12332_000032_000003	If my eyes had been like Elsie's--that liquid blue which looks out upon life with mingled pity and amazement--I might have felt as a girl ought to feel under such conditions; but having large dark eyes, with a bit of a twinkle in them, and being as well able to pilot a bicycle as any girl of my acquaintance, I have inherited or acquired an outlook on the world which distinctly leans rather towards cheeriness than despondency.	If my eyes had been like Elsie's-that liquid blue which looks out upon life with mingled pity and amazement-I might have felt as a girl ought to feel under such conditions; but having large dark eyes, with a bit of a twinkle in them, and being as well able to pilot a bicycle as any girl of my acquaintance, I have inherited or acquired an outlook on the world which distinctly leans rather towards cheeriness than despondency.	true	580.88	610.48	25.923996
28_12332_000032_000004	I croak with difficulty.	I croak with difficulty.	true	610.94	612.82	27.485638
28_12332_000032_000005	So I accepted my plight as an amusing experience, affording full scope for the congenial exercise of courage and ingenuity.	So I accepted my plight as an amusing experience, affording full scope for the congenial exercise of courage and ingenuity.	true	613.22	621.76	30
28_12332_000033_000000	How boundless are the opportunities of Kensington Gardens--the Round Pond, the winding Serpentine, the mysterious seclusion of the Dutch brick Palace!	How boundless are the opportunities of Kensington Gardens-the Round Pond, the winding Serpentine, the mysterious seclusion of the Dutch brick Palace!	true	623.12	634.45	24.314781
28_12332_000033_000001	Genii swarm there.	Genii swarm there.	true	634.82	636.64	24.62045
28_12332_000033_000002	One jostles possibilities.	One jostles possibilities.	true	636.89	639.13	24.432373
28_12332_000033_000003	It is a land of romance, bounded on the north by the Abyss of Bayswater, and on the south by the Amphitheatre of the Albert Hall.	It is a land of romance, bounded on the north by the Abyss of Bayswater, and on the south by the Amphitheatre of the Albert Hall.	true	639.44	647.86	24.773954
28_12332_000033_000004	But for a centre of adventure I choose the Long Walk; it beckoned me somewhat as the North-West Passage beckoned my seafaring ancestors--the buccaneering mariners of Elizabethan Devon.	But for a centre of adventure I choose the Long Walk; it beckoned me somewhat as the north-west Passage beckoned my seafaring ancestors-the buccaneering mariners of Elizabethan Devon.	true	648.35	662.26	25.728643
28_12332_000033_000005	I sat down on a chair at the foot of an old elm with a poetic hollow, prosaically filled by a utilitarian plate of galvanised iron.	I sat down on a chair at the foot of an old elm with a poetic hollow, prosaically filled by a utilitarian plate of galvanised iron.	true	662.81	672.7	33.567394
28_12332_000033_000006	Two ancient ladies were seated on the other side already--very grand-looking dames, with the haughty and exclusive ugliness of the English aristocracy in its later stages.	Two ancient ladies were seated on the other side already-very grand looking dames, with the haughty and exclusive ugliness of the English aristocracy in its later stages.	true	673.28	684.85	24.78184
28_12332_000033_000007	For frank hideousness, commend me to the noble dowager.	For frank hideousness, commend me to the noble dowager.	true	685.49	689.77	26.078623
28_12332_000033_000008	They were talking confidentially as I sat down; the trifling episode of my approach did not suffice to stem the full stream of their conversation.	They were talking confidentially as I sat down; the trifling episode of my approach did not suffice to stem the full stream of their conversation.	true	690.32	699.55	25.554518
28_12332_000033_000009	The great ignore the intrusion of their inferiors.	The great ignore the intrusion of their inferiors.	true	700.13	703.5	18
28_12332_000034_000000	[Illustration: OUI, MADAME; MERCI BEAUCOUP, MADAME.]	[Illustration: OUI, MADAME; MERCI BEAUCOUP, MADAME.]	false	703.5	704.67	-20
28_12332_000035_000000	'Yes, it's a terrible nuisance,' the eldest and ugliest of the two observed--she was a high-born lady, with a distinctly cantankerous cast of countenance.	'Yes, it's a terrible nuisance,' the eldest and ugliest of the two observed-she was a high born lady, with a distinctly cantankerous cast of countenance.	false	704.67	716.02	24.090015
28_12332_000035_000001	She had a Roman nose, and her skin was wrinkled like a wilted apple; she wore coffee-coloured point-lace in her bonnet, with a complexion to match.	She had a Roman nose, and her skin was wrinkled like a wilted apple; she wore coffee coloured point lace in her bonnet, with a complexion to match.	true	716.18	726.37	24.556871
28_12332_000035_000002	'But what could I do, my dear?	'But what could I do, my dear?	true	726.74	729.19	25.311323
28_12332_000035_000003	I simply _couldn't_ put up with such insolence.	I simply underscore couldn't underscore put up with such insolence.	false	729.35	732.31	29.80572
28_12332_000035_000004	So I looked her straight back in the face--oh, she quailed, I can tell you; and I said to her, in my iciest voice--you know how icy I can be when occasion demands it'--the second old lady nodded an ungrudging assent, as if perfectly prepared to admit her friend's rare gift of iciness--'I said to her, "Celestine, you can take your month's wages, and half an hour to get out of this house." And she dropped me a deep reverence, and she answered: "_Oui, madame; merci beaucoup, madame; je ne desire pas mieux, madame._" And out she flounced.	So I looked her straight back in the face-oh, she quailed, I can tell you; and I said to her, in my iciest voice-you know how icy I can be when occasion demands it'--the second old lady nodded an ungrudging assent, as if perfectly prepared to admit her friend's rare gift of iciness-'I said to her, "Celestine, you can take your month's wages, and half an hour to get out of this house." And she dropped me a deep reverence, and she answered: "underscore Oui, madame; merci beaucoup, madame; je ne desire pas mieux, madame.underscore" And out she flounced.	false	732.41	771.07	25.493273
28_12332_000035_000005	So there was the end of it.'	So there was the end of it.'	true	771.08	772.81	31.030548
28_12332_000036_000000	'Still, you go to Schlangenbad on Monday?'	'Still, you go to Schlangenbad on Monday?'	true	773.84	776.44	27.49906
28_12332_000037_000000	'That's the point.	'That's the point.	true	777.44	778.77	25.380785
28_12332_000037_000001	On Monday.	On Monday.	false	778.77	780.04	22.038845
28_12332_000037_000002	If it weren't for the journey, I should have been glad enough to be rid of the minx.	If it weren't for the journey, I should have been glad enough to be rid of the minx.	true	780.26	784.27	19
28_12332_000037_000003	I'm glad as it is, indeed; for a more insolent, upstanding, independent, answer-you-back-again young woman, with a sneer of her own, _I_ never saw, Amelia--but I _must_ get to Schlangenbad.	I'm glad as it is, indeed; for a more insolent, upstanding, independent, answer you back again young woman, with a sneer of her own, underscore I underscore never saw, Amelia-but I underscore must underscore get to Schlangenbad.	false	784.55	797.05	22.973864
28_12332_000037_000004	Now, there the difficulty comes in.	Now, there the difficulty comes in.	true	797.51	800.38	21.768124
28_12332_000037_000005	On the one hand, if I engage a maid in London, I have the choice of two evils. Either I must take a trapesing English girl--and I know by experience that an English girl on the Continent is a vast deal worse than no maid at all: _you_ have to wait upon _her_, instead of her waiting upon you; she gets seasick on the crossing, and when she reaches France or Germany, she hates the meals, and she detests the hotel servants, and she can't speak the language, so that she's always calling you in to interpret for her in her private differences with the _fille-de-chambre_ and the landlord; or else I must pick up a French maid in London, and I know equally by experience that the French maids one engages in London are invariably dishonest--more dishonest than the rest even; they've come here because they have no character to speak of elsewhere, and they think you aren't likely to write and enquire of their last mistress in Toulouse or St. Petersburg.	On the one hand, if I engage a maid in London, I have the choice of two evils. Either I must take a trapesing English girl-and I know by experience that an English girl on the Continent is a vast deal worse than no maid at all: underscore you underscore have to wait upon underscore her underscore, instead of her waiting upon you; she gets seasick on the crossing, and when she reaches France or Germany, she hates the meals, and she detests the hotel servants, and she can't speak the language, so that she's always calling you in to interpret for her in her private differences with the underscore fille de chambre underscore and the landlord; or else I must pick up a French maid in London, and I know equally by experience that the French maids one engages in London are invariably dishonest-more dishonest than the rest even; they've come here because they have no character to speak of elsewhere, and they think you aren't likely to write and enquire of their last mistress in Toulouse or st Petersburg.	false	800.75	862.96	24.176687
28_12332_000037_000006	Then, again, on the other hand, I can't wait to get a Gretchen, an unsophisticated little Gretchen of the Taunus at Schlangenbad-- I suppose there _are_ unsophisticated girls in Germany still--made in Germany--they don't make 'em any longer in England, I'm sure--like everything else, the trade in rustic innocence has been driven from the country.	Then, again, on the other hand, I can't wait to get a Gretchen, an unsophisticated little Gretchen of the Taunus at Schlangenbad- I suppose there underscore are underscore unsophisticated girls in Germany still-made in Germany-they don't make 'em any longer in England, I'm sure-like everything else, the trade in rustic innocence has been driven from the country.	false	862.97	884.86	23.806746
28_12332_000037_000007	I can't wait to get a Gretchen, as I should like to do, of course, because I simply _daren't_ undertake to cross the Channel alone and go all that long journey by Ostend or Calais, Brussels and Cologne, to Schlangenbad.'	I can't wait to get a Gretchen, as I should like to do, of course, because I simply underscore daren't underscore undertake to cross the Channel alone and go all that long journey by Ostend or Calais, Brussels and Cologne, to Schlangenbad.'	false	885.5	899.98	26.556206
28_12332_000038_000000	'You could get a temporary maid,' her friend suggested, in a lull of the tornado.	'You could get a temporary maid,' her friend suggested, in a lull of the tornado.	true	900.8	906.25	22.938377
28_12332_000039_000000	The Cantankerous Old Lady flared up.	The Cantankerous Old Lady flared up.	true	906.71	909.31	24.765507
28_12332_000039_000001	'Yes, and have my jewel-case stolen!	'Yes, and have my jewel case stolen!	true	909.68	912.39	22
28_12332_000039_000002	Or find she was an English girl without one word of German.	Or find she was an English girl without one word of German.	true	912.39	915.58	17
28_12332_000039_000003	Or nurse her on the boat when I want to give my undivided attention to my own misfortunes.	Or nurse her on the boat when I want to give my undivided attention to my own misfortunes.	true	915.65	921.01	21
28_12332_000039_000004	No, Amelia, I call it positively unkind of you to suggest such a thing.	No, Amelia, I call it positively unkind of you to suggest such a thing.	false	921.14	926.22	26
28_12332_000039_000005	You're _so_ unsympathetic!	You're underscore so underscore unsympathetic!	false	926.22	928.6	29.994013
28_12332_000039_000006	I put my foot down there.	I put my foot down there.	true	928.64	930.55	29.276625
28_12332_000039_000007	I will _not_ take any temporary person.'	I will underscore not underscore take any temporary person.'	false	930.74	934	29.608252
28_12332_000040_000000	I saw my chance.	I saw my chance.	true	934.79	936.25	34.130013
28_12332_000040_000001	This was a delightful idea.	This was a delightful idea.	true	936.41	938.44	38.111446
28_12332_000040_000002	Why not start for Schlangenbad with the Cantankerous Old Lady?	Why not start for Schlangenbad with the Cantankerous Old Lady?	true	938.66	942.31	22.670574
28_12332_000041_000000	Of course, I had not the slightest intention of taking a lady's-maid's place for a permanency.	Of course, I had not the slightest intention of taking a lady's maid's place for a permanency.	true	942.83	948.13	22
28_12332_000041_000001	Nor even, if it comes to that, as a passing expedient.	Nor even, if it comes to that, as a passing expedient.	true	948.5	952.51	24.5783
28_12332_000041_000002	But _if_ I wanted to go round the world, how could I do better than set out by the Rhine country?	But underscore if underscore I wanted to go round the world, how could I do better than set out by the Rhine country?	false	953.18	959.29	23.7758
28_12332_000041_000003	The Rhine leads you on to the Danube, the Danube to the Black Sea, the Black Sea to Asia; and so, by way of India, China, and Japan, you reach the Pacific and San Francisco; whence one returns quite easily by New York and the White Star Liners.	The Rhine leads you on to the Danube, the Danube to the Black Sea, the Black Sea to Asia; and so, by way of India, China, and Japan, you reach the Pacific and San Francisco; whence one returns quite easily by New York and the White Star Liners.	true	959.87	975.64	25.457758
28_12332_000041_000004	I began to feel like a globe-trotter already; the Cantankerous Old Lady was the thin end of the wedge--the first rung of the ladder!	I began to feel like a globe trotter already; the Cantankerous Old Lady was the thin end of the wedge-the first rung of the ladder!	true	976.52	985.45	22.159725
28_12332_000041_000005	I proceeded to put my foot on it.	I proceeded to put my foot on it.	true	985.88	988.11	22.68702
28_12332_000042_000000	[Illustration: EXCUSE ME, I SAID, BUT I THINK I SEE A WAY OUT OF YOUR DIFFICULTY.]	[Illustration: EXCUSE ME, I SAID, BUT I THINK I SEE A WAY OUT OF YOUR DIFFICULTY.]	false	988.11	989.1	100
28_12332_000043_000000	I leaned around the corner of the tree and spoke.	I leaned around the corner of the tree and spoke.	false	989.1	991.96	29.787685
28_12332_000043_000001	'Excuse me,' I said, in my suavest voice, 'but I think I see a way out of your difficulty.'	'Excuse me,' I said, in my suavest voice, 'but I think I see a way out of your difficulty.'	true	992.51	999.88	25.083963
28_12332_000044_000000	My first impression was that the Cantankerous Old Lady would go off in a fit of apoplexy.	My first impression was that the Cantankerous Old Lady would go off in a fit of apoplexy.	true	1000.76	1005.88	23.14928
