5588_68192_000000_000000	Chapter 22.	Chapter twenty two.	false	0.51	9.765	17.373478
5588_68192_000008_000001	This night, without any doubt, our tulip will be in flower."	This night, without any doubt, our tulip will be in flower."	true	76.46	80.35	18.558203
5588_68192_000009_000000	"And will it flower black?"	"And will it flower black?"	true	80.99	82.54	18.208326
5588_68192_000010_000000	"Black as jet."	"Black as jet."	true	82.97	84.52	18.179306
5588_68192_000011_000000	"Without a speck of any other colour."	"Without a speck of any other colour."	true	84.89	87.19	20.331226
5588_68192_000012_000000	"Without one speck."	"Without one speck."	true	87.89	89.53	20.610952
5588_68192_000013_000000	"Good Heavens! my dear Rosa, I have been dreaming all night, in the first place of you," (Rosa made a sign of incredulity,) "and then of what we must do."	"Good Heavens! my dear Rosa, I have been dreaming all night, in the first place of you," (Rosa made a sign of incredulity,) "and then of what we must do."	true	90.08	99.7	18.945675
5588_68192_000014_000000	"Well?"	"Well?"	true	100.4	101.14	23.56154
5588_68192_000015_000000	"Well, and I will tell you now what I have decided on.	"Well, and I will tell you now what I have decided on.	true	101.69	104.83	20.239233
5588_68192_000015_000001	The tulip once being in flower, and it being quite certain that it is perfectly black, you must find a messenger."	The tulip once being in flower, and it being quite certain that it is perfectly black, you must find a messenger."	true	105.29	112.45	17.2566
5588_68192_000016_000000	"If it is no more than that, I have a messenger quite ready."	"If it is no more than that, I have a messenger quite ready."	true	113.33	116.71	15.686276
5588_68192_000017_000000	"Is he safe?"	"Is he safe?"	true	117.32	118.48	16.339848
5588_68192_000018_000000	"One for whom I will answer,--he is one of my lovers."	"One for whom I will answer,--he is one of my lovers."	true	119	122.38	17.215666
5588_68192_000019_000000	"I hope not Jacob."	"I hope not Jacob."	true	122.99	124.51	17.3868
5588_68192_000020_000000	"No, be quiet, it is the ferryman of Loewestein, a smart young man of twenty-five."	"No, be quiet, it is the ferryman of Loewestein, a smart young man of twenty five."	true	124.82	130.69	19.952456
5588_68192_000021_000000	"By Jove!"	"By Jove!"	true	130.97	132.22	21.041721
5588_68192_000022_000000	"Be quiet," said Rosa, smiling, "he is still under age, as you have yourself fixed it from twenty-six to twenty-eight."	"Be quiet," said Rosa, smiling, "he is still under age, as you have yourself fixed it from twenty six to twenty eight."	true	132.62	140.83	17.537224
5588_68192_000023_000000	"In fine, do you think you may rely on this young man?"	"In fine, do you think you may rely on this young man?"	false	141.38	144.67	19.350544
5588_68192_000024_000000	"As on myself; he would throw himself into the Waal or the Meuse if I bade him."	"As on myself; he would throw himself into the Waal or the Meuse if I bade him."	true	145.25	150.19	16.053213
5588_68192_000025_000000	"Well, Rosa, this lad may be at Haarlem in ten hours; you will give me paper and pencil, and, perhaps better still, pen and ink, and I will write, or rather, on second thoughts, you will, for if I did, being a poor prisoner, people might, like your father, see a conspiracy in it. You will write to the President of the Horticultural Society, and I am sure he will come."	"Well, Rosa, this lad may be at Haarlem in ten hours; you will give me paper and pencil, and, perhaps better still, pen and ink, and I will write, or rather, on second thoughts, you will, for if I did, being a poor prisoner, people might, like your father, see a conspiracy in it. You will write to the President of the Horticultural Society, and I am sure he will come."	true	150.56	173.62	17.75613
5588_68192_000026_000000	"But if he tarries?"	"But if he tarries?"	true	174.05	175.3	16.877237
5588_68192_000027_000000	"Well, let us suppose that he tarries one day, or even two; but it is impossible.	"Well, let us suppose that he tarries one day, or even two; but it is impossible.	true	175.7	181.39	16.01008
5588_68192_000027_000001	A tulip-fancier like him will not tarry one hour, not one minute, not one second, to set out to see the eighth wonder of the world.	A tulip fancier like him will not tarry one hour, not one minute, not one second, to set out to see the eighth wonder of the world.	true	181.82	190.57	17.184244
5588_68192_000027_000002	But, as I said, if he tarried one or even two days, the tulip will still be in its full splendour.	But, as I said, if he tarried one or even two days, the tulip will still be in its full splendour.	false	190.91	198.22	15.689071
5588_68192_000027_000003	The flower once being seen by the President, and the protocol being drawn up, all is in order; you will only keep a duplicate of the protocol, and intrust the tulip to him. Ah! if we had been able to carry it ourselves, Rosa, it would never have left my hands but to pass into yours; but this is a dream, which we must not entertain," continued Cornelius with a sigh, "the eyes of strangers will see it flower to the last.	The flower once being seen by the President, and the protocol being drawn up, all is in order; you will only keep a duplicate of the protocol, and intrust the tulip to him. Ah! if we had been able to carry it ourselves, Rosa, it would never have left my hands but to pass into yours; but this is a dream, which we must not entertain," continued Cornelius with a sigh, "the eyes of strangers will see it flower to the last.	false	198.77	225.73	18.00463
5588_68192_000027_000004	And above all, Rosa, before the President has seen it, let it not be seen by any one.	And above all, Rosa, before the President has seen it, let it not be seen by any one.	true	225.92	231.22	18.010353
5588_68192_000027_000005	Alas! if any one saw the black tulip, it would be stolen."	Alas! if any one saw the black tulip, it would be stolen."	true	231.71	235.69	19.866707
5588_68192_000028_000000	"Oh!"	"Oh!"	true	236.24	237.345	20.163576
5588_68192_000029_000000	"Did you not tell me yourself of what you apprehended from your lover Jacob?	"Did you not tell me yourself of what you apprehended from your lover Jacob?	true	237.345	241.42	17
5588_68192_000029_000001	People will steal one guilder, why not a hundred thousand?"	People will steal one guilder, why not a hundred thousand?"	true	241.61	245.41	14.164892
5588_68192_000030_000000	"I shall watch; be quiet."	"I shall watch; be quiet."	true	245.99	248.14	18.452744
5588_68192_000031_000000	"But if it opened whilst you were here?"	"But if it opened whilst you were here?"	true	248.69	250.9	19.096006
5588_68192_000032_000000	"The whimsical little thing would indeed be quite capable of playing such a trick," said Rosa.	"The whimsical little thing would indeed be quite capable of playing such a trick," said Rosa.	true	251.36	256.9	18.918623
5588_68192_000033_000000	"And if on your return you find it open?"	"And if on your return you find it open?"	true	257.3	260.2	22.581781
5588_68192_000034_000000	"Well?"	"Well?"	true	260.9	261.7	22.174635
5588_68192_000035_000000	"Oh, Rosa, whenever it opens, remember that not a moment must be lost in apprising the President."	"Oh, Rosa, whenever it opens, remember that not a moment must be lost in apprising the President."	true	262.25	267.91	19.081602
5588_68192_000036_000000	"And in apprising you.	"And in apprising you.	true	268.55	269.895	17.804947
5588_68192_000036_000001	Yes, I understand."	Yes, I understand."	true	269.895	271.48	18.933521
5588_68192_000037_000000	Rosa sighed, yet without any bitter feeling, but rather like a woman who begins to understand a foible, and to accustom herself to it.	Rosa sighed, yet without any bitter feeling, but rather like a woman who begins to understand a foible, and to accustom herself to it.	true	271.91	279.85	18.647036
5588_68192_000038_000000	"I return to your tulip, Mynheer van Baerle, and as soon as it opens I will give you news, which being done the messenger will set out immediately."	"I return to your tulip, Mynheer van Baerle, and as soon as it opens I will give you news, which being done the messenger will set out immediately."	true	280.37	288.19	18.030445
5588_68192_000039_000000	"Rosa, Rosa, I don't know to what wonder under the sun I shall compare you."	"Rosa, Rosa, I don't know to what wonder under the sun I shall compare you."	true	288.65	293.62	21.05763
5588_68192_000040_000000	"Compare me to the black tulip, and I promise you I shall feel very much flattered.	"Compare me to the black tulip, and I promise you I shall feel very much flattered.	true	294.23	299.47	18.574827
5588_68192_000040_000001	Good night, then, till we meet again, Mynheer Cornelius."	Good night, then, till we meet again, Mynheer Cornelius."	true	299.93	302.86	17
5588_68192_000041_000000	"Oh, say 'Good night, my friend.'"	"Oh, say 'Good night, my friend.'"	true	303.44	305.65	19.118124
5588_68192_000042_000000	"Good night, my friend," said Rosa, a little consoled.	"Good night, my friend," said Rosa, a little consoled.	true	306.29	309.67	19.129412
5588_68192_000043_000000	"Say, 'My very dear friend.'"	"Say, 'My very dear friend.'"	true	310.13	312.31	20.016827
5588_68192_000044_000000	"Oh, my friend--"	"Oh, my friend-"	true	312.83	314.11	18.850409
5588_68192_000045_000000	"Very dear friend, I entreat you, say 'very dear,' Rosa, very dear."	"Very dear friend, I entreat you, say 'very dear,' Rosa, very dear."	true	314.63	319.36	19.213926
5588_68192_000046_000000	"Very dear, yes, very dear," said Rosa, with a beating heart, beyond herself with happiness.	"Very dear, yes, very dear," said Rosa, with a beating heart, beyond herself with happiness.	true	319.79	325.9	18.80887
5588_68192_000047_000000	"And now that you have said 'very dear,' dear Rosa, say also 'most happy': say 'happier and more blessed than ever man was under the sun.' I only lack one thing, Rosa."	"And now that you have said 'very dear,' dear Rosa, say also 'most happy': say 'happier and more blessed than ever man was under the sun' I only lack one thing, Rosa."	false	326.57	338.47	17.836805
5588_68192_000048_000000	"And that is?"	"And that is?"	true	339.14	340.15	19
5588_68192_000049_000000	"Your cheek,--your fresh cheek, your soft, rosy cheek.	"Your cheek,--your fresh cheek, your soft, rosy cheek.	true	340.58	345.31	20.890295
5588_68192_000049_000001	Oh, Rosa, give it me of your own free will, and not by chance.	Oh, Rosa, give it me of your own free will, and not by chance.	true	345.47	349.42	20.571772
5588_68192_000049_000002	Ah!"	Ah!"	true	349.91	351.04	19.729212
5588_68192_000050_000000	The prisoner's prayer ended in a sigh of ecstasy; his lips met those of the maiden,--not by chance, nor by stratagem, but as Saint-Preux's was to meet the lips of Julie a hundred years later.	The prisoner's prayer ended in a sigh of ecstasy; his lips met those of the maiden,--not by chance, nor by stratagem, but as Saint Preux's was to meet the lips of Julie a hundred years later.	true	351.08	363.76	18.228584
5588_68192_000051_000000	Rosa made her escape.	Rosa made her escape.	true	364.19	366.01	24.47106
5588_68192_000052_000000	Cornelius stood with his heart upon his lips, and his face glued to the wicket in the door.	Cornelius stood with his heart upon his lips, and his face glued to the wicket in the door.	false	366.29	371.53	18.56295
5588_68192_000053_000000	He was fairly choking with happiness and joy.	He was fairly choking with happiness and joy.	true	372.05	374.56	18.735968
5588_68192_000053_000001	He opened his window, and gazed long, with swelling heart, at the cloudless vault of heaven, and the moon, which shone like silver upon the two-fold stream flowing from far beyond the hills.	He opened his window, and gazed long, with swelling heart, at the cloudless vault of heaven, and the moon, which shone like silver upon the two fold stream flowing from far beyond the hills.	true	374.57	385.66	19.22737
5588_68192_000053_000002	He filled his lungs with the pure, sweet air, while his brain dwelt upon thoughts of happiness, and his heart overflowed with gratitude and religious fervour.	He filled his lungs with the pure, sweet air, while his brain dwelt upon thoughts of happiness, and his heart overflowed with gratitude and religious fervour.	true	386	395.52	19.354574
5588_68192_000054_000000	"Oh Thou art always watching from on high, my God," he cried, half prostrate, his glowing eyes fixed upon the stars: "forgive me that I almost doubted Thy existence during these latter days, for Thou didst hide Thy face behind the clouds, and wert for a moment lost to my sight, O Thou merciful God, Thou pitying Father everlasting!	"Oh Thou art always watching from on high, my God," he cried, half prostrate, his glowing eyes fixed upon the stars: "forgive me that I almost doubted Thy existence during these latter days, for Thou didst hide Thy face behind the clouds, and wert for a moment lost to my sight, O Thou merciful God, Thou pitying Father everlasting!	false	395.52	416.44	18.605015
5588_68192_000054_000001	But to-day, this evening, and to-night, again I see Thee in all Thy wondrous glory in the mirror of Thy heavenly abode, and more clearly still in the mirror of my grateful heart."	But to day, this evening, and to night, again I see Thee in all Thy wondrous glory in the mirror of Thy heavenly abode, and more clearly still in the mirror of my grateful heart."	true	416.54	427.38	19.08824
5588_68192_000055_000000	He was well again, the poor invalid; the wretched captive was free once more.	He was well again, the poor invalid; the wretched captive was free once more.	false	427.38	432.22	16.332884
5588_68192_000056_000000	During part of the night Cornelius, with his heart full of joy and delight, remained at his window, gazing at the stars, and listening for every sound.	During part of the night Cornelius, with his heart full of joy and delight, remained at his window, gazing at the stars, and listening for every sound.	true	432.77	441.33	18.75714
5588_68192_000057_000000	Then casting a glance from time to time towards the lobby,--	Then casting a glance from time to time towards the lobby,--	false	441.33	444.64	17.804396
5588_68192_000058_000000	"Down there," he said, "is Rosa, watching like myself, and waiting from minute to minute; down there, under Rosa's eyes, is the mysterious flower, which lives, which expands, which opens, perhaps Rosa holds in this moment the stem of the tulip between her delicate fingers.	"Down there," he said, "is Rosa, watching like myself, and waiting from minute to minute; down there, under Rosa's eyes, is the mysterious flower, which lives, which expands, which opens, perhaps Rosa holds in this moment the stem of the tulip between her delicate fingers.	true	444.86	463.81	18.435274
5588_68192_000058_000001	Touch it gently, Rosa.	Touch it gently, Rosa.	true	464.21	465.82	21.731253
5588_68192_000058_000002	Perhaps she touches with her lips its expanding chalice. Touch it cautiously, Rosa, your lips are burning.	Perhaps she touches with her lips its expanding chalice. Touch it cautiously, Rosa, your lips are burning.	true	466.01	472.69	18.383253
5588_68192_000058_000003	Yes, perhaps at this moment the two objects of my dearest love caress each other under the eye of Heaven."	Yes, perhaps at this moment the two objects of my dearest love caress each other under the eye of Heaven."	true	473	479.74	19.659536
5588_68192_000059_000000	At this moment, a star blazed in the southern sky, and shot through the whole horizon, falling down, as it were, on the fortress of Loewestein.	At this moment, a star blazed in the southern sky, and shot through the whole horizon, falling down, as it were, on the fortress of Loewestein.	false	480.17	488.68	18.165182
5588_68192_000060_000000	Cornelius felt a thrill run through his frame.	Cornelius felt a thrill run through his frame.	true	489.26	491.83	17.861765
5588_68192_000061_000000	"Ah!" he said, "here is Heaven sending a soul to my flower."	"Ah!" he said, "here is Heaven sending a soul to my flower."	true	492.05	496.09	16.094223
5588_68192_000062_000000	And as if he had guessed correctly, nearly at that very moment the prisoner heard in the lobby a step light as that of a sylph, and the rustling of a gown, and a well-known voice, which said to him,--	And as if he had guessed correctly, nearly at that very moment the prisoner heard in the lobby a step light as that of a sylph, and the rustling of a gown, and a well-known voice, which said to him,--	false	496.52	508.15	19.831299
5588_68192_000063_000000	"Cornelius, my friend, my very dear friend, and very happy friend, come, come quickly."	"Cornelius, my friend, my very dear friend, and very happy friend, come, come quickly."	false	508.55	514.66	17.826254
5588_68192_000064_000000	Cornelius darted with one spring from the window to the door, his lips met those of Rosa, who told him, with a kiss,--	Cornelius darted with one spring from the window to the door, his lips met those of Rosa, who told him, with a kiss,--	true	515.06	522.31	18.320015
5588_68192_000065_000000	"It is open, it is black, here it is."	"It is open, it is black, here it is."	true	522.89	526.36	18.79109
5588_68192_000066_000000	"How! here it is?" exclaimed Cornelius.	"How! here it is?" exclaimed Cornelius.	true	526.88	529.99	18.933187
5588_68192_000067_000000	"Yes, yes, we ought indeed to run some little risk to give a great joy; here it is, take it."	"Yes, yes, we ought indeed to run some little risk to give a great joy; here it is, take it."	true	530.27	536.26	19.9534
5588_68192_000068_000000	And with one hand she raised to the level of the grating a dark lantern, which she had lit in the meanwhile, whilst with the other she held to the same height the miraculous tulip.	And with one hand she raised to the level of the grating a dark lantern, which she had lit in the meanwhile, whilst with the other she held to the same height the miraculous tulip.	true	536.75	545.5	17.332685
5588_68192_000069_000000	Cornelius uttered a cry, and was nearly fainting.	Cornelius uttered a cry, and was nearly fainting.	true	546.26	549.37	20.13398
5588_68192_000070_000000	"Oh!" muttered he, "my God, my God, Thou dost reward me for my innocence and my captivity, as Thou hast allowed two such flowers to grow at the grated window of my prison!"	"Oh!" muttered he, "my God, my God, Thou dost reward me for my innocence and my captivity, as Thou hast allowed two such flowers to grow at the grated window of my prison!"	true	549.8	560.8	17.827934
5588_68192_000071_000000	The tulip was beautiful, splendid, magnificent; its stem was more than eighteen inches high; it rose from out of four green leaves, which were as smooth and straight as iron lance-heads; the whole of the flower was as black and shining as jet.	The tulip was beautiful, splendid, magnificent; its stem was more than eighteen inches high; it rose from out of four green leaves, which were as smooth and straight as iron lance heads; the whole of the flower was as black and shining as jet.	true	561.26	577.51	18.94809
5588_68192_000072_000000	"Rosa," said Cornelius, almost gasping, "Rosa, there is not one moment to lose in writing the letter."	"Rosa," said Cornelius, almost gasping, "Rosa, there is not one moment to lose in writing the letter."	true	578.06	584.44	20.06887
5588_68192_000073_000000	"It is written, my dearest Cornelius," said Rosa.	"It is written, my dearest Cornelius," said Rosa.	true	584.9	587.71	16.818085
5588_68192_000074_000000	"Is it, indeed?"	"Is it, indeed?"	true	588.26	589.48	20.663902
5588_68192_000075_000000	"Whilst the tulip opened I wrote it myself, for I did not wish to lose a moment.	"Whilst the tulip opened I wrote it myself, for I did not wish to lose a moment.	true	589.7	594.73	18.846281
5588_68192_000075_000001	Here is the letter, and tell me whether you approve of it."	Here is the letter, and tell me whether you approve of it."	true	594.95	597.97	18.173666
5588_68192_000076_000000	Cornelius took the letter, and read, in a handwriting which was much improved even since the last little note he had received from Rosa, as follows:--	Cornelius took the letter, and read, in a handwriting which was much improved even since the last little note he had received from Rosa, as follows:--	false	598.94	607.92	18.75516
5588_68192_000077_000000	"Mynheer President,--The black tulip is about to open, perhaps in ten minutes.	"Mynheer President,--The black tulip is about to open, perhaps in ten minutes.	true	607.92	612.79	19.316635
5588_68192_000077_000001	As soon as it is open, I shall send a messenger to you, with the request that you will come and fetch it in person from the fortress at Loewestein.	As soon as it is open, I shall send a messenger to you, with the request that you will come and fetch it in person from the fortress at Loewestein.	true	613.13	621.43	20.852968
5588_68192_000077_000002	I am the daughter of the jailer, Gryphus, almost as much of a captive as the prisoners of my father.	I am the daughter of the jailer, Gryphus, almost as much of a captive as the prisoners of my father.	true	622.01	628.33	18.547825
5588_68192_000077_000003	I cannot, therefore, bring to you this wonderful flower.	I cannot, therefore, bring to you this wonderful flower.	true	628.76	632.02	21.501328
5588_68192_000077_000004	This is the reason why I beg you to come and fetch it yourself.	This is the reason why I beg you to come and fetch it yourself.	true	632.18	635.23	18.981834
5588_68192_000078_000000	"It is my wish that it should be called Rosa Barlaensis.	"It is my wish that it should be called Rosa Barlaensis.	true	635.78	639.52	15
5588_68192_000079_000000	"It has opened; it is perfectly black; come, Mynheer President, come.	"It has opened; it is perfectly black; come, Mynheer President, come.	false	640.13	644.5	18.87849
5588_68192_000080_000000	"I have the honour to be your humble servant,	"I have the honour to be your humble servant,	true	644.81	646.9	18
5588_68192_000081_000000	"Rosa Gryphus.	"Rosa Gryphus.	true	647.06	648.25	17
5588_68192_000082_000000	"That's it, dear Rosa, that's it.	"That's it, dear Rosa, that's it.	true	648.8	651.31	18.753393
5588_68192_000082_000001	Your letter is admirable!	Your letter is admirable!	true	651.44	653.17	18.325365
5588_68192_000082_000002	I could not have written it with such beautiful simplicity.	I could not have written it with such beautiful simplicity.	true	653.18	655.87	13
5588_68192_000082_000003	You will give to the committee all the information that will be required of you.	You will give to the committee all the information that will be required of you.	false	656.39	660.07	18.280226
5588_68192_000082_000004	They will then know how the tulip has been grown, how much care and anxiety, and how many sleepless nights, it has cost.	They will then know how the tulip has been grown, how much care and anxiety, and how many sleepless nights, it has cost.	true	660.23	667.78	18.28711
5588_68192_000082_000005	But for the present not a minute must be lost.	But for the present not a minute must be lost.	true	667.97	670.54	18.894855
5588_68192_000082_000006	The messenger! the messenger!"	The messenger! the messenger!"	true	670.76	672.58	20.150349
5588_68192_000083_000000	"What's the name of the President?"	"What's the name of the President?"	true	672.95	674.62	21.881231
5588_68192_000084_000000	"Give me the letter, I will direct it.	"Give me the letter, I will direct it.	true	674.96	677.08	17.202457
5588_68192_000084_000001	Oh, he is very well known: it is Mynheer van Systens, the burgomaster of Haarlem; give it to me, Rosa, give it to me."	Oh, he is very well known: it is Mynheer van Systens, the burgomaster of Haarlem; give it to me, Rosa, give it to me."	false	677.57	685.03	17.385338
5588_68192_000085_000000	And with a trembling hand Cornelius wrote the address,--	And with a trembling hand Cornelius wrote the address,--	true	685.58	688.69	15.922378
5588_68192_000086_000000	"To Mynheer Peter van Systens, Burgomaster, and President of the Horticultural Society of Haarlem."	"To Mynheer peter van Systens, Burgomaster, and President of the Horticultural Society of Haarlem."	false	689.21	695.92	17.905502
5588_68192_000087_000000	"And now, Rosa, go, go," said Cornelius, "and let us implore the protection of God, who has so kindly watched over us until now."	"And now, Rosa, go, go," said Cornelius, "and let us implore the protection of God, who has so kindly watched over us until now."	false	696.38	707.88	19.644651
