6139_58868_000000_000000	XIII.	thirteen.	false	0	0.15	5
6139_58868_000021_000002	Maybe I'll take you visitin' aftah I've been to the post-office and mailed these lettahs.	Maybe I'll take you visitin' aftah I've been to the post office and mailed these lettahs.	false	257.24	262.12	16
6139_58868_000021_000003	You didn't know that Judge Moore's place is open for the summah, did you, and that all the family came out yesta'day?	You didn't know that Judge Moore's place is open for the summah, did you, and that all the family came out yesta'day?	false	262.37	269.76	19
6139_58868_000021_000004	Well, they did, and if Bobby Moore isn't ovah to my house by the time we get back home, we'll go ovah to Bobby's."	Well, they did, and if Bobby Moore isn't ovah to my house by the time we get back home, we'll go ovah to Bobby's."	false	269.76	277.27	21.549513
6139_58868_000022_000000	As she spoke, she passed through the gate at the end of the avenue and turned into the public road, a wide pike with a railroad track on one side of it and a bridle-path on the other.	As she spoke, she passed through the gate at the end of the avenue and turned into the public road, a wide pike with a railroad track on one side of it and a bridle path on the other.	true	278.48	290.53	25
6139_58868_000022_000001	Two minutes' brisk canter brought her to another gate, one that had been closed all winter, and one that she was greatly interested in, because it led to Judge Moore's house.	Two minutes' brisk canter brought her to another gate, one that had been closed all winter, and one that she was greatly interested in, because it led to Judge Moore's house.	false	290.87	303.04	27.687357
6139_58868_000022_000002	Judge Moore was Rob's grandfather, and she and Rob had played together every summer since she could remember.	Judge Moore was Rob's grandfather, and she and Rob had played together every summer since she could remember.	true	303.38	310.57	21
6139_58868_000023_000000	The wide white gate was standing open now, and she drew rein, peering anxiously in.	The wide white gate was standing open now, and she drew rein, peering anxiously in.	true	311.03	317.59	23.489408
6139_58868_000023_000001	She hoped for the sight of a familiar freckled face or the sound of a welcoming whoop.	She hoped for the sight of a familiar freckled face or the sound of a welcoming whoop.	true	317.66	323.89	24.32071
6139_58868_000023_000002	But it was so still everywhere that all she saw was the squirrels playing hide and seek in the beech-grove around the house, and all she heard was the fearless cry, "Pewee! pewee!" of a little bird perched in a tree overarching the gate.	But it was so still everywhere that all she saw was the squirrels playing hide and seek in the beech grove around the house, and all she heard was the fearless cry, "Pewee! pewee!" of a little bird perched in a tree overarching the gate.	false	324.11	341.53	22.202421
6139_58868_000023_000003	It balanced itself on the limb, leaning over and cocking its bright bead-like eyes at her, as if admiring the sight.	It balanced itself on the limb, leaning over and cocking its bright bead like eyes at her, as if admiring the sight.	true	341.87	350.14	26.410471
6139_58868_000024_000000	What it saw was a slender girl of eleven, taller than most children of that age, and more graceful.	What it saw was a slender girl of eleven, taller than most children of that age, and more graceful.	true	350.66	357.13	23.64679
6139_58868_000024_000001	There was a colour in her cheek like the delicate pink of a wild rose, and the big hazel eyes had a roguish twinkle in them, as they looked out fearlessly on the world from under the little Napoleon hat with its nodding cockade of locust blossoms.	There was a colour in her cheek like the delicate pink of a wild rose, and the big hazel eyes had a roguish twinkle in them, as they looked out fearlessly on the world from under the little Napoleon hat with its nodding cockade of locust blossoms.	true	357.14	373.06	24.216167
6139_58868_000025_000000	"There's nobody in sight, Tarbaby," said the Little Colonel, "and there isn't time to go in befo' we've been to the post-office, so we might as well be travellin' on."	"There's nobody in sight, Tarbaby," said the Little Colonel, "and there isn't time to go in befo' we've been to the post office, so we might as well be travellin' on."	false	373.7	384.16	22
6139_58868_000026_000000	She was turning slowly away when down the pike behind her came the quick beat of a horse's hoofs and a shrill whistle.	She was turning slowly away when down the pike behind her came the quick beat of a horse's hoofs and a shrill whistle.	true	385.43	392.68	20.170662
6139_58868_000026_000001	A twelve-year-old boy was riding toward her as fast as his big gray horse could carry him.	A twelve year old boy was riding toward her as fast as his big gray horse could carry him.	true	392.81	398.41	21.037521
6139_58868_000026_000002	He was riding bareback, straight and lithe as a young Indian, his cap pushed to the back of his head.	He was riding bareback, straight and lithe as a young Indian, his cap pushed to the back of his head.	false	398.66	405.52	21.253511
6139_58868_000026_000003	He snatched it off with a flourish as he came within speaking distance of the Little Colonel, his freckled face all ashine with pleasure.	He snatched it off with a flourish as he came within speaking distance of the Little Colonel, his freckled face all ashine with pleasure.	true	405.59	413.56	27
6139_58868_000027_000000	"Hello!	"Hello!	true	413.9	414.45	55
6139_58868_000027_000001	Lloyd," he called, "I was just going to your house."	Lloyd," he called, "I was just going to your house."	true	414.45	418.33	24.81314
6139_58868_000028_000000	"And I was looking for you, Bobby," she answered, as informally as if it were only yesterday they had parted, instead of eight months before.	"And I was looking for you, Bobby," she answered, as informally as if it were only yesterday they had parted, instead of eight months before.	true	418.67	427.36	24
6139_58868_000029_000000	"Come and go down to the post-office with me.	"Come and go down to the post office with me.	true	427.82	430.33	20
6139_58868_000029_000001	I must take these lettahs."	I must take these lettahs."	false	430.43	432.69	23.571568
6139_58868_000030_000000	"All right," said Rob, wheeling the gray horse around beside the black pony, and smiling broadly as he looked down into the Little Colonel's welcoming eyes.	"All right," said Rob, wheeling the gray horse around beside the black pony, and smiling broadly as he looked down into the Little Colonel's welcoming eyes.	true	432.69	441.82	19
6139_58868_000030_000001	"You don't know how good it feels to get back to the country again, Lloyd.	"You don't know how good it feels to get back to the country again, Lloyd.	true	442.04	446.35	21
6139_58868_000030_000002	I could hardly wait for school to close, when I'd think about the fish waiting for me out here in the creek, and the wild strawberries getting ripe, and the horses just spoiling to be exercised. It was more than I could stand.	I could hardly wait for school to close, when I'd think about the fish waiting for me out here in the creek, and the wild strawberries getting ripe, and the horses just spoiling to be exercised. It was more than I could stand.	false	446.48	460.39	23
6139_58868_000030_000003	What have you been doing all winter?"	What have you been doing all winter?"	true	460.46	462.46	17
6139_58868_000031_000000	"Oh, the same old things: school and music lessons, and good times in the evenin' with mothah and papa Jack and grandfathah."	"Oh, the same old things: school and music lessons, and good times in the evenin' with mothah and papa Jack and grandfathah."	false	463.04	472.86	21.990139
6139_58868_000032_000000	As they jogged along, side by side, the Little Colonel chatting gaily of all that had happened since their last meeting, Rob kept casting curious glances at her.	As they jogged along, side by side, the Little Colonel chatting gaily of all that had happened since their last meeting, Rob kept casting curious glances at her.	true	472.86	482.22	20
6139_58868_000032_000001	"What have you been doing to yourself, Lloyd Sherman?" he demanded, finally.	"What have you been doing to yourself, Lloyd Sherman?" he demanded, finally.	false	482.22	487.51	20.17555
6139_58868_000032_000002	"You look so--so _different_!" There was such a puzzled expression in his sharp gray eyes that the Little Colonel laughed.	"You look so-so underscore different underscore!" There was such a puzzled expression in his sharp gray eyes that the Little Colonel laughed.	false	487.82	496.39	27.872803
6139_58868_000032_000003	Then her hand flew up to her head.	Then her hand flew up to her head.	true	496.49	498.76	20.652891
6139_58868_000033_000000	"Don't you see?	"Don't you see?	true	499.04	500.23	34.076416
6139_58868_000033_000001	I've had my hair cut.	I've had my hair cut.	true	500.27	502.06	22.697693
6139_58868_000033_000002	I had to beg and beg befo' mothah and papa Jack would let me have it done; but it was so long,--away below my waist,--and _such_ a bothah.	I had to beg and beg befo' mothah and papa Jack would let me have it done; but it was so long,--away below my waist,--and underscore such underscore a bothah.	false	502.22	513.49	24
6139_58868_000033_000003	It had to be brushed and plaited a dozen times a day."	It had to be brushed and plaited a dozen times a day."	true	513.77	517.63	22
6139_58868_000034_000000	"I don't like it that way.	"I don't like it that way.	true	518.96	521.115	24.365377
6139_58868_000034_000001	It isn't a bit becoming," said Rob, with the frankness of old comradeship.	It isn't a bit becoming," said Rob, with the frankness of old comradeship.	true	521.115	526.69	24.183376
6139_58868_000034_000002	"You look like a boy.	"You look like a boy.	true	527.09	529.125	26.331766
6139_58868_000034_000003	Why, it is as short as mine."	Why, it is as short as mine."	false	529.125	532.92	18.281
6139_58868_000035_000000	"I don't care," answered Lloyd, her eyes flashing dangerously.	"I don't care," answered Lloyd, her eyes flashing dangerously.	true	532.92	537.16	20
6139_58868_000035_000001	"It's comfortable this way, and grandfathah likes it.	"It's comfortable this way, and grandfathah likes it.	true	537.32	541.45	23.905003
6139_58868_000035_000002	He says he's got his Little Colonel back again now, and he sent to town for this Napoleon hat like the ones I used to weah when I was a little thing."	He says he's got his Little Colonel back again now, and he sent to town for this Napoleon hat like the ones I used to weah when I was a little thing."	false	541.55	551.11	20
6139_58868_000036_000000	"When you were a little thing!" laughed Rob, teasingly.	"When you were a little thing!" laughed Rob, teasingly.	true	552.23	555.97	23.034082
6139_58868_000036_000001	"What do you think you are now, missy?	"What do you think you are now, missy?	true	556.07	558.67	16
6139_58868_000036_000002	You're head and shoulders shorter than I am."	You're head and shoulders shorter than I am."	true	558.74	561.51	10
6139_58868_000037_000000	"I'm eleven yeahs old, anyway, I'd have you to undahstand, Bobby Moore," answered the Little Colonel, with such dignity that Rob wished he hadn't spoken.	"I'm eleven yeahs old, anyway, I'd have you to undahstand, Bobby Moore," answered the Little Colonel, with such dignity that Rob wished he hadn't spoken.	false	561.51	572.2	22.571522
6139_58868_000037_000001	"I was eleven last week.	"I was eleven last week.	true	572.63	574.815	22.581047
6139_58868_000037_000002	That was one of my birthday presents, havin' my own way about cuttin' my hair, and anothah was the house pahty.	That was one of my birthday presents, havin' my own way about cuttin' my hair, and anothah was the house pahty.	false	574.815	582.58	19
6139_58868_000037_000003	Oh, you don't know anything about the house pahty I'm to have in June, do you!" she cried, every trace of displeasure vanishing at the thought.	Oh, you don't know anything about the house pahty I'm to have in June, do you!" she cried, every trace of displeasure vanishing at the thought.	false	582.62	590.85	19
6139_58868_000037_000004	"Grandfathah and papa Jack are goin' away fo' a month to some mineral springs in Va'ginia, and I'm to have my house pahty in June to keep mothah and me from bein' lonesome.	"Grandfathah and papa Jack are goin' away fo' a month to some mineral springs in Va'ginia, and I'm to have my house pahty in June to keep mothah and me from bein' lonesome.	false	590.85	602.35	18
6139_58868_000037_000005	It will not be a very big one, only three girls to spend June with me, but mothah says we can have picnics every day if we want to, and invite all the boys and girls in the Valley, and we can have the house full from mawnin' till night.	It will not be a very big one, only three girls to spend June with me, but mothah says we can have picnics every day if we want to, and invite all the boys and girls in the Valley, and we can have the house full from mawnin' till night.	false	602.51	617.41	18
6139_58868_000037_000006	I'll invite you right now for every day that you want to come.	I'll invite you right now for every day that you want to come.	true	617.54	621.16	19
6139_58868_000037_000007	We'll expect you at all the pahties and picnics and candy-pullin's that we have.	We'll expect you at all the pahties and picnics and candy pullin's that we have.	true	621.38	626.32	23
6139_58868_000037_000008	I want you to help me give the girls a good time, Bobby."	I want you to help me give the girls a good time, Bobby."	true	626.42	630.1	25
6139_58868_000038_000000	Rob whirled his cap around his head with a "Whe-ew!	Rob whirled his cap around his head with a "w h e ew!	false	630.74	634.26	16.869965
6139_58868_000038_000001	Jolly for you!" before he answered more politely, "Thank you, Lloyd, you can count on me for my part.	Jolly for you!" before he answered more politely, "Thank you, Lloyd, you can count on me for my part.	true	634.26	641.56	25.460897
6139_58868_000038_000002	I'll be on hand every time you turn around, if you want me. Who all's coming?"	I'll be on hand every time you turn around, if you want me. Who all's coming?"	true	641.6	646.21	22.147173
6139_58868_000039_000000	For answer Lloyd held up the three letters she was carrying, and let him see the first address, written in Mrs. Sherman's flowing hand.	For answer Lloyd held up the three letters she was carrying, and let him see the first address, written in mrs Sherman's flowing hand.	false	647.21	655.02	21
6139_58868_000040_000000	_Miss Eugenia Forbes,_ _The Waldorf-Astoria,_ _New York City._	underscore Miss Eugenia Forbes,underscore underscore The Waldorf Astoria,underscore underscore New York City.underscore	false	655.02	661.77	25.683601
6139_58868_000041_000000	"Well, who is she?" he asked, reading it aloud.	"Well, who is she?" he asked, reading it aloud.	true	661.77	664.69	22.18952
6139_58868_000042_000000	"Eugenia is a sort of cousin of mine," explained Lloyd.	"Eugenia is a sort of cousin of mine," explained Lloyd.	true	665.48	669.64	20.001041
6139_58868_000042_000001	"At least her fathah and my fathah are related in some way.	"At least her fathah and my fathah are related in some way.	false	669.71	674.14	19
6139_58868_000042_000002	I used to know her when we lived in New York, but I haven't seen her since we left.	I used to know her when we lived in New York, but I haven't seen her since we left.	true	674.39	679.54	19
6139_58868_000042_000003	I was five then and she was seven, so she must be neahly thirteen yeahs old now. When we played togethah she would scream and _scream_ if I didn't give up to her in everything, and as I had a bad tempah, too, we were always fussin'.	I was five then and she was seven, so she must be neahly thirteen yeahs old now. When we played togethah she would scream and underscore scream underscore if I didn't give up to her in everything, and as I had a bad tempah, too, we were always fussin'.	false	679.67	698.1	23.226913
6139_58868_000042_000004	She was dreadfully spoiled.	She was dreadfully spoiled.	true	698.1	700.66	21.994738
6139_58868_000042_000005	I'll nevah fo'get how my hand bled one day when she bit it, or how she clawed my face till it looked as if a tigah had scratched it."	I'll nevah fo'get how my hand bled one day when she bit it, or how she clawed my face till it looked as if a tigah had scratched it."	false	700.7	710.44	21
6139_58868_000043_000000	"Then what did you do?" asked Rob, with a grin.	"Then what did you do?" asked Rob, with a grin.	true	711.17	714.25	24.031445
6139_58868_000043_000001	He had experimented with Lloyd's temper himself in the past.	He had experimented with Lloyd's temper himself in the past.	true	714.56	718.39	23.40721
6139_58868_000044_000000	"I believe that that was the time I pounded her on the back with my little red chair," answered Lloyd, laughing at the recollection.	"I believe that that was the time I pounded her on the back with my little red chair," answered Lloyd, laughing at the recollection.	false	719.18	727.15	20
6139_58868_000044_000001	"Or maybe it was the time I banged her ovah the head with a toy teakettle.	"Or maybe it was the time I banged her ovah the head with a toy teakettle.	false	727.58	732.91	21
6139_58868_000044_000002	I remembah I did both those bad things, and that we were always in trouble whenevah we were togethah.	I remembah I did both those bad things, and that we were always in trouble whenevah we were togethah.	false	733.22	741.27	22.36166
6139_58868_000044_000003	I didn't want mothah to invite her, but she said she felt that we ought to.	I didn't want mothah to invite her, but she said she felt that we ought to.	false	741.27	746.49	20
6139_58868_000044_000004	Eugenia's mothah is dead.	Eugenia's mothah is dead.	false	746.49	749.325	20.318008
6139_58868_000044_000005	She died three yeahs ago, and since then she's been kept in a boa'din' school most of the time.	She died three yeahs ago, and since then she's been kept in a boa'din' school most of the time.	false	749.325	756.73	21
6139_58868_000044_000006	When she's not away at school she stays in some big hotel with her fathah, eithah in New York or at some summah resort.	When she's not away at school she stays in some big hotel with her fathah, eithah in New York or at some summah resort.	false	757.16	766.12	22.39645
6139_58868_000044_000007	He is always so busy there's no one to pay any attention to her but her maid.	He is always so busy there's no one to pay any attention to her but her maid.	true	766.19	771.85	21.941244
6139_58868_000044_000008	They are very wealthy, and Eugenia has had the best of everything so long that I'm afraid she'll find the Valley dreadfully poah and poky.	They are very wealthy, and Eugenia has had the best of everything so long that I'm afraid she'll find the Valley dreadfully poah and poky.	false	772.07	781.57	20
6139_58868_000044_000009	I imagine she's stuck up, too.	I imagine she's stuck up, too.	true	782	784.27	35
6139_58868_000044_000010	She used to be, and she's always had her own way about everything."	She used to be, and she's always had her own way about everything."	true	784.49	788.98	21
6139_58868_000045_000000	"Number one doesn't sound very inviting," said Rob, with a sour grimace. "Who is your number two?" Lloyd held out the second envelope.	"Number one doesn't sound very inviting," said Rob, with a sour grimace. "Who is your number two?" Lloyd held out the second envelope.	true	789.23	797.7	20.132692
6139_58868_000046_000000	_Miss Joyce Ware, Plainsville, Kansas._	underscore Miss Joyce Ware, Plainsville, Kansas.underscore	false	797.7	802.83	22.33677
6139_58868_000047_000000	"I nevah saw her," said Lloyd, "but I feel as if we had always been old friends.	"I nevah saw her," said Lloyd, "but I feel as if we had always been old friends.	false	802.83	809.88	21.781385
6139_58868_000047_000001	Her mothah and mine used to go to school togethah heah in Lloydsboro Valley at the Girls' College, and they've written to each othah once a month for fifteen yeahs.	Her mothah and mine used to go to school togethah heah in Lloydsboro Valley at the Girls' College, and they've written to each othah once a month for fifteen yeahs.	false	809.88	820.83	21.76345
6139_58868_000047_000002	Mrs. Ware is a widow now, and they have ha'd times, for they are poah, and she has foah children youngah than Joyce.	mrs Ware is a widow now, and they have ha'd times, for they are poah, and she has f o a h children youngah than Joyce.	false	820.83	830.08	18
6139_58868_000047_000003	But Joyce has had lots of things that neithah Eugenia nor I have had.	But Joyce has had lots of things that neithah Eugenia nor I have had.	true	830.48	835.39	18
6139_58868_000047_000004	Last yeah her cousin Kate took her abroad with her, and she studied French, and she had lots of beautiful times where they spent the wintah in France.	Last yeah her cousin Kate took her abroad with her, and she studied French, and she had lots of beautiful times where they spent the wintah in France.	false	835.64	847	26.42888
6139_58868_000047_000005	Mrs. Ware sent some of the lettahs to mothah that Joyce wrote.	mrs Ware sent some of the lettahs to mothah that Joyce wrote.	false	847.31	851.5	22
6139_58868_000047_000006	One was about a Christmas tree that they gave to thirty little peasant children,--and so many queer things happened behind a gate that they called the 'Gate of the Giant Scissahs,' because there was a pair of enormous scissahs hanging ovah it, you know.	One was about a Christmas tree that they gave to thirty little peasant children,--and so many queer things happened behind a gate that they called the 'Gate of the Giant Scissahs,' because there was a pair of enormous scissahs hanging ovah it, you know.	false	851.78	866.8	26
6139_58868_000047_000007	Oh, it was just like a fairy tale, all the things that Joyce did when she was in Touraine."	Oh, it was just like a fairy tale, all the things that Joyce did when she was in Touraine."	true	867.38	873.4	23.2114
6139_58868_000048_000000	"How old is she?" interrupted Rob.	"How old is she?" interrupted Rob.	true	874.13	876.85	23.5611
6139_58868_000049_000000	"Just Eugenia's age, I believe, and she must be an interestin' sort of girl, for she draws beautifully.	"Just Eugenia's age, I believe, and she must be an interestin' sort of girl, for she draws beautifully.	true	877.1	885.3	24.652472
6139_58868_000049_000001	Mothah says that her sketches are fine, and that Joyce will be a real artist when she is grown."	Mothah says that her sketches are fine, and that Joyce will be a real artist when she is grown."	false	885.3	892.12	24.001472
6139_58868_000050_000000	"Number two is all right," said Rob, with an approving nod.	"Number two is all right," said Rob, with an approving nod.	true	892.73	896.59	20.643116
6139_58868_000050_000001	"Next!"	"Next!"	true	896.6	897.61	38.27003
6139_58868_000050_000002	The Little Colonel held out the third envelope.	The Little Colonel held out the third envelope.	true	898.52	902.32	21.181805
6139_58868_000051_000000	"One flew east and one flew west, so I s'pose this will fly into the cuckoo's nest," said Rob, as he read the address:	"One flew east and one flew west, so I s'pose this will fly into the cuckoo's nest," said Rob, as he read the address:	true	902.57	910.44	23.439522
6139_58868_000052_000000	_Miss Elizabeth Lloyd Lewis, Jaynes's Post-office, Kentucky._	underscore Miss Elizabeth Lloyd Lewis, Jaynes's Post office, Kentucky.underscore	false	910.44	918.12	22.909964
6139_58868_000053_000000	"Why, that's just what mothah calls the place," cried the Little Colonel, "the cuckoo's nest!	"Why, that's just what mothah calls the place," cried the Little Colonel, "the cuckoo's nest!	false	918.12	924.28	26.960466
6139_58868_000053_000001	She says that the cuckoo is the most careless bird in the world about the way it builds its nest.	She says that the cuckoo is the most careless bird in the world about the way it builds its nest.	false	924.32	930.045	24
6139_58868_000053_000002	They weave a few twigs and sticks togethah just in any kind of way, and nevah mind a bit if their poah little young ones fall out of the nest.	They weave a few twigs and sticks togethah just in any kind of way, and nevah mind a bit if their poah little young ones fall out of the nest.	false	930.045	939.58	25.033758
6139_58868_000053_000003	They seem to think that any kind of home is good enough, and that is the kind of a home that Elizabeth Lewis has.	They seem to think that any kind of home is good enough, and that is the kind of a home that Elizabeth Lewis has.	false	939.8	947.35	26.019852
6139_58868_000053_000004	She is a poah little orphan, and is livin' on a farm up Green Rivah.	She is a poah little orphan, and is livin' on a farm up Green Rivah.	false	947.81	953.17	24
6139_58868_000053_000005	Mother is her godmothah.	Mother is her godmothah.	true	953.45	955.33	22.597004
6139_58868_000053_000006	That's why she is named Elizabeth Lloyd.	That's why she is named Elizabeth Lloyd.	true	955.43	958.36	22.815119
6139_58868_000053_000007	Mrs. Lewis was an old school friend of mothah's, too, and she wants Joyce and Elizabeth and me to be as deah friends as she and Emily Ware and Joyce Lewis were, she says.	mrs Lewis was an old school friend of mothah's, too, and she wants Joyce and Elizabeth and me to be as d e a h friends as she and Emily Ware and Joyce Lewis were, she says.	false	958.55	970.63	15
6139_58868_000053_000008	That's why she invited them."	That's why she invited them."	true	970.85	973.3	24.27331
