7720_105168_000000_000000	But what was that?	But what was that?	false	7.59	9.57	17
7720_105168_000017_000007	Upon the other side of the range he would search for a stream running downward toward the west coast, and thus following the rivers he would be sure of game and water in plenty.	Upon the other side of the range he would search for a stream running downward toward the west coast, and thus following the rivers he would be sure of game and water in plenty.	true	219.105	227.41	20.00178
7720_105168_000018_000000	But he did not go far.	But he did not go far.	true	227.48	229.03	24.140697
7720_105168_000018_000001	A dozen steps, perhaps, and he came to a sudden stop.	A dozen steps, perhaps, and he came to a sudden stop.	true	229.1	232.45	25.544758
7720_105168_000018_000002	"He is an Englishman," he muttered, "and the other is a woman.	"He is an Englishman," he muttered, "and the other is a woman.	true	232.58	235.39	18.821285
7720_105168_000018_000003	They can never reach the settlements without my help. I could not kill her with my own hands when I tried, and if I let them go on alone, I will have killed her just as surely as though I had run my knife into her heart.	They can never reach the settlements without my help. I could not kill her with my own hands when I tried, and if I let them go on alone, I will have killed her just as surely as though I had run my knife into her heart.	false	235.46	246.37	23.784523
7720_105168_000018_000004	No," and again he shook his head.	No," and again he shook his head.	false	246.44	248.82	24.978949
7720_105168_000018_000005	"Tarzan of the Apes is a fool and a weak, old woman," and he turned back toward the south.	"Tarzan of the Apes is a fool and a weak, old woman," and he turned back toward the south.	true	248.82	254.47	23.22865
7720_105168_000019_000000	Manu, the monkey, had seen the two Tarmangani pass two days before. Chattering and scolding, he told Tarzan all about it.	Manu, the monkey, had seen the two Tarmangani pass two days before. Chattering and scolding, he told Tarzan all about it.	true	254.48	260.98	24.24073
7720_105168_000019_000001	They had gone in the direction of the village of the Gomangani, that much had Manu seen with his own eyes, so the ape-man swung on through the jungle in a southerly direction and though with no concentrated effort to follow the spoor of those he trailed, he passed numerous evidences that they had gone this way--faint suggestions of their scent spoor clung lightly to leaf or branch or bole that one or the other had touched, or in the earth of the trail their feet had trod, and where the way wound through the gloomy depth of dank forest, the impress of their shoes still showed occasionally in the damp mass of decaying vegetation that floored the way.	They had gone in the direction of the village of the Gomangani, that much had Manu seen with his own eyes, so the ape man swung on through the jungle in a southerly direction and though with no concentrated effort to follow the spoor of those he trailed, he passed numerous evidences that they had gone this way-faint suggestions of their scent spoor clung lightly to leaf or branch or bole that one or the other had touched, or in the earth of the trail their feet had trod, and where the way wound through the gloomy depth of dank forest, the impress of their shoes still showed occasionally in the damp mass of decaying vegetation that floored the way.	true	261.17	293.95	22.523706
7720_105168_000020_000000	An inexplicable urge spurred Tarzan to increasing, speed.	An inexplicable urge spurred Tarzan to increasing, speed.	true	294.08	297.76	23.657202
7720_105168_000020_000001	The same still, small voice that chided him for having neglected them seemed constantly whispering that they were in dire need of him now.	The same still, small voice that chided him for having neglected them seemed constantly whispering that they were in dire need of him now.	false	297.86	305.35	24
7720_105168_000020_000002	Tarzan's conscience was troubling him, which accounted for the fact that he compared himself to a weak, old woman, for the ape-man, reared in savagery and inured to hardships and cruelty, disliked to admit any of the gentler traits that in reality were his birthright.	Tarzan's conscience was troubling him, which accounted for the fact that he compared himself to a weak, old woman, for the ape man, reared in savagery and inured to hardships and cruelty, disliked to admit any of the gentler traits that in reality were his birthright.	true	305.36	319.98	23.319311
7720_105168_000021_000000	The trail made a detour to the east of the village of the Wamabos, and then returned to the wide elephant path nearer to the river, where it continued in a southerly direction for several miles.	The trail made a detour to the east of the village of the Wamabos, and then returned to the wide elephant path nearer to the river, where it continued in a southerly direction for several miles.	false	319.98	330.39	20.194965
7720_105168_000021_000001	At last there came to the ears of the ape-man a peculiar whirring, throbbing sound.	At last there came to the ears of the ape man a peculiar whirring, throbbing sound.	true	330.39	335.175	20.940819
7720_105168_000021_000002	For an instant he paused, listening intently, "An aeroplane!" he muttered, and hastened forward at greatly increased speed.	For an instant he paused, listening intently, "An aeroplane!" he muttered, and hastened forward at greatly increased speed.	true	335.175	342.4	23.750061
7720_105168_000022_000000	When Tarzan of the Apes finally reached the edge of the meadowland where Smith-Oldwick's plane had landed, he took in the entire scene in one quick glance and grasped the situation, although he could scarce give credence to the things he saw.	When Tarzan of the Apes finally reached the edge of the meadowland where Smith Oldwick's plane had landed, he took in the entire scene in one quick glance and grasped the situation, although he could scarce give credence to the things he saw.	true	342.74	355.215	20.951786
7720_105168_000022_000001	Bound and helpless, the English officer lay upon the ground at one side of the meadow, while around him stood a number of the black deserters from the German command.	Bound and helpless, the English officer lay upon the ground at one side of the meadow, while around him stood a number of the black deserters from the German command.	true	355.215	363.43	20.662249
7720_105168_000022_000002	Tarzan had seen these men before and knew who they were.	Tarzan had seen these men before and knew who they were.	true	363.5	366.79	21.858839
7720_105168_000022_000003	Coming toward him down the meadow was an aeroplane piloted by the black Usanga and in the seat behind the pilot was the white girl, Bertha Kircher.	Coming toward him down the meadow was an aeroplane piloted by the black Usanga and in the seat behind the pilot was the white girl, Bertha Kircher.	true	366.83	374.5	25.033249
7720_105168_000022_000004	How it befell that the ignorant savage could operate the plane, Tarzan could not guess nor had he time in which to speculate upon the subject.	How it befell that the ignorant savage could operate the plane, Tarzan could not guess nor had he time in which to speculate upon the subject.	false	374.72	382.005	23.84867
7720_105168_000022_000005	His knowledge of Usanga, together with the position of the white man, told him that the black sergeant was attempting to carry off the white girl.	His knowledge of Usanga, together with the position of the white man, told him that the black sergeant was attempting to carry off the white girl.	true	382.005	388.96	22.983967
7720_105168_000022_000006	Why he should be doing this when he had her in his power and had also captured and secured the only creature in the jungle who might wish to defend her in so far as the black could know, Tarzan could not guess, for he knew nothing of Usanga's twenty-four dream wives nor of the black's fear of the horrid temper of Naratu, his present mate.	Why he should be doing this when he had her in his power and had also captured and secured the only creature in the jungle who might wish to defend her in so far as the black could know, Tarzan could not guess, for he knew nothing of Usanga's twenty four dream wives nor of the black's fear of the horrid temper of Naratu, his present mate.	false	389.21	406.875	23.668509
7720_105168_000022_000007	He did not know, then, that Usanga had determined to fly away with the white girl never to return, and to put so great a distance between himself and Naratu that the latter never could find him again; but it was this very thing that was in the black's mind although not even his own warriors guessed it.	He did not know, then, that Usanga had determined to fly away with the white girl never to return, and to put so great a distance between himself and Naratu that the latter never could find him again; but it was this very thing that was in the black's mind although not even his own warriors guessed it.	false	406.875	422.19	24.33063
7720_105168_000022_000008	He had told them that he would take the captive to a sultan of the north and there obtain a great price for her and that when he returned they should have some of the spoils.	He had told them that he would take the captive to a sultan of the north and there obtain a great price for her and that when he returned they should have some of the spoils.	true	422.19	430.54	24.952547
7720_105168_000023_000000	These things Tarzan did not know.	These things Tarzan did not know.	true	430.64	432.46	20.654585
7720_105168_000023_000001	All he knew was what he saw--a Negro attempting to fly away with a white girl.	All he knew was what he saw-a Negro attempting to fly away with a white girl.	false	432.53	436.99	23.46496
7720_105168_000023_000002	Already the machine was slowly leaving the ground.	Already the machine was slowly leaving the ground.	true	437.15	439.75	20.308628
7720_105168_000023_000003	In a moment more it would rise swiftly out of reach.	In a moment more it would rise swiftly out of reach.	true	439.91	442.66	21.122925
7720_105168_000023_000004	At first Tarzan thought of fitting an arrow to his bow and slaying Usanga, but as quickly he abandoned the idea because he knew that the moment the pilot was slain the machine, running wild, would dash the girl to death among the trees.	At first Tarzan thought of fitting an arrow to his bow and slaying Usanga, but as quickly he abandoned the idea because he knew that the moment the pilot was slain the machine, running wild, would dash the girl to death among the trees.	true	442.79	454.27	25.227592
7720_105168_000024_000000	There was but one way in which he might hope to succor her--a way which if it failed must send him to instant death and yet he did not hesitate in an attempt to put it into execution.	There was but one way in which he might hope to succor her-a way which if it failed must send him to instant death and yet he did not hesitate in an attempt to put it into execution.	false	454.7	464.05	24.622017
7720_105168_000025_000000	Usanga did not see him, being too intent upon the unaccustomed duties of a pilot, but the blacks across the meadow saw him and they ran forward with loud and savage cries and menacing rifles to intercept him.	Usanga did not see him, being too intent upon the unaccustomed duties of a pilot, but the blacks across the meadow saw him and they ran forward with loud and savage cries and menacing rifles to intercept him.	true	464.18	475.48	23.45666
7720_105168_000025_000001	They saw a giant white man leap from the branches of a tree to the turf and race rapidly toward the plane.	They saw a giant white man leap from the branches of a tree to the turf and race rapidly toward the plane.	true	475.52	480.64	22
7720_105168_000025_000002	They saw him take a long grass rope from about his shoulders as he ran.	They saw him take a long grass rope from about his shoulders as he ran.	true	480.83	484.66	21.315876
7720_105168_000025_000003	They saw the noose swinging in an undulating circle above his head.	They saw the noose swinging in an undulating circle above his head.	true	484.67	487.66	18.095798
7720_105168_000025_000004	They saw the white girl in the machine glance down and discover him.	They saw the white girl in the machine glance down and discover him.	true	487.76	490.92	21.831142
7720_105168_000026_000000	Twenty feet above the running ape-man soared the huge plane.	Twenty feet above the running ape man soared the huge plane.	true	490.92	493.93	21.70031
7720_105168_000026_000001	The open noose shot up to meet it, and the girl, half guessing the ape-man's intentions, reached out and caught the noose and, bracing herself, clung tightly to it with both hands.	The open noose shot up to meet it, and the girl, half guessing the ape man's intentions, reached out and caught the noose and, bracing herself, clung tightly to it with both hands.	false	494.12	503.685	26.657055
7720_105168_000026_000002	Simultaneously Tarzan was dragged from his feet and the plane lurched sideways in response to the new strain.	Simultaneously Tarzan was dragged from his feet and the plane lurched sideways in response to the new strain.	true	503.685	509.32	23.35751
7720_105168_000026_000003	Usanga clutched wildly at the control and the machine shot upward at a steep angle.	Usanga clutched wildly at the control and the machine shot upward at a steep angle.	true	509.42	514.48	24.428991
7720_105168_000026_000004	Dangling at the end of the rope the ape-man swung pendulum-like in space.	Dangling at the end of the rope the ape man swung pendulum like in space.	true	514.49	518.35	26.704151
7720_105168_000026_000005	The Englishman, lying bound upon the ground, had been a witness of all these happenings. His heart stood still as he saw Tarzan's body hurtling through the air toward the tree tops among which it seemed he must inevitably crash; but the plane was rising rapidly, so that the beast-man cleared the top-most branches.	The Englishman, lying bound upon the ground, had been a witness of all these happenings. His heart stood still as he saw Tarzan's body hurtling through the air toward the tree tops among which it seemed he must inevitably crash; but the plane was rising rapidly, so that the beast man cleared the top most branches.	true	518.69	535.21	23.820356
7720_105168_000026_000006	Then slowly, hand over hand, he climbed toward the fuselage.	Then slowly, hand over hand, he climbed toward the fuselage.	true	535.28	539.025	24.953377
7720_105168_000026_000007	The girl, clinging desperately to the noose, strained every muscle to hold the great weight dangling at the lower end of the rope.	The girl, clinging desperately to the noose, strained every muscle to hold the great weight dangling at the lower end of the rope.	true	539.025	545.14	24.744411
7720_105168_000027_000000	Usanga, all unconscious of what was going on behind him, drove the plane higher and higher into the air.	Usanga, all unconscious of what was going on behind him, drove the plane higher and higher into the air.	true	545.51	551.265	23.858866
7720_105168_000028_000000	Tarzan glanced downward.	Tarzan glanced downward.	true	551.265	552.795	21.546099
7720_105168_000028_000001	Below him the tree tops and the river passed rapidly to the rear and only a slender grass rope and the muscles of a frail girl stood between him and the death yawning there thousands of feet below.	Below him the tree tops and the river passed rapidly to the rear and only a slender grass rope and the muscles of a frail girl stood between him and the death yawning there thousands of feet below.	false	552.795	563.59	23.488388
7720_105168_000029_000000	It seemed to Bertha Kircher that the fingers of her hands were dead. The numbness was running up her arms to her elbows.	It seemed to Bertha Kircher that the fingers of her hands were dead. The numbness was running up her arms to her elbows.	true	563.63	570.07	22.282413
7720_105168_000029_000001	How much longer she could cling to the straining strands she could not guess.	How much longer she could cling to the straining strands she could not guess.	false	570.26	574.33	25.5063
7720_105168_000029_000002	It seemed to her that those lifeless fingers must relax at any instant and then, when she had about given up hope, she saw a strong brown hand reach up and grasp the side of the fuselage.	It seemed to her that those lifeless fingers must relax at any instant and then, when she had about given up hope, she saw a strong brown hand reach up and grasp the side of the fuselage.	true	574.34	585.13	22.862457
7720_105168_000029_000003	Instantly the weight upon the rope was removed and a moment later Tarzan of the Apes raised his body above the side and threw a leg over the edge. He glanced forward at Usanga and then, placing his mouth close to the girl's ear he cried: "Have you ever piloted a plane?" The girl nodded a quick affirmative.	Instantly the weight upon the rope was removed and a moment later Tarzan of the Apes raised his body above the side and threw a leg over the edge. He glanced forward at Usanga and then, placing his mouth close to the girl's ear he cried: "Have you ever piloted a plane?" The girl nodded a quick affirmative.	true	585.17	602.49	24.157703
7720_105168_000030_000000	"Have you the courage to climb up there beside the black and seize the control while I take care of him?"	"Have you the courage to climb up there beside the black and seize the control while I take care of him?"	true	602.49	607.18	24.773876
7720_105168_000031_000000	The girl looked toward Usanga and shuddered.	The girl looked toward Usanga and shuddered.	true	607.19	609.28	23.468445
7720_105168_000031_000001	"Yes," she replied, "but my feet are bound."	"Yes," she replied, "but my feet are bound."	true	609.65	612.79	21.62676
7720_105168_000032_000000	Tarzan drew his hunting knife from its sheath and reaching down, severed the thongs that bound her ankles.	Tarzan drew his hunting knife from its sheath and reaching down, severed the thongs that bound her ankles.	true	612.83	617.92	21.390682
7720_105168_000032_000001	Then the girl unsnapped the strap that held her to her seat.	Then the girl unsnapped the strap that held her to her seat.	true	617.99	621.16	27.232164
7720_105168_000032_000002	With one hand Tarzan grasped the girl's arm and steadied her as the two crawled slowly across the few feet which intervened between the two seats.	With one hand Tarzan grasped the girl's arm and steadied her as the two crawled slowly across the few feet which intervened between the two seats.	true	621.32	629.41	24.78951
7720_105168_000032_000003	A single slight tip of the plane would have cast them both into eternity.	A single slight tip of the plane would have cast them both into eternity.	true	629.42	633.58	24.72318
7720_105168_000032_000004	Tarzan realized that only through a miracle of chance could they reach Usanga and effect the change in pilots and yet he knew that that chance must be taken, for in the brief moments since he had first seen the plane, he had realized that the black was almost without experience as a pilot and that death surely awaited them in any event should the black sergeant remain at the control.	Tarzan realized that only through a miracle of chance could they reach Usanga and effect the change in pilots and yet he knew that that chance must be taken, for in the brief moments since he had first seen the plane, he had realized that the black was almost without experience as a pilot and that death surely awaited them in any event should the black sergeant remain at the control.	true	633.59	653.08	22.674583
7720_105168_000033_000000	The first intimation Usanga had that all was not well with him was when the girl slipped suddenly to his side and grasped the control and at the same instant steel-like fingers seized his throat.	The first intimation Usanga had that all was not well with him was when the girl slipped suddenly to his side and grasped the control and at the same instant steel like fingers seized his throat.	true	653.42	664.125	22.733776
7720_105168_000033_000001	A brown hand shot down with a keen blade and severed the strap about his waist and giant muscles lifted him bodily from his seat.	A brown hand shot down with a keen blade and severed the strap about his waist and giant muscles lifted him bodily from his seat.	false	664.125	671.715	21.058613
7720_105168_000033_000002	Usanga clawed the air and shrieked but he was helpless as a babe.	Usanga clawed the air and shrieked but he was helpless as a babe.	true	671.715	675.22	24.153906
7720_105168_000033_000003	Far below the watchers in the meadow could see the aeroplane careening in the sky, for with the change of control it had taken a sudden dive.	Far below the watchers in the meadow could see the aeroplane careening in the sky, for with the change of control it had taken a sudden dive.	true	675.26	682.72	23.505955
7720_105168_000033_000004	They saw it right itself and, turning in a short circle, return in their direction, but it was so far above them and the light of the sun so strong that they could see nothing of what was going on within the fuselage; but presently Lieutenant Smith-Oldwick gave a gasp of dismay as he saw a human body plunge downward from the plane.	They saw it right itself and, turning in a short circle, return in their direction, but it was so far above them and the light of the sun so strong that they could see nothing of what was going on within the fuselage; but presently Lieutenant Smith Oldwick gave a gasp of dismay as he saw a human body plunge downward from the plane.	false	682.91	701.05	23.59172
7720_105168_000033_000005	Turning and twisting in mid-air it fell with ever-increasing velocity and the Englishman held his breath as the thing hurtled toward them.	Turning and twisting in mid-air it fell with ever increasing velocity and the Englishman held his breath as the thing hurtled toward them.	true	701.09	708.03	24.489758
7720_105168_000034_000000	With a muffled thud it flattened upon the turf near the center of the meadow, and when at last the Englishman could gain the courage to again turn his eyes upon it, he breathed a fervent prayer of thanks, for the shapeless mass that lay upon the blood-stained turf was covered with an ebon hide.	With a muffled thud it flattened upon the turf near the center of the meadow, and when at last the Englishman could gain the courage to again turn his eyes upon it, he breathed a fervent prayer of thanks, for the shapeless mass that lay upon the blood stained turf was covered with an ebon hide.	false	708.03	723.82	23.696566
7720_105168_000034_000001	Usanga had reaped his reward.	Usanga had reaped his reward.	true	724.01	726.37	23.95198
7720_105168_000035_000000	Again and again the plane circled above the meadow.	Again and again the plane circled above the meadow.	true	727.01	729.61	20.547009
7720_105168_000035_000001	The blacks, at first dismayed at the death of their leader, were now worked to a frenzy of rage and a determination to be avenged.	The blacks, at first dismayed at the death of their leader, were now worked to a frenzy of rage and a determination to be avenged.	true	729.92	736.72	24.296114
7720_105168_000035_000002	The girl and the ape-man saw them gather in a knot about the body of their fallen chief.	The girl and the ape man saw them gather in a knot about the body of their fallen chief.	false	736.88	741.79	23.749062
7720_105168_000035_000003	They saw as they circled above the meadow the black fists shaken at them, and the rifles brandishing a menace toward them. Tarzan still clung to the fuselage directly behind the pilot's seat. His face was close beside Bertha Kircher's, and at the top of his voice, above the noise of propeller, engine and exhaust, he screamed a few words of instruction into her ear.	They saw as they circled above the meadow the black fists shaken at them, and the rifles brandishing a menace toward them. Tarzan still clung to the fuselage directly behind the pilot's seat. His face was close beside Bertha Kircher's, and at the top of his voice, above the noise of propeller, engine and exhaust, he screamed a few words of instruction into her ear.	false	742.04	761.71	23.650639
7720_105168_000036_000000	As the girl grasped the significance of his words she paled, but her lips set in a hard line and her eyes shone with a sudden fire of determination as she dropped the plane to within a few feet of the ground and at the opposite end of the meadow from the blacks and then at full speed bore down upon the savages.	As the girl grasped the significance of his words she paled, but her lips set in a hard line and her eyes shone with a sudden fire of determination as she dropped the plane to within a few feet of the ground and at the opposite end of the meadow from the blacks and then at full speed bore down upon the savages.	false	762.02	778.42	23.584093
7720_105168_000036_000001	So quickly the plane came that Usanga's men had no time to escape it after they realized its menace.	So quickly the plane came that Usanga's men had no time to escape it after they realized its menace.	false	778.61	784.18	23.829987
7720_105168_000036_000002	It touched the ground just as it struck among them and mowed through them, a veritable juggernaut of destruction. When it came to rest at the edge of the forest the ape-man leaped quickly to the ground and ran toward the young lieutenant, and as he went he glanced at the spot where the warriors had stood, ready to defend himself if necessary, but there was none there to oppose him.	It touched the ground just as it struck among them and mowed through them, a veritable juggernaut of destruction. When it came to rest at the edge of the forest the ape man leaped quickly to the ground and ran toward the young lieutenant, and as he went he glanced at the spot where the warriors had stood, ready to defend himself if necessary, but there was none there to oppose him.	true	784.19	803.77	24.07309
7720_105168_000036_000003	Dead and dying they lay strewn for fifty feet along the turf.	Dead and dying they lay strewn for fifty feet along the turf.	true	803.81	807.6	21.442217
7720_105168_000037_000000	By the time Tarzan had freed the Englishman the girl joined them. She tried to voice her thanks to the ape-man but he silenced her with a gesture.	By the time Tarzan had freed the Englishman the girl joined them. She tried to voice her thanks to the ape man but he silenced her with a gesture.	false	807.6	815.085	21.486061
7720_105168_000038_000000	"You saved yourself," he insisted, "for had you been unable to pilot the plane, I could not have helped you, and now," he said, "you two have the means of returning to the settlements.	"You saved yourself," he insisted, "for had you been unable to pilot the plane, I could not have helped you, and now," he said, "you two have the means of returning to the settlements.	true	815.085	824.52	22.656603
7720_105168_000038_000001	The day is still young.	The day is still young.	true	824.52	825.94	25.651463
7720_105168_000038_000002	You can easily cover the distance in a few hours if you have sufficient petrol." He looked inquiringly toward the aviator.	You can easily cover the distance in a few hours if you have sufficient petrol." He looked inquiringly toward the aviator.	true	825.98	832.12	21.631018
7720_105168_000039_000000	Smith-Oldwick nodded his head affirmatively.	Smith Oldwick nodded his head affirmatively.	true	832.19	834.52	22.604706
7720_105168_000039_000001	"I have plenty," he replied.	"I have plenty," he replied.	true	834.86	836.88	29.003035
7720_105168_000040_000000	"Then go at once," said the ape-man.	"Then go at once," said the ape man.	false	836.88	838.65	21.839842
7720_105168_000040_000001	"Neither of you belong in the jungle." A slight smile touched his lips as he spoke.	"Neither of you belong in the jungle." A slight smile touched his lips as he spoke.	true	838.65	843.195	25.09845
7720_105168_000041_000000	The girl and the Englishman smiled too.	The girl and the Englishman smiled too.	true	843.195	845.13	22.365038
7720_105168_000041_000001	"This jungle is no place for us at least," said Smith-Oldwick, "and it is no place for any other white man.	"This jungle is no place for us at least," said Smith Oldwick, "and it is no place for any other white man.	true	845.13	850.78	23.70468
7720_105168_000041_000002	Why don't you come back to civilization with us?"	Why don't you come back to civilization with us?"	true	850.82	853.03	22.472937
7720_105168_000042_000000	Tarzan shook his head.	Tarzan shook his head.	true	853.37	854.59	21.841114
7720_105168_000042_000001	"I prefer the jungle," he said.	"I prefer the jungle," he said.	true	854.75	856.78	20.168962
