1079_128631_000000_000000	BOILED STURGEON--II	BOILED STURGEON-two	false	32.535	57.45	23.68018
1079_128631_000017_000000	Skin a large cut of sturgeon, parboil for fifteen minutes, drain, and cool.	Skin a large cut of sturgeon, parboil for fifteen minutes, drain, and cool.	true	225.39	231.04	23.004631
1079_128631_000017_000001	Rub with a marinade of oil and vinegar, cover, and bake with enough water to keep from burning.	Rub with a marinade of oil and vinegar, cover, and bake with enough water to keep from burning.	true	231.14	236.89	25.181911
1079_128631_000017_000002	Serve with Caper Sauce.	Serve with Caper Sauce.	true	237.05	238.83	26.177172
1079_128631_000018_000000	[Page 404] BAKED STURGEON--III	[Page four hundred four] BAKED STURGEON-three	false	238.83	242.26	26.229696
1079_128631_000019_000000	Skin a six-pound cut of sturgeon and parboil for twenty minutes. Drain and put into a baking-pan on a layer of thinly sliced bacon. Add enough boiling water to keep from burning, and bake until done, basting often.	Skin a six pound cut of sturgeon and parboil for twenty minutes. Drain and put into a baking pan on a layer of thinly sliced bacon. Add enough boiling water to keep from burning, and bake until done, basting often.	false	242.78	257.55	26.181383
1079_128631_000020_000000	BAKED STURGEON--IV	BAKED STURGEON-i v	false	257.55	261.09	25.746664
1079_128631_000021_000000	Skin a six-pound cut of sturgeon, soak in salted water for an hour, drain, and parboil in fresh water.	Skin a six pound cut of sturgeon, soak in salted water for an hour, drain, and parboil in fresh water.	true	261.09	268.03	24
1079_128631_000021_000001	Make a stuffing of bread-crumbs, chopped salt pork, sweet herbs, and enough melted butter to make a smooth paste.	Make a stuffing of bread crumbs, chopped salt pork, sweet herbs, and enough melted butter to make a smooth paste.	true	268.31	275.11	25.311892
1079_128631_000021_000002	Score the upper-side of the fish deeply and fill the gashes with the stuffing.	Score the upper side of the fish deeply and fill the gashes with the stuffing.	true	275.36	279.91	24.714075
1079_128631_000021_000003	Put in a buttered baking-pan with enough water to keep from burning, and bake for an hour, basting as required.	Put in a buttered baking pan with enough water to keep from burning, and bake for an hour, basting as required.	false	280.16	287.175	26.059187
1079_128631_000021_000004	Serve with Drawn-Butter Sauce, seasoned with capers and catsup.	Serve with Drawn Butter Sauce, seasoned with capers and catsup.	true	287.175	291.01	23.761473
1079_128631_000022_000000	BAKED STURGEON--V	BAKED STURGEON-V	false	291.65	295.26	24.895988
1079_128631_000023_000000	Cover a buttered baking-pan with thin slices of salt pork.	Cover a buttered baking pan with thin slices of salt pork.	true	295.26	299.23	27.119137
1079_128631_000023_000001	Sprinkle with chopped carrot, turnip, and onion, and lay a thick cut of sturgeon upon it.	Sprinkle with chopped carrot, turnip, and onion, and lay a thick cut of sturgeon upon it.	true	299.69	305.59	26.691114
1079_128631_000023_000002	Season the fish with salt, pepper, and lemon-juice, and cover with thin slices of pork.	Season the fish with salt, pepper, and lemon juice, and cover with thin slices of pork.	true	305.63	311.05	25
1079_128631_000023_000003	Cook for ten minutes, [Page 405] then add one cupful of boiling water, and cook slowly, basting as required.	Cook for ten minutes, [Page four hundred five] then add one cupful of boiling water, and cook slowly, basting as required.	false	311.12	318.01	25.618969
1079_128631_000023_000004	Dredge with seasoned flour after each basting, and add more boiling water if necessary.	Dredge with seasoned flour after each basting, and add more boiling water if necessary.	true	318.23	323.8	23.395271
1079_128631_000023_000005	After the fish has cooked for an hour, remove the pork, and drop it into the pan.	After the fish has cooked for an hour, remove the pork, and drop it into the pan.	true	324.65	329.77	23.961632
1079_128631_000023_000006	Pour a wineglassful of Sherry over the fish, spread with butter, and dredge thickly with flour.	Pour a wineglassful of Sherry over the fish, spread with butter, and dredge thickly with flour.	true	330.02	336.61	25.139423
1079_128631_000023_000007	Bake until the fish is a rich brown color.	Bake until the fish is a rich brown color.	true	336.86	339.73	27.69438
1079_128631_000023_000008	Take out the pork and add enough boiling water to the liquid in the pan to make the required quantity of sauce.	Take out the pork and add enough boiling water to the liquid in the pan to make the required quantity of sauce.	true	339.83	346.51	26
1079_128631_000023_000009	Thicken with butter and flour cooked together, strain, and serve with the fish.	Thicken with butter and flour cooked together, strain, and serve with the fish.	true	346.64	351.64	27.728968
1079_128631_000024_000000	STURGEON A LA CARDINAL	STURGEON A l a CARDINAL	true	352.85	354.82	24.330666
1079_128631_000025_000000	Clean two pounds of sturgeon, bind into shape with tape, and put it into a buttered saucepan with acidulated water to cover.	Clean two pounds of sturgeon, bind into shape with tape, and put it into a buttered saucepan with acidulated water to cover.	false	355.43	363.52	22.73595
1079_128631_000025_000001	Add an onion, four cloves, a blade of mace, a sliced carrot, and a bunch of sweet herbs.	Add an onion, four cloves, a blade of mace, a sliced carrot, and a bunch of sweet herbs.	true	363.8	369.615	23.5502
1079_128631_000025_000002	Simmer gently until the fish is done and serve with Lobster Sauce.	Simmer gently until the fish is done and serve with Lobster Sauce.	false	369.615	373.72	21
1079_128631_000026_000000	STURGEON A LA FRANCAISE	STURGEON A l a FRANCAISE	false	374.27	376.56	23.245455
1079_128631_000027_000000	Skin and clean a five-pound cut of sturgeon, and tie into shape with strings.	Skin and clean a five pound cut of sturgeon, and tie into shape with strings.	true	376.56	381.915	22
1079_128631_000027_000001	Put into a buttered saucepan with sliced carrots and onions, a bunch of parsley, three blades of mace, three cloves [Page 406] of garlic, and salt and pepper to season.	Put into a buttered saucepan with sliced carrots and onions, a bunch of parsley, three blades of mace, three cloves [Page four hundred six] of garlic, and salt and pepper to season.	false	381.915	391.21	23.805454
1079_128631_000027_000002	Add red wine and white stock in equal parts to cover.	Add red wine and white stock in equal parts to cover.	true	391.31	394.84	21.634773
1079_128631_000027_000003	Simmer until done, drain, and keep warm.	Simmer until done, drain, and keep warm.	true	395.12	398.23	28.118534
1079_128631_000027_000004	Take enough of the strained liquid to make a sauce, and thicken with butter and flour cooked together.	Take enough of the strained liquid to make a sauce, and thicken with butter and flour cooked together.	true	398.39	403.84	27
1079_128631_000027_000005	Take from the fire, add a tablespoonful of anchovy essence, a dash of paprika, two tablespoonfuls of butter, and the juice of a lemon.	Take from the fire, add a tablespoonful of anchovy essence, a dash of paprika, two tablespoonfuls of butter, and the juice of a lemon.	true	404	413.59	27
1079_128631_000027_000006	Pour over the fish and serve.	Pour over the fish and serve.	true	413.75	415.99	27.548586
1079_128631_000028_000000	STURGEON A LA NORMANDY	STURGEON A l a NORMANDY	true	416.3	418.21	21.917274
1079_128631_000029_000000	Remove the skin from a five-pound cut of sturgeon, cover with thin slices of salt pork, and tie into shape with a string.	Remove the skin from a five pound cut of sturgeon, cover with thin slices of salt pork, and tie into shape with a string.	true	418.7	426.82	23.526115
1079_128631_000029_000001	Put into a saucepan with sliced vegetables, two tablespoonfuls of butter, one cupful of white wine, two cupfuls of white stock, a little oyster or mussel liquor, and salt and sweet herbs to season.	Put into a saucepan with sliced vegetables, two tablespoonfuls of butter, one cupful of white wine, two cupfuls of white stock, a little oyster or mussel liquor, and salt and sweet herbs to season.	false	426.95	440.14	22
1079_128631_000029_000002	Cover and cook slowly for an hour, basting with the liquid frequently. When done, drain the fish, and keep warm.	Cover and cook slowly for an hour, basting with the liquid frequently. When done, drain the fish, and keep warm.	true	440.33	447.58	22.738184
1079_128631_000029_000003	Strain the liquid, skim off the fat, thicken with a tablespoonful each of butter and flour cooked together, take from the fire, add the yolks of four eggs beaten with the juice of a lemon, and two tablespoonfuls of butter in small bits.	Strain the liquid, skim off the fat, thicken with a tablespoonful each of butter and flour cooked together, take from the fire, add the yolks of four eggs beaten with the juice of a lemon, and two tablespoonfuls of butter in small bits.	false	447.62	462.52	26.239897
1079_128631_000029_000004	Take the pork off the sturgeon, pour the sauce over, and serve.	Take the pork off the sturgeon, pour the sauce over, and serve.	false	462.71	721.38	24.191463
