594_128329_000000_000000	XX.	x x.	false	0.84	16.245	20.431004
594_128329_000020_000000	"I don't know that you 'never will.'"	"I don't know that you 'never will.'"	true	199.56	201.37	18.476225
594_128329_000021_000000	"But I do, and you must take my word for it.	"But I do, and you must take my word for it.	true	201.65	204.19	22.034956
594_128329_000021_000001	Well!	Well!	true	204.26	204.765	26.45849
594_128329_000021_000002	If you could endure to have such a worthless fellow, and a fellow of such indifferent reputation, coming and going at odd times, I should ask that I might be permitted to come and go as a privileged person here; that I might be regarded as an useless (and I would add, if it were not for the resemblance I detected between you and me, an unornamental) piece of furniture, tolerated for its old service, and taken no notice of.	If you could endure to have such a worthless fellow, and a fellow of such indifferent reputation, coming and going at odd times, I should ask that I might be permitted to come and go as a privileged person here; that I might be regarded as an useless (and I would add, if it were not for the resemblance I detected between you and me, an unornamental) piece of furniture, tolerated for its old service, and taken no notice of.	false	204.765	228.04	20
594_128329_000021_000003	I doubt if I should abuse the permission.	I doubt if I should abuse the permission.	true	228.23	230.29	19.461626
594_128329_000021_000004	It is a hundred to one if I should avail myself of it four times in a year.	It is a hundred to one if I should avail myself of it four times in a year.	true	230.33	234.76	18
594_128329_000021_000005	It would satisfy me, I dare say, to know that I had it."	It would satisfy me, I dare say, to know that I had it."	true	234.89	238.27	18
594_128329_000022_000000	"Will you try?"	"Will you try?"	true	238.88	239.95	21.077215
594_128329_000023_000000	"That is another way of saying that I am placed on the footing I have indicated.	"That is another way of saying that I am placed on the footing I have indicated.	true	240.8	245.35	23
594_128329_000023_000001	I thank you, Darnay.	I thank you, Darnay.	true	245.39	246.67	23
594_128329_000023_000002	I may use that freedom with your name?"	I may use that freedom with your name?"	true	246.89	248.95	20.822752
594_128329_000024_000000	"I think so, Carton, by this time."	"I think so, Carton, by this time."	true	249.65	251.86	22.523916
594_128329_000025_000000	They shook hands upon it, and Sydney turned away.	They shook hands upon it, and Sydney turned away.	true	252.26	255.28	20
594_128329_000025_000001	Within a minute afterwards, he was, to all outward appearance, as unsubstantial as ever.	Within a minute afterwards, he was, to all outward appearance, as unsubstantial as ever.	false	255.44	261.25	19
594_128329_000026_000000	When he was gone, and in the course of an evening passed with Miss Pross, the Doctor, and Mr. Lorry, Charles Darnay made some mention of this conversation in general terms, and spoke of Sydney Carton as a problem of carelessness and recklessness.	When he was gone, and in the course of an evening passed with Miss Pross, the Doctor, and mr Lorry, Charles Darnay made some mention of this conversation in general terms, and spoke of Sydney Carton as a problem of carelessness and recklessness.	true	261.29	274.69	15
594_128329_000026_000001	He spoke of him, in short, not bitterly or meaning to bear hard upon him, but as anybody might who saw him as he showed himself.	He spoke of him, in short, not bitterly or meaning to bear hard upon him, but as anybody might who saw him as he showed himself.	true	274.94	282.43	16
594_128329_000027_000000	He had no idea that this could dwell in the thoughts of his fair young wife; but, when he afterwards joined her in their own rooms, he found her waiting for him with the old pretty lifting of the forehead strongly marked.	He had no idea that this could dwell in the thoughts of his fair young wife; but, when he afterwards joined her in their own rooms, he found her waiting for him with the old pretty lifting of the forehead strongly marked.	true	282.71	293.92	17
594_128329_000028_000000	"We are thoughtful to-night!" said Darnay, drawing his arm about her.	"We are thoughtful to night!" said Darnay, drawing his arm about her.	true	294.05	298.06	19
594_128329_000029_000000	"Yes, dearest Charles," with her hands on his breast, and the inquiring and attentive expression fixed upon him; "we are rather thoughtful to-night, for we have something on our mind to-night."	"Yes, dearest Charles," with her hands on his breast, and the inquiring and attentive expression fixed upon him; "we are rather thoughtful to night, for we have something on our mind to night."	true	298.13	309.16	20.00862
594_128329_000030_000000	"What is it, my Lucie?"	"What is it, my Lucie?"	true	309.74	311.08	18
594_128329_000031_000000	"Will you promise not to press one question on me, if I beg you not to ask it?"	"Will you promise not to press one question on me, if I beg you not to ask it?"	true	311.87	316.06	20
594_128329_000032_000000	"Will I promise?	"Will I promise?	true	316.76	317.95	24
594_128329_000032_000001	What will I not promise to my Love?"	What will I not promise to my Love?"	false	318.05	320.14	19
594_128329_000033_000000	What, indeed, with his hand putting aside the golden hair from the cheek, and his other hand against the heart that beat for him!	What, indeed, with his hand putting aside the golden hair from the cheek, and his other hand against the heart that beat for him!	true	320.66	328.09	18.179752
594_128329_000034_000000	"I think, Charles, poor Mr. Carton deserves more consideration and respect than you expressed for him to-night."	"I think, Charles, poor mr Carton deserves more consideration and respect than you expressed for him to night."	true	328.67	335.53	24.21078
594_128329_000035_000000	"Indeed, my own?	"Indeed, my own?	true	335.6	336.765	27.413544
594_128329_000035_000001	Why so?"	Why so?"	true	336.765	337.69	22.567627
594_128329_000036_000000	"That is what you are not to ask me.	"That is what you are not to ask me.	true	338.27	340.39	24.838184
594_128329_000036_000001	But I think--I know--he does."	But I think-I know-he does."	true	340.52	343.12	19.391172
594_128329_000037_000000	"If you know it, it is enough.	"If you know it, it is enough.	false	343.76	345.58	24.353386
594_128329_000037_000001	What would you have me do, my Life?"	What would you have me do, my Life?"	true	345.68	347.53	17.799427
594_128329_000038_000000	"I would ask you, dearest, to be very generous with him always, and very lenient on his faults when he is not by.	"I would ask you, dearest, to be very generous with him always, and very lenient on his faults when he is not by.	false	348.17	355.27	18.714375
594_128329_000038_000001	I would ask you to believe that he has a heart he very, very seldom reveals, and that there are deep wounds in it.	I would ask you to believe that he has a heart he very, very seldom reveals, and that there are deep wounds in it.	true	355.7	362.71	21.074432
594_128329_000038_000002	My dear, I have seen it bleeding."	My dear, I have seen it bleeding."	true	362.96	364.9	22
594_128329_000039_000000	"It is a painful reflection to me," said Charles Darnay, quite astounded, "that I should have done him any wrong.	"It is a painful reflection to me," said Charles Darnay, quite astounded, "that I should have done him any wrong.	true	365.21	372.04	22.130005
594_128329_000039_000001	I never thought this of him."	I never thought this of him."	true	372.05	373.77	20.935772
594_128329_000040_000000	"My husband, it is so.	"My husband, it is so.	true	373.77	375.19	21.071505
594_128329_000040_000001	I fear he is not to be reclaimed; there is scarcely a hope that anything in his character or fortunes is reparable now.	I fear he is not to be reclaimed; there is scarcely a hope that anything in his character or fortunes is reparable now.	true	375.44	382.21	24
594_128329_000040_000002	But, I am sure that he is capable of good things, gentle things, even magnanimous things."	But, I am sure that he is capable of good things, gentle things, even magnanimous things."	false	382.49	387.61	21.901634
594_128329_000041_000000	She looked so beautiful in the purity of her faith in this lost man, that her husband could have looked at her as she was for hours.	She looked so beautiful in the purity of her faith in this lost man, that her husband could have looked at her as she was for hours.	true	387.65	394.54	14
594_128329_000042_000000	"And, O my dearest Love!" she urged, clinging nearer to him, laying her head upon his breast, and raising her eyes to his, "remember how strong we are in our happiness, and how weak he is in his misery!"	"And, O my dearest Love!" she urged, clinging nearer to him, laying her head upon his breast, and raising her eyes to his, "remember how strong we are in our happiness, and how weak he is in his misery!"	true	394.91	408.54	22.17726
594_128329_000043_000000	The supplication touched him home.	The supplication touched him home.	true	408.54	410.59	28.41606
594_128329_000043_000001	"I will always remember it, dear Heart!	"I will always remember it, dear Heart!	true	410.93	412.965	17.852137
594_128329_000043_000002	I will remember it as long as I live."	I will remember it as long as I live."	true	412.965	415.78	17.115635
594_128329_000044_000000	He bent over the golden head, and put the rosy lips to his, and folded her in his arms.	He bent over the golden head, and put the rosy lips to his, and folded her in his arms.	false	415.88	421.09	18
594_128329_000044_000001	If one forlorn wanderer then pacing the dark streets, could have heard her innocent disclosure, and could have seen the drops of pity kissed away by her husband from the soft blue eyes so loving of that husband, he might have cried to the night--and the words would not have parted from his lips for the first time--	If one forlorn wanderer then pacing the dark streets, could have heard her innocent disclosure, and could have seen the drops of pity kissed away by her husband from the soft blue eyes so loving of that husband, he might have cried to the night-and the words would not have parted from his lips for the first time-	true	421.25	439.24	21
594_128329_000045_000000	"God bless her for her sweet compassion!"	"God bless her for her sweet compassion!"	true	439.61	443.16	16.74943
594_128329_000046_000000	XXI. Echoing Footsteps	twenty one. Echoing Footsteps	false	443.16	443.19	-20
594_128329_000047_000000	A wonderful corner for echoes, it has been remarked, that corner where the Doctor lived.	A wonderful corner for echoes, it has been remarked, that corner where the Doctor lived.	false	443.19	443.34	-20
594_128329_000047_000001	Ever busily winding the golden thread which bound her husband, and her father, and herself, and her old directress and companion, in a life of quiet bliss, Lucie sat in the still house in the tranquilly resounding corner, listening to the echoing footsteps of years.	Ever busily winding the golden thread which bound her husband, and her father, and herself, and her old directress and companion, in a life of quiet bliss, Lucie sat in the still house in the tranquilly resounding corner, listening to the echoing footsteps of years.	false	443.34	445.56	21.679888
