2628_109663_000000_000000	"Very well.	"Very well.	false	0	0.54	-20
2628_109663_000014_000002	If it should be an ordinary plain-clothes man I might fail to gain a sight of him.	If it should be an ordinary plain clothes man I might fail to gain a sight of him.	true	167.48	172.24	18
2628_109663_000014_000003	If they honor me by giving the case to some one of their celebrated sleuths I do not fear to match my cunning and powers of induction against his."	If they honor me by giving the case to some one of their celebrated sleuths I do not fear to match my cunning and powers of induction against his."	true	172.49	180.97	18
2628_109663_000015_000000	On the next afternoon Knight entered my office with a satisfied look on his keen countenance.	On the next afternoon Knight entered my office with a satisfied look on his keen countenance.	true	182.24	187.99	16
2628_109663_000016_000000	"How goes the mysterious murder?" I asked.	"How goes the mysterious murder?" I asked.	true	189.02	191.68	20.653284
2628_109663_000017_000000	"As usual," said Knight, smilingly.	"As usual," said Knight, smilingly.	true	191.84	194.17	17.846754
2628_109663_000017_000001	"I have put in the morning at the police station and at the inquest.	"I have put in the morning at the police station and at the inquest.	true	194.51	198.27	17
2628_109663_000017_000002	It seems that a card case of mine containing cards with my name and address was found near the body.	It seems that a card case of mine containing cards with my name and address was found near the body.	true	198.27	204.69	14
2628_109663_000017_000003	They have three witnesses who saw the shooting and gave a description of me. The case has been placed in the hands of Shamrock Jolnes, the famous detective.	They have three witnesses who saw the shooting and gave a description of me. The case has been placed in the hands of Shamrock Jolnes, the famous detective.	false	204.69	215.2	18.778807
2628_109663_000017_000004	He left Headquarters at 11:30 on the assignment.	He left Headquarters at eleven thirty on the assignment.	false	215.42	218.32	18.186934
2628_109663_000017_000005	I waited at my address until two, thinking he might call there."	I waited at my address until two, thinking he might call there."	true	218.42	222.25	20
2628_109663_000018_000000	I laughed, tauntingly.	I laughed, tauntingly.	true	222.8	224.38	20.582283
2628_109663_000019_000000	"You will never see Jolnes," I continued, "until this murder has been forgotten, two or three weeks from now.	"You will never see Jolnes," I continued, "until this murder has been forgotten, two or three weeks from now.	true	224.6	230.8	17.975832
2628_109663_000019_000001	I had a better opinion of your shrewdness, Knight.	I had a better opinion of your shrewdness, Knight.	false	231.44	234.43	19.760353
2628_109663_000019_000002	During the three hours and a half that you waited he has got out of your ken.	During the three hours and a half that you waited he has got out of your ken.	false	234.95	239.205	13
2628_109663_000019_000003	He is after you on true induction theories now, and no wrongdoer has yet been known to come upon him while thus engaged.	He is after you on true induction theories now, and no wrongdoer has yet been known to come upon him while thus engaged.	false	239.205	247.14	18
2628_109663_000019_000004	I advise you to give it up."	I advise you to give it up."	true	247.14	248.955	18.617348
2628_109663_000020_000000	"Doctor," said Knight, with a sudden glint in his keen gray eye and a squaring of his chin, "in spite of the record your city holds of something like a dozen homicides without a subsequent meeting of the perpetrator, and the sleuth in charge of the case, I will undertake to break that record.	"Doctor," said Knight, with a sudden glint in his keen gray eye and a squaring of his chin, "in spite of the record your city holds of something like a dozen homicides without a subsequent meeting of the perpetrator, and the sleuth in charge of the case, I will undertake to break that record.	false	248.955	267.37	19.324373
2628_109663_000020_000001	To-morrow I will take you to Shamrock Jolnes--I will unmask him before you and prove to you that it is not an impossibility for an officer of the law and a manslayer to stand face to face in your city."	To morrow I will take you to Shamrock Jolnes-I will unmask him before you and prove to you that it is not an impossibility for an officer of the law and a manslayer to stand face to face in your city."	false	268.01	280.51	18
2628_109663_000021_000000	"Do it," said I, "and you'll have the sincere thanks of the Police Department."	"Do it," said I, "and you'll have the sincere thanks of the Police Department."	true	281.48	285.94	18.878113
2628_109663_000022_000000	On the next day Knight called for me in a cab.	On the next day Knight called for me in a cab.	true	287.39	291.28	20.055635
2628_109663_000023_000000	"I've been on one or two false scents, doctor," he admitted.	"I've been on one or two false scents, doctor," he admitted.	true	291.68	295.44	19
2628_109663_000023_000001	"I know something of detectives' methods, and I followed out a few of them, expecting to find Jolnes at the other end.	"I know something of detectives' methods, and I followed out a few of them, expecting to find Jolnes at the other end.	true	295.44	302.08	17
2628_109663_000023_000002	The pistol being a .45-caliber, I thought surely I would find him at work on the clue in Forty-fifth Street.	The pistol being a point four five-caliber, I thought surely I would find him at work on the clue in Forty fifth Street.	false	302.69	309.19	20
2628_109663_000023_000003	Then, again, I looked for the detective at the Columbia University, as the man's being shot in the back naturally suggested hazing.	Then, again, I looked for the detective at the Columbia University, as the man's being shot in the back naturally suggested hazing.	true	309.95	317.5	17
2628_109663_000023_000004	But I could not find a trace of him."	But I could not find a trace of him."	true	318.11	320.74	19.71934
2628_109663_000024_000000	"--Nor will you," I said, emphatically.	"--Nor will you," I said, emphatically.	true	321.41	324.01	20.100159
2628_109663_000025_000000	"Not by ordinary methods," said Knight.	"Not by ordinary methods," said Knight.	true	324.35	327.58	22.813265
2628_109663_000025_000001	"I might walk up and down Broadway for a month without success.	"I might walk up and down Broadway for a month without success.	true	327.92	331.56	16
2628_109663_000025_000002	But you have aroused my pride, doctor; and if I fail to show you Shamrock Jolnes this day, I promise you I will never kill or rob in your city again."	But you have aroused my pride, doctor; and if I fail to show you Shamrock Jolnes this day, I promise you I will never kill or rob in your city again."	true	331.56	341.83	16
2628_109663_000026_000000	"Nonsense, man," I replied.	"Nonsense, man," I replied.	true	342.59	344.535	20
2628_109663_000026_000001	"When our burglars walk into our houses and politely demand, thousands of dollars' worth of jewels, and then dine and bang the piano an hour or two before leaving, how do you, a mere murderer, expect to come in contact with the detective that is looking for you?"	"When our burglars walk into our houses and politely demand, thousands of dollars' worth of jewels, and then dine and bang the piano an hour or two before leaving, how do you, a mere murderer, expect to come in contact with the detective that is looking for you?"	false	344.535	359.11	14
2628_109663_000027_000000	Avery Knight, sat lost in thought for a while.	Avery Knight, sat lost in thought for a while.	false	360.59	363.4	19.874191
2628_109663_000027_000001	At length he looked up brightly.	At length he looked up brightly.	true	363.95	365.89	21.642239
2628_109663_000028_000000	"Doc," said he, "I have it.	"Doc," said he, "I have it.	true	366.11	367.99	22.80798
2628_109663_000028_000001	Put on your hat, and come with me.	Put on your hat, and come with me.	true	368.39	370.08	20.419054
2628_109663_000028_000002	In half an hour I guarantee that you shall stand in the presence of Shamrock Jolnes."	In half an hour I guarantee that you shall stand in the presence of Shamrock Jolnes."	false	370.08	375.19	19.4274
2628_109663_000029_000000	I entered a cab with Avery Knight.	I entered a cab with Avery Knight.	true	377	379.17	15
2628_109663_000029_000001	I did not hear his instructions to the driver, but the vehicle set out at a smart pace up Broadway, turning presently into Fifth Avenue, and proceeding northward again.	I did not hear his instructions to the driver, but the vehicle set out at a smart pace up Broadway, turning presently into Fifth Avenue, and proceeding northward again.	true	379.17	388.78	19.76669
2628_109663_000029_000002	It was with a rapidly beating heart that I accompanied this wonderful and gifted assassin, whose analytical genius and superb self-confidence had prompted him to make me the tremendous promise of bringing me into the presence of a murderer and the New York detective in pursuit of him simultaneously.	It was with a rapidly beating heart that I accompanied this wonderful and gifted assassin, whose analytical genius and superb self confidence had prompted him to make me the tremendous promise of bringing me into the presence of a murderer and the New York detective in pursuit of him simultaneously.	true	389.36	405.58	14
2628_109663_000029_000003	Even yet I could not believe it possible.	Even yet I could not believe it possible.	true	406.19	408.88	20.988369
2628_109663_000030_000000	"Are you sure that you are not being led into some trap?" I asked. "Suppose that your clue, whatever it is, should bring us only into the presence of the Commissioner of Police and a couple of dozen cops!"	"Are you sure that you are not being led into some trap?" I asked. "Suppose that your clue, whatever it is, should bring us only into the presence of the Commissioner of Police and a couple of dozen cops!"	true	410.66	422.65	18.99753
2628_109663_000031_000000	"My dear doctor," said Knight, a little stiffly.	"My dear doctor," said Knight, a little stiffly.	true	423.05	425.7	17.986658
2628_109663_000031_000001	"I would remind you that I am no gambler."	"I would remind you that I am no gambler."	true	425.7	428.53	18.598127
2628_109663_000032_000000	"I beg your pardon," said I. "But I do not think you will find Jolnes."	"I beg your pardon," said i "But I do not think you will find Jolnes."	true	429.2	433.66	19.095846
2628_109663_000033_000000	The cab stopped before one of the handsomest residences on the avenue. Walking up and down in front of the house was a man with long red whiskers, with a detective's badge showing on the lapel of his coat. Now and then the man would remove his whiskers to wipe his face, and then I would recognize at once the well-known features of the great New York detective.	The cab stopped before one of the handsomest residences on the avenue. Walking up and down in front of the house was a man with long red whiskers, with a detective's badge showing on the lapel of his coat. Now and then the man would remove his whiskers to wipe his face, and then I would recognize at once the well-known features of the great New York detective.	true	435.05	455.98	19.514685
2628_109663_000033_000001	Jolnes was keeping a sharp watch upon the doors and windows of the house.	Jolnes was keeping a sharp watch upon the doors and windows of the house.	true	456.56	460.51	18
2628_109663_000034_000000	"Well, doctor," said Knight, unable to repress a note of triumph in his voice, "have you seen?"	"Well, doctor," said Knight, unable to repress a note of triumph in his voice, "have you seen?"	true	461.54	466.87	20
2628_109663_000035_000000	"It is wonderful--wonderful!" I could not help exclaiming as our cab started on its return trip.	"It is wonderful-wonderful!" I could not help exclaiming as our cab started on its return trip.	false	467.6	473.55	20.75057
2628_109663_000035_000001	"But how did you do it?	"But how did you do it?	true	473.55	474.81	14
2628_109663_000035_000002	By what process of induction--"	By what process of induction-"	true	474.81	476.61	18
2628_109663_000036_000000	"My dear doctor," interrupted the great murderer, "the inductive theory is what the detectives use.	"My dear doctor," interrupted the great murderer, "the inductive theory is what the detectives use.	true	476.61	482.82	19.868246
2628_109663_000036_000001	My process is more modern.	My process is more modern.	true	482.82	485.02	18
2628_109663_000036_000002	I call it the saltatorial theory.	I call it the saltatorial theory.	true	485.42	488.38	22.5219
2628_109663_000036_000003	Without bothering with the tedious mental phenomena necessary to the solution of a mystery from slight clues, I jump at once to a conclusion.	Without bothering with the tedious mental phenomena necessary to the solution of a mystery from slight clues, I jump at once to a conclusion.	false	488.93	497.05	19.435425
2628_109663_000036_000004	I will explain to you the method I employed in this case.	I will explain to you the method I employed in this case.	true	497.66	500.62	19
2628_109663_000037_000000	"In the first place, I argued that as the crime was committed in New York City in broad daylight, in a public place and under peculiarly atrocious circumstances, and that as the most skilful sleuth available was let loose upon the case, the perpetrator would never be discovered. Do you not think my postulation justified by precedent?"	"In the first place, I argued that as the crime was committed in New York City in broad daylight, in a public place and under peculiarly atrocious circumstances, and that as the most skilful sleuth available was let loose upon the case, the perpetrator would never be discovered. Do you not think my postulation justified by precedent?"	false	501.08	521.71	19.667116
2628_109663_000038_000000	"Perhaps so," I replied, doggedly.	"Perhaps so," I replied, doggedly.	true	522.17	524.1	16
2628_109663_000038_000001	"But if Big Bill Dev--"	"But if Big Bill Dev-"	false	524.1	525.24	15
2628_109663_000039_000000	"Stop that," interrupted Knight, with a smile, "I've heard that several times.	"Stop that," interrupted Knight, with a smile, "I've heard that several times.	false	525.24	529.6	20.790186
2628_109663_000039_000001	It's too late now.	It's too late now.	true	529.91	531.25	20.36669
2628_109663_000039_000002	I will proceed.	I will proceed.	true	531.44	532.6	21.08769
2628_109663_000040_000000	"If homicides in New York went undiscovered, I reasoned, although the best detective talent was employed to ferret them out, it must be true that the detectives went about their work in the wrong way.	"If homicides in New York went undiscovered, I reasoned, although the best detective talent was employed to ferret them out, it must be true that the detectives went about their work in the wrong way.	true	532.91	544.24	20
2628_109663_000040_000001	And not only in the wrong way, but exactly opposite from the right way.	And not only in the wrong way, but exactly opposite from the right way.	true	545	549.105	18.81555
2628_109663_000040_000002	That was my clue.	That was my clue.	true	549.105	550.9	22.831596
2628_109663_000041_000000	"I slew the man in Central Park.	"I slew the man in Central Park.	true	551.69	554.56	20.762238
2628_109663_000041_000001	Now, let me describe myself to you.	Now, let me describe myself to you.	true	555.08	557.65	19.176783
2628_109663_000042_000000	"I am tall, with a black beard, and I hate publicity.	"I am tall, with a black beard, and I hate publicity.	true	558.5	562.48	17
2628_109663_000042_000001	I have no money to speak of; I do not like oatmeal, and it is the one ambition of my life to die rich.	I have no money to speak of; I do not like oatmeal, and it is the one ambition of my life to die rich.	true	562.61	569.53	20
2628_109663_000042_000002	I am of a cold and heartless disposition.	I am of a cold and heartless disposition.	true	570.62	573.54	17.635914
2628_109663_000042_000003	I do not care for my fellowmen and I never give a cent to beggars or charity.	I do not care for my fellowmen and I never give a cent to beggars or charity.	false	573.54	578.77	20
2628_109663_000043_000000	"Now, my dear doctor, that is the true description of myself, the man whom that shrewd detective was to hunt down.	"Now, my dear doctor, that is the true description of myself, the man whom that shrewd detective was to hunt down.	false	579.62	587.02	20.350431
2628_109663_000043_000001	You who are familiar with the history of crime in New York of late should be able to foretell the result.	You who are familiar with the history of crime in New York of late should be able to foretell the result.	false	587.39	592.72	18
2628_109663_000043_000002	When I promised you to exhibit to your incredulous gaze the sleuth who was set upon me, you laughed at me because you said that detectives and murderers never met in New York.	When I promised you to exhibit to your incredulous gaze the sleuth who was set upon me, you laughed at me because you said that detectives and murderers never met in New York.	true	593.03	603.94	18.964981
2628_109663_000043_000003	I have demonstrated to you that the theory is possible."	I have demonstrated to you that the theory is possible."	true	604.55	608.32	23.38923
2628_109663_000044_000000	"But how did you do it?" I asked again.	"But how did you do it?" I asked again.	true	609.02	611.59	18.789564
2628_109663_000045_000000	"It was very simple," replied the distinguished murderer.	"It was very simple," replied the distinguished murderer.	true	611.6	614.86	15
2628_109663_000045_000001	"I assumed that the detective would go exactly opposite to the clues he had.	"I assumed that the detective would go exactly opposite to the clues he had.	false	615.38	620.41	19
2628_109663_000045_000002	I have given you a description of myself.	I have given you a description of myself.	true	620.93	623.83	19.821903
2628_109663_000045_000003	Therefore, he must necessarily set to work and trail a short man with a white beard who likes to be in the papers, who is very wealthy, is fond 'of oatmeal, wants to die poor, and is of an extremely generous and philanthropic disposition. When thus far is reached the mind hesitates no longer.	Therefore, he must necessarily set to work and trail a short man with a white beard who likes to be in the papers, who is very wealthy, is fond 'of oatmeal, wants to die poor, and is of an extremely generous and philanthropic disposition. When thus far is reached the mind hesitates no longer.	true	623.93	644.41	20.176144
2628_109663_000045_000004	I conveyed you at once to the spot where Shamrock Jolnes was piping off Andrew Carnegie's residence."	I conveyed you at once to the spot where Shamrock Jolnes was piping off Andrew Carnegie's residence."	true	644.81	651.4	18
2628_109663_000046_000000	"Knight," said I, "you're a wonder.	"Knight," said I, "you're a wonder.	true	652.37	654.76	19.524202
2628_109663_000046_000001	If there was no danger of your reforming, what a rounds man you'd make for the Nineteenth Precinct!"	If there was no danger of your reforming, what a rounds man you'd make for the Nineteenth Precinct!"	false	655.4	671.58	17.533028
