5712_48848_000000_000000	"You won't go, Lily?" said Mrs. Dale, beseechingly.	"You won't go, Lily?" said mrs Dale, beseechingly.	false	0	3.21	24.586235
5712_48848_000007_000003	I wish Lily would have gone."	I wish Lily would have gone."	true	104.12	105.72	21.874338
5712_48848_000008_000000	"Ah! she could not."	"Ah! she could not."	false	105.72	107.77	23.683943
5712_48848_000009_000000	"I wish she could.	"I wish she could.	true	108.26	109.57	24.988747
5712_48848_000009_000001	I wish she could.	I wish she could.	true	109.7	110.835	26.19016
5712_48848_000009_000002	I wish she could." As he repeated the words over and over again, there was an eagerness in his voice that filled Mrs. Dale's heart with tenderness towards him.	I wish she could." As he repeated the words over and over again, there was an eagerness in his voice that filled mrs Dale's heart with tenderness towards him.	true	110.835	120.22	21.897507
5712_48848_000010_000000	"The truth is," said Mrs. Dale, "she could not go there to meet John Eames."	"The truth is," said mrs Dale, "she could not go there to meet john Eames."	true	121.22	126.1	23.253035
5712_48848_000011_000000	"Oh, I know," said the squire: "I understand it.	"Oh, I know," said the squire: "I understand it.	true	126.44	129.43	22.18042
5712_48848_000011_000001	But that is just what we want her to do.	But that is just what we want her to do.	true	129.68	132.135	21.067118
5712_48848_000011_000002	Why should she not spend a week in the same house with an honest young man whom we all like."	Why should she not spend a week in the same house with an honest young man whom we all like."	true	132.135	136.57	21.256664
5712_48848_000012_000000	"There are reasons why she would not wish it."	"There are reasons why she would not wish it."	true	137.3	139.5	21.75028
5712_48848_000013_000000	"Ah, exactly; the very reasons which should make us induce her to go there if we can.	"Ah, exactly; the very reasons which should make us induce her to go there if we can.	false	139.5	145.03	21.614595
5712_48848_000013_000001	Perhaps I had better tell you all.	Perhaps I had better tell you all.	true	145.61	147.49	21.832531
5712_48848_000013_000002	Lord De Guest has taken him by the hand, and wishes him to marry.	Lord De Guest has taken him by the hand, and wishes him to marry.	true	147.8	151.33	21
5712_48848_000013_000003	He has promised to settle on him an income which will make him comfortable for life."	He has promised to settle on him an income which will make him comfortable for life."	true	152.06	156.37	20.87081
5712_48848_000014_000000	"That is very generous; and I am delighted to hear it,--for John's sake."	"That is very generous; and I am delighted to hear it,--for John's sake."	true	157.04	161.5	24.35551
5712_48848_000015_000000	"And they have promoted him at his office."	"And they have promoted him at his office."	true	162.14	164.08	24.880678
5712_48848_000016_000000	"Ah! then he will do well."	"Ah! then he will do well."	true	164.57	166.9	22.02744
5712_48848_000017_000000	"He will do very well.	"He will do very well.	true	167.45	168.85	19.729729
5712_48848_000017_000001	He is private secretary now to their head man. And, Mary, so that she, Lily, should not be empty-handed if this marriage can be arranged, I have undertaken to settle a hundred a year on her,--on her and her children, if she will accept him.	He is private secretary now to their head man. And, Mary, so that she, Lily, should not be empty handed if this marriage can be arranged, I have undertaken to settle a hundred a year on her,--on her and her children, if she will accept him.	true	169.16	183.94	21.750029
5712_48848_000017_000002	Now you know it all.	Now you know it all.	true	184.58	185.92	21.122053
5712_48848_000017_000003	I did not mean to tell you; but it is as well that you should have the means of judging.	I did not mean to tell you; but it is as well that you should have the means of judging.	true	186.2	191.2	25.603836
5712_48848_000017_000004	That other man was a villain. This man is honest.	That other man was a villain. This man is honest.	true	191.6	195.1	24.265533
5712_48848_000017_000005	Would it not be well that she should learn to like him?	Would it not be well that she should learn to like him?	true	195.35	197.98	23.159216
5712_48848_000017_000006	She always did like him, I thought, before that other fellow came down here among us."	She always did like him, I thought, before that other fellow came down here among us."	true	198.2	202.69	23.064167
5712_48848_000018_000000	"She has always liked him--as a friend."	"She has always liked him-as a friend."	true	203.57	206.5	21.014439
5712_48848_000019_000000	"She will never get a better lover."	"She will never get a better lover."	true	207.05	209.02	22.562933
5712_48848_000020_000000	Mrs. Dale sat silent, thinking over it all.	mrs Dale sat silent, thinking over it all.	true	209.99	213.52	25.271242
5712_48848_000020_000001	Every word that the squire said was true.	Every word that the squire said was true.	true	214.01	216.82	20.958664
5712_48848_000020_000002	It would be a healing of wounds most desirable and salutary; an arrangement advantageous to them all; a destiny for Lily most devoutly to be desired,--if only it were possible.	It would be a healing of wounds most desirable and salutary; an arrangement advantageous to them all; a destiny for Lily most devoutly to be desired,--if only it were possible.	true	217.19	229.51	23.479101
5712_48848_000020_000003	Mrs. Dale firmly believed that if her daughter could be made to accept John Eames as her second lover in a year or two all would be well. Crosbie would then be forgotten or thought of without regret, and Lily would become the mistress of a happy home.	mrs Dale firmly believed that if her daughter could be made to accept john Eames as her second lover in a year or two all would be well. Crosbie would then be forgotten or thought of without regret, and Lily would become the mistress of a happy home.	true	230.48	244.93	23.485477
5712_48848_000020_000004	But there are positions which cannot be reached, though there be no physical or material objection in the way.	But there are positions which cannot be reached, though there be no physical or material objection in the way.	true	245.75	251.47	21.439629
5712_48848_000020_000005	It is the view which the mind takes of a thing which creates the sorrow that arises from it.	It is the view which the mind takes of a thing which creates the sorrow that arises from it.	true	252.02	256.57	20.620264
5712_48848_000020_000006	If the heart were always malleable and the feelings could be controlled, who would permit himself to be tormented by any of the reverses which affection meets?	If the heart were always malleable and the feelings could be controlled, who would permit himself to be tormented by any of the reverses which affection meets?	true	257.21	265.3	21
5712_48848_000020_000007	Death would create no sorrow; ingratitude would lose its sting; and the betrayal of love would do no injury beyond that which it might entail upon worldly circumstances.	Death would create no sorrow; ingratitude would lose its sting; and the betrayal of love would do no injury beyond that which it might entail upon worldly circumstances.	true	265.97	275.98	22.363348
5712_48848_000020_000008	But the heart is not malleable; nor will the feelings admit of such control.	But the heart is not malleable; nor will the feelings admit of such control.	true	276.89	281.89	21.623672
5712_48848_000021_000000	"It is not possible for her," said Mrs. Dale.	"It is not possible for her," said mrs Dale.	true	283.01	286	24.811163
5712_48848_000021_000001	"I fear it is not possible.	"I fear it is not possible.	true	286.31	288.135	23.289991
5712_48848_000021_000002	It is too soon."	It is too soon."	true	288.135	289.9	20.747814
5712_48848_000022_000000	"Six months," pleaded the squire.	"Six months," pleaded the squire.	true	289.97	292.33	25.98585
5712_48848_000023_000000	"It will take years,--not months," said Mrs. Dale.	"It will take years,--not months," said mrs Dale.	true	292.67	296.08	25.203943
5712_48848_000024_000000	"And she will lose all her youth."	"And she will lose all her youth."	true	296.51	298.42	20.393719
5712_48848_000025_000000	"Yes; he has done all that by his treachery.	"Yes; he has done all that by his treachery.	false	298.91	302.08	24.637787
5712_48848_000025_000001	But it is done, and we cannot now go back.	But it is done, and we cannot now go back.	true	302.57	305.47	25.888866
5712_48848_000025_000002	She loves him yet as dearly as she ever loved him."	She loves him yet as dearly as she ever loved him."	true	305.84	308.77	22.943298
5712_48848_000026_000000	Then the squire muttered certain words below his breath,--ejaculations against Crosbie, which were hardly voluntary; but even as involuntary ejaculations were very improper.	Then the squire muttered certain words below his breath,--ejaculations against Crosbie, which were hardly voluntary; but even as involuntary ejaculations were very improper.	true	310.19	321.55	22.89969
5712_48848_000026_000001	Mrs. Dale heard them, and was not offended either by their impropriety or their warmth.	mrs Dale heard them, and was not offended either by their impropriety or their warmth.	true	322.22	327.76	23.874907
5712_48848_000026_000002	"But you can understand," she said, "that she cannot bring herself to go there." The squire struck the table with his fist, and repeated his ejaculations.	"But you can understand," she said, "that she cannot bring herself to go there." The squire struck the table with his fist, and repeated his ejaculations.	true	328.07	337.57	22.700808
5712_48848_000026_000003	If he could only have known how very disagreeable Lady Alexandrina was making herself, his spirit might, perhaps, have been less vehemently disturbed.	If he could only have known how very disagreeable Lady Alexandrina was making herself, his spirit might, perhaps, have been less vehemently disturbed.	false	338.12	346.96	22.380163
5712_48848_000026_000004	If, also, he could have perceived and understood the light in which an alliance with the De Courcy family was now regarded by Crosbie, I think that he would have received some consolation from that consideration.	If, also, he could have perceived and understood the light in which an alliance with the De Courcy family was now regarded by Crosbie, I think that he would have received some consolation from that consideration.	true	347.72	358.87	20.396767
5712_48848_000026_000005	Those who offend us are generally punished for the offence they give; but we so frequently miss the satisfaction of knowing that we are avenged!	Those who offend us are generally punished for the offence they give; but we so frequently miss the satisfaction of knowing that we are avenged!	true	359.42	367.21	22.369816
5712_48848_000026_000006	It is arranged, apparently, that the injurer shall be punished, but that the person injured shall not gratify his desire for vengeance.	It is arranged, apparently, that the injurer shall be punished, but that the person injured shall not gratify his desire for vengeance.	true	367.64	374.95	21
5712_48848_000027_000000	"And will you go to Guestwick yourself?" asked Mrs. Dale.	"And will you go to Guestwick yourself?" asked mrs Dale.	true	375.95	379.15	23.34383
5712_48848_000028_000000	"I will take the note," said the squire, "and will let you know to-morrow.	"I will take the note," said the squire, "and will let you know to morrow.	true	379.88	383.65	25.67123
5712_48848_000028_000001	The earl has behaved so kindly that every possible consideration is due to him.	The earl has behaved so kindly that every possible consideration is due to him.	true	383.99	388.15	23.38775
5712_48848_000028_000002	I had better tell him the whole truth, and go or stay, as he may wish.	I had better tell him the whole truth, and go or stay, as he may wish.	true	388.64	392.56	23.55354
5712_48848_000028_000003	I don't see the good of going.	I don't see the good of going.	true	392.75	394.54	25.085995
5712_48848_000028_000004	What am I to do at Guestwick Manor?	What am I to do at Guestwick Manor?	true	394.88	396.49	25
5712_48848_000028_000005	I did think that if we had all been there it might have cured some difficulties."	I did think that if we had all been there it might have cured some difficulties."	true	397.01	400.63	24
5712_48848_000029_000000	Mrs. Dale got up to leave him, but she could not go without saying some word of gratitude for all that he had attempted to do for them.	mrs Dale got up to leave him, but she could not go without saying some word of gratitude for all that he had attempted to do for them.	true	401.84	408.88	22.523174
5712_48848_000029_000001	She well knew what he meant by the curing of difficulties. He had intended to signify that had they lived together for a week at Guestwick the idea of flitting from Allington might possibly have been abandoned.	She well knew what he meant by the curing of difficulties. He had intended to signify that had they lived together for a week at Guestwick the idea of flitting from Allington might possibly have been abandoned.	true	409.49	421.44	22.685902
5712_48848_000029_000002	It seemed now to Mrs. Dale as though her brother-in-law were heaping coals of fire on her head in return for that intention.	It seemed now to mrs Dale as though her brother in law were heaping coals of fire on her head in return for that intention.	false	421.44	428.89	20.622643
5712_48848_000029_000003	She felt half-ashamed of what she was doing, almost acknowledging to herself that she should have borne with his sternness in return for the benefits he had done to her daughters. Had she not feared their reproaches she would, even now, have given way.	She felt half ashamed of what she was doing, almost acknowledging to herself that she should have borne with his sternness in return for the benefits he had done to her daughters. Had she not feared their reproaches she would, even now, have given way.	true	429.59	443.38	22.399532
5712_48848_000030_000000	"I do not know what I ought to say to you for your kindness."	"I do not know what I ought to say to you for your kindness."	true	444.77	448.03	23.368158
5712_48848_000031_000000	"Say nothing,--either for my kindness or unkindness; but stay where you are, and let us live like Christians together, striving to think good and not evil." These were kind, loving words, showing in themselves a spirit of love and forbearance; but they were spoken in a harsh, unsympathizing voice, and the speaker, as he uttered them, looked gloomily at the fire.	"Say nothing,--either for my kindness or unkindness; but stay where you are, and let us live like Christians together, striving to think good and not evil." These were kind, loving words, showing in themselves a spirit of love and forbearance; but they were spoken in a harsh, unsympathizing voice, and the speaker, as he uttered them, looked gloomily at the fire.	false	448.52	470.02	21.760695
5712_48848_000031_000001	In truth the squire, as he spoke, was half-ashamed of the warmth of what he said.	In truth the squire, as he spoke, was half ashamed of the warmth of what he said.	true	470.54	475.12	21.933445
5712_48848_000032_000000	"At any rate I will not think evil," Mrs. Dale answered, giving him her hand.	"At any rate I will not think evil," mrs Dale answered, giving him her hand.	true	476.24	481.06	20.273777
5712_48848_000032_000001	After that she left him, and returned home.	After that she left him, and returned home.	true	481.67	484.45	22.620998
5712_48848_000032_000002	It was too late for her to abandon her project of moving and remain at the Small House; but as she went across the garden she almost confessed to herself that she repented of what she was doing.	It was too late for her to abandon her project of moving and remain at the Small House; but as she went across the garden she almost confessed to herself that she repented of what she was doing.	false	485.03	495.04	23.22544
5712_48848_000033_000000	In these days of the cold early spring, the way from the lawn into the house, through the drawing-room window, was not as yet open, and it was necessary to go round by the kitchen-garden on to the road, and thence in by the front door; or else to pass through the back door, and into the house by the kitchen.	In these days of the cold early spring, the way from the lawn into the house, through the drawing room window, was not as yet open, and it was necessary to go round by the kitchen garden on to the road, and thence in by the front door; or else to pass through the back door, and into the house by the kitchen.	true	496.22	514.09	22.988453
5712_48848_000033_000001	This latter mode of entrance Mrs. Dale now adopted; and as she made her way into the hall Lily came upon her, with very silent steps, out from the parlour, and arrested her progress.	This latter mode of entrance mrs Dale now adopted; and as she made her way into the hall Lily came upon her, with very silent steps, out from the parlour, and arrested her progress.	true	514.82	526.56	22.505384
5712_48848_000033_000002	There was a smile upon Lily's face as she lifted up her finger as if in caution, and no one looking at her would have supposed that she was herself in trouble.	There was a smile upon Lily's face as she lifted up her finger as if in caution, and no one looking at her would have supposed that she was herself in trouble.	true	526.56	535.18	21.610456
5712_48848_000033_000003	"Mamma," she said, pointing to the drawing-room door, and speaking almost in a whisper, "you must not go in there; come into the parlour."	"Mamma," she said, pointing to the drawing room door, and speaking almost in a whisper, "you must not go in there; come into the parlour."	true	535.76	543.82	22.327469
5712_48848_000034_000000	"Who's there?	"Who's there?	true	544.34	545.295	30.678095
5712_48848_000034_000001	Where's Bell?" and Mrs. Dale went into the parlour as she was bidden.	Where's Bell?" and mrs Dale went into the parlour as she was bidden.	true	545.295	549.73	23.398094
5712_48848_000034_000002	"But who is there?" she repeated.	"But who is there?" she repeated.	true	550.01	552.07	20.566338
5712_48848_000035_000000	"He's there!"	"He's there!"	true	552.11	553.3	31.937256
5712_48848_000036_000000	"Who is he?"	"Who is he?"	true	553.52	554.68	20.53715
5712_48848_000037_000000	"Oh, mamma, don't be a goose!	"Oh, mamma, don't be a goose!	true	554.84	556.93	22.80291
5712_48848_000037_000001	Dr. Crofts is there, of course.	dr Crofts is there, of course.	true	557.03	559.09	21.20353
5712_48848_000037_000002	He's been nearly an hour.	He's been nearly an hour.	true	559.34	560.83	22.556578
5712_48848_000037_000003	I wonder how he is managing, for there is nothing on earth to sit upon but the old lump of a carpet.	I wonder how he is managing, for there is nothing on earth to sit upon but the old lump of a carpet.	true	561.08	566.26	21.305855
5712_48848_000037_000004	The room is strewed about with crockery, and Bell is such a figure!	The room is strewed about with crockery, and Bell is such a figure!	true	566.51	569.89	22
5712_48848_000037_000005	She has got on your old checked apron, and when he came in she was rolling up the fire-irons in brown paper.	She has got on your old checked apron, and when he came in she was rolling up the fire irons in brown paper.	true	569.96	575.74	21
5712_48848_000037_000006	I don't suppose she was ever in such a mess before.	I don't suppose she was ever in such a mess before.	true	575.9	578.77	20
5712_48848_000037_000007	There's one thing certain,--he can't kiss her hand."	There's one thing certain,--he can't kiss her hand."	true	579.11	582.16	24.564009
5712_48848_000038_000000	"It's you are the goose, Lily."	"It's you are the goose, Lily."	true	582.56	584.35	20.31131
5712_48848_000039_000000	"But he's in there certainly, unless he has gone out through the window, or up the chimney."	"But he's in there certainly, unless he has gone out through the window, or up the chimney."	true	584.93	588.94	23.85616
5712_48848_000040_000000	"What made you leave them?"	"What made you leave them?"	true	589.55	591.07	25.883211
5712_48848_000041_000000	"He met me here, in the passage, and spoke to me ever so seriously. 'Come in,' I said, 'and see Bell packing the pokers and tongs.' 'I will go in,' he said, 'but don't come with me.' He was ever so serious, and I'm sure he had been thinking of it all the way along."	"He met me here, in the passage, and spoke to me ever so seriously. 'Come in,' I said, 'and see Bell packing the pokers and tongs.' 'I will go in,' he said, 'but don't come with me.' He was ever so serious, and I'm sure he had been thinking of it all the way along."	true	591.62	607.51	22.789555
5712_48848_000042_000000	"And why should he not be serious?"	"And why should he not be serious?"	true	608.18	610.12	21.302294
5712_48848_000043_000000	"Oh, no, of course he ought to be serious; but are you not glad, mamma?	"Oh, no, of course he ought to be serious; but are you not glad, mamma?	true	610.4	614.77	22.746937
5712_48848_000043_000001	I am so glad.	I am so glad.	true	614.96	616.42	25.217934
5712_48848_000043_000002	We shall live alone together, you and I; but she will be so close to us!	We shall live alone together, you and I; but she will be so close to us!	true	616.46	620.53	21.723156
5712_48848_000043_000003	My belief is that he'll stay there for ever unless somebody does something.	My belief is that he'll stay there for ever unless somebody does something.	false	620.69	624.73	22.12487
5712_48848_000043_000004	I have been so tired of waiting and looking out for you.	I have been so tired of waiting and looking out for you.	true	625.04	627.91	25.40378
5712_48848_000043_000005	Perhaps he's helping her to pack the things. Don't you think we might go in; or would it be ill-natured?"	Perhaps he's helping her to pack the things. Don't you think we might go in; or would it be ill natured?"	true	628.22	633.94	22.759687
5712_48848_000044_000000	"Lily, don't be in too great a hurry to say anything.	"Lily, don't be in too great a hurry to say anything.	true	634.58	637.45	21.41113
5712_48848_000044_000001	You may be mistaken, you know; and there's many a slip between the cup and the lip."	You may be mistaken, you know; and there's many a slip between the cup and the lip."	true	637.58	641.68	22.50387
5712_48848_000045_000000	"Yes, mamma, there is," said Lily, putting her hand inside her mother's arm, "that's true enough."	"Yes, mamma, there is," said Lily, putting her hand inside her mother's arm, "that's true enough."	true	642.2	648.79	22.175915
5712_48848_000046_000000	"Oh, my darling, forgive me," said the mother, suddenly remembering that the use of the old proverb at the present moment had been almost cruel.	"Oh, my darling, forgive me," said the mother, suddenly remembering that the use of the old proverb at the present moment had been almost cruel.	true	649.55	656.88	21
5712_48848_000047_000000	"Do not mind it," said Lily, "it does not hurt me, it does me good; that is to say, when there is nobody by except yourself.	"Do not mind it," said Lily, "it does not hurt me, it does me good; that is to say, when there is nobody by except yourself.	false	656.88	665.11	23.512457
5712_48848_000047_000001	But, with God's help, there shall be no slip here, and she shall be happy.	But, with God's help, there shall be no slip here, and she shall be happy.	true	665.6	670.03	22.14236
5712_48848_000047_000002	It is all the difference between one thing done in a hurry, and another done with much thinking.	It is all the difference between one thing done in a hurry, and another done with much thinking.	false	670.37	675.46	21.52887
5712_48848_000047_000003	But they'll remain there for ever if we don't go in.	But they'll remain there for ever if we don't go in.	true	675.8	678.22	20.13272
5712_48848_000047_000004	Come, mamma, you open the door."	Come, mamma, you open the door."	true	678.38	680.44	19.587011
5712_48848_000048_000000	Then Mrs. Dale did open the door, giving some little premonitory notice with the handle, so that the couple inside might be warned of approaching footsteps.	Then mrs Dale did open the door, giving some little premonitory notice with the handle, so that the couple inside might be warned of approaching footsteps.	true	681.29	690.13	22.72258
5712_48848_000048_000001	Crofts had not escaped, either through the window or up the chimney, but was seated in the middle of the room on an empty box, just opposite to Bell, who was seated upon the lump of carpeting.	Crofts had not escaped, either through the window or up the chimney, but was seated in the middle of the room on an empty box, just opposite to Bell, who was seated upon the lump of carpeting.	false	690.74	701.17	20.996891
5712_48848_000048_000002	Bell still wore the checked apron as described by her sister.	Bell still wore the checked apron as described by her sister.	true	702.02	705.46	23.76736
5712_48848_000048_000003	What might have been the state of her hands I will not pretend to say; but I do not believe that her lover had found anything amiss with them.	What might have been the state of her hands I will not pretend to say; but I do not believe that her lover had found anything amiss with them.	true	705.95	712.93	22.108011
5712_48848_000048_000004	"How do you do, doctor?" said Mrs. Dale, striving to use her accustomed voice, and to look as though there were nothing of special importance in his visit.	"How do you do, doctor?" said mrs Dale, striving to use her accustomed voice, and to look as though there were nothing of special importance in his visit.	true	713.87	721.36	22
5712_48848_000048_000005	"I have just come down from the Great House."	"I have just come down from the Great House."	true	721.79	724.24	25.81445
5712_48848_000049_000000	"Mamma," said Bell, jumping up, "you must not call him doctor any more."	"Mamma," said Bell, jumping up, "you must not call him doctor any more."	true	724.76	729.01	21.639454
5712_48848_000050_000000	"Must I not?	"Must I not?	true	729.38	730.57	23.012732
5712_48848_000050_000001	Has any one undoctored him?"	Has any one undoctored him?"	true	730.61	732.52	25.211245
5712_48848_000051_000000	"Oh, mamma, you understand," said Bell.	"Oh, mamma, you understand," said Bell.	true	732.89	735.55	20.777231
5712_48848_000052_000000	"I understand," said Lily, going up to the doctor, and giving him her cheek to kiss, "he is to be my brother, and I mean to claim him as such from this moment.	"I understand," said Lily, going up to the doctor, and giving him her cheek to kiss, "he is to be my brother, and I mean to claim him as such from this moment.	true	735.89	744.82	24.512905
5712_48848_000052_000001	I expect him to do everything for us, and not to call a moment of his time his own."	I expect him to do everything for us, and not to call a moment of his time his own."	true	744.98	749.5	21
5712_48848_000053_000000	"Mrs. Dale," said the doctor, "Bell has consented that it shall be so, if you will consent."	"mrs Dale," said the doctor, "Bell has consented that it shall be so, if you will consent."	true	750.41	755.95	22.97373
5712_48848_000054_000000	"There is but little doubt of that," said Mrs. Dale.	"There is but little doubt of that," said mrs Dale.	true	756.41	759.31	24.294308
5712_48848_000055_000000	"We shall not be rich--" began the doctor.	"We shall not be rich-" began the doctor.	true	759.86	762.37	23.985804
5712_48848_000056_000000	"I hate to be rich," said Bell.	"I hate to be rich," said Bell.	true	762.65	764.68	23
5712_48848_000056_000001	"I hate even to talk about it.	"I hate even to talk about it.	true	764.78	766.63	26.714603
5712_48848_000056_000002	I don't think it quite manly even to think about it; and I'm sure it isn't womanly."	I don't think it quite manly even to think about it; and I'm sure it isn't womanly."	true	766.67	770.98	21.623468
5712_48848_000057_000000	"Bell was always a fanatic in praise of poverty," said Mrs. Dale.	"Bell was always a fanatic in praise of poverty," said mrs Dale.	true	771.89	775.66	22.55408
5712_48848_000058_000000	"No; I'm no fanatic.	"No; I'm no fanatic.	true	776.24	778.02	19.453901
5712_48848_000058_000001	I'm very fond of money earned.	I'm very fond of money earned.	true	778.02	779.86	21.815016
5712_48848_000058_000002	I would like to earn some myself if I knew how."	I would like to earn some myself if I knew how."	true	780.02	782.62	19.505905
5712_48848_000059_000000	"Let her go out and visit the lady patients," said Lily.	"Let her go out and visit the lady patients," said Lily.	true	783.35	786.09	20.389116
5712_48848_000059_000001	"They do in America."	"They do in America."	true	786.09	787.54	26.305164
5712_48848_000060_000000	Then they all went into the parlour and sat round the fire talking as though they were already one family.	Then they all went into the parlour and sat round the fire talking as though they were already one family.	false	788.45	793.87	20
5712_48848_000060_000001	The proceeding, considering the nature of it,--that a young lady, acknowledged to be of great beauty and known to be of good birth, had on the occasion been asked and given in marriage,--was carried on after a somewhat humdrum fashion, and in a manner that must be called commonplace.	The proceeding, considering the nature of it,--that a young lady, acknowledged to be of great beauty and known to be of good birth, had on the occasion been asked and given in marriage,--was carried on after a somewhat humdrum fashion, and in a manner that must be called commonplace.	true	794.66	810.85	22.360193
5712_48848_000060_000002	How different had it been when Crosbie had made his offer!	How different had it been when Crosbie had made his offer!	false	811.55	814.66	22.560183
5712_48848_000060_000003	Lily for the time had been raised to a pinnacle,--a pinnacle which might be dangerous, but which was, at any rate, lofty.	Lily for the time had been raised to a pinnacle,--a pinnacle which might be dangerous, but which was, at any rate, lofty.	true	815	821.92	24.306091
5712_48848_000060_000004	With what a pretty speech had Crosbie been greeted!	With what a pretty speech had Crosbie been greeted!	true	822.59	825.34	22.219524
5712_48848_000060_000005	How it had been felt by all concerned that the fortunes of the Small House were in the ascendant,--felt, indeed, with some trepidation, but still with much inward triumph.	How it had been felt by all concerned that the fortunes of the Small House were in the ascendant,--felt, indeed, with some trepidation, but still with much inward triumph.	true	825.62	835.66	21.932549
5712_48848_000060_000006	How great had been the occasion, forcing Lily almost to lose herself in wonderment at what had occurred!	How great had been the occasion, forcing Lily almost to lose herself in wonderment at what had occurred!	true	836.06	841.45	23.591358
5712_48848_000060_000007	There was no great occasion now, and no wonderment.	There was no great occasion now, and no wonderment.	true	841.88	845.11	24.181002
5712_48848_000060_000008	No one, unless it was Crofts, felt very triumphant.	No one, unless it was Crofts, felt very triumphant.	true	845.57	848.71	21.005386
5712_48848_000060_000009	But they were all very happy, and were sure that there was safety in their happiness.	But they were all very happy, and were sure that there was safety in their happiness.	true	849.26	853.78	22.176165
5712_48848_000060_000010	It was but the other day that one of them had been thrown rudely to the ground through the treachery of a lover, but yet none of them feared treachery from this lover.	It was but the other day that one of them had been thrown rudely to the ground through the treachery of a lover, but yet none of them feared treachery from this lover.	true	854.72	862.9	21.639599
5712_48848_000060_000011	Bell was as sure of her lot in life as though she were already being taken home to her modest house in Guestwick.	Bell was as sure of her lot in life as though she were already being taken home to her modest house in Guestwick.	true	863.54	869.68	20.851847
5712_48848_000060_000012	Mrs. Dale already looked upon the man as her son, and the party of four as they sat round the fire grouped themselves as though they already formed one family.	mrs Dale already looked upon the man as her son, and the party of four as they sat round the fire grouped themselves as though they already formed one family.	false	870.32	878.26	21.085722
5712_48848_000061_000000	But Bell was not seated next to her lover.	But Bell was not seated next to her lover.	true	879.17	881.86	25.250635
5712_48848_000061_000001	Lily, when she had once accepted Crosbie, seemed to think that she could never be too near to him.	Lily, when she had once accepted Crosbie, seemed to think that she could never be too near to him.	false	882.47	887.83	23.517653
5712_48848_000061_000002	She had been in no wise ashamed of her love, and had shown it constantly by some little caressing motion of her hand, leaning on his arm, looking into his face, as though she were continually desirous of some palpable assurance of his presence.	She had been in no wise ashamed of her love, and had shown it constantly by some little caressing motion of her hand, leaning on his arm, looking into his face, as though she were continually desirous of some palpable assurance of his presence.	true	888.05	901.69	20.571878
5712_48848_000061_000003	It was not so at all with Bell.	It was not so at all with Bell.	true	902.48	904.48	21.961548
5712_48848_000061_000004	She was happy in loving and in being loved, but she required no overt testimonies of affection.	She was happy in loving and in being loved, but she required no overt testimonies of affection.	true	904.73	910.75	19.822668
