8066_114256_000000_000000	"You can do thirty miles a day.	"You can do thirty miles a day.	false	0	3.03	25.483603
8066_114256_000011_000001	But she ain't petered yit.	But she ain't petered y i t.	false	115.73	118.125	22.737617
8066_114256_000011_000002	With what we've learned, an' what we know, we kin stay in here an' git so rich that hit shore makes me cry ter think o' trappin' beaver, even before 1836, when the beaver market busted.	With what we've learned, an' what we know, we kin stay in here an' git so rich that hit shore makes me cry ter think o' trappin' beaver, even before eighteen thirty six, when the beaver market busted.	false	118.125	130.57	23.862635
8066_114256_000011_000003	Why, rich?	Why, rich?	true	131	132.18	33.38535
8066_114256_000011_000004	Will, hit's like you say, plumb wrong--we done hit so damned easy!	Will, hit's like you say, plumb wrong-we done hit so damned easy!	false	132.18	137.325	22.93219
8066_114256_000011_000005	I lay awake nights plannin' how ter spend my share o' this pile.	I lay awake nights plannin' how ter spend my share o' this pile.	false	137.325	141.28	22
8066_114256_000011_000006	We must have fifty-sixty thousand dollars o' dust buried under the floor, don't ye think?"	We must have fifty sixty thousand dollars o' dust buried under the floor, don't ye think?"	false	141.29	146.38	22.651443
8066_114256_000012_000000	"Yes, more.	"Yes, more.	false	146.87	149.01	21.327236
8066_114256_000012_000001	But if you'll agree, I'll sell this claim to the company below us and let them have the rest.	But if you'll agree, I'll sell this claim to the company below us and let them have the rest.	true	149.01	154.18	23.196821
8066_114256_000012_000002	They offer fifty thousand flat, and it's enough--more than enough.	They offer fifty thousand flat, and it's enough-more than enough.	true	154.25	158.68	24.755156
8066_114256_000012_000003	I want two things--to get Jim Bridger his share safe and sound; and I want to go to Oregon."	I want two things-to get Jim Bridger his share safe and sound; and I want to go to Oregon."	true	158.87	164.86	21.100687
8066_114256_000013_000000	The old man paused in the act of splitting off a deer rib from his roast.	The old man paused in the act of splitting off a deer rib from his roast.	true	165.2	170.07	20
8066_114256_000014_000000	"Ye're one awful damn fool, ain't ye, Will?	"Ye're one awful damn fool, ain't ye, Will?	false	170.07	173.08	22.445478
8066_114256_000014_000001	I did hope ter finish up here, a-brilin' my meat in a yaller-gold fireplace; but no matter how plain an' simple a man's tastes is, allus somethin' comes along ter bust 'em up."	I did hope ter finish up here, a brilin' my meat in a yaller gold fireplace; but no matter how plain an' simple a man's tastes is, allus somethin' comes along ter bust 'em up."	false	173.57	184.95	22.497316
8066_114256_000015_000000	"Well, go on and finish your meal in this plain fireplace of ours, Bill.	"Well, go on and finish your meal in this plain fireplace of ours, Bill.	true	184.95	189.66	24.348389
8066_114256_000015_000001	It has done us very well.	It has done us very well.	false	189.66	191.62	20.565023
8066_114256_000015_000002	I think I'll go down to the sluice a while."	I think I'll go down to the sluice a while."	true	191.63	193.9	18.32134
8066_114256_000016_000000	Banion rose and left the cabin, stooping at the low door.	Banion rose and left the cabin, stooping at the low door.	false	194.54	198.28	23.960459
8066_114256_000016_000001	Moodily he walked along the side of the steep ravine to which the little structure clung.	Moodily he walked along the side of the steep ravine to which the little structure clung.	true	198.74	204.58	20.351387
8066_114256_000016_000002	Below him lay the ripped-open slope where the little stream had been diverted.	Below him lay the ripped open slope where the little stream had been diverted.	true	204.95	209.71	20.400784
8066_114256_000016_000003	Below again lay the bared bed of the exploited water course, floored with bowlders set in deep gravel, at times with seamy dams of flat rock lying under and across the gravel stretches; the bed rock, ages old, holding in its hidden fingers the rich secrets of immemorial time.	Below again lay the bared bed of the exploited water course, floored with bowlders set in deep gravel, at times with seamy dams of flat rock lying under and across the gravel stretches; the bed rock, ages old, holding in its hidden fingers the rich secrets of immemorial time.	true	210.17	231.1	21.837877
8066_114256_000017_000000	Here he and his partner had in a few months of strenuous labor taken from the narrow and unimportant rivulet more wealth than most could save in a lifetime of patient and thrifty toil.	Here he and his partner had in a few months of strenuous labor taken from the narrow and unimportant rivulet more wealth than most could save in a lifetime of patient and thrifty toil.	true	231.14	243.16	24.266783
8066_114256_000017_000001	Yes, fortune had been kind. And it all had been so easy, so simple, so unagitating, so matter-of-fact!	Yes, fortune had been kind. And it all had been so easy, so simple, so unagitating, so matter of fact!	false	243.68	252.1	19.982319
8066_114256_000017_000002	The hillside now looked like any other hillside, innocent as a woman's eyes, yet covering how much!	The hillside now looked like any other hillside, innocent as a woman's eyes, yet covering how much!	true	252.26	258.67	22.34894
8066_114256_000017_000003	Banion could not realize that now, young though he was, he was a rich man.	Banion could not realize that now, young though he was, he was a rich man.	true	259.37	265.27	22.541016
8066_114256_000018_000000	He climbed down the side of the ravine, the little stones rattling under his feet, until he stood on the bared floor of the bed rock which had proved so unbelievably prolific in coarse gold.	He climbed down the side of the ravine, the little stones rattling under his feet, until he stood on the bared floor of the bed rock which had proved so unbelievably prolific in coarse gold.	true	266.18	277.29	21.758406
8066_114256_000019_000000	There was a sharp bend in the ravine, and here the unpaid toil of the little waterway had, ages long, carried and left especially deep strata of gold-shot gravel.	There was a sharp bend in the ravine, and here the unpaid toil of the little waterway had, ages long, carried and left especially deep strata of gold shot gravel.	true	277.29	287.62	16
8066_114256_000019_000001	As he stood, half musing, Will Banion heard, on the ravine side around the bend, the tinkle of a falling stone, lazily rolling from one impediment to another.	As he stood, half musing, Will Banion heard, on the ravine side around the bend, the tinkle of a falling stone, lazily rolling from one impediment to another.	true	288.32	298.15	21.572721
8066_114256_000019_000002	It might be some deer or other animal, he thought.	It might be some deer or other animal, he thought.	true	298.85	301.57	26.453777
8066_114256_000019_000003	He hastened to get view of the cause, whatever it might be.	He hastened to get view of the cause, whatever it might be.	true	301.73	305.535	23.89385
8066_114256_000020_000000	And then fate, chance, the goddess of fortune which some men say does not exist, but which all wilderness-goers know does exist, for one instant paused, with Will Banion's life and wealth and happiness lightly a-balance in cold, disdainful fingers.	And then fate, chance, the goddess of fortune which some men say does not exist, but which all wilderness goers know does exist, for one instant paused, with Will Banion's life and wealth and happiness lightly a balance in cold, disdainful fingers.	true	305.535	323.14	22.403307
8066_114256_000021_000000	He turned the corner.	He turned the corner.	true	324.08	325.42	26.693832
8066_114256_000021_000001	Almost level with his own, he looked into the eyes of a crawling man who--stooped, one hand steadying himself against the slant of the ravine, the other below, carrying a rifle--was peering frowningly ahead.	Almost level with his own, he looked into the eyes of a crawling man who-stooped, one hand steadying himself against the slant of the ravine, the other below, carrying a rifle-was peering frowningly ahead.	true	325.64	339.79	21.760212
8066_114256_000022_000000	It was an evil face, bearded, aquiline, not unhandsome; but evil in its plain meaning now.	It was an evil face, bearded, aquiline, not unhandsome; but evil in its plain meaning now.	true	340.37	348.67	23.541191
8066_114256_000022_000001	The eyes were narrowed, the full lips drawn close, as though some tense emotion now approached its climax.	The eyes were narrowed, the full lips drawn close, as though some tense emotion now approached its climax.	true	349.22	356.47	23.594578
8066_114256_000022_000002	The appearance was that of strain, of nerves stretched in some purpose long sustained.	The appearance was that of strain, of nerves stretched in some purpose long sustained.	true	356.51	362.5	23.281473
8066_114256_000023_000000	And why not?	And why not?	true	363.05	364.12	28.812387
8066_114256_000023_000001	When a man would do murder, when that has been his steady and premeditated purpose for a year, waiting only for opportunity to serve his purpose, that purpose itself changes his very lineaments, alters his whole cast of countenance.	When a man would do murder, when that has been his steady and premeditated purpose for a year, waiting only for opportunity to serve his purpose, that purpose itself changes his very lineaments, alters his whole cast of countenance.	true	364.4	380.65	22.24029
8066_114256_000023_000002	Other men avoid him, knowing unconsciously what is in his soul, because of what is written on his face.	Other men avoid him, knowing unconsciously what is in his soul, because of what is written on his face.	true	381.38	388.54	20.44861
8066_114256_000024_000000	For months most men had avoided Woodhull.	For months most men had avoided Woodhull.	true	389.54	392.14	19.472397
8066_114256_000024_000001	It was known that he was on a man hunt.	It was known that he was on a man hunt.	true	392.42	395.14	17.164545
8066_114256_000024_000002	His questions, his movements, his changes of locality showed that; and Woodhull was one of those who cannot avoid asseverance, needing it for their courage sake.	His questions, his movements, his changes of locality showed that; and Woodhull was one of those who cannot avoid asseverance, needing it for their courage sake.	true	395.27	407.17	20.249556
8066_114256_000024_000003	Now morose and brooding, now loudly profane, now laughing or now aloof, his errand in these unknown hills was plain.	Now morose and brooding, now loudly profane, now laughing or now aloof, his errand in these unknown hills was plain.	true	407.18	417.25	21.422058
8066_114256_000024_000004	Well, he was not alone among men whose depths were loosed. Some time his hour might come.	Well, he was not alone among men whose depths were loosed. Some time his hour might come.	true	417.71	424.57	20.493141
8066_114256_000025_000000	It had come!	It had come!	true	425.54	426.88	22.065994
8066_114256_000025_000001	He stared now full into the face of his enemy!	He stared now full into the face of his enemy!	true	427.19	430.42	23.174395
8066_114256_000025_000002	He at last had found him.	He at last had found him.	true	430.49	432.72	21.505817
8066_114256_000025_000003	Here stood his enemy, unarmed, delivered into his hands.	Here stood his enemy, unarmed, delivered into his hands.	true	432.72	436.35	22.102276
8066_114256_000026_000000	For one instant the two stood, staring into one another's eyes.	For one instant the two stood, staring into one another's eyes.	true	436.35	440.35	21.90311
8066_114256_000026_000001	Banion's advance had been silent.	Banion's advance had been silent.	true	440.87	443.41	19.224285
8066_114256_000026_000002	Woodhull was taken as much unawares as he.	Woodhull was taken as much unawares as he.	true	443.66	446.8	21.150385
8066_114256_000027_000000	It had been Woodhull's purpose to get a stand above the sluices, hidden by the angle, where he could command the reach of the stream bed where Banion and Jackson last had been working.	It had been Woodhull's purpose to get a stand above the sluices, hidden by the angle, where he could command the reach of the stream bed where Banion and Jackson last had been working.	true	447.5	458.47	21.949253
8066_114256_000027_000001	He had studied the place before, and meant to take no chances.	He had studied the place before, and meant to take no chances.	true	459.11	462.73	23.77577
8066_114256_000027_000002	His shot must be sure.	His shot must be sure.	true	462.8	464.68	27.684525
8066_114256_000028_000000	But now, in his climbing on the steep hillside, his rifle was in his left hand, downhill, and his footing, caught as he was with one foot half raised, was insecure.	But now, in his climbing on the steep hillside, his rifle was in his left hand, downhill, and his footing, caught as he was with one foot half raised, was insecure.	true	465.35	476.985	22.920938
8066_114256_000028_000001	At no time these last four hours had his opportunity been so close--or so poor--as precisely now!	At no time these last four hours had his opportunity been so close-or so poor-as precisely now!	true	476.985	484.6	22.301039
8066_114256_000029_000000	He saw Will Banion's eyes, suddenly startled, quickly estimating, looking into his own.	He saw Will Banion's eyes, suddenly startled, quickly estimating, looking into his own.	true	485.24	490.27	19
8066_114256_000029_000001	He knew that behind his own eyes his whole foul soul lay bared--the soul of a murderer.	He knew that behind his own eyes his whole foul soul lay bared-the soul of a murderer.	true	490.34	497.25	19.598476
8066_114256_000030_000000	Woodhull made a swift spring down the hill, scrambling, half erect, and caught some sort of stance for the work which now was his to do.	Woodhull made a swift spring down the hill, scrambling, half erect, and caught some sort of stance for the work which now was his to do.	false	497.25	506.59	20.046614
8066_114256_000030_000001	He snarled, for he saw Banion stoop, unarmed.	He snarled, for he saw Banion stoop, unarmed.	true	506.84	510.82	21.175068
8066_114256_000030_000002	It would do his victim no good to run.	It would do his victim no good to run.	true	511.04	513.49	18.61428
8066_114256_000030_000003	There was time even to exult, and that was much better in a long-deferred matter such as this.	There was time even to exult, and that was much better in a long deferred matter such as this.	true	513.65	519.61	20.972755
8066_114256_000031_000000	"Now, damn you, I've got you!"	"Now, damn you, I've got you!"	true	519.68	521.92	24.099989
8066_114256_000032_000000	He gave Banion that much chance to see that he was now to die.	He gave Banion that much chance to see that he was now to die.	true	521.99	526.36	21
8066_114256_000033_000000	Half leaning, he raised the long rifle to its line and touched the trigger.	Half leaning, he raised the long rifle to its line and touched the trigger.	true	527.09	532.39	22.822218
8066_114256_000034_000000	The report came; and Banion fell.	The report came; and Banion fell.	true	533.15	535.93	24.193472
8066_114256_000034_000001	But even as he wheeled and fell, stumbling down the hillside, his flung arm apparently had gained a weapon.	But even as he wheeled and fell, stumbling down the hillside, his flung arm apparently had gained a weapon.	true	536.54	543.46	19.442423
8066_114256_000034_000002	It was not more than the piece of rotten quartz he had picked up and planned to examine later.	It was not more than the piece of rotten quartz he had picked up and planned to examine later.	true	543.86	549.13	21
8066_114256_000034_000003	He flung it straight at Woodhull's face--an act of chance, of instinct.	He flung it straight at Woodhull's face-an act of chance, of instinct.	true	549.35	554.38	23.253414
8066_114256_000034_000004	By a hair it saved him.	By a hair it saved him.	true	554.6	556.72	20.631927
8066_114256_000035_000000	Firing and missing at a distance of fifty feet, Woodhull remained not yet a murderer in deed.	Firing and missing at a distance of fifty feet, Woodhull remained not yet a murderer in deed.	true	556.73	563.47	18.740454
8066_114256_000035_000001	In a flash Banion gathered and sprang toward him as he stood in a half second of consternation at seeing his victim fall and rise again.	In a flash Banion gathered and sprang toward him as he stood in a half second of consternation at seeing his victim fall and rise again.	true	563.69	571.45	16
8066_114256_000035_000002	The rifle carried but the one shot.	The rifle carried but the one shot.	true	571.73	574.09	22.720716
8066_114256_000035_000003	He flung it down, reached for his heavy knife, raising an arm against the second piece of rock which Banion flung as he closed.	He flung it down, reached for his heavy knife, raising an arm against the second piece of rock which Banion flung as he closed.	true	574.22	581.74	21.44832
8066_114256_000035_000004	He felt his wrist caught in an iron grip, felt the blood gush where his temple was cut by the last missile.	He felt his wrist caught in an iron grip, felt the blood gush where his temple was cut by the last missile.	true	581.99	589.68	23.20522
8066_114256_000035_000005	And then once more, on the narrow bared floor that but now was patterned in parquetry traced in yellow, and soon must turn to red, it came to man and man between them--and it was free!	And then once more, on the narrow bared floor that but now was patterned in parquetry traced in yellow, and soon must turn to red, it came to man and man between them-and it was free!	true	589.68	604.27	20.935833
8066_114256_000036_000000	They fell and stumbled so that neither could much damage the other at first.	They fell and stumbled so that neither could much damage the other at first.	true	604.82	609.19	21.406
8066_114256_000036_000001	Banion knew he must keep the impounded hand back from the knife sheath or he was done.	Banion knew he must keep the impounded hand back from the knife sheath or he was done.	true	609.35	615.64	22.038687
8066_114256_000036_000002	Thus close, he could make no escape.	Thus close, he could make no escape.	true	616.01	619.125	23.941286
8066_114256_000036_000003	He fought fast and furiously, striving to throw, to bend, to beat back the body of a man almost as strong as himself, and now a maniac in rage and fear.	He fought fast and furiously, striving to throw, to bend, to beat back the body of a man almost as strong as himself, and now a maniac in rage and fear.	true	619.125	629.77	23.940863
8066_114256_000037_000000	The sound of the rifle shot rang through the little defile.	The sound of the rifle shot rang through the little defile.	true	630.41	633.58	19
8066_114256_000037_000001	To Jackson, shaving off bits of sweet meat between thumb and knife blade, it meant the presence of a stranger, friend or foe, for he knew Banion had carried no weapon with him.	To Jackson, shaving off bits of sweet meat between thumb and knife blade, it meant the presence of a stranger, friend or foe, for he knew Banion had carried no weapon with him.	true	633.74	644.29	24.035517
8066_114256_000037_000002	His own long rifle he snatched from its pegs.	His own long rifle he snatched from its pegs.	true	644.42	647.11	27.131462
8066_114256_000037_000003	At a long, easy lope he ran along the path which carried across the face of the ravine.	At a long, easy lope he ran along the path which carried across the face of the ravine.	true	647.42	652.42	18
8066_114256_000037_000004	His moccasined feet made no sound.	His moccasined feet made no sound.	true	652.61	655.06	20.985691
8066_114256_000037_000005	He saw no one in the creek bed or at the long turn.	He saw no one in the creek bed or at the long turn.	true	655.16	658.45	29
8066_114256_000037_000006	But new, there came a loud, wordless cry which he knew was meant for him.	But new, there came a loud, wordless cry which he knew was meant for him.	true	658.52	663.1	19
8066_114256_000037_000007	It was Will Banion's voice.	It was Will Banion's voice.	true	663.23	664.93	20.763727
8066_114256_000038_000000	The two struggling men grappled below him had no notion of how long they had fought.	The two struggling men grappled below him had no notion of how long they had fought.	true	665.09	670.11	20
8066_114256_000038_000001	It seemed an age, and the denouement yet another age deferred.	It seemed an age, and the denouement yet another age deferred.	true	670.11	676.18	23.779127
8066_114256_000038_000002	But to them came the sound of a voice:	But to them came the sound of a voice:	true	676.19	678.4	21.788256
8066_114256_000039_000000	"Git away, Will!	"Git away, Will!	true	678.59	679.815	19.274372
8066_114256_000039_000001	Stand back!"	Stand back!"	true	679.815	680.98	30.655424
8066_114256_000040_000000	It was Jackson.	It was Jackson.	true	681.08	682.3	26.888208
8066_114256_000041_000000	They both, still gripped, looked up the bank.	They both, still gripped, looked up the bank.	true	682.61	685.095	27.470467
8066_114256_000041_000001	The long barrel of a rifle, foreshortened to a black point, above it a cold eye, fronted and followed them as they swayed.	The long barrel of a rifle, foreshortened to a black point, above it a cold eye, fronted and followed them as they swayed.	true	685.095	692.44	20
8066_114256_000041_000002	The crooked arm of the rifleman was motionless, save as it just moved that deadly circle an inch this way, an inch back again.	The crooked arm of the rifleman was motionless, save as it just moved that deadly circle an inch this way, an inch back again.	true	692.75	700.78	22.2387
8066_114256_000042_000000	Banion knew that this was murder, too, but he knew that naught on earth could stay it now.	Banion knew that this was murder, too, but he knew that naught on earth could stay it now.	true	701.48	706.89	16
8066_114256_000042_000001	To guard as much as he could against a last desperate knife thrust even of a dying man, he broke free and sprang back as far as he could, falling prostrate on his back as he did so, tripped by an unseen stone.	To guard as much as he could against a last desperate knife thrust even of a dying man, he broke free and sprang back as far as he could, falling prostrate on his back as he did so, tripped by an unseen stone.	false	706.89	719.74	24.312597
8066_114256_000042_000002	But Sam Woodhull was not upon him now, was not willing to lose his own life in order to kill.	But Sam Woodhull was not upon him now, was not willing to lose his own life in order to kill.	false	720.17	726.64	21.6208
8066_114256_000042_000003	For just one instant he looked up at the death staring down on him, then turned to run.	For just one instant he looked up at the death staring down on him, then turned to run.	true	726.83	732.04	21
8066_114256_000043_000000	There was no place where he could run.	There was no place where he could run.	true	732.89	734.88	23
8066_114256_000043_000001	The voice of the man above him called out sharp and hard.	The voice of the man above him called out sharp and hard.	true	734.88	737.82	19
8066_114256_000044_000000	"Halt!	"Halt!	false	737.82	739.14	25.323763
8066_114256_000044_000001	Sam Woodhull, look at me!"	Sam Woodhull, look at me!"	true	739.14	740.91	21.930996
8066_114256_000045_000000	He did turn, in horror, in fascination at sight of the Bright Angel.	He did turn, in horror, in fascination at sight of the Bright Angel.	true	740.91	746.11	22.427788
8066_114256_000045_000001	The rifle barrel to his last gaze became a small, round circle, large as a bottle top, and around it shone a fringed aura of red and purple light. That might have been the eye.	The rifle barrel to his last gaze became a small, round circle, large as a bottle top, and around it shone a fringed aura of red and purple light. That might have been the eye.	true	746.33	758.38	21.251764
8066_114256_000046_000000	Steadily as when he had held his friend's life in his hand, sighting five inches above his eyes, the old hunter drew now above the eyes of his enemy.	Steadily as when he had held his friend's life in his hand, sighting five inches above his eyes, the old hunter drew now above the eyes of his enemy.	true	758.6	767.95	17.996773
8066_114256_000046_000001	When the dry report cut the confined air of the valley, the body of Sam Woodhull started forward.	When the dry report cut the confined air of the valley, the body of Sam Woodhull started forward.	false	768.41	774.495	21.501707
8066_114256_000046_000002	The small blue hole an inch above the eyes showed the murderer's man hunt done.	The small blue hole an inch above the eyes showed the murderer's man hunt done.	false	774.495	795.06	22.265072
