7188_104637_000000_000000	A loud explosion sounded in Tad Butler's ears, then sudden darkness overwhelmed him.	A loud explosion sounded in Tad Butler's ears, then sudden darkness overwhelmed him.	false	4.47	22.47	23.527077
7188_104637_000018_000001	Next he sought to gather some sticks with which to make a torch, but the only wood he was able to find was of oak and so green that it would not burn.	Next he sought to gather some sticks with which to make a torch, but the only wood he was able to find was of oak and so green that it would not burn.	true	177.89	188.4	24.54353
7188_104637_000019_000000	"That's too bad," he muttered.	"That's too bad," he muttered.	false	188.4	190.305	26.450409
7188_104637_000019_000001	"I'll have to try it with the matches."	"I'll have to try it with the matches."	true	190.305	192.285	9
7188_104637_000020_000000	Lighting one he picked his way carefully toward the place where he had been lying, peering into the shadows ahead of him suspiciously as he went.	Lighting one he picked his way carefully toward the place where he had been lying, peering into the shadows ahead of him suspiciously as he went.	true	192.285	200.71	20.779522
7188_104637_000021_000000	"There he is," breathed Tad.	"There he is," breathed Tad.	false	201.23	203.35	29.595306
7188_104637_000022_000000	He could faintly make out the figure of the bear lying half on its side as it had been before, the only difference being that the animal's head was stretched out on the ground instead of on the lad's chest.	He could faintly make out the figure of the bear lying half on its side as it had been before, the only difference being that the animal's head was stretched out on the ground instead of on the lad's chest.	true	203.36	215.92	21.000544
7188_104637_000023_000000	"I believe he's dead.	"I believe he's dead.	false	216.23	218.07	21.238148
7188_104637_000023_000001	He must be or he'd have been after me before this," decided the boy.	He must be or he'd have been after me before this," decided the boy.	false	218.07	221.76	16
7188_104637_000023_000002	"I 'm going to find out."	"I 'm going to find out."	false	221.76	223.33	19.344278
7188_104637_000024_000000	Mustering his courage, Tad continued his cautious approach, lighting match after match, shading the flame with his hands so that the light would not get into his eyes and prevent him from seeing anything ahead of him.	Mustering his courage, Tad continued his cautious approach, lighting match after match, shading the flame with his hands so that the light would not get into his eyes and prevent him from seeing anything ahead of him.	true	223.4	237.64	24.817753
7188_104637_000025_000000	It required no little courage for a boy alone in the mountains to walk up to a bear, not knowing whether the animal were dead or alive.	It required no little courage for a boy alone in the mountains to walk up to a bear, not knowing whether the animal were dead or alive.	true	238.19	247.45	22.107521
7188_104637_000025_000001	Yet when Tad Butler made up his mind to do a certain thing, he persisted until he had accomplished it.	Yet when Tad Butler made up his mind to do a certain thing, he persisted until he had accomplished it.	true	248.12	254.47	21.517279
7188_104637_000026_000000	He reached the side of the animal, that is, close enough so that he could get a good view of it.	He reached the side of the animal, that is, close enough so that he could get a good view of it.	true	254.87	260.44	21.938602
7188_104637_000027_000000	The bear never moved and Tad drew closer, walking on his toes that he might make no sound.	The bear never moved and Tad drew closer, walking on his toes that he might make no sound.	true	261.11	268.39	20.665071
7188_104637_000027_000001	There seemed no other way to make certain except to stir the animal.	There seemed no other way to make certain except to stir the animal.	true	269.3	272.8	21.984861
7188_104637_000028_000000	"I'll do it," whispered Tad.	"I'll do it," whispered Tad.	false	273.41	276.24	24.884192
7188_104637_000029_000000	Cautiously lighting another match he drew back his left foot and administered a sound kick to the beast's side.	Cautiously lighting another match he drew back his left foot and administered a sound kick to the beast's side.	true	276.24	284.44	27.554329
7188_104637_000030_000000	Thinking that the bear had moved under the blow, Tad whirled and ran tittering a loud "Oh!"	Thinking that the bear had moved under the blow, Tad whirled and ran tittering a loud "Oh!"	true	284.69	290.74	22.244978
7188_104637_000031_000000	He waited, but could hear no sound.	He waited, but could hear no sound.	true	290.9	293.56	20.381634
7188_104637_000032_000000	"I believe I am afraid of myself.	"I believe I am afraid of myself.	true	294.14	296.325	15.803664
7188_104637_000032_000001	That bear hasn't stirred at all.	That bear hasn't stirred at all.	true	296.325	298.06	15
7188_104637_000032_000002	I'm going back this time and make sure."	I'm going back this time and make sure."	true	298.37	300.64	23.445274
7188_104637_000033_000000	He did.	He did.	true	301.31	302.29	30.66763
7188_104637_000033_000001	But this time, steeling himself to the task, Tad stood still after he had prodded the beast with his foot again.	But this time, steeling himself to the task, Tad stood still after he had prodded the beast with his foot again.	false	302.45	309.28	23.302626
7188_104637_000033_000002	There was no movement other than a slight tremor caused by the impact of the kick.	There was no movement other than a slight tremor caused by the impact of the kick.	true	309.89	314.7	25.245773
7188_104637_000034_000000	"Hurrah, I've shot a bear!" cried the lad in the excess of his excitement.	"Hurrah, I've shot a bear!" cried the lad in the excess of his excitement.	false	314.7	321.01	20.670124
7188_104637_000034_000001	"I wonder what the boys will say.	"I wonder what the boys will say.	true	321.11	322.93	13
7188_104637_000034_000002	The next question is how am I going to get him back to camp?"	The next question is how am I going to get him back to camp?"	true	323.39	326.385	18.046333
7188_104637_000035_000000	Tad pondered over this problem some moments.	Tad pondered over this problem some moments.	true	326.385	329.11	17
7188_104637_000036_000000	"I know," he cried.	"I know," he cried.	true	329.18	330.75	28.083805
7188_104637_000036_000001	"I'll hitch a rope to him and make Pink-eye tow him out.	"I'll hitch a rope to him and make Pink eye tow him out.	false	330.75	334.33	27.901356
7188_104637_000036_000002	But where is that pony?"	But where is that pony?"	true	334.4	336.46	24.974737
7188_104637_000037_000000	All at once the realization came to him that the pony had thrown him off.	All at once the realization came to him that the pony had thrown him off.	true	336.83	340.99	21
7188_104637_000037_000001	That was the last he had seen of Pink-eye.	That was the last he had seen of Pink eye.	false	341.57	345.15	21.320225
7188_104637_000038_000000	Tad whistled and called, listening after each attempt without the slightest result.	Tad whistled and called, listening after each attempt without the slightest result.	true	345.15	350.62	24.265253
7188_104637_000039_000000	"He's gone.	"He's gone.	true	351.23	352.57	22.658278
7188_104637_000039_000001	I've got to find my way back as best I can.	I've got to find my way back as best I can.	false	352.91	355.66	23.116293
7188_104637_000039_000002	The worst of it is I may be a long way from camp, but I guess I can find my way with the compass all right."	The worst of it is I may be a long way from camp, but I guess I can find my way with the compass all right."	false	356.21	363.1	27.206009
7188_104637_000040_000000	The compass, however, was nowhere to be found.	The compass, however, was nowhere to be found.	true	363.32	366.31	20.15896
7188_104637_000040_000001	The lad went through his pockets twice in search of it.	The lad went through his pockets twice in search of it.	true	366.65	369.81	23
7188_104637_000041_000000	"Pshaw!	"p shaw!	false	369.81	372.18	19.174908
7188_104637_000041_000001	Just my luck.	Just my luck.	true	372.18	373.62	19
7188_104637_000041_000002	I'm as bad at losing things as Chunky is in falling in.	I'm as bad at losing things as Chunky is in falling in.	false	373.62	378.28	20.925497
7188_104637_000041_000003	I'll get the gun anyway, for the Professor will be provoked if I go back without it.	I'll get the gun anyway, for the Professor will be provoked if I go back without it.	false	379.46	383.86	22.910885
7188_104637_000041_000004	Ah, there it is."	Ah, there it is."	true	384.41	385.99	18.204132
7188_104637_000042_000000	Tad picked up the weapon joyfully.	Tad picked up the weapon joyfully.	true	386.63	388.78	28.39396
7188_104637_000043_000000	"I've got something to defend myself with, at least," he told himself.	"I've got something to defend myself with, at least," he told himself.	true	389.03	393.04	20.278545
7188_104637_000043_000001	A moment later when he discovered that the weapon held nothing but empty shells, the keen edge of his joy was dulled.	A moment later when he discovered that the weapon held nothing but empty shells, the keen edge of his joy was dulled.	false	393.59	400.92	22.302517
7188_104637_000044_000000	"Well, it's better to pack back an empty gun than no gun at all," he decided philosophically.	"Well, it's better to pack back an empty gun than no gun at all," he decided philosophically.	false	400.92	408.58	22.18291
7188_104637_000044_000001	"Let me see, I think we came up that way. They'll build a big fire so I can see it and I ought to be there within half an hour at least."	"Let me see, I think we came up that way. They'll build a big fire so I can see it and I ought to be there within half an hour at least."	false	409.16	419.59	24.167702
7188_104637_000045_000000	The lad struck out confidently.	The lad struck out confidently.	true	420.47	422.59	24.063305
7188_104637_000045_000001	He had been lost in the wilderness before, and though he felt a slight uneasiness he had no doubt of his ability to find the camp eventually.	He had been lost in the wilderness before, and though he felt a slight uneasiness he had no doubt of his ability to find the camp eventually.	true	422.84	431.2	20.647963
7188_104637_000046_000000	He walked vigorously for half an hour.	He walked vigorously for half an hour.	true	431.9	434.59	24.98693
7188_104637_000046_000001	Then he halted.	Then he halted.	true	434.87	436.06	28.744831
7188_104637_000046_000002	The same impressive silence surrounded him.	The same impressive silence surrounded him.	true	436.25	439.38	20.326134
7188_104637_000047_000000	"I think I have been going a little too far to the left," he decided.	"I think I have been going a little too far to the left," he decided.	false	439.38	445.81	23.801586
7188_104637_000047_000001	He changed his course and plodded on methodically again.	He changed his course and plodded on methodically again.	true	446	449.8	24
7188_104637_000048_000000	Another half hour passed and once more the lad paused, this time with the realization strong upon him that he had lost his way.	Another half hour passed and once more the lad paused, this time with the realization strong upon him that he had lost his way.	false	450.59	460.78	21.460339
7188_104637_000049_000000	Placing both hands to his mouth Tad uttered a long drawn "C-o-o-e-e-e!" He listened intently, then repeated the call.	Placing both hands to his mouth Tad uttered a long drawn "C o o e e e!" He listened intently, then repeated the call.	false	461.78	472.23	21.509563
7188_104637_000050_000000	The sound of his own voice almost frightened him.	The sound of his own voice almost frightened him.	false	472.23	476.25	19.189592
7188_104637_000051_000000	"Oh, I'm lost!" he cried, now fully appreciating his position.	"Oh, I'm lost!" he cried, now fully appreciating his position.	false	476.25	482.95	20.737806
7188_104637_000052_000000	The panic of the lost seized him and Tad ran this way and that, plunging ahead for some distance, then swerving to the right or to the left in a desperate attempt to free himself from the endless thicket, bruising his body from contact with the trunks of the trees and cutting his hands as they struck the rocks violently when he fell.	The panic of the lost seized him and Tad ran this way and that, plunging ahead for some distance, then swerving to the right or to the left in a desperate attempt to free himself from the endless thicket, bruising his body from contact with the trunks of the trees and cutting his hands as they struck the rocks violently when he fell.	true	483.5	503.65	22.462193
7188_104637_000053_000000	"Tad Butler, you stop this!" he commanded sternly, bringing himself up sharply.	"Tad Butler, you stop this!" he commanded sternly, bringing himself up sharply.	true	504.17	510.25	26.119572
7188_104637_000053_000001	"I didn't think you were such a silly kid as to be afraid of the dark." But in his innermost heart the lad knew that it was not the shadows that had so upset him.	"I didn't think you were such a silly kid as to be afraid of the dark." But in his innermost heart the lad knew that it was not the shadows that had so upset him.	true	510.26	521.11	24.41353
7188_104637_000053_000002	It was the feeling of being lost in an unknown forest.	It was the feeling of being lost in an unknown forest.	true	521.75	525.91	21.007566
7188_104637_000054_000000	Instead of being in the foothills as he had supposed, he was penetrating the fastnesses of the Rosebud Mountains themselves.	Instead of being in the foothills as he had supposed, he was penetrating the fastnesses of the Rosebud Mountains themselves.	true	526.64	536.08	22
7188_104637_000055_000000	"There is no use in my going on like this," he decided finally.	"There is no use in my going on like this," he decided finally.	true	536.66	541.6	17.907267
7188_104637_000055_000001	"I'll sit down and wait for daylight.	"I'll sit down and wait for daylight.	true	541.73	543.91	26
7188_104637_000055_000002	That's all I can do.	That's all I can do.	true	543.98	545.14	21
7188_104637_000055_000003	I surely can find my way back to camp when the light comes again."	I surely can find my way back to camp when the light comes again."	true	545.69	549.01	26
7188_104637_000056_000000	The next question was where should he go--where find a safe place to stay until morning.	The next question was where should he go-where find a safe place to stay until morning.	false	550.01	556.87	22.309696
7188_104637_000056_000001	Tad remembered with a start that there were bears in the range.	Tad remembered with a start that there were bears in the range.	true	557.24	561.46	22.857908
7188_104637_000056_000002	He knew this from his own recent experience.	He knew this from his own recent experience.	true	561.62	564.88	19.617718
7188_104637_000056_000003	How many other savage beasts there might be in the woods he did not know.	How many other savage beasts there might be in the woods he did not know.	true	565.4	569.83	19
7188_104637_000056_000004	He had heard some one speak of mountain lions, and having seen these before, he fervently hoped he might not have another experience with them, unarmed as he was.	He had heard some one speak of mountain lions, and having seen these before, he fervently hoped he might not have another experience with them, unarmed as he was.	true	570.35	582.01	19.868895
7188_104637_000057_000000	"If this gun only were loaded, I should feel better."	"If this gun only were loaded, I should feel better."	false	582.29	585.82	20.341444
7188_104637_000058_000000	After searching around for some time, Tad found a ledge that seemed to rise to a considerable height.	After searching around for some time, Tad found a ledge that seemed to rise to a considerable height.	false	585.95	592.39	22.531984
7188_104637_000058_000001	Up this he clambered.	Up this he clambered.	true	592.64	594.15	29.550951
7188_104637_000058_000002	It would give him a good view in the morning anyway, besides protecting him from any prowling animals that might chance in that part of the forest.	It would give him a good view in the morning anyway, besides protecting him from any prowling animals that might chance in that part of the forest.	true	594.15	602.47	22.937195
7188_104637_000059_000000	Tad ensconced himself in a slight depression, and with a flat rock for a resting place, leaned back determined to make the best of his position.	Tad ensconced himself in a slight depression, and with a flat rock for a resting place, leaned back determined to make the best of his position.	true	602.78	612.43	26.919586
7188_104637_000060_000000	A gentle breeze now stirred the foliage above his head and all about him until the sound became a restless murmur, as if Nature were holding council over the lad's predicament.	A gentle breeze now stirred the foliage above his head and all about him until the sound became a restless murmur, as if Nature were holding council over the lad's predicament.	true	613.85	626.5	21.638128
7188_104637_000061_000000	The lost boy did not so interpret the sounds, however.	The lost boy did not so interpret the sounds, however.	true	627.47	630.88	24.265709
7188_104637_000061_000001	He made a more practical application of them.	He made a more practical application of them.	true	631.43	634.33	25.077938
7188_104637_000062_000000	"It's going to rain," he decided wisely, casting a glance above him at the sky, which was becoming rapidly overcast.	"It's going to rain," he decided wisely, casting a glance above him at the sky, which was becoming rapidly overcast.	true	634.46	642.49	23
7188_104637_000062_000001	"And I haven't any umbrella," he added, grinning at his own feeble joke.	"And I haven't any umbrella," he added, grinning at his own feeble joke.	true	643.13	648.76	21.428062
7188_104637_000062_000002	"Well, I've been wet before.	"Well, I've been wet before.	true	649.19	651.52	25.169031
7188_104637_000062_000003	I cannot well be any more so than I was last night.	I cannot well be any more so than I was last night.	true	651.89	655.59	23.027746
7188_104637_000062_000004	I'll bet the rainwater will be warmer than the waters in the East Fork.	I'll bet the rainwater will be warmer than the waters in the East Fork.	true	655.59	659.835	20.246899
7188_104637_000062_000005	If it isn't I'll surely freeze to death."	If it isn't I'll surely freeze to death."	false	659.835	662.53	22.711308
7188_104637_000063_000000	Fortunately he had worn his coat when he left the camp, else he would now have suffered from the cold.	Fortunately he had worn his coat when he left the camp, else he would now have suffered from the cold.	true	663.02	669.43	24.925926
7188_104637_000063_000001	As it was, he shivered, but more from nervousness than from the chill night air.	As it was, he shivered, but more from nervousness than from the chill night air.	true	669.71	676.47	21.912413
7188_104637_000064_000000	"Yoh--hum, but I'm sleepy," he murmured drowsily.	"Yoh-hum, but I'm sleepy," he murmured drowsily.	false	676.47	683.26	19.50561
7188_104637_000064_000001	A moment more and his head had drooped to one side and Tad Butler was sleeping as soundly as if tucked away between his own blankets back in his tent in the foothills.	A moment more and his head had drooped to one side and Tad Butler was sleeping as soundly as if tucked away between his own blankets back in his tent in the foothills.	false	683.84	705.6	20.632944
