7437_117899_000000_000000	This is a LibriVox recording.	This is a LibriVox recording.	true	6.645	8.23	16
7437_117899_000012_000000	JOHN MAYNARD KEYNES, C.B. Fellow of King's College, Cambridge	john MAYNARD KEYNES, c b Fellow of King's College, Cambridge	false	18.81	20.01	14
7437_117899_000013_000000	New York Harcourt, Brace and Howe	New York Harcourt, Brace and Howe	false	20.01	20.175	-20
7437_117899_000014_000000	1920	nineteen twenty	true	20.175	21.16	17.790651
7437_117899_000015_000000	PREFACE	PREFACE	true	21.86	22.66	20.303093
7437_117899_000016_000000	The writer of this book was temporarily attached to the British Treasury during the war and was their official representative at the Paris Peace Conference up to June 7, 1919; he also sat as deputy for the Chancellor of the Exchequer on the Supreme Economic Council.	The writer of this book was temporarily attached to the British Treasury during the war and was their official representative at the Paris Peace Conference up to june seventh nineteen nineteen; he also sat as deputy for the Chancellor of the Exchequer on the Supreme Economic Council.	true	23.24	36.22	14
7437_117899_000016_000001	He resigned from these positions when it became evident that hope could no longer be entertained of substantial modification in the draft Terms of Peace.	He resigned from these positions when it became evident that hope could no longer be entertained of substantial modification in the draft Terms of Peace.	true	36.47	43.75	13
7437_117899_000016_000002	The grounds of his objection to the Treaty, or rather to the whole policy of the Conference towards the economic problems of Europe, will appear in the following chapters.	The grounds of his objection to the Treaty, or rather to the whole policy of the Conference towards the economic problems of Europe, will appear in the following chapters.	true	44.66	53.025	19
7437_117899_000016_000003	They are entirely of a public character, and are based on facts known to the whole world.	They are entirely of a public character, and are based on facts known to the whole world.	true	53.025	57.55	19
7437_117899_000017_000000	J.M. Keynes. King's College, Cambridge, November, 1919.	j m Keynes. King's College, Cambridge, November, nineteen nineteen.	true	57.71	61.8	15
7437_117899_000018_000000	CONTENTS	CONTENTS	false	61.8	61.83	-20
7437_117899_000019_000000	I. INTRODUCTORY II. EUROPE BEFORE THE WAR III.	I. INTRODUCTORY two. EUROPE BEFORE THE WAR three.	false	61.83	62.28	-1
7437_117899_000019_000001	THE CONFERENCE IV.	THE CONFERENCE i v.	false	62.28	62.49	-20
7437_117899_000019_000002	THE TREATY V. REPARATION VI.	THE TREATY v REPARATION VI.	false	62.49	62.76	-20
7437_117899_000019_000003	EUROPE AFTER THE TREATY VII.	EUROPE AFTER THE TREATY seven.	false	62.76	63.03	-20
7437_117899_000019_000004	REMEDIES	REMEDIES	false	63.03	63.09	-20
7437_117899_000020_000000	THE ECONOMIC CONSEQUENCES OF THE PEACE	THE ECONOMIC CONSEQUENCES OF THE PEACE	false	63.09	63.42	-20
7437_117899_000021_000000	CHAPTER I	CHAPTER one	true	63.42	64.33	12
7437_117899_000022_000000	INTRODUCTORY	INTRODUCTORY	true	64.49	65.53	12
7437_117899_000023_000000	The power to become habituated to his surroundings is a marked characteristic of mankind.	The power to become habituated to his surroundings is a marked characteristic of mankind.	true	66.32	71.08	14
7437_117899_000023_000001	Very few of us realize with conviction the intensely unusual, unstable, complicated, unreliable, temporary nature of the economic organization by which Western Europe has lived for the last half century.	Very few of us realize with conviction the intensely unusual, unstable, complicated, unreliable, temporary nature of the economic organization by which Western Europe has lived for the last half century.	true	71.39	83.71	17
7437_117899_000023_000002	We assume some of the most peculiar and temporary of our late advantages as natural, permanent, and to be depended on, and we lay our plans accordingly.	We assume some of the most peculiar and temporary of our late advantages as natural, permanent, and to be depended on, and we lay our plans accordingly.	true	84.29	92.89	19.733858
7437_117899_000023_000003	On this sandy and false foundation we scheme for social improvement and dress our political platforms, pursue our animosities and particular ambitions, and feel ourselves with enough margin in hand to foster, not assuage, civil conflict in the European family.	On this sandy and false foundation we scheme for social improvement and dress our political platforms, pursue our animosities and particular ambitions, and feel ourselves with enough margin in hand to foster, not assuage, civil conflict in the European family.	true	93.2	108.34	19
7437_117899_000023_000004	Moved by insane delusion and reckless self-regard, the German people overturned the foundations on which we all lived and built.	Moved by insane delusion and reckless self regard, the German people overturned the foundations on which we all lived and built.	true	109.31	116.29	17
7437_117899_000023_000005	But the spokesmen of the French and British peoples have run the risk of completing the ruin, which Germany began, by a Peace which, if it is carried into effect, must impair yet further, when it might have restored, the delicate, complicated organization, already shaken and broken by war, through which alone the European peoples can employ themselves and live.	But the spokesmen of the French and British peoples have run the risk of completing the ruin, which Germany began, by a Peace which, if it is carried into effect, must impair yet further, when it might have restored, the delicate, complicated organization, already shaken and broken by war, through which alone the European peoples can employ themselves and live.	true	116.6	137.17	19.539589
7437_117899_000024_000000	In England the outward aspect of life does not yet teach us to feel or realize in the least that an age is over.	In England the outward aspect of life does not yet teach us to feel or realize in the least that an age is over.	true	137.63	143.38	15
7437_117899_000024_000001	We are busy picking up the threads of our life where we dropped them, with this difference only, that many of us seem a good deal richer than we were before.	We are busy picking up the threads of our life where we dropped them, with this difference only, that many of us seem a good deal richer than we were before.	true	143.81	151.45	19.907473
7437_117899_000024_000002	Where we spent millions before the war, we have now learnt that we can spend hundreds of millions and apparently not suffer for it.	Where we spent millions before the war, we have now learnt that we can spend hundreds of millions and apparently not suffer for it.	false	151.64	158.59	19
7437_117899_000024_000003	Evidently we did not exploit to the utmost the possibilities of our economic life.	Evidently we did not exploit to the utmost the possibilities of our economic life.	true	158.9	163.21	15
7437_117899_000024_000004	We look, therefore, not only to a return to the comforts of 1914, but to an immense broadening and intensification of them.	We look, therefore, not only to a return to the comforts of nineteen fourteen, but to an immense broadening and intensification of them.	true	163.55	170.77	19
7437_117899_000024_000005	All classes alike thus build their plans, the rich to spend more and save less, the poor to spend more and work less.	All classes alike thus build their plans, the rich to spend more and save less, the poor to spend more and work less.	true	171.11	178.03	19
7437_117899_000025_000000	But perhaps it is only in England (and America) that it is possible to be so unconscious.	But perhaps it is only in England (and America) that it is possible to be so unconscious.	true	178.97	184.12	16
7437_117899_000025_000001	In continental Europe the earth heaves and no one but is aware of the rumblings.	In continental Europe the earth heaves and no one but is aware of the rumblings.	true	184.34	188.47	15
7437_117899_000025_000002	There it is not just a matter of extravagance or "labor troubles"; but of life and death, of starvation and existence, and of the fearful convulsions of a dying civilization.	There it is not just a matter of extravagance or "labor troubles"; but of life and death, of starvation and existence, and of the fearful convulsions of a dying civilization.	true	188.9	199.3	16
7437_117899_000026_000000	For one who spent in Paris the greater part of the six months which succeeded the Armistice an occasional visit to London was a strange experience.	For one who spent in Paris the greater part of the six months which succeeded the Armistice an occasional visit to London was a strange experience.	true	200.09	207.46	14
7437_117899_000026_000001	England still stands outside Europe.	England still stands outside Europe.	true	207.74	209.98	20.335962
7437_117899_000026_000002	Europe's voiceless tremors do not reach her.	Europe's voiceless tremors do not reach her.	true	210.2	212.74	22.766396
7437_117899_000026_000003	Europe is apart and England is not of her flesh and body.	Europe is apart and England is not of her flesh and body.	false	213.14	216.31	18.436872
7437_117899_000026_000004	But Europe is solid with herself.	But Europe is solid with herself.	true	216.74	219.1	20.820963
7437_117899_000026_000005	France, Germany, Italy, Austria and Holland, Russia and Roumania and Poland, throb together, and their structure and civilization are essentially one.	France, Germany, Italy, Austria and Holland, Russia and Roumania and Poland, throb together, and their structure and civilization are essentially one.	true	219.29	230.02	19.636019
7437_117899_000026_000006	They flourished together, they have rocked together in a war, which we, in spite of our enormous contributions and sacrifices (like though in a less degree than America), economically stood outside, and they may fall together.	They flourished together, they have rocked together in a war, which we, in spite of our enormous contributions and sacrifices (like though in a less degree than America), economically stood outside, and they may fall together.	true	230.3	242.59	20
7437_117899_000026_000007	In this lies the destructive significance of the Peace of Paris.	In this lies the destructive significance of the Peace of Paris.	true	242.72	246.13	16
7437_117899_000026_000008	If the European Civil War is to end with France and Italy abusing their momentary victorious power to destroy Germany and Austria-Hungary now prostrate, they invite their own destruction also, being so deeply and inextricably intertwined with their victims by hidden psychic and economic bonds.	If the European Civil War is to end with France and Italy abusing their momentary victorious power to destroy Germany and Austria Hungary now prostrate, they invite their own destruction also, being so deeply and inextricably intertwined with their victims by hidden psychic and economic bonds.	true	246.2	263.14	17
7437_117899_000026_000009	At any rate an Englishman who took part in the Conference of Paris and was during those months a member of the Supreme Economic Council of the Allied Powers, was bound to become, for him a new experience, a European in his cares and outlook.	At any rate an Englishman who took part in the Conference of Paris and was during those months a member of the Supreme Economic Council of the Allied Powers, was bound to become, for him a new experience, a European in his cares and outlook.	false	263.36	277.21	18
7437_117899_000026_000010	There, at the nerve center of the European system, his British preoccupations must largely fall away and he must be haunted by other and more dreadful specters. Paris was a nightmare, and every one there was morbid.	There, at the nerve center of the European system, his British preoccupations must largely fall away and he must be haunted by other and more dreadful specters. Paris was a nightmare, and every one there was morbid.	true	277.85	290.2	20
7437_117899_000026_000011	A sense of impending catastrophe overhung the frivolous scene; the futility and smallness of man before the great events confronting him; the mingled significance and unreality of the decisions; levity, blindness, insolence, confused cries from without,--all the elements of ancient tragedy were there.	A sense of impending catastrophe overhung the frivolous scene; the futility and smallness of man before the great events confronting him; the mingled significance and unreality of the decisions; levity, blindness, insolence, confused cries from without,--all the elements of ancient tragedy were there.	true	290.51	309.1	19.922462
7437_117899_000026_000012	Seated indeed amid the theatrical trappings of the French Saloons of State, one could wonder if the extraordinary visages of Wilson and of Clemenceau, with their fixed hue and unchanging characterization, were really faces at all and not the tragi-comic masks of some strange drama or puppet-show.	Seated indeed amid the theatrical trappings of the French Saloons of State, one could wonder if the extraordinary visages of Wilson and of Clemenceau, with their fixed hue and unchanging characterization, were really faces at all and not the tragi comic masks of some strange drama or puppet show.	false	309.74	326.53	17
7437_117899_000027_000000	The proceedings of Paris all had this air of extraordinary importance and unimportance at the same time.	The proceedings of Paris all had this air of extraordinary importance and unimportance at the same time.	true	327.32	333.04	16
7437_117899_000027_000001	The decisions seemed charged with consequences to the future of human society; yet the air whispered that the word was not flesh, that it was futile, insignificant, of no effect, dissociated from events; and one felt most strongly the impression, described by Tolstoy in _War and Peace_ or by Hardy in _The Dynasts_, of events marching on to their fated conclusion uninfluenced and unaffected by the cerebrations of Statesmen in Council:	The decisions seemed charged with consequences to the future of human society; yet the air whispered that the word was not flesh, that it was futile, insignificant, of no effect, dissociated from events; and one felt most strongly the impression, described by Tolstoy in underscore War and Peace underscore or by Hardy in underscore The Dynasts underscore, of events marching on to their fated conclusion uninfluenced and unaffected by the cerebrations of Statesmen in Council:	false	333.59	360.03	19
7437_117899_000028_000000	_Spirit of the Years_	underscore Spirit of the Years underscore	false	360.03	362.4	16.845768
7437_117899_000029_000000	Observe that all wide sight and self-command Deserts these throngs now driven to demonry By the Immanent Unrecking.	Observe that all wide sight and self command Deserts these throngs now driven to demonry By the Immanent Unrecking.	true	362.4	369.52	20.516294
7437_117899_000029_000001	Nought remains But vindictiveness here amid the strong, And there amid the weak an impotent rage.	Nought remains But vindictiveness here amid the strong, And there amid the weak an impotent rage.	true	369.62	375.3	18
7437_117899_000030_000000	_Spirit of the Pities_	underscore Spirit of the Pities underscore	false	375.3	377.46	18.868832
7437_117899_000031_000000	Why prompts the Will so senseless-shaped a doing?	Why prompts the Will so senseless shaped a doing?	true	377.46	380.7	21.121078
7437_117899_000032_000000	_Spirit of the Years_	underscore Spirit of the Years underscore	false	380.7	382.59	16.249578
7437_117899_000033_000000	I have told thee that It works unwittingly, As one possessed not judging.	I have told thee that It works unwittingly, As one possessed not judging.	true	382.59	386.17	17
7437_117899_000034_000000	In Paris, where those connected with the Supreme Economic Council, received almost hourly the reports of the misery, disorder, and decaying organization of all Central and Eastern Europe, allied and enemy alike, and learnt from the lips of the financial representatives of Germany and Austria unanswerable evidence, of the terrible exhaustion of their countries, an occasional visit to the hot, dry room in the President's house, where the Four fulfilled their destinies in empty and arid intrigue, only added to the sense of nightmare.	In Paris, where those connected with the Supreme Economic Council, received almost hourly the reports of the misery, disorder, and decaying organization of all Central and Eastern Europe, allied and enemy alike, and learnt from the lips of the financial representatives of Germany and Austria unanswerable evidence, of the terrible exhaustion of their countries, an occasional visit to the hot, dry room in the President's house, where the Four fulfilled their destinies in empty and arid intrigue, only added to the sense of nightmare.	false	387.74	416.77	19
7437_117899_000034_000001	Yet there in Paris the problems of Europe were terrible and clamant, and an occasional return to the vast unconcern of London a little disconcerting.	Yet there in Paris the problems of Europe were terrible and clamant, and an occasional return to the vast unconcern of London a little disconcerting.	true	416.96	425.2	22
7437_117899_000034_000002	For in London these questions were very far away, and our own lesser problems alone troubling.	For in London these questions were very far away, and our own lesser problems alone troubling.	true	425.36	430.54	20
7437_117899_000034_000003	London believed that Paris was making a great confusion of its business, but remained uninterested.	London believed that Paris was making a great confusion of its business, but remained uninterested.	true	430.91	436	21.21199
7437_117899_000034_000004	In this spirit the British people received the Treaty without reading it.	In this spirit the British people received the Treaty without reading it.	true	436.55	439.87	19
7437_117899_000034_000005	But it is under the influence of Paris, not London, that this book has been written by one who, though an Englishman, feels himself a European also, and, because of too vivid recent experience, cannot disinterest himself from the further unfolding of the great historic drama of these days which will destroy great institutions, but may also create a new world.	But it is under the influence of Paris, not London, that this book has been written by one who, though an Englishman, feels himself a European also, and, because of too vivid recent experience, cannot disinterest himself from the further unfolding of the great historic drama of these days which will destroy great institutions, but may also create a new world.	false	440.33	469.59	20.98858
