3927_6557_000000_000000	_Friday, February_ 2.--9340.	underscore Friday, February underscore two.-minus nine thousand three hundred forty.	false	0	1.68	18.840273
3927_6557_000000_000013	Wilson's leg is better, but might easily get bad again, and Evans' fingers.	Wilson's leg is better, but might easily get bad again, and Evans' fingers.	false	13.68	17.94	22.235939
3927_6557_000001_000000	At the bottom of the slope this afternoon we came on a confused sea of sastrugi.	At the bottom of the slope this afternoon we came on a confused sea of sastrugi.	false	17.94	23.85	23.433683
3927_6557_000001_000001	We lost the track.	We lost the track.	false	23.85	24.69	19.254494
3927_6557_000001_000002	Later, on soft snow, we picked up E. Evans' return track, which we are now following.	Later, on soft snow, we picked up e Evans' return track, which we are now following.	false	24.69	24.87	11
3927_6557_000001_000003	We have managed to get off 17 miles.	We have managed to get off seventeen miles.	false	24.87	25.14	7
3927_6557_000001_000004	The extra food is certainly helping us, but we are getting pretty hungry.	The extra food is certainly helping us, but we are getting pretty hungry.	false	25.14	29.76	28.206991
3927_6557_000001_000005	The weather is already a trifle warmer and the altitude lower, and only 80 miles or so to Mount Darwin.	The weather is already a trifle warmer and the altitude lower, and only eighty miles or so to Mount Darwin.	false	29.76	33.45	29.496155
3927_6557_000001_000006	It is time we were off the summit--Pray God another four days will see us pretty well clear of it.	It is time we were off the summit-Pray God another four days will see us pretty well clear of it.	false	33.45	34.98	22.649525
3927_6557_000001_000007	Our bags are getting very wet and we ought to have more sleep.	Our bags are getting very wet and we ought to have more sleep.	false	34.98	35.91	-20
3927_6557_000002_000000	_Saturday, February_ 3.--R. 17.	underscore Saturday, February underscore three.--R. seventeen.	false	35.91	40.33	21.747368
3927_6557_000002_000001	Temp.: Lunch -20 deg.; Supper -20 deg..	Temp.: Lunch minus twenty d e g.; Supper minus twenty d e g..	false	40.43	48.42	23.308283
3927_6557_000002_000002	Height 9040 feet.	Height nine thousand forty feet.	true	48.42	51.61	22.012882
3927_6557_000002_000003	Started pretty well on foot; came to steep slope with crevasses (few).	Started pretty well on foot; came to steep slope with crevasses (few).	false	52.76	57.52	23.94078
3927_6557_000002_000004	I went on ski to avoid another fall, and we took the slope gently with our sail, constantly losing the track, but picked up a much weathered cairn on our right.	I went on ski to avoid another fall, and we took the slope gently with our sail, constantly losing the track, but picked up a much weathered cairn on our right.	false	58.64	67.42	21.833433
3927_6557_000002_000005	Vexatious delays, searching for tracks, &c., reduced morning march to 8.1 miles.	Vexatious delays, searching for tracks, and c., reduced morning march to eight point one miles.	false	68.09	74.59	25.314894
3927_6557_000002_000006	Afternoon, came along a little better, but again lost tracks on hard slope.	Afternoon, came along a little better, but again lost tracks on hard slope.	true	74.78	79.78	19.586601
3927_6557_000002_000007	To-night we are near camp of December 26, but cannot see cairn.	To night we are near camp of december twenty sixth, but cannot see cairn.	true	80.57	84.88	27.329416
3927_6557_000002_000008	Have decided it is waste of time looking for tracks and cairn, and shall push on due north as fast as we can.	Have decided it is waste of time looking for tracks and cairn, and shall push on due north as fast as we can.	false	85.07	91.98	21.76434
3927_6557_000003_000000	The surface is greatly changed since we passed outward, in most places polished smooth, but with heaps of new toothed sastrugi which are disagreeable obstacles.	The surface is greatly changed since we passed outward, in most places polished smooth, but with heaps of new toothed sastrugi which are disagreeable obstacles.	false	91.98	102.57	22.2074
3927_6557_000003_000001	Evans' fingers are going on as well as can be expected, but it will be long before he will be able to help properly with the work.	Evans' fingers are going on as well as can be expected, but it will be long before he will be able to help properly with the work.	false	102.57	109.78	21.267828
3927_6557_000003_000002	Wilson's leg much better, and my shoulder also, though it gives bad twinges.	Wilson's leg much better, and my shoulder also, though it gives bad twinges.	false	110.09	114.31	19.857433
3927_6557_000003_000003	The extra food is doing us all good, but we ought to have more sleep.	The extra food is doing us all good, but we ought to have more sleep.	true	115.13	118.75	20.694979
3927_6557_000003_000004	Very few more days on the plateau I hope.	Very few more days on the plateau I hope.	false	119.09	122.85	18.233736
3927_6557_000004_000000	_Sunday, February_ 4.--R. 18.	underscore Sunday, February underscore four.--R. eighteen.	false	122.85	127.06	23.963345
3927_6557_000004_000001	8620 feet.	eight thousand six hundred twenty feet.	true	127.34	130.02	22.748674
3927_6557_000004_000002	Temp.: Lunch -22 deg.; Supper -23 deg..	Temp.: Lunch minus twenty two d e g.; Supper minus twenty three d e g..	false	130.02	137.31	21.950123
3927_6557_000004_000003	Pulled on foot in the morning over good hard surface and covered 9.7 miles.	Pulled on foot in the morning over good hard surface and covered nine point seven miles.	false	137.31	141.94	20
3927_6557_000004_000004	Just before lunch unexpectedly fell into crevasses, Evans and I together--a second fall for Evans, and I camped.	Just before lunch unexpectedly fell into crevasses, Evans and I together-a second fall for Evans, and I camped.	true	142.37	150.67	24.904335
3927_6557_000004_000005	After lunch saw disturbance ahead, and what I took for disturbance (land) to the right.	After lunch saw disturbance ahead, and what I took for disturbance (land) to the right.	true	151.49	157	21.007948
3927_6557_000004_000006	We went on ski over hard shiny descending surface.	We went on ski over hard shiny descending surface.	true	157.73	161.02	21.563751
3927_6557_000004_000007	Did very well, especially towards end of march, covering in all 18.1.	Did very well, especially towards end of march, covering in all eighteen point one.	true	161.36	166.69	21.942076
3927_6557_000004_000008	We have come down some hundreds of feet.	We have come down some hundreds of feet.	true	167.84	170.1	20.85632
3927_6557_000004_000009	Half way in the march the land showed up splendidly, and I decided to make straight for Mt. Darwin, which we are rounding.	Half way in the march the land showed up splendidly, and I decided to make straight for mount Darwin, which we are rounding.	true	170.1	176.47	22.473078
3927_6557_000004_000010	Every sign points to getting away off this plateau.	Every sign points to getting away off this plateau.	true	176.63	179.835	26.976736
3927_6557_000004_000011	The temperature is 20 deg. lower than when we were here before; the party is not improving in condition, especially Evans, who is becoming rather dull and incapable.	The temperature is twenty d e g. lower than when we were here before; the party is not improving in condition, especially Evans, who is becoming rather dull and incapable.	false	179.835	195.21	22.247135
3927_6557_000004_000012	[42] Thank the Lord we have good food at each meal, but we get hungrier in spite of it.	[forty two] Thank the Lord we have good food at each meal, but we get hungrier in spite of it.	false	195.21	200.92	20.79171
3927_6557_000004_000013	Bowers is splendid, full of energy and bustle all the time.	Bowers is splendid, full of energy and bustle all the time.	true	201.44	205.21	22.740343
3927_6557_000004_000014	I hope we are not going to have trouble with ice-falls.	I hope we are not going to have trouble with ice falls.	true	205.28	207.84	18
3927_6557_000005_000000	_Monday, February_ 5.--R. 19.	underscore Monday, February underscore five.--R. nineteen.	false	207.84	212.98	23.074183
3927_6557_000005_000001	Lunch, 8320 ft., Temp.	Lunch, eight thousand three hundred twenty feet., Temp.	false	213.08	217.56	22.040838
3927_6557_000005_000002	-17 deg.; Supper, 8120 ft, Temp.-17.2 deg..	minus seventeen d e g.; Supper, eight thousand one hundred twenty feet, Temp.minus seventeen point two d e g..	false	217.56	228.81	23.183226
3927_6557_000005_000003	A good forenoon, few crevasses; we covered 10.2 miles.	A good forenoon, few crevasses; we covered ten point two miles.	true	228.81	233.74	20.909693
3927_6557_000005_000004	In the afternoon we soon got into difficulties.	In the afternoon we soon got into difficulties.	true	234.5	237.09	21.840708
3927_6557_000005_000005	We saw the land very clearly, but the difficulty is to get at it.	We saw the land very clearly, but the difficulty is to get at it.	true	237.09	241.12	19.737183
3927_6557_000005_000006	An hour after starting we came on huge pressures and great street crevasses partly open.	An hour after starting we came on huge pressures and great street crevasses partly open.	true	241.79	247.68	25.173449
3927_6557_000005_000007	We had to steer more and more to the west, so that our course was very erratic.	We had to steer more and more to the west, so that our course was very erratic.	true	247.68	252.1	23.198956
3927_6557_000005_000008	Late in the march we turned more to the north and again encountered open crevasses across our track.	Late in the march we turned more to the north and again encountered open crevasses across our track.	true	252.86	258.34	23
3927_6557_000005_000009	It is very difficult manoeuvring amongst these and I should not like to do it without ski.	It is very difficult manoeuvring amongst these and I should not like to do it without ski.	true	259.01	264.01	19
3927_6557_000006_000000	We are camped in a very disturbed region, but the wind has fallen very light here, and our camp is comfortable for the first time for many weeks.	We are camped in a very disturbed region, but the wind has fallen very light here, and our camp is comfortable for the first time for many weeks.	false	264.44	271.66	20
3927_6557_000006_000001	We may be anything from 25 to 30 miles from our depot, but I wish to goodness we could see a way through the disturbances ahead.	We may be anything from twenty five to thirty miles from our depot, but I wish to goodness we could see a way through the disturbances ahead.	true	272.06	279.37	19
3927_6557_000006_000002	Our faces are much cut up by all the winds we have had, mine least of all; the others tell me they feel their noses more going with than against the wind.	Our faces are much cut up by all the winds we have had, mine least of all; the others tell me they feel their noses more going with than against the wind.	false	280.28	289.96	21.305859
3927_6557_000006_000003	Evans' nose is almost as bad as his fingers.	Evans' nose is almost as bad as his fingers.	true	290.33	293.44	18
3927_6557_000006_000004	He is a good deal crocked up.	He is a good deal crocked up.	true	294.05	295.98	18.743698
3927_6557_000007_000000	_Tuesday, February_ 6.--Lunch 7900; Supper 7210.	underscore Tuesday, February underscore six.--Lunch seven thousand nine hundred; Supper seven thousand two hundred ten.	false	295.98	305.88	22.871794
3927_6557_000007_000001	Temp. -15 deg..	Temp. minus fifteen d e g..	false	305.88	310.95	20.398077
3927_6557_000007_000002	We've had a horrid day and not covered good mileage.	We've had a horrid day and not covered good mileage.	true	310.95	314.05	16.887514
3927_6557_000007_000003	On turning out found sky overcast; a beastly position amidst crevasses.	On turning out found sky overcast; a beastly position amidst crevasses.	true	314.24	319.15	20
3927_6557_000007_000004	Luckily it cleared just before we started.	Luckily it cleared just before we started.	true	319.67	322.05	24.177404
3927_6557_000007_000005	We went straight for Mt. Darwin, but in half an hour found ourselves amongst huge open chasms, unbridged, but not very deep, I think.	We went straight for mount Darwin, but in half an hour found ourselves amongst huge open chasms, unbridged, but not very deep, I think.	true	322.05	330.58	21.195808
3927_6557_000007_000006	We turned to the north between two, but to our chagrin they converged into chaotic disturbance.	We turned to the north between two, but to our chagrin they converged into chaotic disturbance.	true	331.4	337	20
3927_6557_000007_000007	We had to retrace our steps for a mile or so, then struck to the west and got on to a confused sea of sastrugi, pulling very hard; we put up the sail, Evans' nose suffered, Wilson very cold, everything horrid.	We had to retrace our steps for a mile or so, then struck to the west and got on to a confused sea of sastrugi, pulling very hard; we put up the sail, Evans' nose suffered, Wilson very cold, everything horrid.	false	337.73	352.84	21.320469
3927_6557_000007_000008	Camped for lunch in the sastrugi; the only comfort, things looked clearer to the west and we were obviously going downhill.	Camped for lunch in the sastrugi; the only comfort, things looked clearer to the west and we were obviously going downhill.	false	353.93	360.94	21.75982
3927_6557_000007_000009	In the afternoon we struggled on, got out of sastrugi and turned over on glazed surface, crossing many crevasses--very easy work on ski.	In the afternoon we struggled on, got out of sastrugi and turned over on glazed surface, crossing many crevasses-very easy work on ski.	false	361.46	370.78	19.961992
3927_6557_000007_000010	Towards the end of the march we realised the certainty of maintaining a more or less straight course to the depot, and estimate distance 10 to 15 miles.	Towards the end of the march we realised the certainty of maintaining a more or less straight course to the depot, and estimate distance ten to fifteen miles.	true	370.88	379.57	21.375652
3927_6557_000008_000000	Food is low and weather uncertain, so that many hours of the day were anxious; but this evening, though we are not as far advanced as I expected, the outlook is much more promising.	Food is low and weather uncertain, so that many hours of the day were anxious; but this evening, though we are not as far advanced as I expected, the outlook is much more promising.	true	380.24	390.76	20.298223
3927_6557_000008_000001	Evans is the chief anxiety now; his cuts and wounds suppurate, his nose looks very bad, and altogether he shows considerable signs of being played out.	Evans is the chief anxiety now; his cuts and wounds suppurate, his nose looks very bad, and altogether he shows considerable signs of being played out.	true	390.92	400.96	20.433006
3927_6557_000008_000002	Things may mend for him on the glacier, and his wounds get some respite under warmer conditions.	Things may mend for him on the glacier, and his wounds get some respite under warmer conditions.	true	401.39	406.9	24
3927_6557_000008_000003	I am indeed glad to think we shall so soon have done with plateau conditions.	I am indeed glad to think we shall so soon have done with plateau conditions.	false	407.03	411.97	18.905432
3927_6557_000008_000004	It took us 27 days to reach the Pole and 21 days back--in all 48 days--nearly 7 weeks in low temperature with almost incessant wind.	It took us twenty seven days to reach the Pole and twenty one days back-in all forty eight days-nearly seven weeks in low temperature with almost incessant wind.	true	412.4	422.46	21.589567
3927_6557_000009_000000	End of the Summit Journey	End of the Summit Journey	false	422.46	425.73	17.0117
3927_6557_000010_000000	_Wednesday, February 7_.--Mount Darwin [or Upper Glacier] Depot, R. 21.	underscore wednesday february seventh underscore.--Mount Darwin [or Upper Glacier] Depot, r twenty one.	false	425.73	435.24	18.50795
3927_6557_000010_000001	Height 7100.	Height seven thousand one hundred.	true	435.24	437.68	20.55856
3927_6557_000010_000002	Lunch Temp.	Lunch Temp.	false	438.05	439.23	27.177925
3927_6557_000010_000003	-9 deg.; Supper Temp, [a blank here].	minus nine d e g.; Supper Temp, [a blank here].	false	439.23	444.1	23.213287
3927_6557_000010_000004	A wretched day with satisfactory ending.	A wretched day with satisfactory ending.	true	445.82	449.05	21.84364
3927_6557_000010_000005	First panic, certainty that biscuit-box was short.	First panic, certainty that biscuit box was short.	true	449.42	454.09	24.368635
3927_6557_000010_000006	Great doubt as to how this has come about, as we certainly haven't over-issued allowances.	Great doubt as to how this has come about, as we certainly haven't over issued allowances.	false	454.16	459.73	22.894226
3927_6557_000010_000007	Bowers is dreadfully disturbed about it.	Bowers is dreadfully disturbed about it.	true	460.61	463.06	22.259914
3927_6557_000010_000008	The shortage is a full day's allowance.	The shortage is a full day's allowance.	true	463.31	465.64	20.50823
3927_6557_000010_000009	We started our march at 8.30, and travelled down slopes and over terraces covered with hard sastrugi--very tiresome work--and the land didn't seem to come any nearer.	We started our march at eight point three zero, and travelled down slopes and over terraces covered with hard sastrugi-very tiresome work-and the land didn't seem to come any nearer.	false	465.92	476.38	22.27306
3927_6557_000010_000010	At lunch the wind increased, and what with hot tea and good food, we started the afternoon in a better frame of mind, and it soon became obvious we were nearing our mark.	At lunch the wind increased, and what with hot tea and good food, we started the afternoon in a better frame of mind, and it soon became obvious we were nearing our mark.	false	476.78	486.22	21
3927_6557_000010_000011	Soon after 6.30 we saw our depot easily and camped next it at 7.30.	Soon after six point three zero we saw our depot easily and camped next it at seven point three zero.	false	486.8	492.6	18.969908
3927_6557_000011_000000	Found note from Evans to say the second return party passed through safely at 2.30 on January 14--half a day longer between depots than we have been.	Found note from Evans to say the second return party passed through safely at two point three zero on january fourteenth--half a day longer between depots than we have been.	false	492.6	502.15	21.74567
3927_6557_000011_000001	The temperature is higher, but there is a cold wind to-night.	The temperature is higher, but there is a cold wind to night.	true	502.7	505.84	20.558683
3927_6557_000012_000000	Well, we have come through our 7 weeks' ice camp journey and most of us are fit, but I think another week might have had a very bad effect on Evans, who is going steadily downhill.	Well, we have come through our seven weeks' ice camp journey and most of us are fit, but I think another week might have had a very bad effect on Evans, who is going steadily downhill.	false	506.9	516.58	23.246103
3927_6557_000013_000000	It is satisfactory to recall that these facts give absolute proof of both expeditions having reached the Pole and placed the question of priority beyond discussion.	It is satisfactory to recall that these facts give absolute proof of both expeditions having reached the Pole and placed the question of priority beyond discussion.	false	517.82	526.71	23.066433
3927_6557_000014_000000	_Thursday, February_ 8.--R. 22.	underscore Thursday, February underscore eight.--R. twenty two.	false	526.71	531.49	20.198694
3927_6557_000014_000001	Height 6260.	Height six thousand two hundred sixty.	true	531.65	534.7	22.816788
3927_6557_000014_000002	Start Temp.	Start Temp.	true	535.34	536.37	32.563595
3927_6557_000014_000003	-11 deg.; Lunch Temp.	minus eleven d e g.; Lunch Temp.	false	536.37	539.25	20.589144
3927_6557_000014_000004	-5 deg.; Supper, zero.	minus five d e g.; Supper, zero.	false	539.25	543.22	24.525723
3927_6557_000014_000005	9.2 miles.	nine point two miles.	true	543.53	545.29	25.109196
3927_6557_000014_000006	Started from the depot rather late owing to weighing biscuit, &c., and rearranging matters.	Started from the depot rather late owing to weighing biscuit, and c., and rearranging matters.	false	546.08	551.44	21.93192
3927_6557_000014_000007	Had a beastly morning.	Had a beastly morning.	true	552.08	553.63	18.777153
3927_6557_000014_000008	Wind very strong and cold.	Wind very strong and cold.	true	553.7	555.675	20
3927_6557_000014_000009	Steered in for Mt. Darwin to visit rock.	Steered in for mount Darwin to visit rock.	true	555.675	558.28	21.00098
3927_6557_000014_000010	Sent Bowers on, on ski, as Wilson can't wear his at present.	Sent Bowers on, on ski, as Wilson can't wear his at present.	true	558.41	563.47	19.86842
3927_6557_000014_000011	He obtained several specimens, all of much the same type, a close-grained granite rock which weathers red.	He obtained several specimens, all of much the same type, a close grained granite rock which weathers red.	true	563.75	570.735	22.860464
3927_6557_000014_000012	Hence the pink limestone.	Hence the pink limestone.	true	570.735	572.71	28.262983
3927_6557_000014_000013	After he rejoined we skidded downhill pretty fast, leaders on ski, Oates and Wilson on foot alongside sledge--Evans detached.	After he rejoined we skidded downhill pretty fast, leaders on ski, Oates and Wilson on foot alongside sledge-Evans detached.	true	573.77	583.24	20.687067
3927_6557_000014_000014	We lunched at 2 well down towards Mt. Buckley, the wind half a gale and everybody very cold and cheerless.	We lunched at two well down towards mount Buckley, the wind half a gale and everybody very cold and cheerless.	false	583.7	590.8	22.459963
3927_6557_000014_000015	However, better things were to follow.	However, better things were to follow.	true	591.02	593.59	23.852879
3927_6557_000014_000016	We decided to steer for the moraine under Mt. Buckley and, pulling with crampons, we crossed some very irregular steep slopes with big crevasses and slid down towards the rocks.	We decided to steer for the moraine under mount Buckley and, pulling with crampons, we crossed some very irregular steep slopes with big crevasses and slid down towards the rocks.	true	593.84	603.52	21
3927_6557_000014_000017	The moraine was obviously so interesting that when we had advanced some miles and got out of the wind, I decided to camp and spend the rest of the day geologising.	The moraine was obviously so interesting that when we had advanced some miles and got out of the wind, I decided to camp and spend the rest of the day geologising.	false	603.77	612.31	18.316559
3927_6557_000014_000018	It has been extremely interesting.	It has been extremely interesting.	true	612.8	614.77	24.33571
3927_6557_000014_000019	We found ourselves under perpendicular cliffs of Beacon sandstone, weathering rapidly and carrying veritable coal seams.	We found ourselves under perpendicular cliffs of Beacon sandstone, weathering rapidly and carrying veritable coal seams.	true	615.44	622.665	22
3927_6557_000014_000020	From the last Wilson, with his sharp eyes, has picked several plant impressions, the last a piece of coal with beautifully traced leaves in layers, also some excellently preserved impressions of thick stems, showing cellular structure.	From the last Wilson, with his sharp eyes, has picked several plant impressions, the last a piece of coal with beautifully traced leaves in layers, also some excellently preserved impressions of thick stems, showing cellular structure.	false	622.665	637.27	21.911406
3927_6557_000014_000021	In one place we saw the cast of small waves on the sand.	In one place we saw the cast of small waves on the sand.	true	638.48	641.94	22.346952
3927_6557_000014_000022	To-night Bill has got a specimen of limestone with archeo-cyathus--the trouble is one cannot imagine where the stone comes from; it is evidently rare, as few specimens occur in the moraine.	To night Bill has got a specimen of limestone with archeo cyathus-the trouble is one cannot imagine where the stone comes from; it is evidently rare, as few specimens occur in the moraine.	true	641.94	653.38	20.478683
3927_6557_000014_000023	There is a good deal of pure white quartz.	There is a good deal of pure white quartz.	true	653.6	656.02	27.863152
3927_6557_000014_000024	Altogether we have had a most interesting afternoon, and the relief of being out of the wind and in a warmer temperature is inexpressible.	Altogether we have had a most interesting afternoon, and the relief of being out of the wind and in a warmer temperature is inexpressible.	true	656.18	663.61	20
3927_6557_000014_000025	I hope and trust we shall all buck up again now that the conditions are more favourable.	I hope and trust we shall all buck up again now that the conditions are more favourable.	false	664.31	669.01	21.137377
3927_6557_000014_000026	We have been in shadow all the afternoon, but the sun has just reached us, a little obscured by night haze.	We have been in shadow all the afternoon, but the sun has just reached us, a little obscured by night haze.	true	669.23	675.19	18
3927_6557_000014_000027	A lot could be written on the delight of setting foot on rock after 14 weeks of snow and ice and nearly 7 out of sight of aught else.	A lot could be written on the delight of setting foot on rock after fourteen weeks of snow and ice and nearly seven out of sight of aught else.	true	675.47	683.02	17
3927_6557_000014_000028	It is like going ashore after a sea voyage.	It is like going ashore after a sea voyage.	true	683.45	686.17	21.497395
3927_6557_000014_000029	We deserve a little good bright weather after all our trials, and hope to get a chance to dry our sleeping-bags and generally make our gear more comfortable.	We deserve a little good bright weather after all our trials, and hope to get a chance to dry our sleeping bags and generally make our gear more comfortable.	true	686.42	694.92	19.326399
3927_6557_000015_000000	_Friday, February 9_.--R. 23.	underscore friday february ninth underscore.--R. twenty three.	false	694.92	699.85	21.568954
3927_6557_000015_000001	Height 5,210 ft.	Height five thousand two hundred ten feet.	true	700.22	703.66	21.912067
3927_6557_000015_000002	Lunch Temp.	Lunch Temp.	false	704.06	704.85	24.427277
3927_6557_000015_000003	+10 deg.; Supper Temp.	plus one o d e g.; Supper Temp.	false	704.85	708.27	22.733809
3927_6557_000015_000004	+12.5 deg..	plus twelve point five d e g..	false	708.27	711.03	20.29873
3927_6557_000015_000005	About 13 miles.	About thirteen miles.	true	711.03	712.51	22.761457
3927_6557_000015_000006	Kept along the edge of moraine to the end of Mt. Buckley.	Kept along the edge of moraine to the end of mount Buckley.	true	714.11	717.25	23
3927_6557_000015_000007	Stopped and geologised.	Stopped and geologised.	true	717.59	719.47	22.366295
3927_6557_000015_000008	Wilson got great find of vegetable impression in piece of limestone.	Wilson got great find of vegetable impression in piece of limestone.	false	719.87	724.12	23
3927_6557_000015_000009	Too tired to write geological notes.	Too tired to write geological notes.	true	725.06	727.48	21
3927_6557_000015_000010	We all felt very slack this morning, partly rise of temperature, partly reaction, no doubt.	We all felt very slack this morning, partly rise of temperature, partly reaction, no doubt.	true	728.15	734.38	23.469017
3927_6557_000015_000011	Ought to have kept close in to glacier north of Mt. Buckley, but in bad light the descent looked steep and we kept out.	Ought to have kept close in to glacier north of mount Buckley, but in bad light the descent looked steep and we kept out.	false	735.26	742.03	26.82878
3927_6557_000015_000012	Evidently we got amongst bad ice pressure and had to come down over an ice-fall.	Evidently we got amongst bad ice pressure and had to come down over an ice fall.	true	743.09	747.91	18
3927_6557_000015_000013	The crevasses were much firmer than expected and we got down with some difficulty, found our night camp of December 20, and lunched an hour after.	The crevasses were much firmer than expected and we got down with some difficulty, found our night camp of december twentieth, and lunched an hour after.	true	748.79	757.78	22.86499
3927_6557_000015_000014	Did pretty well in the afternoon, marching 3 3/4 hours; the sledge-meter is unshipped, so cannot tell distance traversed.	Did pretty well in the afternoon, marching three and three quarters hours; the sledge meter is unshipped, so cannot tell distance traversed.	true	758.39	767.08	23.553228
3927_6557_000015_000015	Very warm on march and we are all pretty tired.	Very warm on march and we are all pretty tired.	true	767.99	770.95	19
3927_6557_000015_000016	To-night it is wonderfully calm and warm, though it has been overcast all the afternoon.	To night it is wonderfully calm and warm, though it has been overcast all the afternoon.	false	771.56	776.41	21.86917
3927_6557_000015_000017	It is remarkable to be able to stand outside the tent and sun oneself.	It is remarkable to be able to stand outside the tent and sun oneself.	true	776.75	781.03	24
3927_6557_000015_000018	Our food satisfies now, but we must march to keep in the full ration, and we want rest, yet we shall pull through all right, D.V.	Our food satisfies now, but we must march to keep in the full ration, and we want rest, yet we shall pull through all right, d v	false	781.16	790.92	21.685236
3927_6557_000015_000019	We are by no means worn out.	We are by no means worn out.	true	790.92	793.32	19.459745
3927_6557_000016_000000	_Saturday, February_ 10.--R. 24.	underscore Saturday, February underscore ten.--R. twenty four.	false	793.32	799.56	17.803629
3927_6557_000016_000001	Lunch Temp.	Lunch Temp.	true	799.56	800.4	33.404324
3927_6557_000016_000002	+12 deg.; Supper Temp.	plus one two d e g.; Supper Temp.	false	800.4	803.16	20.289095
3927_6557_000016_000003	+10 deg..	plus one o d e g..	false	803.16	805.92	19.403625
3927_6557_000016_000004	Got off a good morning march in spite of keeping too far east and getting in rough, cracked ice.	Got off a good morning march in spite of keeping too far east and getting in rough, cracked ice.	true	805.92	811.36	22
3927_6557_000016_000005	Had a splendid night sleep, showing great change in all faces, so didn't get away till 10 A.M. Lunched just before 3.	Had a splendid night sleep, showing great change in all faces, so didn't get away till ten a m Lunched just before three.	false	811.46	820.21	20.610523
3927_6557_000016_000006	After lunch the land began to be obscured.	After lunch the land began to be obscured.	true	821.39	824.2	20.374191
3927_6557_000016_000007	We held a course for 2 1/2 hours with difficulty, then the sun disappeared, and snow drove in our faces with northerly wind--very warm and impossible to steer, so camped.	We held a course for two and a half hours with difficulty, then the sun disappeared, and snow drove in our faces with northerly wind-very warm and impossible to steer, so camped.	true	824.51	835.57	21.44527
3927_6557_000016_000008	After supper, still very thick all round, but sun showing and less snow falling.	After supper, still very thick all round, but sun showing and less snow falling.	false	835.97	840.97	19.624422
3927_6557_000016_000009	The fallen snow crystals are quite feathery like thistledown.	The fallen snow crystals are quite feathery like thistledown.	true	841.61	845.56	22.939922
3927_6557_000016_000010	We have two full days' food left, and though our position is uncertain, we are certainly within two outward marches from the middle glacier depot.	We have two full days' food left, and though our position is uncertain, we are certainly within two outward marches from the middle glacier depot.	true	845.72	854.74	21.95418
3927_6557_000016_000011	However, if the weather doesn't clear by to-morrow, we must either march blindly on or reduce food.	However, if the weather doesn't clear by to morrow, we must either march blindly on or reduce food.	true	855.14	861.19	21.093256
3927_6557_000016_000012	It is very trying.	It is very trying.	true	861.47	862.87	22.852877
3927_6557_000016_000013	Another night to make up arrears of sleep.	Another night to make up arrears of sleep.	true	863.66	866.35	24.996958
3927_6557_000016_000014	The ice crystals that first fell this afternoon were very large.	The ice crystals that first fell this afternoon were very large.	true	866.42	870.04	22.91102
3927_6557_000016_000015	Now the sky is clearer overhead, the temperature has fallen slightly, and the crystals are minute.	Now the sky is clearer overhead, the temperature has fallen slightly, and the crystals are minute.	false	870.35	877.17	19.13461
3927_6557_000017_000000	_Sunday, February_ 11.--R. 25.	underscore Sunday, February underscore eleven.--R. twenty five.	false	877.17	882.1	19.984604
3927_6557_000017_000001	Lunch Temp.	Lunch Temp.	false	882.53	883.83	35.271183
3927_6557_000017_000002	-6.5 deg.; Supper -3.5 deg..	minus six point five d e g.; Supper minus three point five d e g..	false	883.83	890.73	21.232494
