475_124994_000000_000000	Reginald on Besetting Sins	Reginald on Besetting Sins	false	0	1.02	14.137915
475_124994_000019_000001	At the same moment I became aware that old Colonel Mendoza was essaying to tell his classic story of how he introduced golf into India, and that Reginald was in dangerous proximity.	At the same moment I became aware that old Colonel Mendoza was essaying to tell his classic story of how he introduced golf into India, and that Reginald was in dangerous proximity.	true	203.06	213.76	16
475_124994_000019_000002	There are occasions when Reginald is caviare to the Colonel.	There are occasions when Reginald is caviare to the Colonel.	true	213.8	217.39	18
475_124994_000020_000000	"When I was at Poona in '76"--	"When I was at Poona in 'seventy six"--	true	217.64	219.82	17
475_124994_000021_000000	"My dear Colonel," purred Reginald, "fancy admitting such a thing!	"My dear Colonel," purred Reginald, "fancy admitting such a thing!	true	219.92	223.95	17
475_124994_000021_000001	Such a give-away for one's age!	Such a give away for one's age!	true	223.95	226.35	19
475_124994_000021_000002	I wouldn't admit being on this planet in '76." (Reginald in his wildest lapses into veracity never admits to being more than twenty-two.)	I wouldn't admit being on this planet in 'seventy six." (Reginald in his wildest lapses into veracity never admits to being more than twenty two.)	false	226.35	236.37	17.176647
475_124994_000022_000000	The Colonel went to the colour of a fig that has attained great ripeness, and Reginald, ignoring my efforts to intercept him, glided away to another part of the lawn.	The Colonel went to the colour of a fig that has attained great ripeness, and Reginald, ignoring my efforts to intercept him, glided away to another part of the lawn.	true	236.37	245.53	18
475_124994_000022_000001	I found him a few minutes later happily engaged in teaching the youngest Rampage boy the approved theory of mixing absinthe, within full earshot of his mother.	I found him a few minutes later happily engaged in teaching the youngest Rampage boy the approved theory of mixing absinthe, within full earshot of his mother.	true	246.05	255.79	18
475_124994_000022_000002	Mrs. Rampage occupies a prominent place in local Temperance movements.	mrs Rampage occupies a prominent place in local Temperance movements.	true	255.86	260.2	16
475_124994_000023_000000	As soon as I had broken up this unpromising _tete-a-tete_ and settled Reginald where he could watch the croquet players losing their tempers, I wandered off to find my hostess and renew the kitten negotiations at the point where they had been interrupted.	As soon as I had broken up this unpromising underscore tete a tete underscore and settled Reginald where he could watch the croquet players losing their tempers, I wandered off to find my hostess and renew the kitten negotiations at the point where they had been interrupted.	false	261.32	274.33	17
475_124994_000023_000001	I did not succeed in running her down at once, and eventually it was Mrs. McKillop who sought me out, and her conversation was not of kittens.	I did not succeed in running her down at once, and eventually it was mrs McKillop who sought me out, and her conversation was not of kittens.	true	274.61	283.03	17
475_124994_000024_000000	"Your cousin is discussing _Zaza_ with the Archdeacon's wife; at least, he is discussing, she is ordering her carriage."	"Your cousin is discussing underscore Zaza underscore with the Archdeacon's wife; at least, he is discussing, she is ordering her carriage."	false	284.03	292	15
475_124994_000025_000000	She spoke in the dry, staccato tone of one who repeats a French exercise, and I knew that as far as Millie McKillop was concerned, Wumples was devoted to a lifelong celibacy.	She spoke in the dry, staccato tone of one who repeats a French exercise, and I knew that as far as Millie McKillop was concerned, Wumples was devoted to a lifelong celibacy.	true	292.79	303.94	18.559202
475_124994_000026_000000	"If you don't mind," I said hurriedly, "I think we'd like our carriage ordered too," and I made a forced march in the direction of the croquet- ground.	"If you don't mind," I said hurriedly, "I think we'd like our carriage ordered too," and I made a forced march in the direction of the croquet ground.	true	305.03	312.52	18.01643
475_124994_000027_000000	I found everyone talking nervously and feverishly of the weather and the war in South Africa, except Reginald, who was reclining in a comfortable chair with the dreamy, far-away look that a volcano might wear just after it had desolated entire villages.	I found everyone talking nervously and feverishly of the weather and the war in South Africa, except Reginald, who was reclining in a comfortable chair with the dreamy, far away look that a volcano might wear just after it had desolated entire villages.	true	313.19	327.79	17
475_124994_000027_000001	The Archdeacon's wife was buttoning up her gloves with a concentrated deliberation that was fearful to behold.	The Archdeacon's wife was buttoning up her gloves with a concentrated deliberation that was fearful to behold.	true	328.79	334.54	17
475_124994_000027_000002	I shall have to treble my subscription to her Cheerful Sunday Evenings Fund before I dare set foot in her house again.	I shall have to treble my subscription to her Cheerful Sunday Evenings Fund before I dare set foot in her house again.	true	334.97	341.95	15
475_124994_000028_000000	At that particular moment the croquet players finished their game, which had been going on without a symptom of finality during the whole afternoon.	At that particular moment the croquet players finished their game, which had been going on without a symptom of finality during the whole afternoon.	true	343.13	350.805	18
475_124994_000028_000001	Why, I ask, should it have stopped precisely when a counter- attraction was so necessary?	Why, I ask, should it have stopped precisely when a counter attraction was so necessary?	true	350.805	355.87	14
475_124994_000028_000002	Everyone seemed to drift towards the area of disturbance, of which the chairs of the Archdeacon's wife and Reginald formed the storm-centre.	Everyone seemed to drift towards the area of disturbance, of which the chairs of the Archdeacon's wife and Reginald formed the storm centre.	false	356.84	364.27	16
475_124994_000028_000003	Conversation flagged, and there settled upon the company that expectant hush that precedes the dawn--when your neighbours don't happen to keep poultry.	Conversation flagged, and there settled upon the company that expectant hush that precedes the dawn-when your neighbours don't happen to keep poultry.	true	364.67	373.84	18.426159
475_124994_000029_000000	"What did the Caspian Sea?" asked Reginald, with appalling suddenness.	"What did the Caspian Sea?" asked Reginald, with appalling suddenness.	true	374.42	378.94	16
475_124994_000030_000000	There were symptoms of a stampede.	There were symptoms of a stampede.	true	380.78	383.05	20
475_124994_000030_000001	The Archdeacon's wife looked at me. Kipling or someone has described somewhere the look a foundered camel gives when the caravan moves on and leaves it to its fate.	The Archdeacon's wife looked at me. Kipling or someone has described somewhere the look a foundered camel gives when the caravan moves on and leaves it to its fate.	true	383.3	393.91	19
475_124994_000030_000002	The peptonised reproach in the good lady's eyes brought the passage vividly to my mind.	The peptonised reproach in the good lady's eyes brought the passage vividly to my mind.	false	394.55	399.85	15
475_124994_000031_000000	I played my last card.	I played my last card.	true	400.52	402.37	19.505
475_124994_000032_000000	"Reginald, it's getting late, and a sea-mist is coming on." I knew that the elaborate curl over his right eyebrow was not guaranteed to survive a sea-mist.	"Reginald, it's getting late, and a sea mist is coming on." I knew that the elaborate curl over his right eyebrow was not guaranteed to survive a sea mist.	true	402.41	413.32	19.415684
475_124994_000033_000000	"Never, never again, will I take you to a garden-party.	"Never, never again, will I take you to a garden party.	true	414.29	418.095	18.313704
475_124994_000033_000001	Never . . .	Never . . .	true	418.095	418.845	20.131008
475_124994_000033_000002	You behaved abominably . . .	You behaved abominably . . .	true	418.845	420.49	19.544218
475_124994_000033_000003	What did the Caspian see?"	What did the Caspian see?"	true	420.62	422.59	15
475_124994_000034_000000	A shade of genuine regret for misused opportunities passed over Reginald's face.	A shade of genuine regret for misused opportunities passed over Reginald's face.	true	423.2	428.35	17
475_124994_000035_000000	"After all," he said, "I believe an apricot tie would have gone better with the lilac waistcoat."	"After all," he said, "I believe an apricot tie would have gone better with the lilac waistcoat."	false	428.72	440.43	19.089943
