3638_758_000000_000000	"My brother did not expect this in the least," muttered Alyosha.	"My brother did not expect this in the least," muttered Alyosha.	false	0	4.95	26.559254
3638_758_000008_000000	"That's what I said," cried Smurov.	"That's what I said," cried Smurov.	false	111.2	114.09	26.33094
3638_758_000009_000000	"So he will perish an innocent victim!" exclaimed Kolya; "though he is ruined he is happy!	"So he will perish an innocent victim!" exclaimed Kolya; "though he is ruined he is happy!	true	114.09	119.505	23.061615
3638_758_000009_000001	I could envy him!"	I could envy him!"	true	119.505	120.82	26.019287
3638_758_000010_000000	"What do you mean?	"What do you mean?	true	121.22	122.445	25.86534
3638_758_000010_000001	How can you?	How can you?	true	122.445	123.51	23.725306
3638_758_000010_000002	Why?" cried Alyosha surprised.	Why?" cried Alyosha surprised.	true	123.51	126.1	17.413536
3638_758_000011_000000	"Oh, if I, too, could sacrifice myself some day for truth!" said Kolya with enthusiasm.	"Oh, if I, too, could sacrifice myself some day for truth!" said Kolya with enthusiasm.	true	126.56	132.28	23.338665
3638_758_000012_000000	"But not in such a cause, not with such disgrace and such horror!" said Alyosha.	"But not in such a cause, not with such disgrace and such horror!" said Alyosha.	true	132.35	137.26	21.840565
3638_758_000013_000000	"Of course ...	"Of course ...	true	137.66	138.345	26.565552
3638_758_000013_000001	I should like to die for all humanity, and as for disgrace, I don't care about that--our names may perish.	I should like to die for all humanity, and as for disgrace, I don't care about that-our names may perish.	true	138.345	144.045	22.267973
3638_758_000013_000002	I respect your brother!"	I respect your brother!"	true	144.045	145.63	25.969122
3638_758_000014_000000	"And so do I!" the boy, who had once declared that he knew who had founded Troy, cried suddenly and unexpectedly, and he blushed up to his ears like a peony as he had done on that occasion.	"And so do I!" the boy, who had once declared that he knew who had founded Troy, cried suddenly and unexpectedly, and he blushed up to his ears like a peony as he had done on that occasion.	true	146.33	157.57	22.126175
3638_758_000015_000000	Alyosha went into the room.	Alyosha went into the room.	true	158.87	160.72	21.130806
3638_758_000015_000001	Ilusha lay with his hands folded and his eyes closed in a blue coffin with a white frill round it.	Ilusha lay with his hands folded and his eyes closed in a blue coffin with a white frill round it.	true	161.18	166.78	21.93303
3638_758_000015_000002	His thin face was hardly changed at all, and strange to say there was no smell of decay from the corpse.	His thin face was hardly changed at all, and strange to say there was no smell of decay from the corpse.	true	167.15	173.26	22.14214
3638_758_000015_000003	The expression of his face was serious and, as it were, thoughtful.	The expression of his face was serious and, as it were, thoughtful.	true	173.57	177.91	22.217121
3638_758_000015_000004	His hands, crossed over his breast, looked particularly beautiful, as though chiseled in marble.	His hands, crossed over his breast, looked particularly beautiful, as though chiseled in marble.	true	178.16	184.03	22.216412
3638_758_000015_000005	There were flowers in his hands and the coffin, inside and out, was decked with flowers, which had been sent early in the morning by Lise Hohlakov.	There were flowers in his hands and the coffin, inside and out, was decked with flowers, which had been sent early in the morning by Lise Hohlakov.	false	184.55	190.63	20.665455
3638_758_000015_000006	But there were flowers too from Katerina Ivanovna, and when Alyosha opened the door, the captain had a bunch in his trembling hands and was strewing them again over his dear boy.	But there were flowers too from Katerina Ivanovna, and when Alyosha opened the door, the captain had a bunch in his trembling hands and was strewing them again over his dear boy.	true	191	200.65	22.867834
3638_758_000015_000007	He scarcely glanced at Alyosha when he came in, and he would not look at any one, even at his crazy weeping wife, "mamma," who kept trying to stand on her crippled legs to get a nearer look at her dead boy.	He scarcely glanced at Alyosha when he came in, and he would not look at any one, even at his crazy weeping wife, "mamma," who kept trying to stand on her crippled legs to get a nearer look at her dead boy.	true	200.75	212.68	23.075605
3638_758_000015_000008	Nina had been pushed in her chair by the boys close up to the coffin.	Nina had been pushed in her chair by the boys close up to the coffin.	true	212.9	216.61	23.65908
3638_758_000015_000009	She sat with her head pressed to it and she too was no doubt quietly weeping. Snegiryov's face looked eager, yet bewildered and exasperated.	She sat with her head pressed to it and she too was no doubt quietly weeping. Snegiryov's face looked eager, yet bewildered and exasperated.	false	216.71	225.22	23.955746
3638_758_000015_000010	There was something crazy about his gestures and the words that broke from him.	There was something crazy about his gestures and the words that broke from him.	true	225.26	229.06	22.03494
3638_758_000015_000011	"Old man, dear old man!" he exclaimed every minute, gazing at Ilusha.	"Old man, dear old man!" he exclaimed every minute, gazing at Ilusha.	false	229.34	233.97	20.76874
3638_758_000015_000012	It was his habit to call Ilusha "old man," as a term of affection when he was alive.	It was his habit to call Ilusha "old man," as a term of affection when he was alive.	true	233.97	238.99	23.671272
3638_758_000016_000000	"Father, give me a flower, too; take that white one out of his hand and give it me," the crazy mother begged, whimpering.	"Father, give me a flower, too; take that white one out of his hand and give it me," the crazy mother begged, whimpering.	true	239.72	245.98	25.281942
3638_758_000016_000001	Either because the little white rose in Ilusha's hand had caught her fancy or that she wanted one from his hand to keep in memory of him, she moved restlessly, stretching out her hands for the flower.	Either because the little white rose in Ilusha's hand had caught her fancy or that she wanted one from his hand to keep in memory of him, she moved restlessly, stretching out her hands for the flower.	true	246.32	256.75	21.683695
3638_758_000017_000000	"I won't give it to any one, I won't give you anything," Snegiryov cried callously.	"I won't give it to any one, I won't give you anything," Snegiryov cried callously.	true	257.3	262	22.525831
3638_758_000017_000001	"They are his flowers, not yours!	"They are his flowers, not yours!	true	262.07	264.06	22.611797
3638_758_000017_000002	Everything is his, nothing is yours!"	Everything is his, nothing is yours!"	true	264.06	266.26	24.244661
3638_758_000018_000000	"Father, give mother a flower!" said Nina, lifting her face wet with tears.	"Father, give mother a flower!" said Nina, lifting her face wet with tears.	true	266.81	271.75	23.370012
3638_758_000019_000000	"I won't give away anything and to her less than any one!	"I won't give away anything and to her less than any one!	true	272.24	275.115	23.722155
3638_758_000019_000001	She didn't love Ilusha.	She didn't love Ilusha.	false	275.115	276.3	17
3638_758_000019_000002	She took away his little cannon and he gave it to her," the captain broke into loud sobs at the thought of how Ilusha had given up his cannon to his mother.	She took away his little cannon and he gave it to her," the captain broke into loud sobs at the thought of how Ilusha had given up his cannon to his mother.	true	276.3	284.92	25.152357
3638_758_000019_000003	The poor, crazy creature was bathed in noiseless tears, hiding her face in her hands.	The poor, crazy creature was bathed in noiseless tears, hiding her face in her hands.	true	285.2	290.23	23.25334
3638_758_000020_000000	The boys, seeing that the father would not leave the coffin and that it was time to carry it out, stood round it in a close circle and began to lift it up.	The boys, seeing that the father would not leave the coffin and that it was time to carry it out, stood round it in a close circle and began to lift it up.	true	290.33	298.3	24.756332
3638_758_000021_000000	"I don't want him to be buried in the churchyard," Snegiryov wailed suddenly; "I'll bury him by the stone, by our stone!	"I don't want him to be buried in the churchyard," Snegiryov wailed suddenly; "I'll bury him by the stone, by our stone!	true	299.45	306.03	22.27518
3638_758_000021_000001	Ilusha told me to.	Ilusha told me to.	true	306.03	307.365	21.97936
3638_758_000021_000002	I won't let him be carried out!"	I won't let him be carried out!"	true	307.365	309.19	24.761356
3638_758_000022_000000	He had been saying for the last three days that he would bury him by the stone, but Alyosha, Krassotkin, the landlady, her sister and all the boys interfered.	He had been saying for the last three days that he would bury him by the stone, but Alyosha, Krassotkin, the landlady, her sister and all the boys interfered.	true	309.26	318.19	23.423578
3638_758_000023_000000	"What an idea, bury him by an unholy stone, as though he had hanged himself!" the old landlady said sternly.	"What an idea, bury him by an unholy stone, as though he had hanged himself!" the old landlady said sternly.	true	318.65	325.78	21.260162
3638_758_000023_000001	"There in the churchyard the ground has been crossed.	"There in the churchyard the ground has been crossed.	true	326	328.425	23.861633
3638_758_000023_000002	He'll be prayed for there.	He'll be prayed for there.	true	328.425	329.685	22.898817
3638_758_000023_000003	One can hear the singing in church and the deacon reads so plainly and verbally that it will reach him every time just as though it were read over his grave."	One can hear the singing in church and the deacon reads so plainly and verbally that it will reach him every time just as though it were read over his grave."	true	329.685	337.14	23.981813
3638_758_000024_000000	At last the captain made a gesture of despair as though to say, "Take him where you will." The boys raised the coffin, but as they passed the mother, they stopped for a moment and lowered it that she might say good-by to Ilusha.	At last the captain made a gesture of despair as though to say, "Take him where you will." The boys raised the coffin, but as they passed the mother, they stopped for a moment and lowered it that she might say good by to Ilusha.	false	337.14	350.38	21.866337
3638_758_000024_000001	But on seeing that precious little face, which for the last three days she had only looked at from a distance, she trembled all over and her gray head began twitching spasmodically over the coffin.	But on seeing that precious little face, which for the last three days she had only looked at from a distance, she trembled all over and her gray head began twitching spasmodically over the coffin.	true	350.51	361.6	21.633524
3638_758_000025_000000	"Mother, make the sign of the cross over him, give him your blessing, kiss him," Nina cried to her.	"Mother, make the sign of the cross over him, give him your blessing, kiss him," Nina cried to her.	true	362.45	367.54	23.833107
3638_758_000025_000001	But her head still twitched like an automaton and with a face contorted with bitter grief she began, without a word, beating her breast with her fist.	But her head still twitched like an automaton and with a face contorted with bitter grief she began, without a word, beating her breast with her fist.	true	367.88	376.27	23.045845
3638_758_000025_000002	They carried the coffin past her.	They carried the coffin past her.	true	376.64	378.61	23.526901
3638_758_000025_000003	Nina pressed her lips to her brother's for the last time as they bore the coffin by her.	Nina pressed her lips to her brother's for the last time as they bore the coffin by her.	true	378.86	383.65	23.660967
3638_758_000025_000004	As Alyosha went out of the house he begged the landlady to look after those who were left behind, but she interrupted him before he had finished.	As Alyosha went out of the house he begged the landlady to look after those who were left behind, but she interrupted him before he had finished.	true	383.99	391.66	23.232552
3638_758_000026_000000	"To be sure, I'll stay with them, we are Christians, too." The old woman wept as she said it.	"To be sure, I'll stay with them, we are Christians, too." The old woman wept as she said it.	true	391.85	396.79	22.887995
3638_758_000027_000000	They had not far to carry the coffin to the church, not more than three hundred paces.	They had not far to carry the coffin to the church, not more than three hundred paces.	true	397.76	402.67	24.258347
3638_758_000027_000001	It was a still, clear day, with a slight frost.	It was a still, clear day, with a slight frost.	true	402.92	406.51	26.333391
3638_758_000027_000002	The church bells were still ringing.	The church bells were still ringing.	false	406.67	409.35	25.477398
3638_758_000027_000003	Snegiryov ran fussing and distracted after the coffin, in his short old summer overcoat, with his head bare and his soft, old, wide-brimmed hat in his hand.	Snegiryov ran fussing and distracted after the coffin, in his short old summer overcoat, with his head bare and his soft, old, wide brimmed hat in his hand.	false	409.35	418.99	23.966156
3638_758_000027_000004	He seemed in a state of bewildered anxiety.	He seemed in a state of bewildered anxiety.	true	419.12	422.02	21
3638_758_000027_000005	At one minute he stretched out his hand to support the head of the coffin and only hindered the bearers, at another he ran alongside and tried to find a place for himself there.	At one minute he stretched out his hand to support the head of the coffin and only hindered the bearers, at another he ran alongside and tried to find a place for himself there.	true	422.42	431.95	23.077738
3638_758_000027_000006	A flower fell on the snow and he rushed to pick it up as though everything in the world depended on the loss of that flower.	A flower fell on the snow and he rushed to pick it up as though everything in the world depended on the loss of that flower.	true	432.32	438.94	23.476604
3638_758_000028_000000	"And the crust of bread, we've forgotten the crust!" he cried suddenly in dismay.	"And the crust of bread, we've forgotten the crust!" he cried suddenly in dismay.	true	439.7	443.77	23.292646
3638_758_000028_000001	But the boys reminded him at once that he had taken the crust of bread already and that it was in his pocket.	But the boys reminded him at once that he had taken the crust of bread already and that it was in his pocket.	true	443.87	449.2	22.506447
3638_758_000028_000002	He instantly pulled it out and was reassured.	He instantly pulled it out and was reassured.	true	449.27	451.87	23.975643
3638_758_000029_000000	"Ilusha told me to, Ilusha," he explained at once to Alyosha.	"Ilusha told me to, Ilusha," he explained at once to Alyosha.	true	452.51	456.46	21.439827
3638_758_000029_000001	"I was sitting by him one night and he suddenly told me: 'Father, when my grave is filled up crumble a piece of bread on it so that the sparrows may fly down, I shall hear and it will cheer me up not to be lying alone.' "	"I was sitting by him one night and he suddenly told me: 'Father, when my grave is filled up crumble a piece of bread on it so that the sparrows may fly down, I shall hear and it will cheer me up not to be lying alone.' "	true	456.47	468.04	22.605885
3638_758_000030_000000	"That's a good thing," said Alyosha, "we must often take some."	"That's a good thing," said Alyosha, "we must often take some."	true	468.71	472.15	25.72799
3638_758_000031_000000	"Every day, every day!" said the captain quickly, seeming cheered at the thought.	"Every day, every day!" said the captain quickly, seeming cheered at the thought.	true	472.46	477.37	23.610638
3638_758_000032_000000	They reached the church at last and set the coffin in the middle of it. The boys surrounded it and remained reverently standing so, all through the service.	They reached the church at last and set the coffin in the middle of it. The boys surrounded it and remained reverently standing so, all through the service.	true	478.04	486.34	23.272223
3638_758_000032_000001	It was an old and rather poor church; many of the ikons were without settings; but such churches are the best for praying in.	It was an old and rather poor church; many of the ikons were without settings; but such churches are the best for praying in.	true	486.44	493.48	25.522257
3638_758_000032_000002	During the mass Snegiryov became somewhat calmer, though at times he had outbursts of the same unconscious and, as it were, incoherent anxiety.	During the mass Snegiryov became somewhat calmer, though at times he had outbursts of the same unconscious and, as it were, incoherent anxiety.	true	493.76	502.39	22.609285
3638_758_000032_000003	At one moment he went up to the coffin to set straight the cover or the wreath, when a candle fell out of the candlestick he rushed to replace it and was a fearful time fumbling over it, then he subsided and stood quietly by the coffin with a look of blank uneasiness and perplexity. After the Epistle he suddenly whispered to Alyosha, who was standing beside him, that the Epistle had not been read properly but did not explain what he meant.	At one moment he went up to the coffin to set straight the cover or the wreath, when a candle fell out of the candlestick he rushed to replace it and was a fearful time fumbling over it, then he subsided and stood quietly by the coffin with a look of blank uneasiness and perplexity. After the Epistle he suddenly whispered to Alyosha, who was standing beside him, that the Epistle had not been read properly but did not explain what he meant.	true	502.82	526.24	24.571178
3638_758_000032_000004	During the prayer, "Like the Cherubim," he joined in the singing but did not go on to the end.	During the prayer, "Like the Cherubim," he joined in the singing but did not go on to the end.	true	526.67	531.28	26.140491
3638_758_000032_000005	Falling on his knees, he pressed his forehead to the stone floor and lay so for a long while.	Falling on his knees, he pressed his forehead to the stone floor and lay so for a long while.	true	531.89	537.22	19.627527
3638_758_000033_000000	At last came the funeral service itself and candles were distributed.	At last came the funeral service itself and candles were distributed.	true	537.95	542.02	22.026724
3638_758_000033_000001	The distracted father began fussing about again, but the touching and impressive funeral prayers moved and roused his soul.	The distracted father began fussing about again, but the touching and impressive funeral prayers moved and roused his soul.	true	542.24	548.77	23.815416
3638_758_000033_000002	He seemed suddenly to shrink together and broke into rapid, short sobs, which he tried at first to smother, but at last he sobbed aloud.	He seemed suddenly to shrink together and broke into rapid, short sobs, which he tried at first to smother, but at last he sobbed aloud.	true	548.9	557.32	23.866934
3638_758_000033_000003	When they began taking leave of the dead and closing the coffin, he flung his arms about, as though he would not allow them to cover Ilusha, and began greedily and persistently kissing his dead boy on the lips.	When they began taking leave of the dead and closing the coffin, he flung his arms about, as though he would not allow them to cover Ilusha, and began greedily and persistently kissing his dead boy on the lips.	true	557.51	569.2	22.547825
3638_758_000033_000004	At last they succeeded in persuading him to come away from the step, but suddenly he impulsively stretched out his hand and snatched a few flowers from the coffin.	At last they succeeded in persuading him to come away from the step, but suddenly he impulsively stretched out his hand and snatched a few flowers from the coffin.	true	569.39	577.6	21.272837
3638_758_000033_000005	He looked at them and a new idea seemed to dawn upon him, so that he apparently forgot his grief for a minute.	He looked at them and a new idea seemed to dawn upon him, so that he apparently forgot his grief for a minute.	true	577.88	583.66	22.437435
3638_758_000033_000006	Gradually he seemed to sink into brooding and did not resist when the coffin was lifted up and carried to the grave.	Gradually he seemed to sink into brooding and did not resist when the coffin was lifted up and carried to the grave.	true	584.36	590.59	23.933086
3638_758_000033_000007	It was an expensive one in the churchyard close to the church, Katerina Ivanovna had paid for it.	It was an expensive one in the churchyard close to the church, Katerina Ivanovna had paid for it.	true	590.78	595.96	25.070023
3638_758_000033_000008	After the customary rites the grave-diggers lowered the coffin.	After the customary rites the grave diggers lowered the coffin.	false	596.39	599.94	26.426794
3638_758_000033_000009	Snegiryov with his flowers in his hands bent down so low over the open grave that the boys caught hold of his coat in alarm and pulled him back.	Snegiryov with his flowers in his hands bent down so low over the open grave that the boys caught hold of his coat in alarm and pulled him back.	false	599.94	607.84	23.87637
3638_758_000033_000010	He did not seem to understand fully what was happening.	He did not seem to understand fully what was happening.	true	607.97	610.96	25.614548
3638_758_000033_000011	When they began filling up the grave, he suddenly pointed anxiously at the falling earth and began trying to say something, but no one could make out what he meant, and he stopped suddenly.	When they began filling up the grave, he suddenly pointed anxiously at the falling earth and began trying to say something, but no one could make out what he meant, and he stopped suddenly.	true	611.09	620.32	23.215675
3638_758_000033_000012	Then he was reminded that he must crumble the bread and he was awfully excited, snatched up the bread and began pulling it to pieces and flinging the morsels on the grave.	Then he was reminded that he must crumble the bread and he was awfully excited, snatched up the bread and began pulling it to pieces and flinging the morsels on the grave.	true	620.6	629.94	23.436365
3638_758_000034_000000	"Come, fly down, birds, fly down, sparrows!" he muttered anxiously.	"Come, fly down, birds, fly down, sparrows!" he muttered anxiously.	true	629.94	634.18	23.844074
3638_758_000035_000000	One of the boys observed that it was awkward for him to crumble the bread with the flowers in his hands and suggested he should give them to some one to hold for a time.	One of the boys observed that it was awkward for him to crumble the bread with the flowers in his hands and suggested he should give them to some one to hold for a time.	true	634.61	642.49	21.758509
3638_758_000035_000001	But he would not do this and seemed indeed suddenly alarmed for his flowers, as though they wanted to take them from him altogether.	But he would not do this and seemed indeed suddenly alarmed for his flowers, as though they wanted to take them from him altogether.	true	642.83	650.17	22.762953
3638_758_000035_000002	And after looking at the grave, and as it were, satisfying himself that everything had been done and the bread had been crumbled, he suddenly, to the surprise of every one, turned, quite composedly even, and made his way homewards.	And after looking at the grave, and as it were, satisfying himself that everything had been done and the bread had been crumbled, he suddenly, to the surprise of every one, turned, quite composedly even, and made his way homewards.	true	650.54	662.92	23.924913
3638_758_000035_000003	But his steps became more and more hurried, he almost ran.	But his steps became more and more hurried, he almost ran.	true	663.05	666.37	23.55453
3638_758_000035_000004	The boys and Alyosha kept up with him.	The boys and Alyosha kept up with him.	true	666.44	668.68	22.883402
3638_758_000036_000000	"The flowers are for mamma, the flowers are for mamma!	"The flowers are for mamma, the flowers are for mamma!	true	669.2	671.955	22.871675
3638_758_000036_000001	I was unkind to mamma," he began exclaiming suddenly.	I was unkind to mamma," he began exclaiming suddenly.	true	671.955	675.16	22.671642
3638_758_000037_000000	Some one called to him to put on his hat as it was cold.	Some one called to him to put on his hat as it was cold.	true	675.77	679.06	23.495226
3638_758_000037_000001	But he flung the hat in the snow as though he were angry and kept repeating, "I won't have the hat, I won't have the hat." Smurov picked it up and carried it after him.	But he flung the hat in the snow as though he were angry and kept repeating, "I won't have the hat, I won't have the hat." Smurov picked it up and carried it after him.	true	679.19	688.42	23.253874
3638_758_000037_000002	All the boys were crying, and Kolya and the boy who discovered about Troy most of all.	All the boys were crying, and Kolya and the boy who discovered about Troy most of all.	false	688.52	693.9	22.67152
3638_758_000037_000003	Though Smurov, with the captain's hat in his hand, was crying bitterly too, he managed, as he ran, to snatch up a piece of red brick that lay on the snow of the path, to fling it at the flock of sparrows that was flying by.	Though Smurov, with the captain's hat in his hand, was crying bitterly too, he managed, as he ran, to snatch up a piece of red brick that lay on the snow of the path, to fling it at the flock of sparrows that was flying by.	false	693.9	705.85	24.185953
3638_758_000037_000004	He missed them, of course, and went on crying as he ran.	He missed them, of course, and went on crying as he ran.	true	705.89	709.21	23.83208
3638_758_000037_000005	Half-way, Snegiryov suddenly stopped, stood still for half a minute, as though struck by something, and suddenly turning back to the church, ran towards the deserted grave.	half-way, Snegiryov suddenly stopped, stood still for half a minute, as though struck by something, and suddenly turning back to the church, ran towards the deserted grave.	false	709.46	719.44	24.810944
3638_758_000037_000006	But the boys instantly overtook him and caught hold of him on all sides.	But the boys instantly overtook him and caught hold of him on all sides.	true	719.45	723.07	20
3638_758_000037_000007	Then he fell helpless on the snow as though he had been knocked down, and struggling, sobbing, and wailing, he began crying out, "Ilusha, old man, dear old man!" Alyosha and Kolya tried to make him get up, soothing and persuading him.	Then he fell helpless on the snow as though he had been knocked down, and struggling, sobbing, and wailing, he began crying out, "Ilusha, old man, dear old man!" Alyosha and Kolya tried to make him get up, soothing and persuading him.	true	723.11	736.21	24.54013
3638_758_000038_000000	"Captain, give over, a brave man must show fortitude," muttered Kolya.	"Captain, give over, a brave man must show fortitude," muttered Kolya.	true	736.64	740.62	24.393423
3638_758_000039_000000	"You'll spoil the flowers," said Alyosha, "and mamma is expecting them, she is sitting crying because you would not give her any before.	"You'll spoil the flowers," said Alyosha, "and mamma is expecting them, she is sitting crying because you would not give her any before.	true	740.96	747.7	20.740726
3638_758_000039_000001	Ilusha's little bed is still there--"	Ilusha's little bed is still there-"	true	747.71	749.68	22.217426
3638_758_000040_000000	"Yes, yes, mamma!" Snegiryov suddenly recollected, "they'll take away the bed, they'll take it away," he added as though alarmed that they really would.	"Yes, yes, mamma!" Snegiryov suddenly recollected, "they'll take away the bed, they'll take it away," he added as though alarmed that they really would.	true	750.05	758.28	23.671757
3638_758_000040_000001	He jumped up and ran homewards again.	He jumped up and ran homewards again.	true	758.28	760.51	25.755007
3638_758_000040_000002	But it was not far off and they all arrived together.	But it was not far off and they all arrived together.	true	760.64	763.39	26.849289
3638_758_000040_000003	Snegiryov opened the door hurriedly and called to his wife with whom he had so cruelly quarreled just before:	Snegiryov opened the door hurriedly and called to his wife with whom he had so cruelly quarreled just before:	true	763.46	768.94	25
3638_758_000041_000000	"Mamma, poor crippled darling, Ilusha has sent you these flowers," he cried, holding out to her a little bunch of flowers that had been frozen and broken while he was struggling in the snow.	"Mamma, poor crippled darling, Ilusha has sent you these flowers," he cried, holding out to her a little bunch of flowers that had been frozen and broken while he was struggling in the snow.	true	769.19	779.02	24.047268
3638_758_000041_000001	But at that instant he saw in the corner, by the little bed, Ilusha's little boots, which the landlady had put tidily side by side.	But at that instant he saw in the corner, by the little bed, Ilusha's little boots, which the landlady had put tidily side by side.	true	779.51	786.91	23.35269
3638_758_000041_000002	Seeing the old, patched, rusty-looking, stiff boots he flung up his hands and rushed to them, fell on his knees, snatched up one boot and, pressing his lips to it, began kissing it greedily, crying, "Ilusha, old man, dear old man, where are your little feet?"	Seeing the old, patched, rusty looking, stiff boots he flung up his hands and rushed to them, fell on his knees, snatched up one boot and, pressing his lips to it, began kissing it greedily, crying, "Ilusha, old man, dear old man, where are your little feet?"	true	787.13	802.18	22.426102
3638_758_000042_000000	"Where have you taken him away?	"Where have you taken him away?	true	802.67	804.24	20
3638_758_000042_000001	Where have you taken him?" the lunatic cried in a heartrending voice.	Where have you taken him?" the lunatic cried in a heartrending voice.	true	804.24	808.03	25.120638
3638_758_000042_000002	Nina, too, broke into sobs.	Nina, too, broke into sobs.	true	808.16	810.25	29.24063
3638_758_000042_000003	Kolya ran out of the room, the boys followed him.	Kolya ran out of the room, the boys followed him.	false	810.47	813.33	23.381592
3638_758_000042_000004	At last Alyosha too went out.	At last Alyosha too went out.	false	813.33	815.53	22.211405
3638_758_000043_000000	"Let them weep," he said to Kolya, "it's no use trying to comfort them just now.	"Let them weep," he said to Kolya, "it's no use trying to comfort them just now.	true	816.26	820.96	25.439564
3638_758_000043_000001	Let us wait a minute and then go back."	Let us wait a minute and then go back."	true	821.09	823.3	28.33199
3638_758_000044_000000	"No, it's no use, it's awful," Kolya assented.	"No, it's no use, it's awful," Kolya assented.	true	823.7	827.32	25.63047
3638_758_000044_000001	"Do you know, Karamazov," he dropped his voice so that no one could hear them, "I feel dreadfully sad, and if it were only possible to bring him back, I'd give anything in the world to do it."	"Do you know, Karamazov," he dropped his voice so that no one could hear them, "I feel dreadfully sad, and if it were only possible to bring him back, I'd give anything in the world to do it."	true	827.45	838.33	25.971397
3638_758_000045_000000	"Ah, so would I," said Alyosha.	"Ah, so would I," said Alyosha.	true	838.94	841.6	20.591103
3638_758_000046_000000	"What do you think, Karamazov?	"What do you think, Karamazov?	true	842.09	843.67	20.77516
