101_126860_000000_000000	"Farewell!" cried the Prince.	"Farewell!" cried the Prince.	false	4.32	5.67	9
101_126860_000009_000000	"Well, I suppose it MIGHT be possible," said the Doctor.	"Well, I suppose it MIGHT be possible," said the Doctor.	true	141.65	147.58	21.258936
101_126860_000009_000001	"Let me see--," and he went over to his medicine-bag, murmuring something about "liberated chlorine on animal-pigment--perhaps zinc-ointment, as a temporary measure, spread thick--"	"Let me see-," and he went over to his medicine bag, murmuring something about "liberated chlorine on animal pigment-perhaps zinc ointment, as a temporary measure, spread thick-"	false	147.65	162.85	22.997108
101_126860_000010_000000	Well, that night Prince Bumpo came secretly to the Doctor in prison and said to him,	Well, that night Prince Bumpo came secretly to the Doctor in prison and said to him,	true	163.58	171.19	23.345625
101_126860_000011_000000	"White Man, I am an unhappy prince.	"White Man, I am an unhappy prince.	true	171.83	175.3	23.189531
101_126860_000011_000001	Years ago I went in search of The Sleeping Beauty, whom I had read of in a book.	Years ago I went in search of The Sleeping Beauty, whom I had read of in a book.	false	175.79	182.5	18.910181
101_126860_000011_000002	And having traveled through the world many days, I at last found her and kissed the lady very gently to awaken her--as the book said I should.	And having traveled through the world many days, I at last found her and kissed the lady very gently to awaken her-as the book said I should.	false	182.9	194.76	21.4294
101_126860_000011_000003	'Tis true indeed that she awoke.	'tis true indeed that she awoke.	false	194.76	197.71	18.91035
101_126860_000011_000004	But when she saw my face she cried out, 'Oh, he's black!' And she ran away and wouldn't marry me--but went to sleep again somewhere else.	But when she saw my face she cried out, 'Oh, he's black!' And she ran away and wouldn't marry me-but went to sleep again somewhere else.	true	197.93	209.65	20.220625
101_126860_000011_000005	So I came back, full of sadness, to my father's kingdom.	So I came back, full of sadness, to my father's kingdom.	true	210.74	215.29	24.548616
101_126860_000011_000006	Now I hear that you are a wonderful magician and have many powerful potions.	Now I hear that you are a wonderful magician and have many powerful potions.	false	215.66	221.38	20
101_126860_000011_000007	So I come to you for help.	So I come to you for help.	true	221.57	224.08	25.25307
101_126860_000011_000008	If you will turn me white, so that I may go back to The Sleeping Beauty, I will give you half my kingdom and anything besides you ask."	If you will turn me white, so that I may go back to The Sleeping Beauty, I will give you half my kingdom and anything besides you ask."	true	224.3	235	22.36515
101_126860_000012_000000	"Prince Bumpo," said the Doctor, looking thoughtfully at the bottles in his medicine-bag, "supposing I made your hair a nice blonde color--would not that do instead to make you happy?"	"Prince Bumpo," said the Doctor, looking thoughtfully at the bottles in his medicine bag, "supposing I made your hair a nice blonde color-would not that do instead to make you happy?"	false	235.43	251.02	22.848192
101_126860_000013_000000	"No," said Bumpo.	"No," said Bumpo.	true	251.12	253.18	25.45665
101_126860_000013_000001	"Nothing else will satisfy me.	"Nothing else will satisfy me.	false	253.31	256.515	19.543776
101_126860_000013_000002	I must be a white prince."	I must be a white prince."	true	256.515	258.76	22
101_126860_000014_000000	"You know it is very hard to change the color of a prince," said the Doctor--"one of the hardest things a magician can do.	"You know it is very hard to change the color of a prince," said the Doctor-"one of the hardest things a magician can do.	true	260.42	270.13	21.929169
101_126860_000014_000001	You only want your face white, do you not?"	You only want your face white, do you not?"	true	270.71	273.31	22.086254
101_126860_000015_000000	"Yes, that is all," said Bumpo.	"Yes, that is all," said Bumpo.	true	273.92	277.06	22.364897
101_126860_000015_000001	"Because I shall wear shining armor and gauntlets of steel, like the other white princes, and ride on a horse."	"Because I shall wear shining armor and gauntlets of steel, like the other white princes, and ride on a horse."	false	277.22	286.03	19
101_126860_000016_000000	"Must your face be white all over?" asked the Doctor.	"Must your face be white all over?" asked the Doctor.	true	286.34	290.89	19.241152
101_126860_000017_000000	"Yes, all over," said Bumpo--"and I would like my eyes blue too, but I suppose that would be very hard to do."	"Yes, all over," said Bumpo-"and I would like my eyes blue too, but I suppose that would be very hard to do."	true	290.96	299.83	21.39864
101_126860_000018_000000	"Yes, it would," said the Doctor quickly.	"Yes, it would," said the Doctor quickly.	true	300.23	302.98	24.637497
101_126860_000018_000001	"Well, I will do what I can for you.	"Well, I will do what I can for you.	true	303.44	306.46	22.249456
101_126860_000018_000002	You will have to be very patient though--you know with some medicines you can never be very sure.	You will have to be very patient though-you know with some medicines you can never be very sure.	true	306.8	313.6	18.695631
101_126860_000018_000003	I might have to try two or three times.	I might have to try two or three times.	true	314.42	317.38	22.787113
101_126860_000018_000004	You have a strong skin--yes?	You have a strong skin-yes?	true	317.84	319.63	20
101_126860_000018_000005	Well that's all right.	Well that's all right.	false	320.15	321.7	23.500422
101_126860_000018_000006	Now come over here by the light--Oh, but before I do anything, you must first go down to the beach and get a ship ready, with food in it, to take me across the sea.	Now come over here by the light-Oh, but before I do anything, you must first go down to the beach and get a ship ready, with food in it, to take me across the sea.	true	322.01	335.32	22.103424
101_126860_000018_000007	Do not speak a word of this to any one.	Do not speak a word of this to any one.	false	335.75	338.74	23.72592
101_126860_000018_000008	And when I have done as you ask, you must let me and all my animals out of prison. Promise--by the crown of Jolliginki!"	And when I have done as you ask, you must let me and all my animals out of prison. Promise-by the crown of Jolliginki!"	false	338.99	349.72	21.019678
101_126860_000019_000000	So the Prince promised and went away to get a ship ready at the seashore.	So the Prince promised and went away to get a ship ready at the seashore.	false	350.72	356.83	24.279669
101_126860_000020_000000	When he came back and said that it was done, the Doctor asked Dab-Dab to bring a basin.	When he came back and said that it was done, the Doctor asked Dab Dab to bring a basin.	true	358.55	365.92	25.434103
101_126860_000020_000001	Then he mixed a lot of medicines in the basin and told Bumpo to dip his face in it.	Then he mixed a lot of medicines in the basin and told Bumpo to dip his face in it.	true	366.59	373.66	22.343447
101_126860_000021_000000	The Prince leaned down and put his face in--right up to the ears.	The Prince leaned down and put his face in-right up to the ears.	false	374.81	381.54	22.9784
101_126860_000022_000000	He held it there a long time--so long that the Doctor seemed to get dreadfully anxious and fidgety, standing first on one leg and then on the other, looking at all the bottles he had used for the mixture, and reading the labels on them again and again.	He held it there a long time-so long that the Doctor seemed to get dreadfully anxious and fidgety, standing first on one leg and then on the other, looking at all the bottles he had used for the mixture, and reading the labels on them again and again.	true	381.54	400.99	20
101_126860_000022_000001	A strong smell filled the prison, like the smell of brown paper burning.	A strong smell filled the prison, like the smell of brown paper burning.	true	401.39	406.81	22.518658
101_126860_000023_000000	At last the Prince lifted his face up out of the basin, breathing very hard.	At last the Prince lifted his face up out of the basin, breathing very hard.	true	407.72	414.4	21.648731
101_126860_000023_000001	And all the animals cried out in surprise.	And all the animals cried out in surprise.	true	414.53	418.27	19
101_126860_000024_000000	For the Prince's face had turned as white as snow, and his eyes, which had been mud-colored, were a manly gray!	For the Prince's face had turned as white as snow, and his eyes, which had been mud colored, were a manly gray!	false	418.97	428.86	22
101_126860_000025_000000	When John Dolittle lent him a little looking-glass to see himself in, he sang for joy and began dancing around the prison.	When john Dolittle lent him a little looking glass to see himself in, he sang for joy and began dancing around the prison.	true	429.38	439.3	19
101_126860_000025_000001	But the Doctor asked him not to make so much noise about it; and when he had closed his medicine-bag in a hurry he told him to open the prison-door.	But the Doctor asked him not to make so much noise about it; and when he had closed his medicine bag in a hurry he told him to open the prison door.	false	440.09	451.66	20
101_126860_000026_000000	Bumpo begged that he might keep the looking-glass, as it was the only one in the Kingdom of Jolliginki, and he wanted to look at himself all day long.	Bumpo begged that he might keep the looking glass, as it was the only one in the Kingdom of Jolliginki, and he wanted to look at himself all day long.	true	452.6	464.41	21.594564
101_126860_000026_000001	But the Doctor said he needed it to shave with.	But the Doctor said he needed it to shave with.	false	464.84	468.19	23.01671
101_126860_000027_000000	Then the Prince, taking a bunch of copper keys from his pocket, undid the great double locks.	Then the Prince, taking a bunch of copper keys from his pocket, undid the great double locks.	true	469.07	476.86	21.443487
101_126860_000027_000001	And the Doctor with all his animals ran as fast as they could down to the seashore; while Bumpo leaned against the wall of the empty dungeon, smiling after them happily, his big face shining like polished ivory in the light of the moon.	And the Doctor with all his animals ran as fast as they could down to the seashore; while Bumpo leaned against the wall of the empty dungeon, smiling after them happily, his big face shining like polished ivory in the light of the moon.	true	477.35	496.27	22.60205
101_126860_000028_000000	When they came to the beach they saw Polynesia and Chee-Chee waiting for them on the rocks near the ship.	When they came to the beach they saw Polynesia and Chee Chee waiting for them on the rocks near the ship.	true	497.63	505.09	20
101_126860_000029_000000	"I feel sorry about Bumpo," said the Doctor.	"I feel sorry about Bumpo," said the Doctor.	true	506	509.65	21.575127
101_126860_000030_000000	"I am afraid that medicine I used will never last.	"I am afraid that medicine I used will never last.	true	511.22	515.11	17.880993
101_126860_000030_000001	Most likely he will be as black as ever when he wakes up in the morning--that's one reason why I didn't like to leave the mirror with him.	Most likely he will be as black as ever when he wakes up in the morning-that's one reason why I didn't like to leave the mirror with him.	false	515.36	525.04	22.117464
101_126860_000030_000002	But then again, he MIGHT stay white--I had never used that mixture before.	But then again, he MIGHT stay white-I had never used that mixture before.	false	525.32	531.7	22.664547
101_126860_000030_000003	To tell the truth, I was surprised, myself, that it worked so well.	To tell the truth, I was surprised, myself, that it worked so well.	false	532.46	537.37	21.955845
101_126860_000030_000004	But I had to do something, didn't I?--I couldn't possibly scrub the King's kitchen for the rest of my life.	But I had to do something, didn't I?--I couldn't possibly scrub the King's kitchen for the rest of my life.	true	537.89	544.96	23.359667
101_126860_000030_000005	It was such a dirty kitchen!--I could see it from the prison-window.--Well, well!--Poor Bumpo!"	It was such a dirty kitchen!--I could see it from the prison window.--Well, well!--Poor Bumpo!"	true	545.18	552.52	22.73309
101_126860_000031_000000	"Oh, of course he will know we were just joking with him," said the parrot.	"Oh, of course he will know we were just joking with him," said the parrot.	true	553.46	558.79	22
101_126860_000032_000000	"They had no business to lock us up," said Dab-Dab, waggling her tail angrily.	"They had no business to lock us up," said Dab Dab, waggling her tail angrily.	false	559.73	565.51	22.84317
101_126860_000032_000001	"We never did them any harm.	"We never did them any harm.	true	565.76	567.97	18.992958
101_126860_000032_000002	Serve him right, if he does turn black again!	Serve him right, if he does turn black again!	true	568.22	571.66	24.324001
101_126860_000032_000003	I hope it's a dark black."	I hope it's a dark black."	true	571.73	573.64	24.765762
101_126860_000033_000000	"But HE didn't have anything to do with it," said the Doctor.	"But HE didn't have anything to do with it," said the Doctor.	true	574.07	578.53	21.720066
101_126860_000033_000001	"It was the King, his father, who had us locked up--it wasn't Bumpo's fault.... I wonder if I ought to go back and apologize--Oh, well--I'll send him some candy when I get to Puddleby.	"It was the King, his father, who had us locked up-it wasn't Bumpo's fault.... I wonder if I ought to go back and apologize-Oh, well-I'll send him some candy when I get to Puddleby.	false	578.57	595.05	21.10026
101_126860_000033_000002	And who knows?--he may stay white after all."	And who knows?--he may stay white after all."	true	595.05	598.39	21.367981
101_126860_000034_000000	"The Sleeping Beauty would never have him, even if he did," said Dab-Dab.	"The Sleeping Beauty would never have him, even if he did," said Dab Dab.	false	599.33	604.98	21.80463
101_126860_000034_000001	"He looked better the way he was, I thought.	"He looked better the way he was, I thought.	true	604.98	607.75	19.44507
101_126860_000034_000002	But he'd never be anything but ugly, no matter what color he was made."	But he'd never be anything but ugly, no matter what color he was made."	true	607.88	613.24	19
101_126860_000035_000000	"Still, he had a good heart," said the Doctor--"romantic, of course--but a good heart.	"Still, he had a good heart," said the Doctor-"romantic, of course-but a good heart.	true	613.97	621.04	23.680933
101_126860_000035_000001	After all, 'handsome is as handsome does.'"	After all, 'handsome is as handsome does.'"	true	621.44	625.18	20.86754
101_126860_000036_000000	"I don't believe the poor booby found The Sleeping Beauty at all," said Jip, the dog.	"I don't believe the poor booby found The Sleeping Beauty at all," said Jip, the dog.	true	626.15	632.44	21.021011
101_126860_000036_000001	"Most likely he kissed some farmer's fat wife who was taking a snooze under an apple-tree.	"Most likely he kissed some farmer's fat wife who was taking a snooze under an apple tree.	true	632.9	640.57	17
101_126860_000036_000002	Can't blame her for getting scared!	Can't blame her for getting scared!	true	641	643.75	16
101_126860_000036_000003	I wonder who he'll go and kiss this time.	I wonder who he'll go and kiss this time.	true	644.12	647.35	21
101_126860_000036_000004	Silly business!"	Silly business!"	true	647.63	648.94	20.186127
101_126860_000037_000000	Then the pushmi-pullyu, the white mouse, Gub-Gub, Dab-Dab, Jip and the owl, Too-Too, went on to the ship with the Doctor.	Then the pushmi pullyu, the white mouse, Gub Gub, Dab Dab, Jip and the owl, Too Too, went on to the ship with the Doctor.	false	650.15	662.17	23.218967
101_126860_000037_000001	But Chee-Chee, Polynesia and the crocodile stayed behind, because Africa was their proper home, the land where they were born.	But Chee Chee, Polynesia and the crocodile stayed behind, because Africa was their proper home, the land where they were born.	true	662.6	672.97	18.405592
101_126860_000038_000000	And when the Doctor stood upon the boat, he looked over the side across the water.	And when the Doctor stood upon the boat, he looked over the side across the water.	true	674.15	680.26	20.452713
101_126860_000038_000001	And then he remembered that they had no one with them to guide them back to Puddleby.	And then he remembered that they had no one with them to guide them back to Puddleby.	false	680.87	687.81	19.031681
101_126860_000039_000000	The wide, wide sea looked terribly big and lonesome in the moonlight; and he began to wonder if they would lose their way when they passed out of sight of land.	The wide, wide sea looked terribly big and lonesome in the moonlight; and he began to wonder if they would lose their way when they passed out of sight of land.	true	687.81	700.63	19
101_126860_000040_000000	But even while he was wondering, they heard a strange whispering noise, high in the air, coming through the night.	But even while he was wondering, they heard a strange whispering noise, high in the air, coming through the night.	true	701.75	710.8	20.671137
101_126860_000040_000001	And the animals all stopped saying Good-by and listened.	And the animals all stopped saying Good by and listened.	true	711.14	715.18	20
101_126860_000041_000000	The noise grew louder and bigger.	The noise grew louder and bigger.	true	715.79	718.6	18
101_126860_000041_000001	It seemed to be coming nearer to them--a sound like the Autumn wind blowing through the leaves of a poplar-tree, or a great, great rain beating down upon a roof.	It seemed to be coming nearer to them-a sound like the Autumn wind blowing through the leaves of a poplar tree, or a great, great rain beating down upon a roof.	true	718.94	732.01	20
101_126860_000042_000000	And Jip, with his nose pointing and his tail quite straight, said,	And Jip, with his nose pointing and his tail quite straight, said,	true	732.41	737.38	20.93895
101_126860_000043_000000	"Birds!--millions of them--flying fast--that's it!"	"Birds!--millions of them-flying fast-that's it!"	true	737.75	742.69	20.565409
101_126860_000044_000000	And then they all looked up.	And then they all looked up.	true	744.11	746.56	24.791529
101_126860_000044_000001	And there, streaming across the face of the moon, like a huge swarm of tiny ants, they could see thousands and thousands of little birds.	And there, streaming across the face of the moon, like a huge swarm of tiny ants, they could see thousands and thousands of little birds.	false	746.69	758.17	20
101_126860_000044_000002	Soon the whole sky seemed full of them, and still more kept coming--more and more.	Soon the whole sky seemed full of them, and still more kept coming-more and more.	true	758.69	765.73	18
101_126860_000044_000003	There were so many that for a little they covered the whole moon so it could not shine, and the sea grew dark and black--like when a storm-cloud passes over the sun.	There were so many that for a little they covered the whole moon so it could not shine, and the sea grew dark and black-like when a storm cloud passes over the sun	true	766.19	779.38	24
101_126860_000045_000000	And presently all these birds came down close, skimming over the water and the land; and the night-sky was left clear above, and the moon shone as before.	And presently all these birds came down close, skimming over the water and the land; and the night sky was left clear above, and the moon shone as before.	true	780.32	792.34	20
101_126860_000045_000001	Still never a call nor a cry nor a song they made--no sound but this great rustling of feathers which grew greater now than ever.	Still never a call nor a cry nor a song they made-no sound but this great rustling of feathers which grew greater now than ever.	true	793.01	804.52	18
101_126860_000045_000002	When they began to settle on the sands, along the ropes of the ship--anywhere and everywhere except the trees--the Doctor could see that they had blue wings and white breasts and very short, feathered legs.	When they began to settle on the sands, along the ropes of the ship-anywhere and everywhere except the trees-the Doctor could see that they had blue wings and white breasts and very short, feathered legs.	true	805.73	822.52	21.884056
101_126860_000045_000003	As soon as they had all found a place to sit, suddenly, there was no noise left anywhere--all was quiet; all was still.	As soon as they had all found a place to sit, suddenly, there was no noise left anywhere-all was quiet; all was still.	true	823.31	835.03	19.816273
101_126860_000046_000000	And in the silent moonlight John Dolittle spoke:	And in the silent moonlight john Dolittle spoke:	true	835.91	839.98	22.214222
101_126860_000047_000000	"I had no idea that we had been in Africa so long.	"I had no idea that we had been in Africa so long.	true	840.44	844.27	16
101_126860_000047_000001	It will be nearly Summer when we get home.	It will be nearly Summer when we get home.	true	844.76	847.72	23
101_126860_000047_000002	For these are the swallows going back. Swallows, I thank you for waiting for us.	For these are the swallows going back. Swallows, I thank you for waiting for us.	true	848.09	854.71	20.546139
101_126860_000047_000003	It is very thoughtful of you.	It is very thoughtful of you.	true	854.99	857.02	19.807392
101_126860_000047_000004	Now we need not be afraid that we will lose our way upon the sea....	Now we need not be afraid that we will lose our way upon the sea....	true	857.3	862.69	16
101_126860_000047_000005	Pull up the anchor and set the sail!"	Pull up the anchor and set the sail!"	true	863.21	865.96	25.896826
101_126860_000048_000000	When the ship moved out upon the water, those who stayed behind, Chee-Chee, Polynesia and the crocodile, grew terribly sad.	When the ship moved out upon the water, those who stayed behind, Chee Chee, Polynesia and the crocodile, grew terribly sad.	true	867.17	877.06	21.3947
101_126860_000048_000001	For never in their lives had they known any one they liked so well as Doctor John Dolittle of Puddleby-on-the-Marsh.	For never in their lives had they known any one they liked so well as Doctor john Dolittle of Puddleby on the Marsh.	false	877.58	886.51	16
101_126860_000049_000000	And after they had called Good-by to him again and again and again, they still stood there upon the rocks, crying bitterly and waving till the ship was out of sight.	And after they had called Good by to him again and again and again, they still stood there upon the rocks, crying bitterly and waving till the ship was out of sight.	false	887.24	903.96	21.69886
