3493_17615_000000_000000	CHAPTER XXV	CHAPTER twenty five	false	0.63	13.48	21.031094
3493_17615_000014_000001	Then the thought occurred to her that it might be drugged, and she swallowed no more.	Then the thought occurred to her that it might be drugged, and she swallowed no more.	true	187.07	190.81	15
3493_17615_000014_000002	But she tried to look a bit brighter.	But she tried to look a bit brighter.	true	191.09	192.88	23.679316
3493_17615_000014_000003	If she must pass this strange evening in the company of these rough men, it would not help matters for her to give way to despair.	If she must pass this strange evening in the company of these rough men, it would not help matters for her to give way to despair.	true	192.89	199.66	15
3493_17615_000014_000004	So after toying with the teaspoon a moment, she put the cup down and began to play soft airs on the old piano again while the men ate and took a stealthy taste now and then from a black bottle.	So after toying with the teaspoon a moment, she put the cup down and began to play soft airs on the old piano again while the men ate and took a stealthy taste now and then from a black bottle.	true	199.94	210.34	16
3493_17615_000014_000005	She watched them furtively as she played, marvelling at their softened expressions, remembering the old line:	She watched them furtively as she played, marvelling at their softened expressions, remembering the old line:	true	210.53	216.79	19
3493_17615_000015_000000	"Music hath charms to soothe the savage breast," and wondering if perhaps there were not really something in it.	"Music hath charms to soothe the savage breast," and wondering if perhaps there were not really something in it.	true	217.07	223.3	18
3493_17615_000015_000001	If she had not been in such a terrifying situation she would really have enjoyed the character study that this view of those two faces afforded her, as she sat in the shadow playing softly while they ate with the flaring candle between them.	If she had not been in such a terrifying situation she would really have enjoyed the character study that this view of those two faces afforded her, as she sat in the shadow playing softly while they ate with the flaring candle between them.	true	223.46	236.38	16
3493_17615_000016_000000	"I like music with my meals!" suddenly chanted out the boy in an interval.	"I like music with my meals!" suddenly chanted out the boy in an interval.	true	236.66	240.85	19
3493_17615_000016_000001	But the man growled in a low tone:	But the man growled in a low tone:	true	241.01	242.895	15
3493_17615_000017_000000	"Shut up!	"Shut up!	true	242.895	243.765	27.757595
3493_17615_000017_000001	Ain't you got no manners?"	Ain't you got no manners?"	true	243.765	245.2	16
3493_17615_000018_000000	Shirley prolonged that meal as much as music could do it, for she had no relish for a more intimate tete-a-tete with either of her companions.	Shirley prolonged that meal as much as music could do it, for she had no relish for a more intimate tete a tete with either of her companions.	false	245.81	253.3	15
3493_17615_000018_000001	When she saw them grow restless she began to sing again, light little airs this time with catchy words; or old tender melodies of home and mother and childhood.	When she saw them grow restless she began to sing again, light little airs this time with catchy words; or old tender melodies of home and mother and childhood.	true	253.49	263.265	18
3493_17615_000018_000002	They were songs she had sung that last night in the dear old barn when Sidney Graham and Elizabeth were with them, and unconsciously her voice took on the wail of her heart for all that dear past so far away from her now.	They were songs she had sung that last night in the dear old barn when Sidney Graham and Elizabeth were with them, and unconsciously her voice took on the wail of her heart for all that dear past so far away from her now.	true	263.265	275.59	17
3493_17615_000019_000000	Suddenly, as the last tender note of a song died away Joe stumbled breathlessly into the room.	Suddenly, as the last tender note of a song died away Joe stumbled breathlessly into the room.	false	276.35	282.16	18
3493_17615_000019_000001	The boy Hennie slithered out of the room like a serpent at his first word.	The boy Hennie slithered out of the room like a serpent at his first word.	true	282.23	285.91	19.028028
3493_17615_000020_000000	"Beat it!" he cried in a hoarse whisper.	"Beat it!" he cried in a hoarse whisper.	true	286.13	288.31	22.198921
3493_17615_000020_000001	"Get a move on!	"Get a move on!	true	288.38	289.425	17.398794
3493_17615_000020_000002	All hell's out after us!	All hell's out after us!	true	289.425	291.1	13
3493_17615_000020_000003	I bet they heard her singin'!	I bet they heard her singin'!	true	291.11	292.6	20.608093
3493_17615_000020_000004	Take her an' beat it! I'll douse the fire an' out the candle."	Take her an' beat it! I'll douse the fire an' out the candle."	false	292.64	296.2	24.600462
3493_17615_000021_000000	He seized a full bucket of water and dashed it over the dying fire. Shirley felt the other man grasp her arm in a fierce grip.	He seized a full bucket of water and dashed it over the dying fire. Shirley felt the other man grasp her arm in a fierce grip.	true	296.54	304.15	19.934238
3493_17615_000021_000001	Then Joe snuffed out the candle with his broad thumb and finger and all was pitch dark.	Then Joe snuffed out the candle with his broad thumb and finger and all was pitch dark.	true	304.22	308.92	18
3493_17615_000021_000002	She felt herself dragged across the floor regardless of furniture in the way, stumbling, choking with fear, her one thought that whatever happened she must not let her slippers get knocked off; holding her feet in a tense strain with every muscle extended to keep the shoes fastened on like a vise.	She felt herself dragged across the floor regardless of furniture in the way, stumbling, choking with fear, her one thought that whatever happened she must not let her slippers get knocked off; holding her feet in a tense strain with every muscle extended to keep the shoes fastened on like a vise.	true	308.96	325.06	17
3493_17615_000021_000003	She was haunted with a wild thought of how she might have slipped under the piano and eluded her captor if only the light had gone out one second sooner before he reached her side.	She was haunted with a wild thought of how she might have slipped under the piano and eluded her captor if only the light had gone out one second sooner before he reached her side.	true	325.34	334.39	16
3493_17615_000021_000004	But it was too late to think of that now, and she was being dragged along breathlessly, out the front door, perhaps, and down a walk; no, it was amongst trees, for she almost ran into one.	But it was too late to think of that now, and she was being dragged along breathlessly, out the front door, perhaps, and down a walk; no, it was amongst trees, for she almost ran into one.	true	334.55	344.77	18
3493_17615_000021_000005	The man swore at her, grasped her arm till he hurt her and she cried out.	The man swore at her, grasped her arm till he hurt her and she cried out.	true	344.99	349.45	21.633121
3493_17615_000022_000000	"You shut up or I'll shoot you!" he said with an oath.	"You shut up or I'll shoot you!" he said with an oath.	true	349.88	352.78	20.00097
3493_17615_000022_000001	He had lost all his suavity and there was desperation in his voice.	He had lost all his suavity and there was desperation in his voice.	true	352.79	356.62	18.827065
3493_17615_000022_000002	He kept turning his head to look back and urging her on.	He kept turning his head to look back and urging her on.	true	356.66	359.68	19
3493_17615_000023_000000	She tripped on a root and stumbled to her knees, bruising them painfully, but her only thought was one of joy that her shoes had not come off.	She tripped on a root and stumbled to her knees, bruising them painfully, but her only thought was one of joy that her shoes had not come off.	true	359.9	367.6	17
3493_17615_000024_000000	The man swore a fearful oath under his breath, then snatched her up and began to run with her in his arms.	The man swore a fearful oath under his breath, then snatched her up and began to run with her in his arms.	true	368.09	374.02	19
3493_17615_000024_000001	It was then she heard Graham's voice calling:	It was then she heard Graham's voice calling:	true	374.03	376.6	21.241686
3493_17615_000025_000000	"Shirley!	"Shirley!	true	376.7	377.535	22.868729
3493_17615_000025_000001	Where are you?	Where are you?	true	377.535	378.43	19.099499
3493_17615_000025_000002	I'm coming!"	I'm coming!"	true	378.47	379.45	20.927593
3493_17615_000026_000000	She thought she was swooning or dreaming and that it was not really he, for how could he possibly be here?	She thought she was swooning or dreaming and that it was not really he, for how could he possibly be here?	true	379.82	385.87	19
3493_17615_000026_000001	But she cried out with a voice as clear as a bell: "I'm here, Sidney, come quick!"	But she cried out with a voice as clear as a bell: "I'm here, Sidney, come quick!"	false	386.03	390.94	20.93132
3493_17615_000026_000002	In his efforts to hush her voice, the man stumbled and fell with her in his arms.	In his efforts to hush her voice, the man stumbled and fell with her in his arms.	true	391.22	395.34	15
3493_17615_000026_000003	There came other voices and forms through the night.	There came other voices and forms through the night.	false	395.34	398.08	18.2371
3493_17615_000026_000004	She was gathered up in strong, kind arms and held.	She was gathered up in strong, kind arms and held.	true	398.15	401.56	19
3493_17615_000026_000005	The last thought she had before she sank into unconsciousness was that God had not forgotten.	The last thought she had before she sank into unconsciousness was that God had not forgotten.	false	401.72	407.32	18
3493_17615_000026_000006	He had been remembering all the time and sent His help before it was too late; just as she had known all along He must do, because He had promised to care for His own, and she was one of His little ones.	He had been remembering all the time and sent His help before it was too late; just as she had known all along He must do, because He had promised to care for His own, and she was one of His little ones.	true	407.81	419.32	18
3493_17615_000027_000000	When she came to herself again she was lying in Sidney Graham's arms with her head against his shoulder feeling oh, so comfortable and tired.	When she came to herself again she was lying in Sidney Graham's arms with her head against his shoulder feeling oh, so comfortable and tired.	true	420.08	428.4	17
3493_17615_000027_000001	There were two automobiles with powerful headlights standing between the trees, and a lot of policemen in the shadowy background. Her captor stood sullen against a tree with his hands and feet shackled.	There were two automobiles with powerful headlights standing between the trees, and a lot of policemen in the shadowy background. Her captor stood sullen against a tree with his hands and feet shackled.	false	428.4	440.53	22
3493_17615_000027_000002	Joe stood between two policemen with a rope bound about his body spirally, and the boy Hennie, also bound, beside his fallen bicycle, turned his ferret eyes from side to side as if he hoped even yet to escape.	Joe stood between two policemen with a rope bound about his body spirally, and the boy Hennie, also bound, beside his fallen bicycle, turned his ferret eyes from side to side as if he hoped even yet to escape.	true	440.72	453.88	20
3493_17615_000027_000003	Two other men with hawk-like faces that she had not seen before were there also, manacled, and with eyes of smouldering fires.	Two other men with hawk like faces that she had not seen before were there also, manacled, and with eyes of smouldering fires.	false	454.07	462.01	21
3493_17615_000027_000004	Climbing excitedly out of one of the big cars came Mr. Barnard, his usually immaculate pink face smutty and weary; his sparse white hair rumpled giddily, and a worried pucker on his kind, prim face.	Climbing excitedly out of one of the big cars came mr Barnard, his usually immaculate pink face smutty and weary; his sparse white hair rumpled giddily, and a worried pucker on his kind, prim face.	true	462.41	475.9	19
3493_17615_000028_000000	"Oh, my dear Miss Hollister!	"Oh, my dear Miss Hollister!	true	476.51	478.62	20.473999
3493_17615_000028_000001	How unfortunate!" he exclaimed.	How unfortunate!" he exclaimed.	true	478.62	480.885	19.540445
3493_17615_000028_000002	"I do hope you haven't suffered too much inconvenience!"	"I do hope you haven't suffered too much inconvenience!"	true	480.885	484.06	18
3493_17615_000029_000000	Shirley smiled up at him from her shoulder of refuge as from a dream. It was all so amusing and impossible after what she had been through. It couldn't be real.	Shirley smiled up at him from her shoulder of refuge as from a dream. It was all so amusing and impossible after what she had been through. It couldn't be real.	true	484.46	493.84	19
3493_17615_000030_000000	"I assure you I am very much distressed on your account," went on Mr. Barnard, politely and hurriedly, "and I hate to mention it at such a time, but could you tell me whether the notes are safe?	"I assure you I am very much distressed on your account," went on mr Barnard, politely and hurriedly, "and I hate to mention it at such a time, but could you tell me whether the notes are safe?	true	494.33	505.62	18
3493_17615_000030_000001	Did those horrid men get anything away from you?"	Did those horrid men get anything away from you?"	true	505.62	508.6	15
3493_17615_000031_000000	A sudden flicker of triumph passed over the faces of the fettered man and the boy, like a ripple over still water and died away into unintelligence.	A sudden flicker of triumph passed over the faces of the fettered man and the boy, like a ripple over still water and died away into unintelligence.	true	509.51	518.29	18
3493_17615_000032_000000	But Shirley's voice rippled forth in a glad, clear laugh, as she answered joyously:	But Shirley's voice rippled forth in a glad, clear laugh, as she answered joyously:	true	518.45	523.42	18
3493_17615_000033_000000	"Yes, Mr. Barnard, they got my note-book, but not the notes!	"Yes, mr Barnard, they got my note book, but not the notes!	true	523.52	527.38	23.417578
3493_17615_000033_000001	They thought the Tilman-Brooks notes were what they were after, but the real notes are in my shoes.	They thought the Tilman Brooks notes were what they were after, but the real notes are in my shoes.	true	527.42	532.56	18
3493_17615_000033_000002	Won't you please get them out, for I'm afraid I can't hold them on any longer, my feet ache so!"	Won't you please get them out, for I'm afraid I can't hold them on any longer, my feet ache so!"	true	532.56	537.97	20
3493_17615_000034_000000	It is a pity that Shirley was not in a position to see the look of astonishment, followed by a twinkle of actual appreciation that came over the face of the shackled man beside the tree as he listened.	It is a pity that Shirley was not in a position to see the look of astonishment, followed by a twinkle of actual appreciation that came over the face of the shackled man beside the tree as he listened.	true	538.52	549.34	18
3493_17615_000034_000001	One could almost fancy he was saying to himself: "The nervy little nut! She put one over on me after all!"	One could almost fancy he was saying to himself: "The nervy little nut! She put one over on me after all!"	false	549.8	556.57	20.75673
3493_17615_000035_000000	It was also a pity that Shirley could not have got the full view of the altogether precise and conventional Mr. Barnard kneeling before her on the ground, removing carefully, with deep embarrassment and concern, first one, then the other, of her little black pumps, extracting the precious notes, counting over the pages and putting them ecstatically into his pocket.	It was also a pity that Shirley could not have got the full view of the altogether precise and conventional mr Barnard kneeling before her on the ground, removing carefully, with deep embarrassment and concern, first one, then the other, of her little black pumps, extracting the precious notes, counting over the pages and putting them ecstatically into his pocket.	true	556.97	577.39	18
3493_17615_000035_000001	No one of that group but Shirley could fully appreciate the ludicrous picture he made.	No one of that group but Shirley could fully appreciate the ludicrous picture he made.	true	577.61	582.07	21
3493_17615_000036_000000	"You are entirely sure that no one but yourself has seen these notes?" he asked anxiously as if he hardly dared to believe the blessed truth.	"You are entirely sure that no one but yourself has seen these notes?" he asked anxiously as if he hardly dared to believe the blessed truth.	true	582.8	590.475	18
3493_17615_000037_000000	"Entirely sure, Mr. Barnard!" said Shirley happily, "and now if you wouldn't mind putting on my shoes again I can relieve Mr. Graham of the necessity of carrying me any further."	"Entirely sure, mr Barnard!" said Shirley happily, "and now if you wouldn't mind putting on my shoes again I can relieve mr Graham of the necessity of carrying me any further."	true	590.475	601.27	17
3493_17615_000038_000000	"Oh, surely, surely!" said Mr. Barnard, quite fussed and getting down laboriously again, his white forelock all tossed, and his forehead perplexed over the unusual task.	"Oh, surely, surely!" said mr Barnard, quite fussed and getting down laboriously again, his white forelock all tossed, and his forehead perplexed over the unusual task.	true	601.64	612.52	17
3493_17615_000038_000001	How did women get into such a little trinket of a shoe, anyway?	How did women get into such a little trinket of a shoe, anyway?	true	612.56	615.97	18
3493_17615_000039_000000	"I assure you, Miss Hollister, our firm appreciates what you have done! We shall not forget it.	"I assure you, Miss Hollister, our firm appreciates what you have done! We shall not forget it.	true	616.49	622.21	18.684963
3493_17615_000039_000001	You will see, we shall not forget it!" he puffed as he rose with beads of perspiration on his brow.	You will see, we shall not forget it!" he puffed as he rose with beads of perspiration on his brow.	true	622.28	628.27	21
3493_17615_000039_000002	"You have done a great thing for Barnard and Clegg to-day!"	"You have done a great thing for Barnard and Clegg to day!"	true	628.4	631.66	17
3493_17615_000040_000000	"She's done more than that!" said a burly policeman significantly glancing around the group of sullen prisoners, as Graham put her upon her feet beside him.	"She's done more than that!" said a burly policeman significantly glancing around the group of sullen prisoners, as Graham put her upon her feet beside him.	true	632.3	640.36	19
3493_17615_000040_000001	"She's rounded up the whole gang for us, and that's more than anybody else has been able to do yet!	"She's rounded up the whole gang for us, and that's more than anybody else has been able to do yet!	true	640.4	645.135	20
3493_17615_000040_000002	She oughtta get a medal of some kind fer that!"	She oughtta get a medal of some kind fer that!"	false	645.135	647.47	23.228249
3493_17615_000041_000000	Then, with a dare-devil lift of his head and a gleam of something like fun in his sullen eyes, the manacled man by the tree spoke out, looking straight at Shirley, real admiration in his voice:	Then, with a dare devil lift of his head and a gleam of something like fun in his sullen eyes, the manacled man by the tree spoke out, looking straight at Shirley, real admiration in his voice:	false	648.38	659.71	17
3493_17615_000042_000000	"I say, pard!	"I say, pard!	true	660.53	661.77	26.289404
3493_17615_000042_000001	I guess you're the winner!	I guess you're the winner!	true	661.77	663.34	20.729002
3493_17615_000042_000002	I'll hand you what's comin' to you if I do lose.	I'll hand you what's comin' to you if I do lose.	true	663.47	666.375	17
3493_17615_000042_000003	You certainly had your nerve!"	You certainly had your nerve!"	true	666.375	668.14	21.623274
3493_17615_000043_000000	Shirley looked at him with a kind of compassion in her eyes.	Shirley looked at him with a kind of compassion in her eyes.	true	668.6	671.86	15
3493_17615_000044_000000	"I'm sorry you have to be--there," she finished.	"I'm sorry you have to be-there," she finished.	true	672.05	675.4	17.609503
3493_17615_000044_000001	"You were--as fine as you could be to me under the circumstances, I suppose!	"You were-as fine as you could be to me under the circumstances, I suppose!	true	675.44	680.73	20.907152
3493_17615_000044_000002	I thank you for that."	I thank you for that."	true	680.73	682.12	19.04382
3493_17615_000045_000000	The man met her gaze for an instant, a flippant reply upon his lips, but checked it and dropping his eyes, was silent.	The man met her gaze for an instant, a flippant reply upon his lips, but checked it and dropping his eyes, was silent.	true	682.94	690.22	22.43363
3493_17615_000045_000001	The whole little company under the trees were hushed into silence before the miracle of a girl's pure spirit, leaving its impress on a blackened soul.	The whole little company under the trees were hushed into silence before the miracle of a girl's pure spirit, leaving its impress on a blackened soul.	true	690.83	700.12	17
3493_17615_000046_000000	Then, quietly, Graham led her away to his car with Barnard and the detectives following.	Then, quietly, Graham led her away to his car with Barnard and the detectives following.	true	700.49	705.76	20
3493_17615_000046_000001	The prisoners were loaded into the other cars, and hurried on the way to judgment.	The prisoners were loaded into the other cars, and hurried on the way to judgment.	true	705.92	710.31	19
3493_17615_000047_000000	CHAPTER XXVI	CHAPTER twenty six	false	710.31	710.4	-20
3493_17615_000048_000000	The ride back to the city was like a dream to Shirley afterward.	The ride back to the city was like a dream to Shirley afterward.	false	710.4	710.85	-20
3493_17615_000048_000001	To see the staid Mr. Barnard so excited, babbling away about her bravery and exulting like a child over the recovery of the precious notes, was wonder enough.	To see the staid mr Barnard so excited, babbling away about her bravery and exulting like a child over the recovery of the precious notes, was wonder enough.	false	710.85	711.96	22.69254
3493_17615_000048_000002	But to feel the quiet protection and tender interest of Sidney Graham filled her with ecstasy.	But to feel the quiet protection and tender interest of Sidney Graham filled her with ecstasy.	false	711.96	712.5	17
3493_17615_000048_000003	Of course it was only kindly interest and friendly anxiety, and by to-morrow she would have put it into order with all his other kindlinesses, but to-night, weary and excited as she was, with the sense of horror over her recent experience still upon her, it was sweet to feel his attention, and to let his voice thrill through her tired heart, without stopping to analyze it and be sure she was not too glad over it.	Of course it was only kindly interest and friendly anxiety, and by to morrow she would have put it into order with all his other kindlinesses, but to night, weary and excited as she was, with the sense of horror over her recent experience still upon her, it was sweet to feel his attention, and to let his voice thrill through her tired heart, without stopping to analyze it and be sure she was not too glad over it.	false	712.5	715.11	14.943119
3493_17615_000048_000004	What if he would be merely a friend to-morrow again!	What if he would be merely a friend to morrow again!	false	715.11	715.47	-20
3493_17615_000048_000005	To-night he was her rescuer, and she would rest back upon that and be happy.	To night he was her rescuer, and she would rest back upon that and be happy.	false	715.47	716.01	1
