7297_92812_000010_000001	"Caesar had his Brutus--the cotton has its bollworm, the chorus girl has her Pittsburger, the summer boarder has his poison ivy, the hero has his Carnegie medal, art has its Morgan, the rose has its--"	"Caesar had his Brutus-the cotton has its bollworm, the chorus girl has her Pittsburger, the summer boarder has his poison ivy, the hero has his Carnegie medal, art has its Morgan, the rose has its-"
7297_92812_000011_000000	"Speak," I interrupted, much perturbed.	"Speak," I interrupted, much perturbed.
7297_92812_000011_000001	"You do not think that Milly will begin to lace?"	"You do not think that Milly will begin to lace?"
7297_92812_000012_000000	"One day," concluded Kraft, solemnly, "there will come to Cypher's for a plate of beans a millionaire lumberman from Wisconsin, and he will marry Milly."	"One day," concluded Kraft, solemnly, "there will come to Cypher's for a plate of beans a millionaire lumberman from Wisconsin, and he will marry Milly."
7297_92812_000013_000000	"Never!" exclaimed Judkins and I, in horror.	"Never!" exclaimed Judkins and I, in horror.
7297_92812_000014_000000	"A lumberman," repeated Kraft, hoarsely.	"A lumberman," repeated Kraft, hoarsely.
7297_92812_000015_000000	"And a millionaire lumberman!" I sighed, despairingly.	"And a millionaire lumberman!" I sighed, despairingly.
7297_92812_000016_000000	"From Wisconsin!" groaned Judkins.	"From Wisconsin!" groaned Judkins.
7297_92812_000017_000000	We agreed that the awful fate seemed to menace her.	We agreed that the awful fate seemed to menace her.
7297_92812_000017_000001	Few things were less improbable.	Few things were less improbable.
7297_92812_000017_000002	Milly, like some vast virgin stretch of pine woods, was made to catch the lumberman's eye.	Milly, like some vast virgin stretch of pine woods, was made to catch the lumberman's eye.
7297_92812_000017_000005	Why, the alphabet itself connives.	Why, the alphabet itself connives.
7297_92812_000017_000006	The Sunday newspaper's headliner's work is cut for him.	The Sunday newspaper's headliner's work is cut for him.
7297_92812_000018_000000	"Winsome Waitress Wins Wealthy Wisconsin Woodsman."	"Winsome Waitress Wins Wealthy Wisconsin Woodsman."
7297_92812_000020_000002	We shuddered to think of Milly, with her voice modulated and her elbows covered, pouring tea in the marble teepee of a tree murderer.	We shuddered to think of Milly, with her voice modulated and her elbows covered, pouring tea in the marble teepee of a tree murderer.
7297_92812_000020_000003	No!	No!
7297_92812_000020_000004	In Cypher's she belonged--in the bacon smoke, the cabbage perfume, the grand, Wagnerian chorus of hurled ironstone china and rattling casters.	In Cypher's she belonged-in the bacon smoke, the cabbage perfume, the grand, Wagnerian chorus of hurled ironstone china and rattling casters.
7297_92812_000021_000001	But Alaska and not Wisconsin bore the burden of the visitation.	But Alaska and not Wisconsin bore the burden of the visitation.
7297_92812_000022_000001	We embraced him as a specimen, and in three minutes we had all but died for one another as friends.	We embraced him as a specimen, and in three minutes we had all but died for one another as friends.
7297_92812_000023_000001	He had just come off the "trail," he said, at one of the North River ferries.	He had just come off the "trail," he said, at one of the North River ferries.
7297_92812_000024_000000	"Bank drafts for two millions," was his summing up, "and a thousand a day piling up from my claims.	"Bank drafts for two millions," was his summing up, "and a thousand a day piling up from my claims.
7297_92812_000024_000001	And now I want some beef stew and canned peaches.	And now I want some beef stew and canned peaches.
7297_92812_000024_000004	You gentlemen order what you want."	You gentlemen order what you want."
7297_92812_000026_000000	At last the bollworm had attacked the cotton--the poison ivy was reaching out its tendrils to entwine the summer boarder--the millionaire lumberman, thinly disguised as the Alaskan miner, was about to engulf our Milly and upset Nature's adjustment.	At last the bollworm had attacked the cotton-the poison ivy was reaching out its tendrils to entwine the summer boarder-the millionaire lumberman, thinly disguised as the Alaskan miner, was about to engulf our Milly and upset Nature's adjustment.
7297_92812_000027_000000	Kraft was the first to act.	Kraft was the first to act.
7297_92812_000027_000001	He leaped up and pounded the Klondiker's back.	He leaped up and pounded the Klondiker's back.
7297_92812_000027_000002	"Come out and drink," he shouted.	"Come out and drink," he shouted.
7297_92812_000027_000003	"Drink first and eat afterward." Judkins seized one arm and I the other.	"Drink first and eat afterward." Judkins seized one arm and I the other.
7297_92812_000028_000000	There he rumbled a roughly good-humoured protest.	There he rumbled a roughly good humoured protest.
7297_92812_000028_000001	"That's the girl for my money," he declared.	"That's the girl for my money," he declared.
7297_92812_000028_000002	"She can eat out of my skillet the rest of her life.	"She can eat out of my skillet the rest of her life.
7297_92812_000028_000004	I'm going back there and ask her to marry me.	I'm going back there and ask her to marry me.
7297_92812_000029_000000	"You'll take another whiskey and milk now," Kraft persuaded, with Satan's smile.	"You'll take another whiskey and milk now," Kraft persuaded, with Satan's smile.
7297_92812_000029_000001	"I thought you up-country fellows were better sports."	"I thought you up country fellows were better sports."
7297_92812_000032_000001	With his own guns we drove him from the field.	With his own guns we drove him from the field.
7297_92812_000033_000000	"He will never find Cypher's again," said Kraft.	"He will never find Cypher's again," said Kraft.
7297_92812_000033_000001	"He will propose to the first white apron he sees in a dairy restaurant to-morrow.	"He will propose to the first white apron he sees in a dairy restaurant to morrow.
7297_92812_000033_000002	And Milly--I mean the Natural Adjustment--is saved!"	And Milly-I mean the Natural Adjustment-is saved!"
7297_92812_000034_000000	And back to Cypher's went we three, and, finding customers scarce, we joined hands and did an Indian dance with Milly in the centre.	And back to Cypher's went we three, and, finding customers scarce, we joined hands and did an Indian dance with Milly in the centre.
7297_92812_000035_000000	This, I say, happened three years ago.	This, I say, happened three years ago.
7297_92812_000035_000001	And about that time a little luck descended upon us three, and we were enabled to buy costlier and less wholesome food than Cypher's.	And about that time a little luck descended upon us three, and we were enabled to buy costlier and less wholesome food than Cypher's.
7297_92812_000035_000002	Our paths separated, and I saw Kraft no more and Judkins seldom.	Our paths separated, and I saw Kraft no more and Judkins seldom.
7297_92812_000036_000000	But, as I said, I saw a painting the other day that was sold for $5,000.	But, as I said, I saw a painting the other day that was sold for five thousand dollars.
7297_92812_000036_000001	The title was "Boadicea," and the figure seemed to fill all out-of-doors.	The title was "Boadicea," and the figure seemed to fill all out of doors.
7297_92812_000036_000002	But of all the picture's admirers who stood before it, I believe I was the only one who longed for Boadicea to stalk from her frame, bringing me corned-beef hash with poached egg.	But of all the picture's admirers who stood before it, I believe I was the only one who longed for Boadicea to stalk from her frame, bringing me corned beef hash with poached egg.
7297_92812_000037_000000	I hurried away to see Kraft.	I hurried away to see Kraft.
7297_92812_000037_000001	His satanic eyes were the same, his hair was worse tangled, but his clothes had been made by a tailor.	His satanic eyes were the same, his hair was worse tangled, but his clothes had been made by a tailor.
7297_92812_000038_000000	"I didn't know," I said to him.	"I didn't know," I said to him.
7297_92812_000039_000001	"Any evening at 7."	"Any evening at seven."
7297_92812_000040_000000	"Then," said I, "when you led us against the lumberman--the--Klondiker --it wasn't altogether on account of the Unerring Artistic Adjustment of Nature?"	"Then," said I, "when you led us against the lumberman-the-Klondiker --it wasn't altogether on account of the Unerring Artistic Adjustment of Nature?"
