7515_100431_000000_000000	So she married him.	So she married him.	false	0	0.39	-20
7515_100431_000004_000002	A schoolmaster can be referred to contemptuously as an usher; a doctor is regarded humorously as a licensed murderer; a solicitor is always retiring to gaol for making away with trust funds, and, in any case, is merely an attorney; while a civil servant sleeps from ten to four every day, and is only waked up at sixty in order to be given a pension.	A schoolmaster can be referred to contemptuously as an usher; a doctor is regarded humorously as a licensed murderer; a solicitor is always retiring to gaol for making away with trust funds, and, in any case, is merely an attorney; while a civil servant sleeps from ten to four every day, and is only waked up at sixty in order to be given a pension.	true	39.71	69.19	22.267225
7515_100431_000004_000003	But there is no humorous comment to be made upon the barrister--unless it is to call him "my learned friend." He has much more right than the actor to claim to be a member of the profession.	But there is no humorous comment to be made upon the barrister-unless it is to call him "my learned friend." He has much more right than the actor to claim to be a member of the profession.	true	70.07	85.09	21.804674
7515_100431_000004_000004	I don't know why.	I don't know why.	true	85.67	87.07	21.307367
7515_100431_000004_000005	Perhaps it is because he walks about the Temple in a top-hat.	Perhaps it is because he walks about the Temple in a top hat.	true	87.38	91.3	26.023254
7515_100431_000005_000000	So many of one's acquaintances at some time or other have "eaten dinners" that one hardly dares to say anything against the profession.	So many of one's acquaintances at some time or other have "eaten dinners" that one hardly dares to say anything against the profession.	true	92.27	102.28	22.62556
7515_100431_000005_000001	Besides, one never knows when one may not want to be defended.	Besides, one never knows when one may not want to be defended.	true	102.62	107.47	21.930773
7515_100431_000005_000002	However, I shall take the risk, and put the barrister in the dock.	However, I shall take the risk, and put the barrister in the dock.	true	107.75	112.75	24.363289
7515_100431_000005_000003	"Gentlemen of the jury, observe this well-dressed gentleman before you.	"Gentlemen of the jury, observe this well dressed gentleman before you.	true	113.03	118.69	20.145464
7515_100431_000005_000004	What shall we say about him?"	What shall we say about him?"	true	119.06	122.47	21.019339
7515_100431_000006_000000	Let us begin by asking ourselves what we expect from a profession.	Let us begin by asking ourselves what we expect from a profession.	true	123.59	130.425	23.469986
7515_100431_000006_000001	In the first place, certainly, we expect a living, but I think we want something more than that.	In the first place, certainly, we expect a living, but I think we want something more than that.	true	130.425	138.19	24.31098
7515_100431_000006_000002	If we were offered a thousand a year to walk from Charing Cross to Barnet every day, reasons of poverty might compel us to accept the offer, but we should hardly be proud of our new profession.	If we were offered a thousand a year to walk from Charing Cross to Barnet every day, reasons of poverty might compel us to accept the offer, but we should hardly be proud of our new profession.	true	138.98	154.81	23.878582
7515_100431_000006_000003	We should prefer to earn a thousand a year by doing some more useful work.	We should prefer to earn a thousand a year by doing some more useful work.	true	155.45	162.07	22.183409
7515_100431_000006_000004	Indeed, to a man of any fine feeling the profession of Barnet walking would only be tolerable if he could persuade himself that by his exertions he was helping to revive the neglected art of pedestrianism, or to make more popular the neglected beauties of Barnet; if he could hope that, after his three- hundredth journey, inquisitive people would begin to follow him, wondering what he was after, and so come suddenly upon the old Norman church at the cross-roads, or, if they missed this, at any rate upon a much better appetite for their dinner.	Indeed, to a man of any fine feeling the profession of Barnet walking would only be tolerable if he could persuade himself that by his exertions he was helping to revive the neglected art of pedestrianism, or to make more popular the neglected beauties of Barnet; if he could hope that, after his three hundredth journey, inquisitive people would begin to follow him, wondering what he was after, and so come suddenly upon the old Norman church at the cross roads, or, if they missed this, at any rate upon a much better appetite for their dinner.	true	162.32	206.02	23.189726
7515_100431_000006_000005	That is to say, he would have to persuade himself that he was walking, not only for himself, but also for the community.	That is to say, he would have to persuade himself that he was walking, not only for himself, but also for the community.	true	206.69	216.7	22.645023
7515_100431_000007_000000	It seems to me, then, that a profession is a noble or an ignoble one, according as it offers or denies to him who practises it the opportunity of working for some other end than his own advancement.	It seems to me, then, that a profession is a noble or an ignoble one, according as it offers or denies to him who practises it the opportunity of working for some other end than his own advancement.	true	218.03	234.94	21.48844
7515_100431_000007_000001	A doctor collects fees from his patients, but he is aiming at something more than pounds, shillings, and pence; he is out to put an end to suffering.	A doctor collects fees from his patients, but he is aiming at something more than pounds, shillings, and pence; he is out to put an end to suffering.	true	235.82	247.84	24.207306
7515_100431_000007_000002	A schoolmaster earns a living by teaching, but he does not feel that he is fighting only for himself; he is a crusader on behalf of education.	A schoolmaster earns a living by teaching, but he does not feel that he is fighting only for himself; he is a crusader on behalf of education.	true	248.48	261.19	22.141836
7515_100431_000007_000003	The artist, whatever his medium, is giving a message to the world, expressing the truth as he sees it; for his own profit, perhaps, but not for that alone.	The artist, whatever his medium, is giving a message to the world, expressing the truth as he sees it; for his own profit, perhaps, but not for that alone.	true	261.71	277.45	22.758503
7515_100431_000007_000004	All these and a thousand other ways of living have something of nobility in them.	All these and a thousand other ways of living have something of nobility in them.	true	278.39	285.31	19.672337
7515_100431_000007_000005	We enter them full of high resolves.	We enter them full of high resolves.	true	285.77	289.06	23.699556
7515_100431_000007_000006	We tell ourselves that we will follow the light as it has been revealed to us; that our ideals shall never be lowered; that we will refuse to sacrifice our principles to our interests. We fail, of course.	We tell ourselves that we will follow the light as it has been revealed to us; that our ideals shall never be lowered; that we will refuse to sacrifice our principles to our interests. We fail, of course.	true	289.4	307.24	23.952694
7515_100431_000007_000007	The painter finds that "Mother's Darling" brings in the stuff, and he turns out Mother's Darlings mechanically.	The painter finds that "Mother's Darling" brings in the stuff, and he turns out Mother's Darlings mechanically.	true	307.79	315.97	21.06756
7515_100431_000007_000008	The doctor neglects research and cultivates instead a bedside manner.	The doctor neglects research and cultivates instead a bedside manner.	true	316.64	323.05	24.725992
7515_100431_000007_000009	The schoolmaster drops all his theories of education and conforms hastily to those of his employers.	The schoolmaster drops all his theories of education and conforms hastily to those of his employers.	true	323.66	332.68	21.939926
7515_100431_000007_000010	We fail, but it is not because the profession is an ignoble one; we had our chances.	We fail, but it is not because the profession is an ignoble one; we had our chances.	true	333.17	341.62	22.596636
7515_100431_000007_000011	Indeed, the light is still there for those who look.	Indeed, the light is still there for those who look.	true	341.93	346.87	23.784851
7515_100431_000007_000012	It beckons to us.	It beckons to us.	true	347.18	349.21	24.717571
7515_100431_000008_000000	Now what of the Bar?	Now what of the Bar?	true	349.76	351.4	23.551456
7515_100431_000008_000001	Is the barrister after anything other than his own advancement?	Is the barrister after anything other than his own advancement?	true	352.04	357.25	23.496517
7515_100431_000008_000002	He follows what gleam?	He follows what gleam?	true	357.62	359.89	20.521692
7515_100431_000008_000003	What are his ideals? Never mind whether he fails more often or less often than others to attain them; I am not bothering about that.	What are his ideals? Never mind whether he fails more often or less often than others to attain them; I am not bothering about that.	true	359.93	371.29	22.91793
7515_100431_000008_000004	I only want to know what it is that he is after.	I only want to know what it is that he is after.	true	371.9	375.94	23.949455
7515_100431_000008_000005	In the quiet hours when we are alone with ourselves and there is nobody to tell us what fine fellows we are, we come sometimes upon a weak moment in which we wonder, not how much money we are earning, nor how famous we are becoming, but what good we are doing.	In the quiet hours when we are alone with ourselves and there is nobody to tell us what fine fellows we are, we come sometimes upon a weak moment in which we wonder, not how much money we are earning, nor how famous we are becoming, but what good we are doing.	false	376.79	398.89	22.035252
7515_100431_000008_000006	If a barrister ever has such a moment, what is his consolation?	If a barrister ever has such a moment, what is his consolation?	true	399.77	405.88	22.569128
7515_100431_000008_000007	It can only be that he is helping Justice to be administered.	It can only be that he is helping Justice to be administered.	true	406.52	411.13	22.953726
7515_100431_000008_000008	If he is to be proud of his profession, and in that lonely moment tolerant of himself, he must feel that he is taking a noble part in the vindication of legal right, the punishment of legal wrong.	If he is to be proud of his profession, and in that lonely moment tolerant of himself, he must feel that he is taking a noble part in the vindication of legal right, the punishment of legal wrong.	true	411.5	427.15	23.014196
7515_100431_000008_000009	But he must do more than this.	But he must do more than this.	true	427.67	430.24	20.982634
7515_100431_000008_000010	Just as the doctor, with increased knowledge and experience, becomes a better fighter against disease, advancing himself, no doubt, but advancing also medical science; just as the schoolmaster, having learnt new and better ways of teaching, can now give a better education to his boys, increasing thereby the sum of knowledge; so the barrister must be able to tell himself that the more expert he becomes as an advocate, the better will he be able to help in the administration of this Justice which is his ideal.	Just as the doctor, with increased knowledge and experience, becomes a better fighter against disease, advancing himself, no doubt, but advancing also medical science; just as the schoolmaster, having learnt new and better ways of teaching, can now give a better education to his boys, increasing thereby the sum of knowledge; so the barrister must be able to tell himself that the more expert he becomes as an advocate, the better will he be able to help in the administration of this Justice which is his ideal.	true	430.79	476.92	23.098606
7515_100431_000009_000000	Can he tell himself this?	Can he tell himself this?	true	477.86	479.89	20.571384
7515_100431_000009_000001	I do not see how he can.	I do not see how he can.	true	480.71	483.01	23.761559
7515_100431_000009_000002	His increased expertness will be of increased service to himself, of increased service to his clients, but no ideal will be the better served by reason of it.	His increased expertness will be of increased service to himself, of increased service to his clients, but no ideal will be the better served by reason of it.	true	483.65	497.26	22.735912
7515_100431_000009_000003	Let us take a case--Smith v.	Let us take a case-Smith v.	false	497.84	500.55	23.949265
7515_100431_000009_000004	Jones.	Jones.	true	500.55	501.31	18.682684
7515_100431_000009_000005	Counsel is briefed for Smith.	Counsel is briefed for Smith.	true	501.83	504.19	21.68493
7515_100431_000009_000006	After examining the case he tells himself in effect this: "As far as I can see, the Law is all on the other side.	After examining the case he tells himself in effect this: "As far as I can see, the Law is all on the other side.	true	504.83	514.87	21.4
7515_100431_000009_000007	Luckily, however, sentiment is on our side.	Luckily, however, sentiment is on our side.	true	514.94	518.41	20.125706
7515_100431_000009_000008	Given an impressionable jury, there's just a chance that we might pull it off.	Given an impressionable jury, there's just a chance that we might pull it off.	true	518.72	525.66	23.752796
7515_100431_000009_000009	It's worth trying." He tries, and if he is sufficiently expert he pulls it off.	It's worth trying." He tries, and if he is sufficiently expert he pulls it off.	true	525.66	534.04	21.581211
7515_100431_000009_000010	A triumph for himself, but what has happened to the ideal?	A triumph for himself, but what has happened to the ideal?	true	534.26	540.28	23.006735
7515_100431_000009_000011	Did he even think, "Of course I'm bound to do the best for my client, but he's in the wrong, and I hope we lose?" I imagine not.	Did he even think, "Of course I'm bound to do the best for my client, but he's in the wrong, and I hope we lose?" I imagine not.	true	540.83	550.72	22.376152
7515_100431_000009_000012	The whole teaching of the Bar is that he must not bother about justice, but only about his own victory. What ultimately, then, is he after?	The whole teaching of the Bar is that he must not bother about justice, but only about his own victory. What ultimately, then, is he after?	true	551.45	564.7	24.30699
7515_100431_000009_000013	What does the Bar offer its devotees--beyond material success?	What does the Bar offer its devotees-beyond material success?	true	565.07	571.3	23.237446
7515_100431_000010_000000	I asked just now what were a barrister's ideals.	I asked just now what were a barrister's ideals.	true	571.85	576.64	24.763279
7515_100431_000010_000001	Suppose we ask instead, What is the ideal barrister?	Suppose we ask instead, What is the ideal barrister?	true	577.55	582.73	23.031479
7515_100431_000010_000002	If one spoke loosely of an ideal doctor, one would not necessarily mean a titled gentleman in Harley Street.	If one spoke loosely of an ideal doctor, one would not necessarily mean a titled gentleman in Harley Street.	true	583.67	592.36	21.59265
7515_100431_000010_000003	An ideal schoolmaster is not synonymous with the Headmaster of Eton or the owner of the most profitable preparatory school.	An ideal schoolmaster is not synonymous with the Headmaster of Eton or the owner of the most profitable preparatory school.	true	593.24	603.4	22.474863
7515_100431_000010_000004	But can there be an ideal barrister other than a successful barrister?	But can there be an ideal barrister other than a successful barrister?	true	603.92	610.15	23.324135
7515_100431_000010_000005	The eager young writer, just beginning a literary career, might fix his eyes upon Francis Thompson rather than upon Sir Hall Caine; the eager young clergyman might dream dreams over the Life of Father Damien more often than over the Life of the Archbishop of Canterbury; but to what star can the eager young barrister hitch his wagon, save to the star of material success?	The eager young writer, just beginning a literary career, might fix his eyes upon Francis Thompson rather than upon Sir Hall Caine; the eager young clergyman might dream dreams over the Life of Father Damien more often than over the Life of the Archbishop of Canterbury; but to what star can the eager young barrister hitch his wagon, save to the star of material success?	true	611.12	642.64	21.826622
7515_100431_000010_000006	If he does not see himself as Sir Edward Carson, it is only because he thinks that perhaps after all Sir John Simon's manner is the more effective.	If he does not see himself as Sir Edward Carson, it is only because he thinks that perhaps after all Sir john Simon's manner is the more effective.	true	643.46	656.53	22.286564
7515_100431_000011_000000	There may be other answers to the questions I have asked than the answers I have given, but it is no answer to ask me how the law can be administered without barristers.	There may be other answers to the questions I have asked than the answers I have given, but it is no answer to ask me how the law can be administered without barristers.	true	657.5	671.14	23.760761
7515_100431_000011_000001	I do not know; nor do I know how the roads can be swept without getting somebody to sweep them.	I do not know; nor do I know how the roads can be swept without getting somebody to sweep them.	true	671.72	679.69	22.383718
7515_100431_000011_000002	But that would not disqualify me from saying that road- sweeping was an unattractive profession.	But that would not disqualify me from saying that road sweeping was an unattractive profession.	true	680.39	688.81	23.274843
7515_100431_000011_000003	So also I am entitled to my opinion about the Bar, which is this.	So also I am entitled to my opinion about the Bar, which is this.	true	689.81	696.34	21.43368
7515_100431_000011_000004	That because it offers material victories only and never spiritual ones, that because there can be no standard by which its disciples are judged save the earthly standard, that because there is no place within its ranks for the altruist or the idealist--for these reasons the Bar is not one of the noble professions.	That because it offers material victories only and never spiritual ones, that because there can be no standard by which its disciples are judged save the earthly standard, that because there is no place within its ranks for the altruist or the idealist-for these reasons the Bar is not one of the noble professions.	false	697.25	737.73	21.656
