1054_143005_000000_000000	And it came to pass that once he went out and did not come back.	And it came to pass that once he went out and did not come back.	false	0	9.09	19.642073
1054_143005_000014_000004	"An excellent proof," he would add, "of the truth of the doctrine of direct verbal inspiration."	"An excellent proof," he would add, "of the truth of the doctrine of direct verbal inspiration."	true	210.74	216.22	22.708334
1054_143005_000015_000000	Adrian Borlsover was exceedingly clever with his hands.	Adrian Borlsover was exceedingly clever with his hands.	true	216.92	220.21	20.224655
1054_143005_000015_000001	His penmanship was exquisite.	His penmanship was exquisite.	true	220.7	222.85	21.405764
1054_143005_000015_000002	He illustrated all his scientific papers, made his own woodcuts, and carved the reredos that is at present the chief feature of interest in the church at Borlsover Conyers.	He illustrated all his scientific papers, made his own woodcuts, and carved the reredos that is at present the chief feature of interest in the church at Borlsover Conyers.	true	223.1	234.31	21.762157
1054_143005_000015_000003	He had an exceedingly clever knack in cutting silhouettes for young ladies and paper pigs and cows for little children, and made more than one complicated wind instrument of his own devising.	He had an exceedingly clever knack in cutting silhouettes for young ladies and paper pigs and cows for little children, and made more than one complicated wind instrument of his own devising.	true	235.16	246.58	19
1054_143005_000016_000000	When he was fifty years old Adrian Borlsover lost his sight.	When he was fifty years old Adrian Borlsover lost his sight.	false	247.28	251.05	22.103342
1054_143005_000016_000001	In a wonderfully short time he had adapted himself to the new conditions of life.	In a wonderfully short time he had adapted himself to the new conditions of life.	true	251.33	256.09	23.129837
1054_143005_000016_000002	He quickly learned to read Braille.	He quickly learned to read Braille.	true	256.37	258.49	20.578518
1054_143005_000016_000003	So marvelous indeed was his sense of touch that he was still able to maintain his interest in botany.	So marvelous indeed was his sense of touch that he was still able to maintain his interest in botany.	true	258.95	265.47	19.335981
1054_143005_000016_000004	The mere passing of his long supple fingers over a flower was sufficient means for its identification, though occasionally he would use his lips.	The mere passing of his long supple fingers over a flower was sufficient means for its identification, though occasionally he would use his lips.	true	265.47	274.36	22.481276
1054_143005_000016_000005	I have found several letters of his among my father's correspondence.	I have found several letters of his among my father's correspondence.	true	274.82	278.65	21.037931
1054_143005_000016_000006	In no case was there anything to show that he was afflicted with blindness and this in spite of the fact that he exercised undue economy in the spacing of lines.	In no case was there anything to show that he was afflicted with blindness and this in spite of the fact that he exercised undue economy in the spacing of lines.	true	278.93	288.94	21
1054_143005_000016_000007	Towards the close of his life the old man was credited with powers of touch that seemed almost uncanny: it has been said that he could tell at once the color of a ribbon placed between his fingers.	Towards the close of his life the old man was credited with powers of touch that seemed almost uncanny: it has been said that he could tell at once the color of a ribbon placed between his fingers.	true	289.46	302.2	21.175367
1054_143005_000016_000008	My father would neither confirm nor deny the story.	My father would neither confirm nor deny the story.	true	302.75	305.67	21
1054_143005_000017_000000	I	I	false	305.67	309.75	14.620201
1054_143005_000018_000000	Adrian Borlsover was a bachelor.	Adrian Borlsover was a bachelor.	true	309.75	311.89	19.16774
1054_143005_000018_000001	His elder brother George had married late in life, leaving one son, Eustace, who lived in the gloomy Georgian mansion at Borlsover Conyers, where he could work undisturbed in collecting material for his great book on heredity.	His elder brother George had married late in life, leaving one son, Eustace, who lived in the gloomy Georgian mansion at Borlsover Conyers, where he could work undisturbed in collecting material for his great book on heredity.	true	311.96	325.33	22.1717
1054_143005_000019_000000	Like his uncle, he was a remarkable man.	Like his uncle, he was a remarkable man.	true	326.21	329.05	20.869865
1054_143005_000019_000001	The Borlsovers had always been born naturalists, but Eustace possessed in a special degree the power of systematizing his knowledge.	The Borlsovers had always been born naturalists, but Eustace possessed in a special degree the power of systematizing his knowledge.	true	329.21	336.94	20.647131
1054_143005_000019_000002	He had received his university education in Germany, and then, after post-graduate work in Vienna and Naples, had traveled for four years in South America and the East, getting together a huge store of material for a new study into the processes of variation.	He had received his university education in Germany, and then, after post-graduate work in Vienna and Naples, had traveled for four years in South America and the East, getting together a huge store of material for a new study into the processes of variation.	false	337.52	354.25	20.585144
1054_143005_000020_000000	He lived alone at Borlsover Conyers with Saunders his secretary, a man who bore a somewhat dubious reputation in the district, but whose powers as a mathematician, combined with his business abilities, were invaluable to Eustace.	He lived alone at Borlsover Conyers with Saunders his secretary, a man who bore a somewhat dubious reputation in the district, but whose powers as a mathematician, combined with his business abilities, were invaluable to Eustace.	false	354.32	369.51	19.68323
1054_143005_000021_000000	Uncle and nephew saw little of each other.	Uncle and nephew saw little of each other.	true	369.51	371.92	20
1054_143005_000021_000001	The visits of Eustace were confined to a week in the summer or autumn: long weeks, that dragged almost as slowly as the bath-chair in which the old man was drawn along the sunny sea front.	The visits of Eustace were confined to a week in the summer or autumn: long weeks, that dragged almost as slowly as the bath chair in which the old man was drawn along the sunny sea front.	true	372.08	383.91	22.098007
1054_143005_000021_000002	In their way the two men were fond of each other, though their intimacy would doubtless have been greater had they shared the same religious views.	In their way the two men were fond of each other, though their intimacy would doubtless have been greater had they shared the same religious views.	false	383.91	392.83	19.856974
1054_143005_000021_000003	Adrian held to the old-fashioned evangelical dogmas of his early manhood; his nephew for many years had been thinking of embracing Buddhism.	Adrian held to the old-fashioned evangelical dogmas of his early manhood; his nephew for many years had been thinking of embracing Buddhism.	false	393.35	403.03	21.087708
1054_143005_000021_000004	Both men possessed, too, the reticence the Borlsovers had always shown, and which their enemies sometimes called hypocrisy.	Both men possessed, too, the reticence the Borlsovers had always shown, and which their enemies sometimes called hypocrisy.	true	403.64	411.16	20.201065
1054_143005_000021_000005	With Adrian it was a reticence as to the things he had left undone; but with Eustace it seemed that the curtain which he was so careful to leave undrawn hid something more than a half-empty chamber.	With Adrian it was a reticence as to the things he had left undone; but with Eustace it seemed that the curtain which he was so careful to leave undrawn hid something more than a half empty chamber.	false	411.83	424.39	22.482918
1054_143005_000022_000000	Two years before his death Adrian Borlsover developed, unknown to himself, the not uncommon power of automatic writing.	Two years before his death Adrian Borlsover developed, unknown to himself, the not uncommon power of automatic writing.	true	425.69	433.69	21.493496
1054_143005_000022_000001	Eustace made the discovery by accident.	Eustace made the discovery by accident.	true	434.06	436.48	24.723131
1054_143005_000022_000002	Adrian was sitting reading in bed, the forefinger of his left hand tracing the Braille characters, when his nephew noticed that a pencil the old man held in his right hand was moving slowly along the opposite page.	Adrian was sitting reading in bed, the forefinger of his left hand tracing the Braille characters, when his nephew noticed that a pencil the old man held in his right hand was moving slowly along the opposite page.	true	437	449.08	21.768456
1054_143005_000022_000003	He left his seat in the window and sat down beside the bed.	He left his seat in the window and sat down beside the bed.	true	449.45	453.19	23.263704
1054_143005_000022_000004	The right hand continued to move, and now he could see plainly that they were letters and words which it was forming.	The right hand continued to move, and now he could see plainly that they were letters and words which it was forming.	false	453.68	460.03	21.036068
1054_143005_000023_000000	"Adrian Borlsover," wrote the hand, "Eustace Borlsover, George Borlsover, Francis Borlsover Sigismund Borlsover, Adrian Borlsover, Eustace Borlsover, Saville Borlsover.	"Adrian Borlsover," wrote the hand, "Eustace Borlsover, George Borlsover, Francis Borlsover Sigismund Borlsover, Adrian Borlsover, Eustace Borlsover, Saville Borlsover.	false	460.94	475.42	20.827444
1054_143005_000023_000001	B, for Borlsover.	B, for Borlsover.	true	475.73	477.28	21.700367
1054_143005_000023_000002	Honesty is the Best Policy.	Honesty is the Best Policy.	true	477.44	479.44	24.197521
1054_143005_000023_000003	Beautiful Belinda Borlsover."	Beautiful Belinda Borlsover."	true	479.78	481.78	20.495625
1054_143005_000024_000000	"What curious nonsense!" said Eustace to himself.	"What curious nonsense!" said Eustace to himself.	true	482.42	485.56	20.653748
1054_143005_000025_000000	"King George the Third ascended the throne in 1760," wrote the hand. "Crowd, a noun of multitude; a collection of individuals--Adrian Borlsover, Eustace Borlsover."	"King George the Third ascended the throne in seventeen sixty," wrote the hand. "Crowd, a noun of multitude; a collection of individuals-Adrian Borlsover, Eustace Borlsover."	false	486.08	498.13	20.753265
1054_143005_000026_000000	"It seems to me," said his uncle, closing the book, "that you had much better make the most of the afternoon sunshine and take your walk now." "I think perhaps I will," Eustace answered as he picked up the volume. "I won't go far, and when I come back I can read to you those articles in _Nature_ about which we were speaking."	"It seems to me," said his uncle, closing the book, "that you had much better make the most of the afternoon sunshine and take your walk now." "I think perhaps I will," Eustace answered as he picked up the volume. "I won't go far, and when I come back I can read to you those articles in underscore Nature underscore about which we were speaking."	false	498.65	517.81	22.278057
1054_143005_000027_000000	He went along the promenade, but stopped at the first shelter, and seating himself in the corner best protected from the wind, he examined the book at leisure.	He went along the promenade, but stopped at the first shelter, and seating himself in the corner best protected from the wind, he examined the book at leisure.	true	518.09	527.05	20.731625
1054_143005_000027_000001	Nearly every page was scored with a meaningless jungle of pencil marks: rows of capital letters, short words, long words, complete sentences, copy-book tags.	Nearly every page was scored with a meaningless jungle of pencil marks: rows of capital letters, short words, long words, complete sentences, copy book tags.	true	527.57	538.87	19.757257
1054_143005_000027_000002	The whole thing, in fact, had the appearance of a copy-book, and on a more careful scrutiny Eustace thought that there was ample evidence to show that the handwriting at the beginning of the book, good though it was was not nearly so good as the handwriting at the end.	The whole thing, in fact, had the appearance of a copy book, and on a more careful scrutiny Eustace thought that there was ample evidence to show that the handwriting at the beginning of the book, good though it was was not nearly so good as the handwriting at the end.	true	539.06	554.44	22.908764
1054_143005_000028_000000	He left his uncle at the end of October, with a promise to return early in December.	He left his uncle at the end of October, with a promise to return early in December.	false	555.35	560.35	22.439116
1054_143005_000028_000001	It seemed to him quite clear that the old man's power of automatic writing was developing rapidly, and for the first time he looked forward to a visit that combined duty with interest.	It seemed to him quite clear that the old man's power of automatic writing was developing rapidly, and for the first time he looked forward to a visit that combined duty with interest.	false	560.6	572.05	22.48874
1054_143005_000029_000000	But on his return he was at first disappointed.	But on his return he was at first disappointed.	true	572.81	575.68	21.460394
1054_143005_000029_000001	His uncle, he thought, looked older.	His uncle, he thought, looked older.	true	575.81	578.08	23.581722
1054_143005_000029_000002	He was listless too, preferring others to read to him and dictating nearly all his letters.	He was listless too, preferring others to read to him and dictating nearly all his letters.	true	578.45	583.69	20.406485
1054_143005_000029_000003	Not until the day before he left had Eustace an opportunity of observing Adrian Borlsover's new-found faculty.	Not until the day before he left had Eustace an opportunity of observing Adrian Borlsover's new found faculty.	true	584.39	590.89	22.231707
1054_143005_000030_000000	The old man, propped up in bed with pillows, had sunk into a light sleep.	The old man, propped up in bed with pillows, had sunk into a light sleep.	true	591.29	596.38	23.72473
1054_143005_000030_000001	His two hands lay on the coverlet, his left hand tightly clasping his right.	His two hands lay on the coverlet, his left hand tightly clasping his right.	true	596.51	601.45	20.447865
1054_143005_000030_000002	Eustace took an empty manuscript book and placed a pencil within reach of the fingers of the right hand.	Eustace took an empty manuscript book and placed a pencil within reach of the fingers of the right hand.	true	601.76	607.54	22.257374
1054_143005_000030_000003	They snatched at it eagerly; then dropped the pencil to unloose the left hand from its restraining grasp.	They snatched at it eagerly; then dropped the pencil to unloose the left hand from its restraining grasp.	false	607.79	613.69	22.397007
1054_143005_000031_000000	"Perhaps to prevent interference I had better hold that hand," said Eustace to himself, as he watched the pencil.	"Perhaps to prevent interference I had better hold that hand," said Eustace to himself, as he watched the pencil.	false	614.21	620.86	20.44046
1054_143005_000031_000001	Almost immediately it began to write.	Almost immediately it began to write.	true	621.35	623.68	22.04223
1054_143005_000032_000000	"Blundering Borlsovers, unnecessarily unnatural, extraordinarily eccentric, culpably curious."	"Blundering Borlsovers, unnecessarily unnatural, extraordinarily eccentric, culpably curious."	true	624.41	631.57	18.972626
1054_143005_000033_000000	"Who are you?" asked Eustace, in a low voice.	"Who are you?" asked Eustace, in a low voice.	false	632.39	634.93	21.845705
1054_143005_000034_000000	"Never you mind," wrote the hand of Adrian.	"Never you mind," wrote the hand of Adrian.	true	635.48	637.69	20.938671
1054_143005_000035_000000	"Is it my uncle who is writing?"	"Is it my uncle who is writing?"	true	638.57	640.3	24.537174
1054_143005_000036_000000	"Oh, my prophetic soul, mine uncle."	"Oh, my prophetic soul, mine uncle."	true	641.51	644.17	24.787481
1054_143005_000037_000000	"Is it anyone I know?"	"Is it anyone I know?"	true	645.05	646.36	23.955032
1054_143005_000038_000000	"Silly Eustace, you'll see me very soon."	"Silly Eustace, you'll see me very soon."	true	646.73	649.44	18.633238
1054_143005_000039_000000	"When shall I see you?"	"When shall I see you?"	false	649.44	651.03	17.326595
1054_143005_000040_000000	"When poor old Adrian's dead."	"When poor old Adrian's dead."	false	651.03	653.5	22.996479
1054_143005_000041_000000	"Where shall I see you?"	"Where shall I see you?"	true	654.32	655.48	19.545315
1054_143005_000042_000000	"Where shall you not?"	"Where shall you not?"	true	656.3	657.49	27.84626
1054_143005_000043_000000	Instead of speaking his next question, Borlsover wrote it.	Instead of speaking his next question, Borlsover wrote it.	true	658.76	662.41	21.373947
1054_143005_000043_000001	"What is the time?"	"What is the time?"	true	662.93	664.21	20.516346
1054_143005_000044_000000	The fingers dropped the pencil and moved three or four times across the paper.	The fingers dropped the pencil and moved three or four times across the paper.	false	664.79	668.47	24.592636
1054_143005_000044_000001	Then, picking up the pencil, they wrote:	Then, picking up the pencil, they wrote:	true	668.9	671.26	24.563906
1054_143005_000045_000000	"Ten minutes before four.	"Ten minutes before four.	true	671.63	673.18	24.226645
1054_143005_000045_000001	Put your book away, Eustace.	Put your book away, Eustace.	true	673.34	674.86	22.78917
1054_143005_000045_000002	Adrian mustn't find us working at this sort of thing.	Adrian mustn't find us working at this sort of thing.	true	675.11	677.92	21.669657
1054_143005_000045_000003	He doesn't know what to make of it, and I won't have poor old Adrian disturbed.	He doesn't know what to make of it, and I won't have poor old Adrian disturbed.	true	677.96	682.47	24.509012
1054_143005_000045_000004	_Au revoir_."	underscore Au revoir underscore."	false	682.47	684.57	18.14836
1054_143005_000046_000000	Adrian Borlsover awoke with a start.	Adrian Borlsover awoke with a start.	true	684.57	686.77	24.850359
1054_143005_000047_000000	"I've been dreaming again," he said; "such queer dreams of leaguered cities and forgotten towns.	"I've been dreaming again," he said; "such queer dreams of leaguered cities and forgotten towns.	true	687.47	692.95	21.798088
1054_143005_000047_000001	You were mixed up in this one, Eustace, though I can't remember how.	You were mixed up in this one, Eustace, though I can't remember how.	true	693.23	697.63	23.110092
1054_143005_000047_000002	Eustace, I want to warn you.	Eustace, I want to warn you.	true	698.18	700	22.73597
1054_143005_000047_000003	Don't walk in doubtful paths.	Don't walk in doubtful paths.	true	700.16	702.01	22.54972
1054_143005_000047_000004	Choose your friends well.	Choose your friends well.	true	702.17	703.44	21.644943
1054_143005_000047_000005	Your poor grandfather----"	Your poor grandfather----"	true	703.44	704.85	24.258738
1054_143005_000048_000000	A fit of coughing put an end to what he was saying, but Eustace saw that the hand was still writing.	A fit of coughing put an end to what he was saying, but Eustace saw that the hand was still writing.	false	704.85	711.1	20.998447
1054_143005_000048_000001	He managed unnoticed to draw the book away. "I'll light the gas," he said, "and ring for tea." On the other side of the bed curtain he saw the last sentences that had been written.	He managed unnoticed to draw the book away. "I'll light the gas," he said, "and ring for tea." On the other side of the bed curtain he saw the last sentences that had been written.	false	711.26	722.11	19.990921
1054_143005_000049_000000	"It's too late, Adrian," he read.	"It's too late, Adrian," he read.	true	722.81	724.815	26.376062
1054_143005_000049_000001	"We're friends already; aren't we, Eustace Borlsover?"	"We're friends already; aren't we, Eustace Borlsover?"	true	724.815	727.87	22.388649
1054_143005_000050_000000	On the following day Eustace Borlsover left.	On the following day Eustace Borlsover left.	true	728.81	731.53	20.392624
1054_143005_000050_000001	He thought his uncle looked ill when he said good-by, and the old man spoke despondently of the failure his life had been.	He thought his uncle looked ill when he said good by, and the old man spoke despondently of the failure his life had been.	true	731.63	738.88	21.631325
1054_143005_000051_000000	"Nonsense, uncle!" said his nephew.	"Nonsense, uncle!" said his nephew.	true	739.67	741.91	20.675518
1054_143005_000051_000001	"You have got over your difficulties in a way not one in a hundred thousand would have done.	"You have got over your difficulties in a way not one in a hundred thousand would have done.	true	742.34	747.67	22.117107
1054_143005_000051_000002	Every one marvels at your splendid perseverance in teaching your hand to take the place of your lost sight.	Every one marvels at your splendid perseverance in teaching your hand to take the place of your lost sight.	true	747.74	753.88	21.822882
1054_143005_000051_000003	To me it's been a revelation of the possibilities of education."	To me it's been a revelation of the possibilities of education."	true	754.01	757.99	21
1054_143005_000052_000000	"Education," said his uncle dreamily, as if the word had started a new train of thought, "education is good so long as you know to whom and for what purpose you give it.	"Education," said his uncle dreamily, as if the word had started a new train of thought, "education is good so long as you know to whom and for what purpose you give it.	true	758.6	769.39	19.98142
1054_143005_000052_000001	But with the lower orders of men, the base and more sordid spirits, I have grave doubts as to its results.	But with the lower orders of men, the base and more sordid spirits, I have grave doubts as to its results.	false	769.88	777.1	22.895557
1054_143005_000052_000002	Well, good-by, Eustace, I may not see you again.	Well, good by, Eustace, I may not see you again.	false	777.53	780.67	23.18242
1054_143005_000052_000003	You are a true Borlsover, with all the Borlsover faults.	You are a true Borlsover, with all the Borlsover faults.	false	780.83	784.93	20.724064
1054_143005_000052_000004	Marry, Eustace.	Marry, Eustace.	false	785.33	786.84	20.575125
1054_143005_000052_000005	Marry some good, sensible girl.	Marry some good, sensible girl.	true	786.84	788.86	22
1054_143005_000052_000006	And if by any chance I don't see you again, my will is at my solicitor's.	And if by any chance I don't see you again, my will is at my solicitor's.	true	789.14	794.38	20.967937
1054_143005_000052_000007	I've not left you any legacy, because I know you're well provided for, but I thought you might like to have my books.	I've not left you any legacy, because I know you're well provided for, but I thought you might like to have my books.	true	795.2	802.12	21.78315
1054_143005_000052_000008	Oh, and there's just one other thing.	Oh, and there's just one other thing.	true	802.46	804.4	20.560635
1054_143005_000052_000009	You know, before the end people often lose control over themselves and make absurd requests.	You know, before the end people often lose control over themselves and make absurd requests.	true	804.62	810.49	22.71722
1054_143005_000052_000010	Don't pay any attention to them, Eustace.	Don't pay any attention to them, Eustace.	false	810.62	813.12	23.982656
1054_143005_000052_000011	Good-by!" and he held out his hand.	Good by!" and he held out his hand.	true	813.12	815.74	21.623308
1054_143005_000052_000012	Eustace took it.	Eustace took it.	true	816.38	817.6	23.515776
1054_143005_000052_000013	It remained in his a fraction of a second longer than he had expected, and gripped him with a virility that was surprising.	It remained in his a fraction of a second longer than he had expected, and gripped him with a virility that was surprising.	false	817.7	824.92	21.480684
1054_143005_000052_000014	There was, too, in its touch a subtle sense of intimacy.	There was, too, in its touch a subtle sense of intimacy.	true	825.35	828.84	22
1054_143005_000053_000000	"Why, uncle!" he said, "I shall see you alive and well for many long years to come."	"Why, uncle!" he said, "I shall see you alive and well for many long years to come."	false	828.84	834.16	22.353636
1054_143005_000054_000000	Two months later Adrian Borlsover died.	Two months later Adrian Borlsover died.	false	834.8	839.49	18.713417
1054_143005_000055_000000	II	two	false	839.49	841.77	-1
1054_143005_000056_000000	Eustace Borlsover was in Naples at the time.	Eustace Borlsover was in Naples at the time.	false	841.77	844.36	22
1054_143005_000056_000001	He read the obituary notice in the _Morning Post_ on the day announced for the funeral.	He read the obituary notice in the underscore Morning Post underscore on the day announced for the funeral.	false	845.24	849.67	20
1054_143005_000057_000000	"Poor old fellow!" he said.	"Poor old fellow!" he said.	true	849.92	851.92	23.551947
1054_143005_000057_000001	"I wonder where I shall find room for all his books."	"I wonder where I shall find room for all his books."	true	852.05	854.89	20
1054_143005_000058_000000	The question occurred to him again with greater force when three days later he found himself standing in the library at Borlsover Conyers, a huge room built for use, and not for beauty, in the year of Waterloo by a Borlsover who was an ardent admirer of the great Napoleon.	The question occurred to him again with greater force when three days later he found himself standing in the library at Borlsover Conyers, a huge room built for use, and not for beauty, in the year of Waterloo by a Borlsover who was an ardent admirer of the great Napoleon.	true	855.65	873.04	21.690472
1054_143005_000058_000001	It was arranged on the plan of many college libraries, with tall, projecting bookcases forming deep recesses of dusty silence, fit graves for the old hates of forgotten controversy, the dead passions of forgotten lives.	It was arranged on the plan of many college libraries, with tall, projecting bookcases forming deep recesses of dusty silence, fit graves for the old hates of forgotten controversy, the dead passions of forgotten lives.	true	873.59	888.07	21.083675
1054_143005_000058_000002	At the end of the room, behind the bust of some unknown eighteenth-century divine, an ugly iron corkscrew stair led to a shelf-lined gallery. Nearly every shelf was full.	At the end of the room, behind the bust of some unknown eighteenth century divine, an ugly iron corkscrew stair led to a shelf lined gallery. Nearly every shelf was full.	true	888.77	899.56	22.744242
1054_143005_000059_000000	"I must talk to Saunders about it," said Eustace.	"I must talk to Saunders about it," said Eustace.	false	900.11	903.01	22.50556
1054_143005_000059_000001	"I suppose that it will be necessary to have the billiard-room fitted up with book cases."	"I suppose that it will be necessary to have the billiard room fitted up with book cases."	true	903.41	908.08	23.157228
1054_143005_000060_000000	The two men met for the first time after many weeks in the dining-room that evening.	The two men met for the first time after many weeks in the dining room that evening.	true	908.57	913.45	21.059357
1054_143005_000061_000000	"Hullo!" said Eustace, standing before the fire with his hands in his pockets.	"Hullo!" said Eustace, standing before the fire with his hands in his pockets.	true	913.97	918.43	21.836052
1054_143005_000061_000001	"How goes the world, Saunders?	"How goes the world, Saunders?	true	918.83	920.5	23
1054_143005_000061_000002	Why these dress togs?" He himself was wearing an old shooting-jacket.	Why these dress togs?" He himself was wearing an old shooting jacket.	true	920.87	925.48	21.055809
1054_143005_000061_000003	He did not believe in mourning, as he had told his uncle on his last visit; and though he usually went in for quiet-colored ties, he wore this evening one of an ugly red, in order to shock Morton the butler, and to make them thrash out the whole question of mourning for themselves in the servants' hall. Eustace was a true Borlsover.	He did not believe in mourning, as he had told his uncle on his last visit; and though he usually went in for quiet colored ties, he wore this evening one of an ugly red, in order to shock Morton the butler, and to make them thrash out the whole question of mourning for themselves in the servants' hall. Eustace was a true Borlsover.	false	925.82	946.45	21.519245
