7434_96672_000000_000000	Arcas took up his heavy sword and he hewed at the butt of the spear. The edge of the sword turned.	Arcas took up his heavy sword and he hewed at the butt of the spear. The edge of the sword turned.	false	0	9.09	25.56024
7434_96672_000016_000000	Word of what her father had said was brought to Medea.	Word of what her father had said was brought to Medea.	true	362.42	365.38	23.151789
7434_96672_000016_000001	She knew that she would have to go to the Argonauts and bid them flee hastily from Aea.	She knew that she would have to go to the Argonauts and bid them flee hastily from Aea.	false	365.6	370.83	21.935354
7434_96672_000016_000002	They would not go, she knew, without the Golden Fleece; then she, Medea, would have to show them how to gain the Fleece.	They would not go, she knew, without the Golden Fleece; then she, Medea, would have to show them how to gain the Fleece.	true	370.83	377.8	20.95966
7434_96672_000017_000000	Then she could never again go back to her father's palace, she could never again sit in this chamber and talk to her handmaidens, and be with Chalciope, her sister.	Then she could never again go back to her father's palace, she could never again sit in this chamber and talk to her handmaidens, and be with Chalciope, her sister.	false	378.86	388.54	22.602108
7434_96672_000017_000001	Forever afterward she would be dependent on the kindness of strangers.	Forever afterward she would be dependent on the kindness of strangers.	true	389.39	393.55	21
7434_96672_000017_000002	Medea wept when she thought of all this.	Medea wept when she thought of all this.	true	393.8	396.51	22.266409
7434_96672_000017_000003	And then she cut off a tress of her hair and she left it in her chamber as a farewell from one who was going afar.	And then she cut off a tress of her hair and she left it in her chamber as a farewell from one who was going afar.	true	396.51	402.55	18
7434_96672_000017_000004	Into the chamber where Chalciope was she whispered farewell.	Into the chamber where Chalciope was she whispered farewell.	false	403.22	407.17	28.276535
7434_96672_000018_000000	The palace doors were all heavily bolted, but Medea did not have to pull back the bolts.	The palace doors were all heavily bolted, but Medea did not have to pull back the bolts.	true	408.53	413.92	25.941841
7434_96672_000018_000001	As she chanted her Magic Song the bolts softly drew back, the doors softly opened.	As she chanted her Magic Song the bolts softly drew back, the doors softly opened.	true	414.35	419.8	23.712206
7434_96672_000018_000002	Swiftly she went along the ways that led to the river.	Swiftly she went along the ways that led to the river.	true	420.26	423.31	23.864727
7434_96672_000018_000003	She came to where fires were blazing and she knew that the Argonauts were there.	She came to where fires were blazing and she knew that the Argonauts were there.	false	423.65	427.75	21.898754
7434_96672_000019_000000	She called to them, and Phrontis, Chalciope's son, heard the cry and knew the voice.	She called to them, and Phrontis, Chalciope's son, heard the cry and knew the voice.	true	428.75	434.56	23.895588
7434_96672_000019_000001	To Jason he spoke, and Jason quickly went to where Medea stood.	To Jason he spoke, and Jason quickly went to where Medea stood.	true	434.84	438.82	23.846792
7434_96672_000020_000000	She clasped Jason's hand and she drew him with her.	She clasped Jason's hand and she drew him with her.	true	439.46	442.81	22.282837
7434_96672_000020_000001	"The Golden Fleece," she said, "the time has come when you must pluck the Golden Fleece off the oak in the grove of Ares." When she said these words all Jason's being became taut like the string of a bow.	"The Golden Fleece," she said, "the time has come when you must pluck the Golden Fleece off the oak in the grove of Ares." When she said these words all Jason's being became taut like the string of a bow.	true	443.33	455.53	23.88285
7434_96672_000021_000000	It was then the hour when huntsmen cast sleep from their eyes--huntsmen who never sleep away the end of the night, but who are ever ready to be up and away with their hounds before the beams of the sun efface the track and the scent of the quarry.	It was then the hour when huntsmen cast sleep from their eyes-huntsmen who never sleep away the end of the night, but who are ever ready to be up and away with their hounds before the beams of the sun efface the track and the scent of the quarry.	true	456.62	471.25	22.155275
7434_96672_000021_000001	Along a path that went from the river Medea drew Jason.	Along a path that went from the river Medea drew Jason.	true	471.26	474.64	26.045416
7434_96672_000021_000002	They entered a grove.	They entered a grove.	true	475.07	476.5	22.518763
7434_96672_000021_000003	Then Jason saw something that was like a cloud filled with the light of the rising sun.	Then Jason saw something that was like a cloud filled with the light of the rising sun	true	476.78	481.54	21.370255
7434_96672_000021_000004	It hung from a great oak tree.	It hung from a great oak tree.	true	482.06	484.3	30.95115
7434_96672_000021_000005	In awe he stood and looked upon it, knowing that at last he looked upon THE GOLDEN FLEECE.	In awe he stood and looked upon it, knowing that at last he looked upon THE GOLDEN FLEECE.	false	484.94	491.35	25.774715
7434_96672_000022_000000	His hand let slip Medea's hand and he went to seize the Fleece.	His hand let slip Medea's hand and he went to seize the Fleece.	true	492.74	497.17	24
7434_96672_000022_000001	As he did he heard a dreadful hiss.	As he did he heard a dreadful hiss.	true	497.81	500.29	26.219692
7434_96672_000022_000002	And then he saw the guardian of the Golden Fleece.	And then he saw the guardian of the Golden Fleece.	true	500.78	503.65	23.785967
7434_96672_000022_000003	Coiled all around the tree, with outstretched neck and keen and sleepless eyes, was a deadly serpent.	Coiled all around the tree, with outstretched neck and keen and sleepless eyes, was a deadly serpent.	true	503.72	510.34	28.17986
7434_96672_000022_000004	Its hiss ran all through the grove and the birds that were wakening up squawked in terror.	Its hiss ran all through the grove and the birds that were wakening up squawked in terror.	true	510.74	516.07	25.733139
7434_96672_000023_000000	Like rings of smoke that rise one above the other, the coils of the serpent went around the tree--coils covered by hard and gleaming scales.	Like rings of smoke that rise one above the other, the coils of the serpent went around the tree-coils covered by hard and gleaming scales.	true	516.74	525.37	24.978481
7434_96672_000023_000001	It uncoiled, stretched itself, and lifted its head to strike. Then Medea dropped on her knees before it, and began to chant her Magic Song.	It uncoiled, stretched itself, and lifted its head to strike. Then Medea dropped on her knees before it, and began to chant her Magic Song.	false	526.07	534.79	24.640024
7434_96672_000024_000000	As she sang, the coils around the tree grew slack.	As she sang, the coils around the tree grew slack.	true	535.64	538.99	24.437922
7434_96672_000024_000001	Like a dark, noiseless wave the serpent sank down on the ground.	Like a dark, noiseless wave the serpent sank down on the ground.	true	539.18	543.52	29.130186
7434_96672_000024_000002	But still its jaws were open, and those dreadful jaws threatened Jason.	But still its jaws were open, and those dreadful jaws threatened Jason.	true	543.86	548.26	25.055876
7434_96672_000024_000003	Medea, with a newly cut spray of juniper dipped in a mystic brew, touched its deadly eyes.	Medea, with a newly cut spray of juniper dipped in a mystic brew, touched its deadly eyes.	true	548.87	555.46	27.584726
7434_96672_000024_000004	And still she chanted her Magic Song.	And still she chanted her Magic Song.	true	555.59	558.1	22.844536
7434_96672_000024_000005	The serpent's jaws closed; its eyes became deadened; far through the grove its length was stretched out.	The serpent's jaws closed; its eyes became deadened; far through the grove its length was stretched out.	true	558.74	565.96	25.931944
7434_96672_000025_000000	Then Jason took the Golden Fleece.	Then Jason took the Golden Fleece.	true	566.99	569.26	22.296093
7434_96672_000025_000001	As he raised his hands to it, its brightness was such as to make a flame on his face.	As he raised his hands to it, its brightness was such as to make a flame on his face.	true	569.66	574.87	22.991875
7434_96672_000025_000002	Medea called to him.	Medea called to him.	true	575.27	576.91	36.91034
7434_96672_000025_000003	He strove to gather it all up in his arms; Medea was beside him, and they went swiftly on.	He strove to gather it all up in his arms; Medea was beside him, and they went swiftly on.	false	577.01	582.73	22.091
7434_96672_000026_000000	They came to the river and down to the place where the Argo was moored. The heroes who were aboard started up, astonished to see the Fleece that shone as with the lightning of Zeus.	They came to the river and down to the place where the Argo was moored. The heroes who were aboard started up, astonished to see the Fleece that shone as with the lightning of Zeus.	true	583.79	593.68	22.810904
7434_96672_000026_000001	Over Medea Jason cast it, and he lifted her aboard the Argo.	Over Medea Jason cast it, and he lifted her aboard the Argo.	true	594.35	598.63	22.643118
7434_96672_000027_000000	"O friends," he cried, "the quest on which we dared the gulfs of the sea and the wrath of kings is accomplished, thanks to the help of this maiden.	"O friends," he cried, "the quest on which we dared the gulfs of the sea and the wrath of kings is accomplished, thanks to the help of this maiden.	true	599.42	608.23	20.592146
7434_96672_000027_000001	Now may we return to Greece; now have we the hope of looking upon our fathers and our friends once more.	Now may we return to Greece; now have we the hope of looking upon our fathers and our friends once more.	false	608.66	614.98	22.46547
7434_96672_000027_000002	And in all honor will we bring this maiden with us, Medea, the daughter of King AEetes."	And in all honor will we bring this maiden with us, Medea, the daughter of King AEetes."	false	615.35	622.035	20.48758
7434_96672_000028_000000	Then he drew his sword and cut the hawsers of the ship, calling upon the heroes to drive the Argo on.	Then he drew his sword and cut the hawsers of the ship, calling upon the heroes to drive the Argo on.	true	622.035	627.79	23.969044
7434_96672_000028_000001	There was a din and a strain and a splash of oars, and away from Aea the Argo dashed.	There was a din and a strain and a splash of oars, and away from Aea the Argo dashed.	false	628.46	634.57	22.708153
7434_96672_000028_000002	Beside the mast Medea stood; the Golden Fleece had fallen at her feet, and her head and face were covered by her silver veil.	Beside the mast Medea stood; the Golden Fleece had fallen at her feet, and her head and face were covered by her silver veil.	true	635.21	643.59	22.15958
7434_96672_000029_000000	IV.	i v.	false	643.59	644.94	-20
7434_96672_000029_000001	THE SLAYING OF APSYRTUS	THE SLAYING OF a p s y r t u s	false	644.94	647.07	22.731434
7434_96672_000030_000000	That silver veil was to be splashed with a brother's blood, and the Argonauts, because of that calamity, were for a long time to be held back from a return to their native land.	That silver veil was to be splashed with a brother's blood, and the Argonauts, because of that calamity, were for a long time to be held back from a return to their native land.	false	647.07	655.98	20.928709
