1607_134636_000000_000000	[Footnote 29: Euseb.	[Footnote twenty nine: Euseb.	false	0	2.07	19.046679
1607_134636_000003_000003	See Eckhel, Doct. Num.	See Eckhel, Doct. Num.	false	80.25	81.87	18
1607_134636_000003_000004	t.	t.	false	81.87	82.26	4
1607_134636_000003_000005	viii.	viii.	false	82.26	82.68	-1
1607_134636_000003_000006	204.	two hundred four.	false	82.68	83.91	14
1607_134636_000003_000007	Armeniam nationesque circum socias habebat, says Aur. Victor, p. 225.	Armeniam nationesque circum socias habebat, says Aur. Victor, p. two hundred twenty five.	false	83.91	90.015	19.946104
1607_134636_000003_000008	The writer means the Lesser Armenia.	The writer means the Lesser Armenia.	false	90.015	93.54	19
1607_134636_000003_000009	Though it is not possible to question a fact supported by such respectable authorities, Gibbon considers it inexplicable and incredible.	Though it is not possible to question a fact supported by such respectable authorities, Gibbon considers it inexplicable and incredible.	false	93.54	105.51	19.70097
1607_134636_000003_000010	It is a strange abuse of the privilege of doubting, to refuse all belief in a fact of such little importance in itself, and attested thus formally by contemporary authors and public monuments.	It is a strange abuse of the privilege of doubting, to refuse all belief in a fact of such little importance in itself, and attested thus formally by contemporary authors and public monuments.	false	105.51	124.5	18.282799
1607_134636_000003_000011	St. Martin note to Le Beau i.	saint Martin note to Le Beau i.	false	124.5	127.74	18
1607_134636_000003_000012	341.--M.]	three hundred forty one.--M.]	false	127.74	131.895	14.912105
1607_134636_000004_000000	The whole empire was deeply interested in the education of these five youths, the acknowledged successors of Constantine.	The whole empire was deeply interested in the education of these five youths, the acknowledged successors of Constantine.	true	131.895	138.82	21
1607_134636_000004_000001	The exercise of the body prepared them for the fatigues of war and the duties of active life.	The exercise of the body prepared them for the fatigues of war and the duties of active life.	true	139.4	144.97	19.127644
1607_134636_000004_000002	Those who occasionally mention the education or talents of Constantius, allow that he excelled in the gymnastic arts of leaping and running that he was a dexterous archer, a skilful horseman, and a master of all the different weapons used in the service either of the cavalry or of the infantry.	Those who occasionally mention the education or talents of Constantius, allow that he excelled in the gymnastic arts of leaping and running that he was a dexterous archer, a skilful horseman, and a master of all the different weapons used in the service either of the cavalry or of the infantry.	true	145.43	162.72	19.984102
1607_134636_000004_000003	[32] The same assiduous cultivation was bestowed, though not perhaps with equal success, to improve the minds of the sons and nephews of Constantine. [33] The most celebrated professors of the Christian faith, of the Grecian philosophy, and of the Roman jurisprudence, were invited by the liberality of the emperor, who reserved for himself the important task of instructing the royal youths in the science of government, and the knowledge of mankind.	[thirty two] The same assiduous cultivation was bestowed, though not perhaps with equal success, to improve the minds of the sons and nephews of Constantine. [thirty three] The most celebrated professors of the Christian faith, of the Grecian philosophy, and of the Roman jurisprudence, were invited by the liberality of the emperor, who reserved for himself the important task of instructing the royal youths in the science of government, and the knowledge of mankind.	false	162.72	191.92	19.903788
1607_134636_000004_000004	But the genius of Constantine himself had been formed by adversity and experience.	But the genius of Constantine himself had been formed by adversity and experience.	true	192.53	197.68	15
1607_134636_000004_000005	In the free intercourse of private life, and amidst the dangers of the court of Galerius, he had learned to command his own passions, to encounter those of his equals, and to depend for his present safety and future greatness on the prudence and firmness of his personal conduct.	In the free intercourse of private life, and amidst the dangers of the court of Galerius, he had learned to command his own passions, to encounter those of his equals, and to depend for his present safety and future greatness on the prudence and firmness of his personal conduct.	true	198.14	214.09	20.681929
1607_134636_000004_000006	His destined successors had the misfortune of being born and educated in the imperial purple.	His destined successors had the misfortune of being born and educated in the imperial purple.	true	214.64	220.6	19
1607_134636_000004_000007	Incessantly surrounded with a train of flatterers, they passed their youth in the enjoyment of luxury, and the expectation of a throne; nor would the dignity of their rank permit them to descend from that elevated station from whence the various characters of human nature appear to wear a smooth and uniform aspect.	Incessantly surrounded with a train of flatterers, they passed their youth in the enjoyment of luxury, and the expectation of a throne; nor would the dignity of their rank permit them to descend from that elevated station from whence the various characters of human nature appear to wear a smooth and uniform aspect.	false	221.21	240.19	19.443779
1607_134636_000004_000008	The indulgence of Constantine admitted them, at a very tender age, to share the administration of the empire; and they studied the art of reigning, at the expense of the people intrusted to their care.	The indulgence of Constantine admitted them, at a very tender age, to share the administration of the empire; and they studied the art of reigning, at the expense of the people intrusted to their care.	true	241.19	253.78	20.799366
1607_134636_000004_000009	The younger Constantine was appointed to hold his court in Gaul; and his brother Constantius exchanged that department, the ancient patrimony of their father, for the more opulent, but less martial, countries of the East.	The younger Constantine was appointed to hold his court in Gaul; and his brother Constantius exchanged that department, the ancient patrimony of their father, for the more opulent, but less martial, countries of the East.	false	254.6	267.85	20.181774
1607_134636_000004_000010	Italy, the Western Illyricum, and Africa, were accustomed to revere Constans, the third of his sons, as the representative of the great Constantine.	Italy, the Western Illyricum, and Africa, were accustomed to revere Constans, the third of his sons, as the representative of the great Constantine.	false	268.16	279.52	19.837967
1607_134636_000004_000011	He fixed Dalmatius on the Gothic frontier, to which he annexed the government of Thrace, Macedonia, and Greece.	He fixed Dalmatius on the Gothic frontier, to which he annexed the government of Thrace, Macedonia, and Greece.	true	279.95	286.96	19.12984
1607_134636_000004_000012	The city of Caesarea was chosen for the residence of Hannibalianus; and the provinces of Pontus, Cappadocia, and the Lesser Armenia, were destined to form the extent of his new kingdom.	The city of Caesarea was chosen for the residence of Hannibalianus; and the provinces of Pontus, Cappadocia, and the Lesser Armenia, were destined to form the extent of his new kingdom.	false	287.42	298.93	20.344662
1607_134636_000004_000013	For each of these princes a suitable establishment was provided.	For each of these princes a suitable establishment was provided.	true	299.54	303.16	18.427887
1607_134636_000004_000014	A just proportion of guards, of legions, and of auxiliaries, was allotted for their respective dignity and defence.	A just proportion of guards, of legions, and of auxiliaries, was allotted for their respective dignity and defence.	true	303.5	310.84	20.013065
1607_134636_000004_000015	The ministers and generals, who were placed about their persons, were such as Constantine could trust to assist, and even to control, these youthful sovereigns in the exercise of their delegated power.	The ministers and generals, who were placed about their persons, were such as Constantine could trust to assist, and even to control, these youthful sovereigns in the exercise of their delegated power.	true	311.39	323.14	20.529125
1607_134636_000004_000016	As they advanced in years and experience, the limits of their authority were insensibly enlarged: but the emperor always reserved for himself the title of Augustus; and while he showed the Caesars to the armies and provinces, he maintained every part of the empire in equal obedience to its supreme head.	As they advanced in years and experience, the limits of their authority were insensibly enlarged: but the emperor always reserved for himself the title of Augustus; and while he showed the Caesars to the armies and provinces, he maintained every part of the empire in equal obedience to its supreme head.	true	324.02	342.06	19.799105
1607_134636_000004_000017	[34] The tranquillity of the last fourteen years of his reign was scarcely interrupted by the contemptible insurrection of a camel-driver in the Island of Cyprus, [35] or by the active part which the policy of Constantine engaged him to assume in the wars of the Goths and Sarmatians.	[thirty four] The tranquillity of the last fourteen years of his reign was scarcely interrupted by the contemptible insurrection of a camel driver in the Island of Cyprus, [thirty five] or by the active part which the policy of Constantine engaged him to assume in the wars of the Goths and Sarmatians.	false	342.06	359.67	20.776472
1607_134636_000005_000000	[Footnote 32: His dexterity in martial exercises is celebrated by Julian, (Orat. i.	[Footnote thirty two: His dexterity in martial exercises is celebrated by Julian, (Orat. i.	false	359.67	359.7	-5
1607_134636_000005_000001	p. 11, Orat. ii.	p. eleven, Orat. ii.	false	359.7	359.73	-20
1607_134636_000005_000002	p. 53,) and allowed by Ammianus, (l. xxi.	p. fifty three,) and allowed by Ammianus, (l. x x i.	false	359.73	359.76	1
1607_134636_000005_000003	c.	c.	false	359.76	359.76	
1607_134636_000005_000004	16.)]	sixteen.)]	false	359.76	359.76	
1607_134636_000006_000000	[Footnote 33: Euseb. in Vit.	[Footnote thirty three: Euseb. in v i t.	false	359.76	359.79	5
1607_134636_000006_000001	Constantin.	Constantin.	false	359.79	359.82	-2
1607_134636_000006_000002	l.	l.	false	359.82	359.82	
1607_134636_000006_000003	iv.	i v.	false	359.82	359.82	
1607_134636_000006_000004	c.	c.	false	359.82	359.82	
1607_134636_000006_000005	51.	fifty one.	false	359.82	359.82	
1607_134636_000006_000006	Julian, Orat.	Julian, Orat.	false	359.82	359.85	-4
1607_134636_000006_000007	i. p. 11-16, with Spanheim's elaborate Commentary.	i. p. eleven to sixteen, with Spanheim's elaborate Commentary.	false	359.85	359.88	-20
1607_134636_000006_000008	Libanius, Orat.	Libanius, Orat.	false	359.88	359.88	
1607_134636_000006_000009	iii.	iii.	false	359.88	359.88	
1607_134636_000006_000010	p. 109.	p. one hundred nine.	false	359.88	359.91	6
1607_134636_000006_000011	Constantius studied with laudable diligence; but the dulness of his fancy prevented him from succeeding in the art of poetry, or even of rhetoric.]	Constantius studied with laudable diligence; but the dulness of his fancy prevented him from succeeding in the art of poetry, or even of rhetoric.]	false	359.91	360	-20
1607_134636_000007_000000	[Footnote 34: Eusebius, (l.	[Footnote thirty four: Eusebius, (l.	false	360	360	
1607_134636_000007_000001	iv.	i v.	false	360	360.03	-20
1607_134636_000007_000002	c.	c.	false	360.03	360.03	
1607_134636_000007_000003	51, 52,) with a design of exalting the authority and glory of Constantine, affirms, that he divided the Roman empire as a private citizen might have divided his patrimony.	fifty one, fifty two,) with a design of exalting the authority and glory of Constantine, affirms, that he divided the Roman empire as a private citizen might have divided his patrimony.	false	360.03	360.15	-9
1607_134636_000007_000004	His distribution of the provinces may be collected from Eutropius, the two Victors and the Valesian fragment.]	His distribution of the provinces may be collected from Eutropius, the two Victors and the Valesian fragment.]	false	360.15	360.21	-20
1607_134636_000008_000000	[Footnote 35: Calocerus, the obscure leader of this rebellion, or rather tumult, was apprehended and burnt alive in the market-place of Tarsus, by the vigilance of Dalmatius.	[Footnote thirty five: Calocerus, the obscure leader of this rebellion, or rather tumult, was apprehended and burnt alive in the market place of Tarsus, by the vigilance of Dalmatius.	false	360.21	360.3	-20
1607_134636_000008_000001	See the elder Victor, the Chronicle of Jerom, and the doubtful traditions of Theophanes and Cedrenus.]	See the elder Victor, the Chronicle of Jerom, and the doubtful traditions of Theophanes and Cedrenus.]	false	360.3	360.375	-20
1607_134636_000009_000000	Among the different branches of the human race, the Sarmatians form a very remarkable shade; as they seem to unite the manners of the Asiatic barbarians with the figure and complexion of the ancient inhabitants of Europe.	Among the different branches of the human race, the Sarmatians form a very remarkable shade; as they seem to unite the manners of the Asiatic barbarians with the figure and complexion of the ancient inhabitants of Europe.	true	360.375	373.78	18.958818
1607_134636_000009_000001	According to the various accidents of peace and war, of alliance or conquest, the Sarmatians were sometimes confined to the banks of the Tanais; and they sometimes spread themselves over the immense plains which lie between the Vistula and the Volga.	According to the various accidents of peace and war, of alliance or conquest, the Sarmatians were sometimes confined to the banks of the Tanais; and they sometimes spread themselves over the immense plains which lie between the Vistula and the Volga.	false	374.33	388.92	19.194859
1607_134636_000009_000002	[36] The care of their numerous flocks and herds, the pursuit of game, and the exercises of war, or rather of rapine, directed the vagrant motions of the Sarmatians.	[thirty six] The care of their numerous flocks and herds, the pursuit of game, and the exercises of war, or rather of rapine, directed the vagrant motions of the Sarmatians.	false	388.92	400.3	18.284971
1607_134636_000009_000003	The movable camps or cities, the ordinary residence of their wives and children, consisted only of large wagons drawn by oxen, and covered in the form of tents.	The movable camps or cities, the ordinary residence of their wives and children, consisted only of large wagons drawn by oxen, and covered in the form of tents.	true	401.51	412.27	19.143204
1607_134636_000009_000004	The military strength of the nation was composed of cavalry; and the custom of their warriors, to lead in their hand one or two spare horses, enabled them to advance and to retreat with a rapid diligence, which surprised the security, and eluded the pursuit, of a distant enemy.	The military strength of the nation was composed of cavalry; and the custom of their warriors, to lead in their hand one or two spare horses, enabled them to advance and to retreat with a rapid diligence, which surprised the security, and eluded the pursuit, of a distant enemy.	false	413.03	430.23	19
1607_134636_000009_000005	[37] Their poverty of iron prompted their rude industry to invent a sort of cuirass, which was capable of resisting a sword or javelin, though it was formed only of horses' hoofs, cut into thin and polished slices, carefully laid over each other in the manner of scales or feathers, and strongly sewed upon an under garment of coarse linen.	[thirty seven] Their poverty of iron prompted their rude industry to invent a sort of cuirass, which was capable of resisting a sword or javelin, though it was formed only of horses' hoofs, cut into thin and polished slices, carefully laid over each other in the manner of scales or feathers, and strongly sewed upon an under garment of coarse linen.	false	430.23	450.15	19.578127
1607_134636_000009_000006	[38] The offensive arms of the Sarmatians were short daggers, long lances, and a weighty bow with a quiver of arrows. They were reduced to the necessity of employing fish-bones for the points of their weapons; but the custom of dipping them in a venomous liquor, that poisoned the wounds which they inflicted, is alone sufficient to prove the most savage manners, since a people impressed with a sense of humanity would have abhorred so cruel a practice, and a nation skilled in the arts of war would have disdained so impotent a resource.	[thirty eight] The offensive arms of the Sarmatians were short daggers, long lances, and a weighty bow with a quiver of arrows. They were reduced to the necessity of employing fish bones for the points of their weapons; but the custom of dipping them in a venomous liquor, that poisoned the wounds which they inflicted, is alone sufficient to prove the most savage manners, since a people impressed with a sense of humanity would have abhorred so cruel a practice, and a nation skilled in the arts of war would have disdained so impotent a resource.	false	450.15	483.81	19.43693
1607_134636_000009_000007	[39] Whenever these Barbarians issued from their deserts in quest of prey, their shaggy beards, uncombed locks, the furs with which they were covered from head to foot, and their fierce countenances, which seemed to express the innate cruelty of their minds, inspired the more civilized provincials of Rome with horror and dismay.	[thirty nine] Whenever these Barbarians issued from their deserts in quest of prey, their shaggy beards, uncombed locks, the furs with which they were covered from head to foot, and their fierce countenances, which seemed to express the innate cruelty of their minds, inspired the more civilized provincials of Rome with horror and dismay.	false	483.81	503.91	20
1607_134636_000010_000000	[Footnote 36: Cellarius has collected the opinions of the ancients concerning the European and Asiatic Sarmatia; and M. D'Anville has applied them to modern geography with the skill and accuracy which always distinguish that excellent writer.]	[Footnote thirty six: Cellarius has collected the opinions of the ancients concerning the European and Asiatic Sarmatia; and m D'Anville has applied them to modern geography with the skill and accuracy which always distinguish that excellent writer.]	false	503.91	504.3	22.555738
1607_134636_000011_000000	[Footnote 37: Ammian. l.	[Footnote thirty seven: Ammian. l.	false	504.3	504.3	
1607_134636_000011_000001	xvii.	x v i i.	false	504.3	504.3	
1607_134636_000011_000002	c.	c.	false	504.3	504.3	
1607_134636_000011_000003	12.	twelve.	false	504.3	504.3	
1607_134636_000011_000004	The Sarmatian horses were castrated to prevent the mischievous accidents which might happen from the noisy and ungovernable passions of the males.]	The Sarmatian horses were castrated to prevent the mischievous accidents which might happen from the noisy and ungovernable passions of the males.]	false	504.3	504.3	
1607_134636_000012_000000	[Footnote 38: Pausanius, l.	[Footnote thirty eight: Pausanius, l.	false	504.3	504.3	
1607_134636_000012_000001	i.	i.	false	504.3	504.3	
1607_134636_000012_000002	p. 50,. edit.	p. fifty,. edit.	false	504.3	504.3	
1607_134636_000012_000003	Kuhn.	Kuhn.	false	504.3	504.3	
1607_134636_000012_000004	That inquisitive traveller had carefully examined a Sarmatian cuirass, which was preserved in the temple of Aesculapius at Athens.]	That inquisitive traveller had carefully examined a Sarmatian cuirass, which was preserved in the temple of Aesculapius at Athens.]	false	504.3	504.3	
1607_134636_000013_000000	[Footnote 39: Aspicis et mitti sub adunco toxica ferro, Et telum causas mortis habere duas.	[Footnote thirty nine: Aspicis et mitti sub adunco toxica ferro, Et telum causas mortis habere duas.	false	504.3	504.3	
1607_134636_000013_000001	Ovid, ex Ponto, l.	Ovid, ex Ponto, l.	false	504.3	504.3	
1607_134636_000013_000002	iv.	i v.	false	504.3	504.3	
1607_134636_000013_000003	ep.	e p.	false	504.3	504.3	
1607_134636_000013_000004	7, ver.	seven, ver.	false	504.3	504.3	
1607_134636_000013_000005	7.----See in the Recherches sur les Americains, tom.	seven.----See in the Recherches sur les Americains, tom.	false	504.3	504.3	
1607_134636_000013_000006	ii.	ii.	false	504.3	504.3	
1607_134636_000013_000007	p. 236--271, a very curious dissertation on poisoned darts.	p. two hundred thirty six-minus two hundred seventy one, a very curious dissertation on poisoned darts.	false	504.3	504.3	
1607_134636_000013_000008	The venom was commonly extracted from the vegetable reign: but that employed by the Scythians appears to have been drawn from the viper, and a mixture of human blood.]	The venom was commonly extracted from the vegetable reign: but that employed by the Scythians appears to have been drawn from the viper, and a mixture of human blood.]	false	504.3	504.3	
1607_134636_000014_000000	The use of poisoned arms, which has been spread over both worlds, never preserved a savage tribe from the arms of a disciplined enemy.	The use of poisoned arms, which has been spread over both worlds, never preserved a savage tribe from the arms of a disciplined enemy.	false	504.3	504.3	
1607_134636_000014_000001	The tender Ovid, after a youth spent in the enjoyment of fame and luxury, was condemned to a hopeless exile on the frozen banks of the Danube, where he was exposed, almost without defence, to the fury of these monsters of the desert, with whose stern spirits he feared that his gentle shade might hereafter be confounded.	The tender Ovid, after a youth spent in the enjoyment of fame and luxury, was condemned to a hopeless exile on the frozen banks of the Danube, where he was exposed, almost without defence, to the fury of these monsters of the desert, with whose stern spirits he feared that his gentle shade might hereafter be confounded.	false	504.3	523.9	17.865816
1607_134636_000014_000002	In his pathetic, but sometimes unmanly lamentations, [40] he describes in the most lively colors the dress and manners, the arms and inroads, of the Getae and Sarmatians, who were associated for the purposes of destruction; and from the accounts of history there is some reason to believe that these Sarmatians were the Jazygae, one of the most numerous and warlike tribes of the nation.	In his pathetic, but sometimes unmanly lamentations, [forty] he describes in the most lively colors the dress and manners, the arms and inroads, of the Getae and Sarmatians, who were associated for the purposes of destruction; and from the accounts of history there is some reason to believe that these Sarmatians were the Jazygae, one of the most numerous and warlike tribes of the nation.	false	524.57	548.89	17.925743
1607_134636_000014_000003	The allurements of plenty engaged them to seek a permanent establishment on the frontiers of the empire.	The allurements of plenty engaged them to seek a permanent establishment on the frontiers of the empire.	true	549.5	555.34	19
1607_134636_000014_000004	Soon after the reign of Augustus, they obliged the Dacians, who subsisted by fishing on the banks of the River Teyss or Tibiscus, to retire into the hilly country, and to abandon to the victorious Sarmatians the fertile plains of the Upper Hungary, which are bounded by the course of the Danube and the semicircular enclosure of the Carpathian Mountains. [41] In this advantageous position, they watched or suspended the moment of attack, as they were provoked by injuries or appeased by presents; they gradually acquired the skill of using more dangerous weapons, and although the Sarmatians did not illustrate their name by any memorable exploits, they occasionally assisted their eastern and western neighbors, the Goths and the Germans, with a formidable body of cavalry. They lived under the irregular aristocracy of their chieftains: [42] but after they had received into their bosom the fugitive Vandals, who yielded to the pressure of the Gothic power, they seem to have chosen a king from that nation, and from the illustrious race of the Astingi, who had formerly dwelt on the hores of the northern ocean.	Soon after the reign of Augustus, they obliged the Dacians, who subsisted by fishing on the banks of the River Teyss or Tibiscus, to retire into the hilly country, and to abandon to the victorious Sarmatians the fertile plains of the Upper Hungary, which are bounded by the course of the Danube and the semicircular enclosure of the Carpathian Mountains. [forty one] In this advantageous position, they watched or suspended the moment of attack, as they were provoked by injuries or appeased by presents; they gradually acquired the skill of using more dangerous weapons, and although the Sarmatians did not illustrate their name by any memorable exploits, they occasionally assisted their eastern and western neighbors, the Goths and the Germans, with a formidable body of cavalry. They lived under the irregular aristocracy of their chieftains: [forty two] but after they had received into their bosom the fugitive Vandals, who yielded to the pressure of the Gothic power, they seem to have chosen a king from that nation, and from the illustrious race of the Astingi, who had formerly dwelt on the hores of the northern ocean.	false	556.52	623.43	18.588194
1607_134636_000014_000005	[43]	[forty three]	false	623.43	623.61	7
1607_134636_000015_000000	[Footnote 40: The nine books of Poetical Epistles which Ovid composed during the seven first years of his melancholy exile, possess, beside the merit of elegance, a double value.	[Footnote forty: The nine books of Poetical Epistles which Ovid composed during the seven first years of his melancholy exile, possess, beside the merit of elegance, a double value.	false	623.61	623.94	32
1607_134636_000015_000001	They exhibit a picture of the human mind under very singular circumstances; and they contain many curious observations, which no Roman except Ovid, could have an opportunity of making.	They exhibit a picture of the human mind under very singular circumstances; and they contain many curious observations, which no Roman except Ovid, could have an opportunity of making.	false	623.94	623.94	
1607_134636_000015_000002	Every circumstance which tends to illustrate the history of the Barbarians, has been drawn together by the very accurate Count de Buat.	Every circumstance which tends to illustrate the history of the Barbarians, has been drawn together by the very accurate Count de Buat.	false	623.94	623.94	
1607_134636_000015_000003	Hist.	Hist.	false	623.94	623.94	
1607_134636_000015_000004	Ancienne des Peuples de l'Europe, tom.	Ancienne des Peuples de l'Europe, tom.	false	623.94	623.94	
1607_134636_000015_000005	iv.	i v.	false	623.94	623.94	
1607_134636_000015_000006	c.	c.	false	623.94	623.94	
1607_134636_000015_000007	xvi. p. 286-317]	x v i. p. two hundred eighty six to three hundred seventeen]	false	623.94	623.94	
1607_134636_000016_000000	[Footnote 41: The Sarmatian Jazygae were settled on the banks of Pathissus or Tibiscus, when Pliny, in the year 79, published his Natural History.	[Footnote forty one: The Sarmatian Jazygae were settled on the banks of Pathissus or Tibiscus, when Pliny, in the year seventy nine, published his Natural History.	false	623.94	623.94	
1607_134636_000016_000001	See l.	See l.	false	623.94	623.94	
1607_134636_000016_000002	iv.	i v.	false	623.94	623.94	
1607_134636_000016_000003	c.	c.	false	623.94	623.94	
1607_134636_000016_000004	25.	twenty five.	false	623.94	623.94	
1607_134636_000016_000005	In the time of Strabo and Ovid, sixty or seventy years before, they appear to have inhabited beyond the Getae, along the coast of the Euxine.]	In the time of Strabo and Ovid, sixty or seventy years before, they appear to have inhabited beyond the Getae, along the coast of the Euxine.]	false	623.94	623.94	
1607_134636_000017_000000	[Footnote 42: Principes Sarmaturum Jazygum penes quos civitatis regimen plebem quoque et vim equitum, qua sola valent, offerebant.	[Footnote forty two: Principes Sarmaturum Jazygum penes quos civitatis regimen plebem quoque et vim equitum, qua sola valent, offerebant.	false	623.94	623.94	
1607_134636_000017_000001	Tacit.	Tacit.	false	623.94	623.94	
1607_134636_000017_000002	Hist. iii.	Hist. iii.	false	623.94	623.94	
1607_134636_000017_000003	p. 5.	p. five.	false	623.94	623.94	
1607_134636_000017_000004	This offer was made in the civil war between Vitellino and Vespasian.]	This offer was made in the civil war between Vitellino and Vespasian.]	false	623.94	623.94	
1607_134636_000018_000000	[Footnote 43: This hypothesis of a Vandal king reigning over Sarmatian subjects, seems necessary to reconcile the Goth Jornandes with the Greek and Latin historians of Constantine.	[Footnote forty three: This hypothesis of a Vandal king reigning over Sarmatian subjects, seems necessary to reconcile the Goth Jornandes with the Greek and Latin historians of Constantine.	false	623.94	623.94	
1607_134636_000018_000001	It may be observed that Isidore, who lived in Spain under the dominion of the Goths, gives them for enemies, not the Vandals, but the Sarmatians.	It may be observed that Isidore, who lived in Spain under the dominion of the Goths, gives them for enemies, not the Vandals, but the Sarmatians.	false	623.94	623.94	
1607_134636_000018_000002	See his Chronicle in Grotius, p. 709.	See his Chronicle in Grotius, p. seven hundred nine.	false	623.94	623.94	
1607_134636_000018_000003	Note: I have already noticed the confusion which must necessarily arise in history, when names purely geographical, as this of Sarmatia, are taken for historical names belonging to a single nation. We perceive it here; it has forced Gibbon to suppose, without any reason but the necessity of extricating himself from his perplexity, that the Sarmatians had taken a king from among the Vandals; a supposition entirely contrary to the usages of Barbarians Dacia, at this period, was occupied, not by Sarmatians, who have never formed a distinct race, but by Vandals, whom the ancients have often confounded under the general term Sarmatians.	Note: I have already noticed the confusion which must necessarily arise in history, when names purely geographical, as this of Sarmatia, are taken for historical names belonging to a single nation. We perceive it here; it has forced Gibbon to suppose, without any reason but the necessity of extricating himself from his perplexity, that the Sarmatians had taken a king from among the Vandals; a supposition entirely contrary to the usages of Barbarians Dacia, at this period, was occupied, not by Sarmatians, who have never formed a distinct race, but by Vandals, whom the ancients have often confounded under the general term Sarmatians.	false	623.94	623.94	
1607_134636_000018_000004	See Gatterer's Welt-Geschiehte p. 464--G.]	See Gatterer's Welt Geschiehte p. four hundred sixty four--G.]	false	623.94	623.94	
1607_134636_000019_000000	This motive of enmity must have inflamed the subjects of contention, which perpetually arise on the confines of warlike and independent nations.	This motive of enmity must have inflamed the subjects of contention, which perpetually arise on the confines of warlike and independent nations.	false	623.94	632.23	18
1607_134636_000019_000001	The Vandal princes were stimulated by fear and revenge; the Gothic kings aspired to extend their dominion from the Euxine to the frontiers of Germany; and the waters of the Maros, a small river which falls into the Teyss, were stained with the blood of the contending Barbarians.	The Vandal princes were stimulated by fear and revenge; the Gothic kings aspired to extend their dominion from the Euxine to the frontiers of Germany; and the waters of the Maros, a small river which falls into the Teyss, were stained with the blood of the contending Barbarians.	false	632.75	649.6	18
1607_134636_000019_000002	After some experience of the superior strength and numbers of their adversaries, the Sarmatians implored the protection of the Roman monarch, who beheld with pleasure the discord of the nations, but who was justly alarmed by the progress of the Gothic arms.	After some experience of the superior strength and numbers of their adversaries, the Sarmatians implored the protection of the Roman monarch, who beheld with pleasure the discord of the nations, but who was justly alarmed by the progress of the Gothic arms.	true	649.97	665.02	16
1607_134636_000019_000003	As soon as Constantine had declared himself in favor of the weaker party, the haughty Araric, king of the Goths, instead of expecting the attack of the legions, boldly passed the Danube, and spread terror and devastation through the province of Maesia.	As soon as Constantine had declared himself in favor of the weaker party, the haughty Araric, king of the Goths, instead of expecting the attack of the legions, boldly passed the Danube, and spread terror and devastation through the province of Maesia.	true	666.23	681.07	18
1607_134636_000020_000000	To oppose the inroad of this destroying host, the aged emperor took the field in person; but on this occasion either his conduct or his fortune betrayed the glory which he had acquired in so many foreign and domestic wars.	To oppose the inroad of this destroying host, the aged emperor took the field in person; but on this occasion either his conduct or his fortune betrayed the glory which he had acquired in so many foreign and domestic wars.	true	681.44	694.18	20.181593
