8820_294120_000013_000010	All of us must consider why we are living, by God, we must!	All of us must consider why we are living, by God, we must!
8820_294120_000013_000011	There is no sense in our life--there is no sense at all.	There is no sense in our life-there is no sense at all.
8820_294120_000014_000000	But Foma can only be destructive.	But Foma can only be destructive.
8820_294120_000014_000001	He is not constructive.	He is not constructive.
8820_294120_000014_000003	He does not drink because liquor tastes good in his mouth.	He does not drink because liquor tastes good in his mouth.
8820_294120_000014_000004	In the vile companions who purvey to his baser appetites he finds no charm.	In the vile companions who purvey to his baser appetites he finds no charm.
8820_294120_000014_000005	It is all utterly despicable and sordid, but thither his quest leads him and he follows the quest.	It is all utterly despicable and sordid, but thither his quest leads him and he follows the quest.
8820_294120_000014_000010	"You have not constructed life--you have made a cesspool!	"You have not constructed life-you have made a cesspool!
8820_294120_000014_000011	You have disseminated filth and stifling exhalations by your deeds.	You have disseminated filth and stifling exhalations by your deeds.
8820_294120_000014_000012	Have you any conscience?	Have you any conscience?
8820_294120_000014_000013	Do you remember God?	Do you remember God?
8820_294120_000014_000014	A five-kopek piece--that is your God!	A five kopek piece-that is your God!
8820_294120_000014_000015	But you have expelled your conscience!"	But you have expelled your conscience!"
8820_294120_000015_000001	You shall perish--you shall be called to account for all!	You shall perish-you shall be called to account for all!
8820_294120_000015_000002	For all--to the last little tear-drop!"	For all-to the last little tear drop!"
8820_294120_000016_000000	Stunned by this puddle of life, unable to make sense of it, Foma questions, and questions vainly, whether of Sofya Medynsky in her drawing-room of beauty, or in the foulest depths of the first chance courtesan's heart.	Stunned by this puddle of life, unable to make sense of it, Foma questions, and questions vainly, whether of Sofya Medynsky in her drawing room of beauty, or in the foulest depths of the first chance courtesan's heart.
8820_294120_000016_000002	And so, wondering, pondering, perplexed, amazed, whirling through the mad whirlpool of life, dancing the dance of death, groping for the nameless, indefinite something, the magic formula, the essence, the intrinsic fact, the flash of light through the murk and dark--the rational sanction for existence, in short--Foma Gordyeeff goes down to madness and death.	And so, wondering, pondering, perplexed, amazed, whirling through the mad whirlpool of life, dancing the dance of death, groping for the nameless, indefinite something, the magic formula, the essence, the intrinsic fact, the flash of light through the murk and dark-the rational sanction for existence, in short-Foma Gordyeeff goes down to madness and death.
8820_294120_000017_000000	It is not a pretty book, but it is a masterful interrogation of life--not of life universal, but of life particular, the social life of to-day.	It is not a pretty book, but it is a masterful interrogation of life-not of life universal, but of life particular, the social life of to day.
8820_294120_000017_000003	So fearful is its portrayal of social disease, so ruthless its stripping of the painted charms from vice, that its tendency cannot but be strongly for good.	So fearful is its portrayal of social disease, so ruthless its stripping of the painted charms from vice, that its tendency cannot but be strongly for good.
8820_294120_000018_000000	But no story is told, nothing is finished, some one will object.	But no story is told, nothing is finished, some one will object.
8820_294120_000018_000002	It was pregnant with possibilities.	It was pregnant with possibilities.
8820_294120_000018_000003	Yet it was not finished, was not decisive. She left him to go with the son of a rich vodka-maker.	Yet it was not finished, was not decisive. She left him to go with the son of a rich vodka maker.
8820_294120_000018_000005	She might have been a power for good in his life, she might have shed light into it and lifted him up to safety and honour and understanding.	She might have been a power for good in his life, she might have shed light into it and lifted him up to safety and honour and understanding.
8820_294120_000018_000006	Yet she went away next day, and he never saw her again.	Yet she went away next day, and he never saw her again.
8820_294120_000018_000007	No story is told, nothing is finished.	No story is told, nothing is finished.
8820_294120_000019_000002	But it is a less tedious realism than that of Tolstoy or Turgenev.	But it is a less tedious realism than that of Tolstoy or Turgenev.
8820_294120_000020_000002	He knows life, why and how it should be lived.	He knows life, why and how it should be lived.
