8545_287671_000000_000000	Yours respectfully	Yours respectfully	false	0	0.09	4
8545_287671_000016_000003	For although Aunt Hannah was destitute of book-learning she was nevertheless a woman of thought and natural ability, and while she wisely kept her counsel from her mistress she took care to make her wants known to an abolitionist.	For although Aunt Hannah was destitute of book learning she was nevertheless a woman of thought and natural ability, and while she wisely kept her counsel from her mistress she took care to make her wants known to an abolitionist.	true	83.78	100.48	21.536188
8545_287671_000016_000004	She had passed many years under the yoke, under different owners, and now seeing a ray of hope she availed herself of the opportunity to secure her freedom. She had occasion to go to a store in the neighborhood where she was stopping, and to her unspeakable joy she found the proprietor an abolitionist and a friend who inquired into her condition and proffered her assistance.	She had passed many years under the yoke, under different owners, and now seeing a ray of hope she availed herself of the opportunity to secure her freedom. She had occasion to go to a store in the neighborhood where she was stopping, and to her unspeakable joy she found the proprietor an abolitionist and a friend who inquired into her condition and proffered her assistance.	false	101.09	131.89	22.09487
8545_287671_000016_000005	The store-keeper quickly made known her condition at the Anti-slavery Office, and in double-quick time J.M.	The store keeper quickly made known her condition at the Anti slavery Office, and in double quick time j m	true	132.77	142.185	24.743677
8545_287671_000016_000006	McKim and Charles Wise as abolitionists and members of the Vigilance Committee repaired to the stopping-place of the mistress and her slave to demand in the name of humanity and the laws of Pennsylvania that Aunt Hannah should be no longer held in fetters but that she should be immediately proclaimed free.	McKim and Charles Wise as abolitionists and members of the Vigilance Committee repaired to the stopping place of the mistress and her slave to demand in the name of humanity and the laws of Pennsylvania that Aunt Hannah should be no longer held in fetters but that she should be immediately proclaimed free.	false	142.185	166.12	22.23688
8545_287671_000016_000007	In the eyes of the mistress this procedure was so extraordinary that she became very much excited and for a moment threatened them with the "broomstick," but her raving had no effect on Messrs.	In the eyes of the mistress this procedure was so extraordinary that she became very much excited and for a moment threatened them with the "broomstick," but her raving had no effect on Messrs.	true	166.97	182.355	23.26532
8545_287671_000016_000008	McKim and Wise, who did not rest contented until Aunt Hannah was safely in their hands.	McKim and Wise, who did not rest contented until Aunt Hannah was safely in their hands.	true	182.355	189.34	22
8545_287671_000016_000009	She had lived a slave in Moore's family in the State of Missouri about ten years and said she was treated very well, had plenty to eat, plenty to wear, and a plenty of work.	She had lived a slave in Moore's family in the State of Missouri about ten years and said she was treated very well, had plenty to eat, plenty to wear, and a plenty of work.	false	190.34	203.86	22.759361
8545_287671_000016_000010	It was prior to her coming into the possession of Moore that Aunt Hannah had been made to drink the bitter waters of oppression.	It was prior to her coming into the possession of Moore that Aunt Hannah had been made to drink the bitter waters of oppression.	true	204.14	212.44	22
8545_287671_000016_000011	From this point, therefore, we shall present some of the incidents of her life, from infancy, and very nearly word for word as she related them:	From this point, therefore, we shall present some of the incidents of her life, from infancy, and very nearly word for word as she related them:	true	213.29	224.77	21.854004
8545_287671_000017_000000	"Moore bought me from a man named McCaully, who owned me about a year.	"Moore bought me from a man named McCaully, who owned me about a year.	true	226.37	231.97	20.361345
8545_287671_000017_000001	I fared dreadful bad under McCaully.	I fared dreadful bad under McCaully.	true	232.64	235.75	21
8545_287671_000017_000002	One day in a rage he undertook to beat me with the limb of a cherry-tree; he began at me and tried in the first place to snatch my clothes off, but he did not succeed.	One day in a rage he undertook to beat me with the limb of a cherry tree; he began at me and tried in the first place to snatch my clothes off, but he did not succeed.	true	236.36	248.98	22.461573
8545_287671_000017_000003	After that he beat the cherry-tree limb all to pieces over me.	After that he beat the cherry tree limb all to pieces over me.	true	249.53	254.02	23
8545_287671_000017_000004	The first blow struck me on the back of my neck and knocked me down; his wife was looking on, sitting on the side of the bed crying to him to lay on. After the limb was worn out he then went out to the yard and got a lath, and he come at me again and beat me with that until he broke it all to pieces.	The first blow struck me on the back of my neck and knocked me down; his wife was looking on, sitting on the side of the bed crying to him to lay on. After the limb was worn out he then went out to the yard and got a lath, and he come at me again and beat me with that until he broke it all to pieces.	false	254.9	276.97	22.706648
8545_287671_000017_000005	He was not satisfied then; he next went to the fence and tore off a paling, and with that he took both hands, 'cursing' me all the time as hard as he could.	He was not satisfied then; he next went to the fence and tore off a paling, and with that he took both hands, 'cursing' me all the time as hard as he could.	false	277.82	287.92	21.443365
8545_287671_000017_000006	With an oath he would say, 'now don't you love me?' 'Oh master, I will pray for you, I would cry, then he would 'cuss' harder than ever.' He beat me until he was tired and quit.	With an oath he would say, 'now don't you love me?' 'Oh master, I will pray for you, I would cry, then he would 'cuss' harder than ever.' He beat me until he was tired and quit.	false	288.71	304.24	21.949207
8545_287671_000017_000007	I crept out of doors and throwed up blood; some days I was hardly able to creep. With this beating I was laid up several weeks.	I crept out of doors and throwed up blood; some days I was hardly able to creep. With this beating I was laid up several weeks.	true	305.09	314.77	22.419796
8545_287671_000017_000008	Another time Mistress McCaully got very angry.	Another time Mistress McCaully got very angry.	true	315.38	319.18	21
8545_287671_000017_000009	One day she beat me as bad as he did.	One day she beat me as bad as he did.	true	319.7	322.6	22
8545_287671_000017_000010	She was a woman who would get very mad in a minute.	She was a woman who would get very mad in a minute.	true	323.33	327.01	20.782524
8545_287671_000017_000011	One day she began scolding and said the kitchen wasn't kept clean.	One day she began scolding and said the kitchen wasn't kept clean.	true	327.62	332.22	22.104834
8545_287671_000017_000012	I told her the kitchen was kept as clean as any kitchen in the place; she spoke very angry, and said she didn't go by other folks but she had rules of her own.	I told her the kitchen was kept as clean as any kitchen in the place; she spoke very angry, and said she didn't go by other folks but she had rules of her own.	false	332.22	343.81	23.223969
8545_287671_000017_000013	She soon ordered me to come in to her.	She soon ordered me to come in to her.	true	344.42	346.93	20
8545_287671_000017_000014	I went in as she ordered me; she met me with a mule-rope, and ordered me to cross my hands.	I went in as she ordered me; she met me with a mule rope, and ordered me to cross my hands.	true	347.54	354.82	21.214027
8545_287671_000017_000015	I crossed my hands and she tied me to the bedstead.	I crossed my hands and she tied me to the bedstead.	true	355.43	358.63	22.84966
8545_287671_000017_000016	Here her husband said, 'my dear, now let me do the fighting.' In her mad fit she said he shouldn't do it, and told him to stand back and keep out of the way or I will give you the cowhide she said to him.	Here her husband said, 'my dear, now let me do the fighting.' In her mad fit she said he shouldn't do it, and told him to stand back and keep out of the way or I will give you the cowhide she said to him.	false	359.21	375.87	22.82559
8545_287671_000017_000017	He then 'sot' down in a 'cheer' and looked like a man condemned to be hung; then she whipped me with the cowhide until I sunk to the floor.	He then 'sot' down in a 'cheer' and looked like a man condemned to be hung; then she whipped me with the cowhide until I sunk to the floor.	false	375.87	385.78	21.495003
8545_287671_000017_000018	He then begged her to quit.	He then begged her to quit.	true	386.57	388.3	19.510347
8545_287671_000017_000019	He said to his wife she has begged and begged and you have whipped her enough.	He said to his wife she has begged and begged and you have whipped her enough.	true	388.76	394.485	23.003614
8545_287671_000017_000020	She only raged 'wus;' she turned the butt end of the cowhide and struck me five or six blows over my head as hard as she could; she then throwed the cowhide down and told a little girl to untie me.	She only raged 'wus;' she turned the butt end of the cowhide and struck me five or six blows over my head as hard as she could; she then throwed the cowhide down and told a little girl to untie me.	false	394.485	409.21	21.8355
8545_287671_000017_000021	The little girl was not able to do it; Mr. McCaully then untied me himself.	The little girl was not able to do it; mr McCaully then untied me himself.	true	410.03	416.29	20.678865
8545_287671_000017_000022	Both times that I was beat the blood run down from my head to my feet.	Both times that I was beat the blood run down from my head to my feet.	true	416.84	422.77	21.355568
8545_287671_000018_000000	"They wouldn't give you anything to eat hardly.	"They wouldn't give you anything to eat hardly.	true	423.98	426.67	23.51691
8545_287671_000018_000001	McCaully bore the name of coming by free colored children without buying them, and selling them afterwards.	McCaully bore the name of coming by free colored children without buying them, and selling them afterwards.	false	427.25	434.98	21.371935
8545_287671_000018_000002	One boy on the place always said that he was free but had been kidnapped from Arkansas.	One boy on the place always said that he was free but had been kidnapped from Arkansas.	false	435.41	441.7	21.60127
8545_287671_000018_000003	He could tell all about how he was kidnapped, but could not find anybody to do anything for him, so he had to content himself.	He could tell all about how he was kidnapped, but could not find anybody to do anything for him, so he had to content himself.	true	442.19	451.45	21.296152
8545_287671_000019_000000	"McCaully bought me from a man by the name of Landers.	"McCaully bought me from a man by the name of Landers.	true	452.06	455.64	18
8545_287671_000019_000001	While in Landers' hands I had the rheumatism and was not able to work.	While in Landers' hands I had the rheumatism and was not able to work.	false	455.64	460.72	19.384811
8545_287671_000019_000002	He was afraid I was going to die, or he would lose me, and I would not be of any service to him, so he took and traded me off for a wagon.	He was afraid I was going to die, or he would lose me, and I would not be of any service to him, so he took and traded me off for a wagon.	true	461.12	471.52	20.894289
8545_287671_000019_000003	I was something better when he traded me off; well enough to be about.	I was something better when he traded me off; well enough to be about.	true	472.34	477.04	21.381725
8545_287671_000019_000004	My health remained bad for about four years, and I never got my health until Moore bought me. Moore took me for a debt.	My health remained bad for about four years, and I never got my health until Moore bought me. Moore took me for a debt.	true	477.71	486.94	21.137043
8545_287671_000019_000005	McCaully owed Moore for wagons.	McCaully owed Moore for wagons.	false	487.46	489.88	22.61745
8545_287671_000019_000006	I was not born in Missouri but was born in Virginia.	I was not born in Missouri but was born in Virginia.	true	490.73	495.07	20.420916
8545_287671_000019_000007	From my earliest memory I was owned by Conrad Hackler; he lived in Grason County.	From my earliest memory I was owned by Conrad Hackler; he lived in Grason County.	true	495.98	503.5	22.512632
8545_287671_000019_000008	He was a very poor man, and had no other slave but me.	He was a very poor man, and had no other slave but me.	true	504.02	507.64	17
8545_287671_000019_000009	He bought me before I was quite four years old, for one hundred dollars.	He bought me before I was quite four years old, for one hundred dollars.	true	508.55	513.64	19
8545_287671_000019_000010	Hackler bought me from a man named William Scott.	Hackler bought me from a man named William Scott.	true	514.43	517.75	20
8545_287671_000019_000011	I must go back by good rights to the beginning and tell all: Scott bought me first from a young man he met one day in the road, with a bundle in his arms.	I must go back by good rights to the beginning and tell all: Scott bought me first from a young man he met one day in the road, with a bundle in his arms.	true	518.57	530.23	22.802488
8545_287671_000019_000012	Scott, wishing to know of the young man what he had in his bundle, was told that he had a baby.	Scott, wishing to know of the young man what he had in his bundle, was told that he had a baby.	true	530.57	537.58	20.685696
8545_287671_000019_000013	'What are you going to do with it?' said Scott.	'What are you going to do with it?' said Scott.	true	538.55	541.09	21.914965
8545_287671_000019_000014	The young man said that he was going to take it to his sister; that its mother was dead, and it had nobody to take care of it.	The young man said that he was going to take it to his sister; that its mother was dead, and it had nobody to take care of it.	false	541.76	549.13	24.060848
8545_287671_000019_000015	Scott offered the young man a horse for it, and the young man took him up.	Scott offered the young man a horse for it, and the young man took him up.	true	549.86	554.62	24.371153
8545_287671_000019_000016	This is the way I was told that Scott came by me.	This is the way I was told that Scott came by me.	true	555.11	558.37	21
8545_287671_000019_000017	I never knowed anything about my mother or father, but I have always believed that my mother was a white woman, and that I was put away to save her character; I have always thought this.	I never knowed anything about my mother or father, but I have always believed that my mother was a white woman, and that I was put away to save her character; I have always thought this.	true	558.86	572.74	21.248543
8545_287671_000019_000018	Under Hackler I was treated more like a brute than a human being.	Under Hackler I was treated more like a brute than a human being.	true	573.83	579.01	22.802599
8545_287671_000019_000019	I was fed like the dogs; had a trough dug out of a piece of wood for a plate.	I was fed like the dogs; had a trough dug out of a piece of wood for a plate.	false	579.92	587.1	21.989706
8545_287671_000019_000020	After I growed up to ten years old they made me sleep out in an old house standing off some distance from the main house where my master and mistress lived.	After I growed up to ten years old they made me sleep out in an old house standing off some distance from the main house where my master and mistress lived.	false	587.1	598.12	20
8545_287671_000019_000021	A bed of straw and old rags was made for me in a big trough called the tan trough (a trough having been used for tanning purposes).	A bed of straw and old rags was made for me in a big trough called the tan trough (a trough having been used for tanning purposes).	true	598.7	609.49	20.508774
8545_287671_000019_000022	The cats about the place came and slept with me, and was all the company I had.	The cats about the place came and slept with me, and was all the company I had.	true	610.67	615.55	24
8545_287671_000019_000023	I had to work with the hoe in the field and help do everything in doors and out in all weathers.	I had to work with the hoe in the field and help do everything in doors and out in all weathers.	true	616.37	623.44	23.38679
8545_287671_000019_000024	The place was so poor that some seasons he would not raise twenty bushels of corn and hardly three bushels of wheat.	The place was so poor that some seasons he would not raise twenty bushels of corn and hardly three bushels of wheat.	false	624.23	632.5	21.698423
8545_287671_000019_000025	As for shoes I never knowed what it was to have a pair of shoes until I was grown up.	As for shoes I never knowed what it was to have a pair of shoes until I was grown up.	false	633.23	639.16	22.257818
8545_287671_000019_000026	After I growed up to be a woman my master thought nothing of taking my clothes off, and would whip me until the blood would run down to the ground.	After I growed up to be a woman my master thought nothing of taking my clothes off, and would whip me until the blood would run down to the ground.	true	639.89	649.57	22.206024
8545_287671_000019_000027	After I was twenty-five years old they did not treat me so bad; they both professed to get religion about that time; and my master said he would never lay the weight of his finger on me again. Once after that mistress wanted him to whip me, but he didn't do it, nor never whipped me any more.	After I was twenty five years old they did not treat me so bad; they both professed to get religion about that time; and my master said he would never lay the weight of his finger on me again. Once after that mistress wanted him to whip me, but he didn't do it, nor never whipped me any more.	true	650.66	674.41	22.151241
8545_287671_000019_000028	After awhile my master died; if they had gone according to law I would have been hired out or sold, but my mistress wanted to keep me to carry on the place for her support.	After awhile my master died; if they had gone according to law I would have been hired out or sold, but my mistress wanted to keep me to carry on the place for her support.	true	675.41	689.23	22.429712
8545_287671_000019_000029	So I was kept for seven or eight years after his death.	So I was kept for seven or eight years after his death.	true	689.93	694.51	23.561285
8545_287671_000019_000030	It was understood between my mistress, and her children, and her friends, who all met after master died, that I was to take care of mistress, and after mistress died I should not serve anybody else.	It was understood between my mistress, and her children, and her friends, who all met after master died, that I was to take care of mistress, and after mistress died I should not serve anybody else.	true	695.27	711.58	24.091948
8545_287671_000019_000031	I done my best to keep my mistress from suffering.	I done my best to keep my mistress from suffering.	true	712.31	715.36	22.832462
8545_287671_000019_000032	After a few years they all became dissatisfied, and moved to Missouri.	After a few years they all became dissatisfied, and moved to Missouri.	true	716.21	721.03	21.366505
8545_287671_000019_000033	They scattered, and took up government land.	They scattered, and took up government land.	false	721.55	724.63	27.44634
8545_287671_000019_000034	Without means they lived as poor people commonly live, on small farms in the woods.	Without means they lived as poor people commonly live, on small farms in the woods.	true	725.6	732.46	21.82583
8545_287671_000019_000035	I still lived with my mistress.	I still lived with my mistress.	true	733.04	735.07	23
8545_287671_000019_000036	Some of the heirs got dissatisfied, and sued for their rights or a settlement; then I was sold with my child, a boy."	Some of the heirs got dissatisfied, and sued for their rights or a settlement; then I was sold with my child, a boy."	true	735.86	746.44	22.203873
8545_287671_000020_000000	Thus Aunt Hannah reviewed her slave-life, showing that she had been in the hands of six different owners, and had seen great tribulation under each of them, except the last; that she had never known a mother's or a father's care; that Slavery had given her one child, but no husband as a protector or a father.	Thus Aunt Hannah reviewed her slave life, showing that she had been in the hands of six different owners, and had seen great tribulation under each of them, except the last; that she had never known a mother's or a father's care; that Slavery had given her one child, but no husband as a protector or a father.	false	747.92	785.05	21.477907
8545_287671_000020_000001	The half of what she passed through in the way of suffering has scarcely been hinted at in this sketch.	The half of what she passed through in the way of suffering has scarcely been hinted at in this sketch.	true	785.06	793.15	22.530806
8545_287671_000020_000002	Fifty-seven years were passed in bondage before she reached Philadelphia.	Fifty seven years were passed in bondage before she reached Philadelphia.	true	793.73	799.54	21.84288
8545_287671_000020_000003	Under the good Providence through which she came in possession of her freedom, she found a kind home with a family of Abolitionists, (Mrs.	Under the good Providence through which she came in possession of her freedom, she found a kind home with a family of Abolitionists, (mrs	false	800.21	810.54	22.84009
8545_287671_000020_000004	Gillingham's), whose hearts had been in deep sympathy with the slave for many years.	Gillingham's), whose hearts had been in deep sympathy with the slave for many years.	true	810.54	816.4	23.132923
8545_287671_000020_000005	In this situation Aunt Hannah remained several years, honest, faithful, and obliging, taking care of her earnings, which were put out at interest for her by her friends.	In this situation Aunt Hannah remained several years, honest, faithful, and obliging, taking care of her earnings, which were put out at interest for her by her friends.	false	817.04	837.1	22.224676
8545_287671_000020_000006	Her mind was deeply imbued with religious feeling, and an unshaken confidence in God as her only trust; she connected herself with the A.M.E.	Her mind was deeply imbued with religious feeling, and an unshaken confidence in God as her only trust; she connected herself with the a m e	true	837.71	849.975	23.610195
8545_287671_000020_000007	Bethel Church, of Philadelphia, where she has walked, blameless and exemplary up to this day.	Bethel Church, of Philadelphia, where she has walked, blameless and exemplary up to this day.	true	849.975	857.71	24.011963
8545_287671_000020_000008	Probably there is not a member in that large congregation whose simple faith and whose walk and conversation are more commendable than Aunt Hannah's.	Probably there is not a member in that large congregation whose simple faith and whose walk and conversation are more commendable than Aunt Hannah's.	true	858.65	870.79	22.488716
8545_287671_000020_000009	Although she has passed through so many hardships she is a woman of good judgment and more than average intellect; enjoys good health, vigor, and peace of mind in her old days, with a small income just sufficient to meet her humble wants without having to live at service.	Although she has passed through so many hardships she is a woman of good judgment and more than average intellect; enjoys good health, vigor, and peace of mind in her old days, with a small income just sufficient to meet her humble wants without having to live at service.	false	871.88	893.5	23.336433
8545_287671_000020_000010	After living in Philadelphia for several years, she was married to a man of about her own age, possessing all her good qualities; had served a life-time in a highly respectable Quaker family of this city, and had so won the esteem of his kind employer that at his death he left him a comfortable house for life, so that he was not under the necessity of serving another.	After living in Philadelphia for several years, she was married to a man of about her own age, possessing all her good qualities; had served a life time in a highly respectable Quaker family of this city, and had so won the esteem of his kind employer that at his death he left him a comfortable house for life, so that he was not under the necessity of serving another.	false	894.65	921.4	21.953827
8545_287671_000020_000011	The name of the recipient of the good Quaker friend's bounty and Aunt Hannah's companion, was Thomas Todd.	The name of the recipient of the good Quaker friend's bounty and Aunt Hannah's companion, was Thomas Todd.	true	922.16	932.05	25.282314
8545_287671_000020_000012	After a few years of wedded life, Aunt Hannah was called upon to be left alone again in the world by the death of her husband, whose loss was mourned by many friends, both colored and white, who knew and respected him.	After a few years of wedded life, Aunt Hannah was called upon to be left alone again in the world by the death of her husband, whose loss was mourned by many friends, both colored and white, who knew and respected him.	false	932.48	956.61	21.322138
