2589_22574_000000_000000	Title: St. George and St. Michael Vol.	Title: saint George and saint Michael vol	false	1.53	5.01	22.399384
2589_22574_000035_000008	It was a small, pale, thin, delicately and symmetrically formed face, yet not the less a strong one, with endurance on the somewhat sad brow, and force in the closed lips, while a good conscience looked clear out of the grey eyes.	It was a small, pale, thin, delicately and symmetrically formed face, yet not the less a strong one, with endurance on the somewhat sad brow, and force in the closed lips, while a good conscience looked clear out of the grey eyes.	false	168.59	184.15	23.559475
2589_22574_000036_000000	They had been talking about the fast-gathering tide of opinion which, driven on by the wind of words, had already begun to beat so furiously against the moles and ramparts of Church and kingdom.	They had been talking about the fast gathering tide of opinion which, driven on by the wind of words, had already begun to beat so furiously against the moles and ramparts of Church and kingdom.	false	185.24	197.53	20.49466
2589_22574_000036_000001	The execution of lord Strafford was news that had not yet begun to 'hiss the speaker.'	The execution of lord Strafford was news that had not yet begun to 'hiss the speaker.'	true	198.17	203.17	20
2589_22574_000037_000000	'It is indeed an evil time,' said the old man.	'It is indeed an evil time,' said the old man.	true	204.86	208.24	17.585016
2589_22574_000037_000001	'The world has seldom seen its like.'	'The world has seldom seen its like.'	true	208.64	211.09	20.165712
2589_22574_000038_000000	'But tell me, master Herbert,' said the lady, 'why comes it in this our day?	'But tell me, master Herbert,' said the lady, 'why comes it in this our day?	true	212.81	217.99	22.069983
2589_22574_000038_000001	For our sins or for the sins of our fathers?'	For our sins or for the sins of our fathers?'	false	218.12	220.9	18
2589_22574_000039_000000	'Be it far from me to presume to set forth the ways of Providence!' returned her guest.	'Be it far from me to presume to set forth the ways of Providence!' returned her guest.	true	222.47	227.35	21.007803
2589_22574_000039_000001	'I meddle not, like some that should be wiser, with the calling of the prophet.	'I meddle not, like some that should be wiser, with the calling of the prophet.	true	227.39	231.88	18.135162
2589_22574_000039_000002	It is enough for me to know that ever and again the pride of man will gather to "a mighty and a fearful head," and, like a swollen mill-pond overfed of rains, burst the banks that confine it, whether they be the laws of the land or the ordinances of the church, usurping on the fruitful meadows, the hope of life for man and beast.	It is enough for me to know that ever and again the pride of man will gather to "a mighty and a fearful head," and, like a swollen mill pond overfed of rains, burst the banks that confine it, whether they be the laws of the land or the ordinances of the church, usurping on the fruitful meadows, the hope of life for man and beast.	false	232.46	254.62	22.005379
2589_22574_000039_000003	Alas!' he went on, with a new suggestion from the image he had been using, 'if the beginning of strife be as the letting out of water, what shall be the end of that strife whose beginning is the letting out of blood?'	Alas!' he went on, with a new suggestion from the image he had been using, 'if the beginning of strife be as the letting out of water, what shall be the end of that strife whose beginning is the letting out of blood?'	true	255.02	268.57	20.898869
2589_22574_000040_000000	'Think you then, good sir, that thus it has always been?	'Think you then, good sir, that thus it has always been?	false	269.63	273.07	26.054237
2589_22574_000040_000001	that such times of fierce ungodly tempest must ever follow upon seasons of peace and comfort?--even as your cousin of holy memory, in his verses concerning the church militant, writes:	that such times of fierce ungodly tempest must ever follow upon seasons of peace and comfort?--even as your cousin of holy memory, in his verses concerning the church militant, writes:	true	273.65	285.73	21.780012
2589_22574_000041_000000	"Thus also sin and darkness follow still The church and sun, with all their power and skill."'	"Thus also sin and darkness follow still The church and sun, with all their power and skill."'	true	286.01	292.36	22
2589_22574_000042_000000	'Truly it seems so.	'Truly it seems so.	true	294.92	296.65	17.019924
2589_22574_000042_000001	But I thank God the days of my pilgrimage are nearly numbered.	But I thank God the days of my pilgrimage are nearly numbered.	true	297.17	300.88	19
2589_22574_000042_000002	To judge by the tokens the wise man gives us, the mourners are already going about my streets.	To judge by the tokens the wise man gives us, the mourners are already going about my streets.	true	301.46	307.39	21
2589_22574_000042_000003	The almond-tree flourisheth at least.'	The almond tree flourisheth at least.'	true	307.58	310.18	21.42134
2589_22574_000043_000000	He smiled as he spoke, laying his hand on his grey head.	He smiled as he spoke, laying his hand on his grey head.	true	311.57	315.61	17.182888
2589_22574_000044_000000	'But think of those whom we must leave behind us, master Herbert. How will it fare with them?' said the lady in troubled tone, and glancing in the direction of the window.	'But think of those whom we must leave behind us, master Herbert. How will it fare with them?' said the lady in troubled tone, and glancing in the direction of the window.	true	316.91	326.92	21.89455
2589_22574_000045_000000	In the window sat a girl, gazing from it with the look of a child who had uttered all her incantations, and could imagine no abatement in the steady rain-pour.	In the window sat a girl, gazing from it with the look of a child who had uttered all her incantations, and could imagine no abatement in the steady rain pour.	true	327.65	337.69	20.630053
2589_22574_000046_000000	'We shall leave behind us strong hearts and sound heads too,' said Mr. Herbert. 'And I bethink me there will be none stronger or sounder than those of your young cousins, my late pupils, of whom I hear brave things from Oxford, and in whose affection my spirit constantly rejoices.'	'We shall leave behind us strong hearts and sound heads too,' said mr Herbert. 'And I bethink me there will be none stronger or sounder than those of your young cousins, my late pupils, of whom I hear brave things from Oxford, and in whose affection my spirit constantly rejoices.'	true	339.17	357.07	22
2589_22574_000047_000000	'You will be glad to hear such good news of your relatives, Dorothy,' said the lady, addressing her daughter.	'You will be glad to hear such good news of your relatives, Dorothy,' said the lady, addressing her daughter.	true	358.34	363.97	21.86696
2589_22574_000048_000000	Even as she said the words, the setting sun broke through the mass of grey cloud, and poured over the earth a level flood of radiance, in which the red wheat glowed, and the drops that hung on every ear flashed like diamonds.	Even as she said the words, the setting sun broke through the mass of grey cloud, and poured over the earth a level flood of radiance, in which the red wheat glowed, and the drops that hung on every ear flashed like diamonds.	true	365.06	378.91	21
2589_22574_000048_000001	The girl's hair caught it as she turned her face to answer her mother, and an aureole of brown-tinted gold gleamed for a moment about her head.	The girl's hair caught it as she turned her face to answer her mother, and an aureole of brown tinted gold gleamed for a moment about her head.	true	379.97	389.05	21.215633
2589_22574_000049_000000	'I am glad that you are pleased, madam, but you know I have never seen them--or heard of them, except from master Herbert, who has, indeed, often spoke rare things of them.'	'I am glad that you are pleased, madam, but you know I have never seen them-or heard of them, except from master Herbert, who has, indeed, often spoke rare things of them.'	false	389.9	399.79	21.966127
2589_22574_000050_000000	'Mistress Dorothy will still know the reason why,' said the clergyman, smiling, and the two resumed their conversation.	'Mistress Dorothy will still know the reason why,' said the clergyman, smiling, and the two resumed their conversation.	true	401.48	408.67	16.6677
2589_22574_000050_000001	But the girl rose, and, turning again to the window, stood for a moment rapt in the transfiguration passing upon the world.	But the girl rose, and, turning again to the window, stood for a moment rapt in the transfiguration passing upon the world.	true	409.07	417.28	20.590239
2589_22574_000050_000002	The vault of grey was utterly shattered, but, gathering glory from ruin, was hurrying in rosy masses away from under the loftier vault of blue.	The vault of grey was utterly shattered, but, gathering glory from ruin, was hurrying in rosy masses away from under the loftier vault of blue.	true	417.92	427.57	20.573172
2589_22574_000050_000003	The ordered shocks upon twenty fields sent their long purple shadows across the flush; and the evening wind, like the sighing that follows departed tears, was shaking the jewels from their feathery tops.	The ordered shocks upon twenty fields sent their long purple shadows across the flush; and the evening wind, like the sighing that follows departed tears, was shaking the jewels from their feathery tops.	true	427.94	441.46	20.355875
2589_22574_000050_000004	The sunflowers and hollyhocks no longer cowered under the tyranny of the rain, but bowed beneath the weight of the gems that adorned them.	The sunflowers and hollyhocks no longer cowered under the tyranny of the rain, but bowed beneath the weight of the gems that adorned them.	true	442.22	450.43	21.40383
2589_22574_000050_000005	A flame burned as upon an altar on the top of every tree, and the very pools that lay on the distant road had their message of light to give to the hopeless earth.	A flame burned as upon an altar on the top of every tree, and the very pools that lay on the distant road had their message of light to give to the hopeless earth.	true	450.8	461.05	22.56809
2589_22574_000050_000006	As she gazed, another hue than that of the sunset, yet rosy too, gradually flushed the face of the maiden. She turned suddenly from the window, and left the room, shaking a shower of diamonds from the honeysuckle as she passed out through the porch upon the gravel walk.	As she gazed, another hue than that of the sunset, yet rosy too, gradually flushed the face of the maiden. She turned suddenly from the window, and left the room, shaking a shower of diamonds from the honeysuckle as she passed out through the porch upon the gravel walk.	true	461.57	478.84	22.47015
2589_22574_000051_000000	Possibly her elders found her departure a relief, for although they took no notice of it, their talk became more confidential, and was soon mingled with many names both of rank and note, with a familiarity which to a stranger might have seemed out of keeping with the humbler character of their surroundings.	Possibly her elders found her departure a relief, for although they took no notice of it, their talk became more confidential, and was soon mingled with many names both of rank and note, with a familiarity which to a stranger might have seemed out of keeping with the humbler character of their surroundings.	true	479.39	497.32	20.43748
2589_22574_000052_000000	But when Dorothy Vaughan had passed a corner of the house to another garden more ancient in aspect, and in some things quaint even to grotesqueness, she was in front of a portion of the house which indicated a far statelier past--closed and done with, like the rooms within those shuttered windows.	But when Dorothy Vaughan had passed a corner of the house to another garden more ancient in aspect, and in some things quaint even to grotesqueness, she was in front of a portion of the house which indicated a far statelier past-closed and done with, like the rooms within those shuttered windows.	true	498.68	516.52	22
2589_22574_000052_000001	The inhabited wing she had left looked like the dwelling of a yeoman farming his own land; nor did this appearance greatly belie the present position of the family. For generations it had been slowly descending in the scale of worldly account, and the small portion of the house occupied by the widow and daughter of sir Ringwood Vaughan was larger than their means could match with correspondent outlay.	The inhabited wing she had left looked like the dwelling of a yeoman farming his own land; nor did this appearance greatly belie the present position of the family. For generations it had been slowly descending in the scale of worldly account, and the small portion of the house occupied by the widow and daughter of sir Ringwood Vaughan was larger than their means could match with correspondent outlay.	false	517.31	541.69	20.645273
2589_22574_000052_000002	Such, however, was the character of lady Vaughan, that, although she mingled little with the great families in the neighbourhood, she was so much respected, that she would have been a welcome visitor to most of them.	Such, however, was the character of lady Vaughan, that, although she mingled little with the great families in the neighbourhood, she was so much respected, that she would have been a welcome visitor to most of them.	true	542.69	554.83	21.70883
2589_22574_000053_000000	The reverend Mr. Matthew Herbert was a clergyman from the Welsh border, a man of some note and influence, who had been the personal friend both of his late relative George Herbert and of the famous Dr. Donne.	The reverend mr matthew Herbert was a clergyman from the Welsh border, a man of some note and influence, who had been the personal friend both of his late relative George Herbert and of the famous dr Donne.	true	555.92	569.53	20.991056
2589_22574_000053_000001	Strongly attached to the English church, and recoiling with disgust from the practices of the puritans--as much, perhaps, from refinement of taste as abhorrence of schism--he had never yet fallen into such a passion for episcopacy as to feel any cordiality towards the schemes of the archbishop.	Strongly attached to the English church, and recoiling with disgust from the practices of the puritans-as much, perhaps, from refinement of taste as abhorrence of schism-he had never yet fallen into such a passion for episcopacy as to feel any cordiality towards the schemes of the archbishop.	true	569.87	587.89	22.55387
2589_22574_000053_000002	To those who knew him his silence concerning it was a louder protest against the policy of Laud than the fiercest denunciations of the puritans.	To those who knew him his silence concerning it was a louder protest against the policy of Laud than the fiercest denunciations of the puritans.	true	588.59	597.4	21.493567
2589_22574_000053_000003	Once only had he been heard to utter himself unguardedly in respect of the primate, and that was amongst friends, and after the second glass permitted of his cousin George. 'Tut! laud me no Laud,' he said.	Once only had he been heard to utter himself unguardedly in respect of the primate, and that was amongst friends, and after the second glass permitted of his cousin George. 'Tut! laud me no Laud,' he said.	true	598.4	612.7	19.927553
2589_22574_000053_000004	'A skipping bishop is worse than a skipping king.' Once also he had been overheard murmuring to himself by way of consolement, 'Bishops pass; the church remains.' He had been a great friend of the late sir Ringwood; and although the distance from his parish was too great to be travelled often, he seldom let a year go by without paying a visit to his friend's widow and daughter.	'A skipping bishop is worse than a skipping king.' Once also he had been overheard murmuring to himself by way of consolement, 'Bishops pass; the church remains.' He had been a great friend of the late sir Ringwood; and although the distance from his parish was too great to be travelled often, he seldom let a year go by without paying a visit to his friend's widow and daughter.	false	612.83	638.5	20.807169
2589_22574_000054_000000	Turning her back on the cenotaph of their former greatness, Dorothy dived into a long pleached alley, careless of the drip from overhead, and hurrying through it came to a circular patch of thin grass, rounded by a lofty hedge of yew-trees, in the midst of which stood what had once been a sun-dial.	Turning her back on the cenotaph of their former greatness, Dorothy dived into a long pleached alley, careless of the drip from overhead, and hurrying through it came to a circular patch of thin grass, rounded by a lofty hedge of yew trees, in the midst of which stood what had once been a sun dial.	false	640.13	659.65	21.889101
2589_22574_000054_000001	It mattered little, however, that only the stump of a gnomon was left, seeing the hedge around it had grown to such a height in relation to the diameter of the circle, that it was only for a very brief hour or so in the middle of a summer's day, when, of all periods, the passage of Time seems least to concern humanity, that it could have served to measure his march.	It mattered little, however, that only the stump of a gnomon was left, seeing the hedge around it had grown to such a height in relation to the diameter of the circle, that it was only for a very brief hour or so in the middle of a summer's day, when, of all periods, the passage of Time seems least to concern humanity, that it could have served to measure his march.	true	660.29	683.38	20.831663
2589_22574_000054_000002	The spot had, indeed, a time-forsaken look, as if it lay buried in the bosom of the past, and the present had forgotten it.	The spot had, indeed, a time forsaken look, as if it lay buried in the bosom of the past, and the present had forgotten it.	false	685.01	702.36	18.77187
