1445_139397_000000_000000	CHAPTER 16 -- Sold Down the River	CHAPTER sixteen -- Sold Down the River	true	25.005	29.13	20.577976
1445_139397_000015_000003	By agreement, the conversation in Roxy's presence was all about the man's "up-country" farm, and how pleasant a place it was, and how happy the slaves were there; so poor Roxy was entirely deceived; and easily, for she was not dreaming that her own son could be guilty of treason to a mother who, in voluntarily going into slavery--slavery of any kind, mild or severe, or of any duration, brief or long--was making a sacrifice for him compared with which death would have been a poor and commonplace one.	By agreement, the conversation in Roxy's presence was all about the man's "up country" farm, and how pleasant a place it was, and how happy the slaves were there; so poor Roxy was entirely deceived; and easily, for she was not dreaming that her own son could be guilty of treason to a mother who, in voluntarily going into slavery-slavery of any kind, mild or severe, or of any duration, brief or long-was making a sacrifice for him compared with which death would have been a poor and commonplace one.	false	427.64	470.23	21.049002
1445_139397_000015_000004	She lavished tears and loving caresses upon him privately, and then went away with her owner --went away brokenhearted, and yet proud to do it.	She lavished tears and loving caresses upon him privately, and then went away with her owner --went away brokenhearted, and yet proud to do it.	false	471.68	486.48	19.245039
1445_139397_000016_000000	Tom scored his accounts, and resolved to keep to the very letter of his reform, and never to put that will in jeopardy again.	Tom scored his accounts, and resolved to keep to the very letter of his reform, and never to put that will in jeopardy again.	true	486.48	495.97	19
1445_139397_000016_000001	He had three hundred dollars left.	He had three hundred dollars left.	true	496.76	499.48	16
1445_139397_000016_000002	According to his mother's plan, he was to put that safely away, and add her half of his pension to it monthly.	According to his mother's plan, he was to put that safely away, and add her half of his pension to it monthly.	true	499.88	507.97	17
1445_139397_000016_000003	In one year this fund would buy her free again.	In one year this fund would buy her free again.	true	508.46	512.26	15
1445_139397_000017_000000	For a whole week he was not able to sleep well, so much the villainy which he had played upon his trusting mother preyed upon his rag of conscience; but after that he began to get comfortable again, and was presently able to sleep like any other miscreant.	For a whole week he was not able to sleep well, so much the villainy which he had played upon his trusting mother preyed upon his rag of conscience; but after that he began to get comfortable again, and was presently able to sleep like any other miscreant.	false	514.1	532.87	20.862001
1445_139397_000018_000000	The boat bore Roxy away from St. Louis at four in the afternoon, and she stood on the lower guard abaft the paddle box and watched Tom through a blur of tears until he melted into the throng of people and disappeared; then she looked no more, but sat there on a coil of cable crying till far into the night.	The boat bore Roxy away from saint Louis at four in the afternoon, and she stood on the lower guard abaft the paddle box and watched Tom through a blur of tears until he melted into the throng of people and disappeared; then she looked no more, but sat there on a coil of cable crying till far into the night.	true	534.47	558.88	19
1445_139397_000018_000001	When she went to her foul steerage bunk at last, between the clashing engines, it was not to sleep, but only to wait for the morning, and, waiting, grieve.	When she went to her foul steerage bunk at last, between the clashing engines, it was not to sleep, but only to wait for the morning, and, waiting, grieve.	true	559.73	571.33	23
1445_139397_000019_000000	It had been imagined that she "would not know," and would think she was traveling upstream.	It had been imagined that she "would not know," and would think she was traveling upstream.	true	573.02	579.67	21.669237
1445_139397_000019_000001	She!	She!	true	580.16	581.23	19.04046
1445_139397_000019_000002	Why, she had been steamboating for years.	Why, she had been steamboating for years.	true	581.51	585.97	20.81263
1445_139397_000019_000003	At dawn she got up and went listlessly and sat down on the cable coil again.	At dawn she got up and went listlessly and sat down on the cable coil again.	true	586.49	592.24	17
1445_139397_000019_000004	She passed many a snag whose "break" could have told her a thing to break her heart, for it showed a current moving in the same direction that the boat was going; but her thoughts were elsewhere, and she did not notice.	She passed many a snag whose "break" could have told her a thing to break her heart, for it showed a current moving in the same direction that the boat was going; but her thoughts were elsewhere, and she did not notice.	false	593.12	609.58	23.811697
1445_139397_000019_000005	But at last the roar of a bigger and nearer break than usual brought her out of her torpor, and she looked up, and her practiced eye fell upon that telltale rush of water.	But at last the roar of a bigger and nearer break than usual brought her out of her torpor, and she looked up, and her practiced eye fell upon that telltale rush of water.	true	610.55	623.98	19.952847
1445_139397_000019_000006	For one moment her petrified gaze fixed itself there.	For one moment her petrified gaze fixed itself there.	true	624.98	629.98	21.580385
1445_139397_000019_000007	Then her head dropped upon her breast, and she said:	Then her head dropped upon her breast, and she said:	true	630.23	634.53	19.598951
1445_139397_000020_000000	"Oh, de good Lord God have mercy on po' sinful me--I'S SOLE DOWN DE RIVER!"	"Oh, de good Lord God have mercy on po' sinful me-I'S SOLE DOWN DE RIVER!"	false	634.53	643.29	17.941051
1445_139397_000021_000000	CHAPTER 17 -- The Judge Utters Dire Prophesy	CHAPTER seventeen -- The Judge Utters Dire Prophesy	false	643.29	644.97	18.681328
1445_139397_000022_000000	_Even popularity can be overdone.	underscore Even popularity can be overdone.	false	644.97	647.28	1
1445_139397_000022_000001	In Rome, along at first, you are full of regrets that Michelangelo died; but by and by, you only regret that you didn't see him do it._ --Pudd'nhead Wilson's Calendar	In Rome, along at first, you are full of regrets that Michelangelo died; but by and by, you only regret that you didn't see him do it.underscore --Pudd'nhead Wilson's Calendar	false	647.28	653.04	18.236923
