2882_147159_000000_000000	Then, still rigidly silent, they each took up their hats and went every one his own way.	Then, still rigidly silent, they each took up their hats and went every one his own way.	false	0	7.89	21.86363
2882_147159_000011_000000	"It's very sudden, isn't it?" said she, repeating her question.	"It's very sudden, isn't it?" said she, repeating her question.	false	109.07	112.75	25.78803
2882_147159_000012_000000	"Yes! it's very sudden," said he, dreamily.	"Yes! it's very sudden," said he, dreamily.	false	113.81	118.71	21.71483
2882_147159_000012_000001	"No, it isn't;" rousing himself, to think of what he was saying.	"No, it isn't;" rousing himself, to think of what he was saying.	true	118.71	122.29	20.62095
2882_147159_000012_000002	"The captain told me in a fortnight he would be ready to sail again; but it comes very sudden on me, I had got so fond of you all."	"The captain told me in a fortnight he would be ready to sail again; but it comes very sudden on me, I had got so fond of you all."	true	122.9	130.99	24.419458
2882_147159_000013_000000	Mary understood the particular fondness that was thus generalised. She spoke again.	Mary understood the particular fondness that was thus generalised. She spoke again.	true	131.69	137.62	25.723965
2882_147159_000014_000000	"But it's not a fortnight since you came.	"But it's not a fortnight since you came.	true	138.59	140.98	23.782763
2882_147159_000014_000001	Not a fortnight since you knocked at Jane Wilson's door, and I was there, you remember.	Not a fortnight since you knocked at Jane Wilson's door, and I was there, you remember.	true	141.29	146.89	22.889992
2882_147159_000014_000002	Nothing like a fortnight!"	Nothing like a fortnight!"	true	146.99	148.66	26.947367
2882_147159_000015_000000	"No; I know it's not.	"No; I know it's not.	true	149.57	151.39	18.629494
2882_147159_000015_000001	But, you see, I got a letter this afternoon from Jack Harris, to tell me our ship sails on Tuesday next; and it's long since I promised my uncle (my mother's brother, him that lives at Kirk-Christ, beyond Ramsay, in the Isle of Man) that I'd go and see him and his, this time of coming ashore.	But, you see, I got a letter this afternoon from Jack Harris, to tell me our ship sails on Tuesday next; and it's long since I promised my uncle (my mother's brother, him that lives at Kirk Christ, beyond Ramsay, in the Isle of Man) that I'd go and see him and his, this time of coming ashore.	true	151.58	170.98	20.976488
2882_147159_000015_000002	I must go.	I must go.	true	171.32	172.6	28.477823
2882_147159_000015_000003	I'm sorry enough; but I mustn't slight poor mother's friends.	I'm sorry enough; but I mustn't slight poor mother's friends.	true	172.64	176.8	21.165974
2882_147159_000015_000004	I must go.	I must go.	true	176.96	178.335	29.283615
2882_147159_000015_000005	Don't try to keep me," said he, evidently fearing the strength of his own resolution, if hard pressed by entreaty.	Don't try to keep me," said he, evidently fearing the strength of his own resolution, if hard pressed by entreaty.	true	178.335	185.47	22.465803
2882_147159_000016_000000	"I'm not a-going, Will.	"I'm not a going, Will.	true	186.29	187.635	23.387997
2882_147159_000016_000001	I dare say you're right; only I can't help feeling sorry you're going away.	I dare say you're right; only I can't help feeling sorry you're going away.	true	187.635	192.43	18.911541
2882_147159_000016_000002	It seems so flat to be left behind. When do you go?"	It seems so flat to be left behind. When do you go?"	true	192.83	196.84	18.35227
2882_147159_000017_000000	"To-night.	"To night.	true	197.75	198.58	30.881962
2882_147159_000017_000001	I shan't see you again."	I shan't see you again."	true	198.71	200.29	20.688713
2882_147159_000018_000000	"To-night! and you go to Liverpool!	"To night! and you go to Liverpool!	true	200.69	203.53	24.130508
2882_147159_000018_000001	May be you and father will go together.	May be you and father will go together.	true	204.35	206.47	20.312187
2882_147159_000018_000002	He's going to Glasgow, by way of Liverpool."	He's going to Glasgow, by way of Liverpool."	true	206.63	209.74	23.85226
2882_147159_000019_000000	"No! I'm walking; and I don't think your father will be up to walking."	"No! I'm walking; and I don't think your father will be up to walking."	true	210.59	214.75	27.82769
2882_147159_000020_000000	"Well! and why on earth are you walking?	"Well! and why on earth are you walking?	true	215.75	218.23	19.134056
2882_147159_000020_000001	You can get by railway for three-and-sixpence."	You can get by railway for three and sixpence."	true	218.63	221.34	25.30686
2882_147159_000021_000000	"Ay, but Mary! (thou mustn't let out what I'm going to tell thee) I haven't got three shillings, no, nor even a sixpence left, at least not here; before I came here I gave my landlady enough to carry me to the island and back, and may be a trifle for presents, and I brought all the rest here; and it's all gone but this," jingling a few coppers in his hand.	"Ay, but Mary! (thou mustn't let out what I'm going to tell thee) I haven't got three shillings, no, nor even a sixpence left, at least not here; before I came here I gave my landlady enough to carry me to the island and back, and may be a trifle for presents, and I brought all the rest here; and it's all gone but this," jingling a few coppers in his hand.	false	221.34	246.63	25.504808
2882_147159_000022_000000	"Nay, never fret over my walking a matter of thirty mile," added he, as he saw she looked grave and sorry.	"Nay, never fret over my walking a matter of thirty mile," added he, as he saw she looked grave and sorry.	true	246.63	253.78	19.56007
2882_147159_000022_000001	"It's a fine clear night, and I shall set off betimes, and get in afore the Manx packet sails. Where's your father going?	"It's a fine clear night, and I shall set off betimes, and get in afore the Manx packet sails. Where's your father going?	true	254.06	262.12	21.058537
2882_147159_000022_000002	To Glasgow, did you say?	To Glasgow, did you say?	true	262.31	263.86	28.014006
2882_147159_000022_000003	Perhaps he and I may have a bit of a trip together then, for, if the Manx boat has sailed when I get into Liverpool, I shall go by a Scotch packet. What's he going to do in Glasgow?--Seek for work?	Perhaps he and I may have a bit of a trip together then, for, if the Manx boat has sailed when I get into Liverpool, I shall go by a Scotch packet. What's he going to do in Glasgow?--Seek for work?	true	264.41	277.69	23.195633
2882_147159_000022_000004	Trade is as bad there as here, folk say."	Trade is as bad there as here, folk say."	true	278.12	281.2	22.660814
2882_147159_000023_000000	"No; he knows that," answered Mary, sadly.	"No; he knows that," answered Mary, sadly.	true	282.38	284.86	18.356964
2882_147159_000023_000001	"I sometimes think he'll never get work again, and that trade will never mend.	"I sometimes think he'll never get work again, and that trade will never mend.	false	285.2	289.51	22.717752
2882_147159_000023_000002	It's very hard to keep up one's heart.	It's very hard to keep up one's heart.	true	289.79	292.24	22.099531
2882_147159_000023_000003	I wish I were a boy, I'd go to sea with you. It would be getting away from bad news at any rate; and now, there's hardly a creature that crosses the door-step, but has something sad and unhappy to tell one.	I wish I were a boy, I'd go to sea with you. It would be getting away from bad news at any rate; and now, there's hardly a creature that crosses the door step, but has something sad and unhappy to tell one.	true	292.76	305.86	23.180277
2882_147159_000023_000004	Father is going as a delegate from his Union, to ask help from the Glasgow folk.	Father is going as a delegate from his Union, to ask help from the Glasgow folk.	true	306.2	311.41	27.128109
2882_147159_000023_000005	He's starting this evening."	He's starting this evening."	true	311.54	313.18	24.502789
2882_147159_000024_000000	Mary sighed, for the feeling again came over her that it was very flat to be left alone.	Mary sighed, for the feeling again came over her that it was very flat to be left alone.	true	314.21	320.8	18.215258
2882_147159_000025_000000	"You say no one crosses the threshold but has something sad to say; you don't mean that Margaret Jennings has any trouble?" asked the young sailor, anxiously.	"You say no one crosses the threshold but has something sad to say; you don't mean that Margaret Jennings has any trouble?" asked the young sailor, anxiously.	true	321.89	330.64	22.930897
2882_147159_000026_000000	"No!" replied Mary, smiling a little, "she's the only one I know, I believe, who seems free from care.	"No!" replied Mary, smiling a little, "she's the only one I know, I believe, who seems free from care.	true	333.23	340.66	23.074438
2882_147159_000026_000001	Her blindness almost appears a blessing sometimes; she was so downhearted when she dreaded it, and now she seems so calm and happy when it's downright come.	Her blindness almost appears a blessing sometimes; she was so downhearted when she dreaded it, and now she seems so calm and happy when it's downright come.	true	341.03	351.22	23.9769
2882_147159_000026_000002	No! Margaret's happy, I do think."	No! Margaret's happy, I do think."	true	351.5	354.7	25.086788
2882_147159_000027_000000	"I could almost wish it had been otherwise," said Will, thoughtfully. "I could have been so glad to comfort her, and cherish her, if she had been in trouble."	"I could almost wish it had been otherwise," said Will, thoughtfully. "I could have been so glad to comfort her, and cherish her, if she had been in trouble."	true	355.37	363.7	23.432343
2882_147159_000028_000000	"And why can't you cherish her, even though she is happy?" asked Mary.	"And why can't you cherish her, even though she is happy?" asked Mary.	true	364.25	367.71	22.980568
2882_147159_000029_000000	"Oh!	"Oh!	false	367.71	369.12	15.531218
2882_147159_000029_000001	I don't know.	I don't know.	true	369.12	370.06	21.122444
2882_147159_000029_000002	She seems so much better than I am!	She seems so much better than I am!	false	370.16	372.81	19.713963
2882_147159_000029_000003	And her voice! When I hear it, and think of the wishes that are in my heart, it seems as much out of place to ask her to be my wife, as it would be to ask an angel from heaven."	And her voice! When I hear it, and think of the wishes that are in my heart, it seems as much out of place to ask her to be my wife, as it would be to ask an angel from heaven."	true	372.81	384.01	22.67754
2882_147159_000030_000000	Mary could not help laughing outright, in spite of her depression, at the idea of Margaret as an angel; it was so difficult (even to her dress-making imagination) to fancy where, and how, the wings would be fastened to the brown stuff gown, or the blue and yellow print.	Mary could not help laughing outright, in spite of her depression, at the idea of Margaret as an angel; it was so difficult (even to her dress making imagination) to fancy where, and how, the wings would be fastened to the brown stuff gown, or the blue and yellow print.	true	385.07	403.3	22.468256
2882_147159_000031_000000	Will laughed, too, a little, out of sympathy with Mary's pretty merry laugh.	Will laughed, too, a little, out of sympathy with Mary's pretty merry laugh.	false	403.82	409.425	23.814857
2882_147159_000031_000001	Then he said--	Then he said-	true	409.425	410.4	27.694016
2882_147159_000032_000000	"Ay, you may laugh, Mary; it only shows you've never been in love."	"Ay, you may laugh, Mary; it only shows you've never been in love."	false	410.4	415.84	22.35695
2882_147159_000033_000000	In an instant Mary was carnation colour, and the tears sprang to her soft gray eyes; she was suffering so much from the doubts arising from love!	In an instant Mary was carnation colour, and the tears sprang to her soft gray eyes; she was suffering so much from the doubts arising from love!	false	416.45	426.58	22.98655
2882_147159_000033_000001	It was unkind of him.	It was unkind of him.	true	426.98	428.59	23.867691
2882_147159_000033_000002	He did not notice her change of look and of complexion.	He did not notice her change of look and of complexion.	true	428.96	431.98	23.671732
2882_147159_000033_000003	He only noticed that she was silent, so he continued:	He only noticed that she was silent, so he continued:	true	432.47	436.33	19.987736
2882_147159_000034_000000	"I thought--I think, that when I come back from this voyage, I will speak.	"I thought-I think, that when I come back from this voyage, I will speak.	true	436.64	442.45	25.405619
2882_147159_000034_000001	It's my fourth voyage in the same ship, and with the same captain, and he's promised he'll make me second mate after this trip; then I shall have something to offer Margaret; and her grandfather, and aunt Alice, shall live with her, to keep her from being lonesome while I'm at sea.	It's my fourth voyage in the same ship, and with the same captain, and he's promised he'll make me second mate after this trip; then I shall have something to offer Margaret; and her grandfather, and aunt Alice, shall live with her, to keep her from being lonesome while I'm at sea.	false	442.97	460.93	21.849218
2882_147159_000034_000002	I'm speaking as if she cared for me, and would marry me; d'ye think she does care at all for me, Mary?" asked he, anxiously.	I'm speaking as if she cared for me, and would marry me; d'ye think she does care at all for me, Mary?" asked he, anxiously.	false	461.42	468.91	26.48626
2882_147159_000035_000000	Mary had a very decided opinion of her own on the subject, but she did not feel as if she had any right to give it.	Mary had a very decided opinion of her own on the subject, but she did not feel as if she had any right to give it.	true	469.97	476.35	20.075512
2882_147159_000035_000001	So she said--	So she said-	true	476.72	477.85	19.541283
2882_147159_000036_000000	"You must ask Margaret, not me, Will; she's never named your name to me." His countenance fell.	"You must ask Margaret, not me, Will; she's never named your name to me." His countenance fell.	true	478.28	485.32	22.63755
2882_147159_000036_000001	"But I should say that was a good sign from a girl like her.	"But I should say that was a good sign from a girl like her.	true	485.75	489.28	25.773857
2882_147159_000036_000002	I've no right to say what I think; but, if I was you, I would not leave her now without speaking."	I've no right to say what I think; but, if I was you, I would not leave her now without speaking."	true	489.56	496.09	23.76805
2882_147159_000037_000000	"No!	"No!	true	496.61	497.34	14.727763
2882_147159_000037_000001	I cannot speak!	I cannot speak!	true	497.34	498.36	30
2882_147159_000037_000002	I have tried.	I have tried.	true	498.36	499.66	23
2882_147159_000037_000003	I've been in to wish them good-bye, and my voice stuck in my throat.	I've been in to wish them good bye, and my voice stuck in my throat.	true	499.91	503.59	28.77514
2882_147159_000037_000004	I could say nought of what I'd planned to say; and I never thought of being so bold as to offer her marriage till I'd been my next trip, and been made mate.	I could say nought of what I'd planned to say; and I never thought of being so bold as to offer her marriage till I'd been my next trip, and been made mate.	false	503.81	513.58	21.932625
2882_147159_000037_000005	I could not even offer her this box," said he, undoing his paper parcel and displaying a gaudily ornamented accordion; "I longed to buy her something, and I thought, if it were something in the music line, she would may-be fancy it more.	I could not even offer her this box," said he, undoing his paper parcel and displaying a gaudily ornamented accordion; "I longed to buy her something, and I thought, if it were something in the music line, she would may be fancy it more.	false	513.83	528.76	23.43606
2882_147159_000037_000006	So, will you give it to her, Mary, when I'm gone?	So, will you give it to her, Mary, when I'm gone?	true	529.19	532.3	22.62789
2882_147159_000037_000007	and, if you can slip in something tender,--something, you know, of what I feel,--may-be she would listen to you, Mary."	and, if you can slip in something tender,--something, you know, of what I feel,--may be she would listen to you, Mary."	true	532.73	541.12	22.321138
2882_147159_000038_000000	Mary promised that she would do all that he asked.	Mary promised that she would do all that he asked.	true	541.88	545.11	27.241413
2882_147159_000039_000000	"I shall be thinking on her many and many a night, when I'm keeping my watch in mid-sea; I wonder if she will ever think on me when the wind is whistling, and the gale rising.	"I shall be thinking on her many and many a night, when I'm keeping my watch in mid sea; I wonder if she will ever think on me when the wind is whistling, and the gale rising.	true	546.17	557.5	18.69943
2882_147159_000039_000001	You'll often speak of me to her, Mary?	You'll often speak of me to her, Mary?	true	558.35	560.65	24.713533
2882_147159_000039_000002	And if I should meet with any mischance, tell her how dear, how very dear, she was to me, and bid her, for the sake of one who loved her well, try and comfort my poor aunt Alice.	And if I should meet with any mischance, tell her how dear, how very dear, she was to me, and bid her, for the sake of one who loved her well, try and comfort my poor aunt Alice.	true	560.96	572.95	25.498476
2882_147159_000039_000003	Dear old aunt! you and Margaret will often go and see her, won't you?	Dear old aunt! you and Margaret will often go and see her, won't you?	true	573.62	578.43	19.881157
2882_147159_000039_000004	She's sadly failed since I was last ashore.	She's sadly failed since I was last ashore.	false	578.43	581.62	23.44945
2882_147159_000039_000005	And so good as she has been! When I lived with her, a little wee chap, I used to be wakened by the neighbours knocking her up; this one was ill, or that body's child was restless; and, for as tired as ever she might be, she would be up and dressed in a twinkling, never thinking of the hard day's wash afore her next morning.	And so good as she has been! When I lived with her, a little wee chap, I used to be wakened by the neighbours knocking her up; this one was ill, or that body's child was restless; and, for as tired as ever she might be, she would be up and dressed in a twinkling, never thinking of the hard day's wash afore her next morning.	false	582.26	602.4	23.232328
2882_147159_000039_000006	Them were happy times!	Them were happy times!	false	602.4	604.99	21.323303
2882_147159_000039_000007	How pleased I used to be when she would take me into the fields with her to gather herbs! I've tasted tea in China since then, but it wasn't half so good as the herb tea she used to make for me o' Sunday nights.	How pleased I used to be when she would take me into the fields with her to gather herbs! I've tasted tea in China since then, but it wasn't half so good as the herb tea she used to make for me o' Sunday nights.	true	605.36	618.07	23.788954
2882_147159_000039_000008	And she knew such a deal about plants and birds, and their ways!	And she knew such a deal about plants and birds, and their ways!	true	618.35	622.51	24.883432
2882_147159_000039_000009	She used to tell me long stories about her childhood, and we used to plan how we would go sometime, please God (that was always her word), and live near her old home beyond Lancaster; in the very cottage where she was born if we could get it.	She used to tell me long stories about her childhood, and we used to plan how we would go sometime, please God (that was always her word), and live near her old home beyond Lancaster; in the very cottage where she was born if we could get it.	false	622.82	637.84	22.258698
2882_147159_000039_000010	Dear! and how different it is!	Dear! and how different it is!	true	638.48	641.05	23.113535
2882_147159_000039_000011	Here is she still in a back street o' Manchester, never likely to see her own home again; and I, a sailor, off for America next week.	Here is she still in a back street o' Manchester, never likely to see her own home again; and I, a sailor, off for America next week.	true	641.93	651.76	20.65814
2882_147159_000039_000012	I wish she had been able to go to Burton once afore she died."	I wish she had been able to go to Burton once afore she died."	true	652.52	656.11	23.422728
2882_147159_000040_000000	"She would may be have found all sadly changed," said Mary, though her heart echoed Will's feeling.	"She would may be have found all sadly changed," said Mary, though her heart echoed Will's feeling.	true	657.83	664.26	21.369303
2882_147159_000041_000000	"Ay! ay!	"Ay! ay!	false	664.26	666.42	22.357384
2882_147159_000041_000001	I dare say it's best.	I dare say it's best.	true	666.42	668.11	26.59847
2882_147159_000041_000002	One thing I do wish though, and I have often wished it when out alone on the deep sea, when even the most thoughtless can't choose but think on th' past and th' future; and that is, that I'd never grieved her.	One thing I do wish though, and I have often wished it when out alone on the deep sea, when even the most thoughtless can't choose but think on t h' past and t h' future; and that is, that I'd never grieved her.	false	668.48	681.82	23.079172
2882_147159_000041_000003	Oh Mary! many a hasty word comes sorely back on the heart, when one thinks one shall never see the person whom one has grieved again!"	Oh Mary! many a hasty word comes sorely back on the heart, when one thinks one shall never see the person whom one has grieved again!"	true	681.95	690.28	21.8385
2882_147159_000042_000000	They both stood thinking.	They both stood thinking.	true	691.52	693.07	24.066996
2882_147159_000042_000001	Suddenly Mary started.	Suddenly Mary started.	true	693.47	695.17	27.139887
2882_147159_000043_000000	"That's father's step.	"That's father's step.	true	695.51	697.06	31.219666
2882_147159_000043_000001	And his shirt's not ready!"	And his shirt's not ready!"	true	697.13	698.86	25.485703
2882_147159_000044_000000	She hurried to her irons, and tried to make up for lost time.	She hurried to her irons, and tried to make up for lost time.	true	700.16	703.99	21.616732
2882_147159_000045_000000	John Barton came in.	john Barton came in.	true	704.45	705.94	23.620924
2882_147159_000045_000001	Such a haggard and wildly anxious looking man, Will thought he had never seen.	Such a haggard and wildly anxious looking man, Will thought he had never seen.	true	706.04	710.95	19.517782
2882_147159_000045_000002	He looked at Will, but spoke no word of greeting or welcome.	He looked at Will, but spoke no word of greeting or welcome.	true	711.44	714.88	26.55012
2882_147159_000046_000000	"I'm come to bid you good bye," said the sailor, and would in his sociable friendly humour have gone on speaking.	"I'm come to bid you good bye," said the sailor, and would in his sociable friendly humour have gone on speaking.	true	715.22	721.63	22.970081
2882_147159_000046_000001	But John answered abruptly,	But john answered abruptly,	true	721.76	723.49	28.223877
2882_147159_000047_000000	"Good bye to ye, then."	"Good bye to ye, then."	false	723.62	725.11	28.144579
2882_147159_000048_000000	There was that in his manner which left no doubt of his desire to get rid of the visitor, and Will accordingly shook hands with Mary, and looked at John, as if doubting how far to offer to shake hands with him.	There was that in his manner which left no doubt of his desire to get rid of the visitor, and Will accordingly shook hands with Mary, and looked at john, as if doubting how far to offer to shake hands with him.	true	726.65	738.04	21.569305
2882_147159_000048_000001	But he met with no answering glance or gesture, so he went his way, stopping for an instant at the door to say,	But he met with no answering glance or gesture, so he went his way, stopping for an instant at the door to say,	false	738.41	745.15	19.87556
2882_147159_000049_000000	"You'll think on me on Tuesday, Mary.	"You'll think on me on Tuesday, Mary.	true	745.64	747.88	20.833975
2882_147159_000049_000001	That's the day we shall hoist our blue Peter, Jack Harris says."	That's the day we shall hoist our blue peter, Jack Harris says."	true	748.07	751.9	27.360678
2882_147159_000050_000000	Mary was heartily sorry when the door closed; it seemed like shutting out a friendly sunbeam.	Mary was heartily sorry when the door closed; it seemed like shutting out a friendly sunbeam.	true	753.08	758.58	18.3896
2882_147159_000050_000001	And her father! what could be the matter with him?	And her father! what could be the matter with him?	false	758.58	762.49	23.76616
2882_147159_000050_000002	He was so restless; not speaking (she wished he would), but starting up and then sitting down, and meddling with her irons; he seemed so fierce, too, to judge from his face.	He was so restless; not speaking (she wished he would), but starting up and then sitting down, and meddling with her irons; he seemed so fierce, too, to judge from his face.	true	762.62	774.07	21.654812
2882_147159_000050_000003	She wondered if he disliked Will being there; or if he were vexed to find that she had not got further on with her work.	She wondered if he disliked Will being there; or if he were vexed to find that she had not got further on with her work.	true	774.35	781.27	23.230457
2882_147159_000050_000004	At last she could bear his nervous way no longer, it made her equally nervous and fidgetty.	At last she could bear his nervous way no longer, it made her equally nervous and fidgetty.	true	781.67	787.18	23.695179
2882_147159_000050_000005	She would speak.	She would speak.	true	787.67	788.98	28.484152
2882_147159_000051_000000	"When are you going, father?	"When are you going, father?	true	789.86	791.32	21.040699
2882_147159_000051_000001	I don't know the time o' the trains."	I don't know the time o' the trains."	false	791.45	793.54	21.43152
2882_147159_000052_000000	"And why shouldst thou know?" replied he, gruffly.	"And why shouldst thou know?" replied he, gruffly.	true	794.09	796.69	24.170918
2882_147159_000052_000001	"Meddle with thy ironing, but donnot be asking questions about what doesn't concern thee."	"Meddle with thy ironing, but donnot be asking questions about what doesn't concern thee."	false	796.94	801.88	23.74693
2882_147159_000053_000000	"I wanted to get you something to eat first," answered she, gently.	"I wanted to get you something to eat first," answered she, gently.	true	802.43	806.2	23.990175
2882_147159_000054_000000	"Thou dost not know that I'm larning to do without food," said he.	"Thou dost not know that I'm larning to do without food," said he.	true	807.95	811.54	20.6347
2882_147159_000055_000000	Mary looked at him to see if he spoke jestingly.	Mary looked at him to see if he spoke jestingly.	true	812.3	815.05	22.894674
2882_147159_000055_000001	No! he looked savagely grave.	No! he looked savagely grave.	true	815.27	818.32	22.88068
2882_147159_000056_000000	She finished her bit of ironing, and began preparing the food she was sure her father needed; for by this time her experience in the degrees of hunger had taught her that his present irritability was increased, if not caused, by want of food.	She finished her bit of ironing, and began preparing the food she was sure her father needed; for by this time her experience in the degrees of hunger had taught her that his present irritability was increased, if not caused, by want of food.	true	818.75	833.53	23.953558
2882_147159_000057_000000	He had had a sovereign given him to pay his expenses as delegate to Glasgow, and out of this he had given Mary a few shillings in the morning; so she had been able to buy a sufficient meal, and now her care was to cook it so as most to tempt him.	He had had a sovereign given him to pay his expenses as delegate to Glasgow, and out of this he had given Mary a few shillings in the morning; so she had been able to buy a sufficient meal, and now her care was to cook it so as most to tempt him.	false	834.77	849.43	22.0615
2882_147159_000058_000000	"If thou'rt doing that for me, Mary, thou may'st spare thy labour.	"If thou'rt doing that for me, Mary, thou may'st spare thy labour.	true	850.31	853.93	26
2882_147159_000058_000001	I telled thee I were not for eating."	I telled thee I were not for eating."	true	854.03	856.36	25.12274
2882_147159_000059_000000	"Just a little bit, father, before starting," coaxed Mary, perseveringly.	"Just a little bit, father, before starting," coaxed Mary, perseveringly.	true	857.18	861.49	24.32647
2882_147159_000060_000000	At that instant, who should come in but Job Legh.	At that instant, who should come in but Job Legh.	false	862.34	866.28	23.392443
2882_147159_000060_000001	It was not often he came, but when he did pay visits, Mary knew from past experience they were any thing but short.	It was not often he came, but when he did pay visits, Mary knew from past experience they were any thing but short.	true	866.28	873.55	25.563763
2882_147159_000060_000002	Her father's countenance fell back into the deep gloom from which it was but just emerging at the sound of Mary's sweet voice, and pretty pleading.	Her father's countenance fell back into the deep gloom from which it was but just emerging at the sound of Mary's sweet voice, and pretty pleading.	true	874.01	883	20.520967
2882_147159_000060_000003	He became again restless and fidgetty, scarcely giving Job Legh the greeting necessary for a host in his own house.	He became again restless and fidgetty, scarcely giving Job Legh the greeting necessary for a host in his own house.	false	883.49	890.86	22.9063
2882_147159_000060_000004	Job, however, did not stand upon ceremony.	Job, however, did not stand upon ceremony.	true	891.29	894.64	23.71639
2882_147159_000060_000005	He had come to pay a visit, and was not to be daunted from his purpose.	He had come to pay a visit, and was not to be daunted from his purpose.	true	894.83	899.05	27.161398
2882_147159_000060_000006	He was interested in John Barton's mission to Glasgow, and wanted to hear all about it; so he sat down, and made himself comfortable, in a manner that Mary saw was meant to be stationary.	He was interested in john Barton's mission to Glasgow, and wanted to hear all about it; so he sat down, and made himself comfortable, in a manner that Mary saw was meant to be stationary.	true	899.69	911.44	23.735207
2882_147159_000061_000000	"So thou'rt off to Glasgow, art thou?" he began his catechism.	"So thou'rt off to Glasgow, art thou?" he began his catechism.	false	912.2	916.74	27.22048
2882_147159_000062_000000	"Ay."	"Ay."	false	916.74	918.54	18.559742
2882_147159_000063_000000	"When art starting?"	"When art starting?"	true	918.54	919.72	25.622381
2882_147159_000064_000000	"To-night."	"To night."	true	920.42	921.19	24.44396
2882_147159_000065_000000	"That I knowed.	"That I knowed.	false	921.53	922.41	16.496393
2882_147159_000065_000001	But by what train?"	But by what train?"	true	922.41	923.86	26.189867
2882_147159_000066_000000	That was just what Mary wanted to know; but what apparently her father was in no mood to tell.	That was just what Mary wanted to know; but what apparently her father was in no mood to tell.	true	924.41	929.68	23.223776
2882_147159_000066_000001	He got up without speaking, and went up-stairs.	He got up without speaking, and went up stairs.	true	930.2	933.07	28.091242
2882_147159_000066_000002	Mary knew from his step, and his way, how much he was put out, and feared Job would see it, too.	Mary knew from his step, and his way, how much he was put out, and feared Job would see it, too.	true	933.83	939.97	24.966734
2882_147159_000066_000003	But no! Job seemed imperturbable.	But no! Job seemed imperturbable.	true	940.19	943.66	23.221125
2882_147159_000066_000004	So much the better, and perhaps she could cover her father's rudeness by her own civility to so kind a friend.	So much the better, and perhaps she could cover her father's rudeness by her own civility to so kind a friend.	true	944.03	950.77	23.61372
2882_147159_000067_000000	So half listening to her father's movements up-stairs, (passionate, violent, restless motions they were) and half attending to Job Legh, she tried to pay him all due regard.	So half listening to her father's movements up stairs, (passionate, violent, restless motions they were) and half attending to Job Legh, she tried to pay him all due regard.	false	951.41	963.07	20.932436
2882_147159_000068_000000	"When does thy father start, Mary?"	"When does thy father start, Mary?"	true	963.44	965.71	23.836607
