210_129396_000000_000000	R	R	false	21.36	22.305	10
210_129396_000025_000002	For this purpose the railroad is held in highest favor by the optimist, for it permits him to make the transit with great expedition.	For this purpose the railroad is held in highest favor by the optimist, for it permits him to make the transit with great expedition.	false	291.62	299.35	17.689167
210_129396_000026_000000	RAMSHACKLE, adj.	RAMSHACKLE, adj.	false	300.5	303.93	19.344023
210_129396_000026_000001	Pertaining to a certain order of architecture, otherwise known as the Normal American.	Pertaining to a certain order of architecture, otherwise known as the Normal American.	false	303.93	310.56	19.92383
210_129396_000026_000002	Most of the public buildings of the United States are of the Ramshackle order, though some of our earlier architects preferred the Ironic.	Most of the public buildings of the United States are of the Ramshackle order, though some of our earlier architects preferred the Ironic.	false	310.56	319.18	19.382408
210_129396_000026_000003	Recent additions to the White House in Washington are Theo-Doric, the ecclesiastic order of the Dorians.	Recent additions to the White House in Washington are Theo Doric, the ecclesiastic order of the Dorians.	true	319.79	327.04	15
210_129396_000026_000004	They are exceedingly fine and cost one hundred dollars a brick.	They are exceedingly fine and cost one hundred dollars a brick.	true	327.38	331.09	16.944067
210_129396_000027_000000	REALISM, n.	REALISM, n.	false	332.24	335.25	16.268164
210_129396_000027_000001	The art of depicting nature as it is seen by toads.	The art of depicting nature as it is seen by toads.	true	335.25	338.17	14
210_129396_000027_000002	The charm suffusing a landscape painted by a mole, or a story written by a measuring-worm.	The charm suffusing a landscape painted by a mole, or a story written by a measuring worm.	true	338.72	346.09	16
210_129396_000028_000000	REALITY, n.	REALITY, n.	false	347.21	350.88	17.80437
210_129396_000028_000001	The dream of a mad philosopher.	The dream of a mad philosopher.	false	350.88	352.9	14
210_129396_000028_000002	That which would remain in the cupel if one should assay a phantom.	That which would remain in the cupel if one should assay a phantom.	true	353.18	357.13	12
210_129396_000028_000003	The nucleus of a vacuum.	The nucleus of a vacuum.	true	357.35	359.29	19.682983
210_129396_000029_000000	REALLY, adv.	REALLY, a d v.	false	360.35	363.42	18.517977
210_129396_000029_000001	Apparently.	Apparently.	true	363.42	364.27	20.209362
210_129396_000030_000000	REAR, n.	REAR, n.	false	365.48	368.25	16.882444
210_129396_000030_000001	In American military matters, that exposed part of the army that is nearest to Congress.	In American military matters, that exposed part of the army that is nearest to Congress.	true	368.25	373.57	12
210_129396_000031_000000	REASON, v.i.	REASON, v.i.	false	375.08	378.48	17.43961
210_129396_000031_000001	To weight probabilities in the scales of desire.	To weight probabilities in the scales of desire.	true	378.48	382.12	16
210_129396_000032_000000	REASON, n.	REASON, n.	false	383.45	386.04	16.36836
210_129396_000032_000001	Propensitate of prejudice.	Propensitate of prejudice.	true	386.04	387.97	22.746363
210_129396_000033_000000	REASONABLE, adj.	REASONABLE, adj.	false	389.21	392.34	19.717566
210_129396_000033_000001	Accessible to the infection of our own opinions. Hospitable to persuasion, dissuasion and evasion.	Accessible to the infection of our own opinions. Hospitable to persuasion, dissuasion and evasion.	true	392.34	399.7	14
210_129396_000034_000000	REBEL, n.	REBEL, n.	false	400.85	403.38	18.49897
210_129396_000034_000001	A proponent of a new misrule who has failed to establish it.	A proponent of a new misrule who has failed to establish it.	true	403.38	407.2	12
210_129396_000035_000000	RECOLLECT, v.	RECOLLECT, v.	false	408.59	411.81	16.877487
210_129396_000035_000001	To recall with additions something not previously known.	To recall with additions something not previously known.	true	411.81	415.18	18
210_129396_000036_000000	RECONCILIATION, n.	RECONCILIATION, n.	false	416.39	419.46	17.737854
210_129396_000036_000001	A suspension of hostilities.	A suspension of hostilities.	true	419.46	421.3	13
210_129396_000036_000002	An armed truce for the purpose of digging up the dead.	An armed truce for the purpose of digging up the dead.	true	421.64	424.48	17
210_129396_000037_000000	RECONSIDER, v.	RECONSIDER, v.	false	425.72	428.82	17.519875
210_129396_000037_000001	To seek a justification for a decision already made.	To seek a justification for a decision already made.	false	428.82	432.25	17
210_129396_000038_000000	RECOUNT, n.	RECOUNT, n.	false	433.34	436.29	17.6784
210_129396_000038_000001	In American politics, another throw of the dice, accorded to the player against whom they are loaded.	In American politics, another throw of the dice, accorded to the player against whom they are loaded.	false	436.29	442.42	19.55766
210_129396_000039_000000	RECREATION, n.	RECREATION, n.	false	443.63	446.7	17.839191
210_129396_000039_000001	A particular kind of dejection to relieve a general fatigue.	A particular kind of dejection to relieve a general fatigue.	true	446.7	451.09	16.733414
210_129396_000040_000000	RECRUIT, n.	RECRUIT, n.	false	451.94	455.13	18.975529
210_129396_000040_000001	A person distinguishable from a civilian by his uniform and from a soldier by his gait.	A person distinguishable from a civilian by his uniform and from a soldier by his gait.	true	455.13	461.26	13
210_129396_000041_000000	Fresh from the farm or factory or street, His marching, in pursuit or in retreat, Were an impressive martial spectacle Except for two impediments--his feet.	Fresh from the farm or factory or street, His marching, in pursuit or in retreat, Were an impressive martial spectacle Except for two impediments-his feet.	false	463.19	476.82	17.664967
210_129396_000042_000000	Thompson Johnson	Thompson Johnson	true	476.82	478.48	16
210_129396_000043_000000	RECTOR, n.	RECTOR, n.	false	479.84	482.07	17.765772
210_129396_000043_000001	In the Church of England, the Third Person of the parochial Trinity, the Cruate and the Vicar being the other two.	In the Church of England, the Third Person of the parochial Trinity, the Cruate and the Vicar being the other two.	false	482.07	490.47	20.33934
210_129396_000044_000000	REDEMPTION, n.	REDEMPTION, n.	false	490.47	493.56	16.777617
210_129396_000044_000001	Deliverance of sinners from the penalty of their sin, through their murder of the deity against whom they sinned.	Deliverance of sinners from the penalty of their sin, through their murder of the deity against whom they sinned.	false	493.56	500.19	18.037743
210_129396_000044_000002	The doctrine of Redemption is the fundamental mystery of our holy religion, and whoso believeth in it shall not perish, but have everlasting life in which to try to understand it.	The doctrine of Redemption is the fundamental mystery of our holy religion, and whoso believeth in it shall not perish, but have everlasting life in which to try to understand it.	false	500.19	510.79	16
210_129396_000045_000000	We must awake Man's spirit from his sin, And take some special measure for redeeming it; Though hard indeed the task to get it in Among the angels any way but teaming it, Or purify it otherwise than steaming it. I'm awkward at Redemption--a beginner: My method is to crucify the sinner.	We must awake Man's spirit from his sin, And take some special measure for redeeming it; Though hard indeed the task to get it in Among the angels any way but teaming it, Or purify it otherwise than steaming it. I'm awkward at Redemption-a beginner: My method is to crucify the sinner.	false	511.28	533.34	18.449734
210_129396_000046_000000	Golgo Brone	Golgo Brone	true	533.34	534.34	18.345013
210_129396_000047_000000	REDRESS, n.	REDRESS, n.	false	535.52	538.11	17.982588
210_129396_000047_000001	Reparation without satisfaction.	Reparation without satisfaction.	true	538.11	540.22	15
210_129396_000048_000000	Among the Anglo-Saxon a subject conceiving himself wronged by the king was permitted, on proving his injury, to beat a brazen image of the royal offender with a switch that was afterward applied to his own naked back.	Among the Anglo Saxon a subject conceiving himself wronged by the king was permitted, on proving his injury, to beat a brazen image of the royal offender with a switch that was afterward applied to his own naked back.	true	540.53	553.48	16
210_129396_000048_000001	The latter rite was performed by the public hangman, and it assured moderation in the plaintiff's choice of a switch.	The latter rite was performed by the public hangman, and it assured moderation in the plaintiff's choice of a switch.	true	554.51	561.28	14
210_129396_000049_000000	RED-SKIN, n.	RED SKIN, n.	false	562.79	565.02	18.97228
210_129396_000049_000001	A North American Indian, whose skin is not red--at least not on the outside.	A North American Indian, whose skin is not red-at least not on the outside.	false	565.02	571.18	17.831417
210_129396_000050_000000	REDUNDANT, adj.	REDUNDANT, adj.	false	572.39	575.67	20.430721
210_129396_000050_000001	Superfluous; needless; _de trop_.	Superfluous; needless; underscore de trop underscore.	false	575.67	581.16	16.63462
210_129396_000051_000000	The Sultan said: "There's evidence abundant To prove this unbelieving dog redundant." To whom the Grand Vizier, with mien impressive, Replied: "His head, at least, appears excessive."	The Sultan said: "There's evidence abundant To prove this unbelieving dog redundant." To whom the Grand Vizier, with mien impressive, Replied: "His head, at least, appears excessive."	false	581.16	594.63	18.338518
210_129396_000052_000000	Habeeb Suleiman	Habeeb Suleiman	true	594.63	596.38	11
210_129396_000053_000000	Mr. Debs is a redundant citizen.	mr Debs is a redundant citizen.	false	598.16	602.61	18.506227
210_129396_000054_000000	Theodore Roosevelt	Theodore Roosevelt	true	602.61	604	16.043669
210_129396_000055_000000	REFERENDUM, n.	REFERENDUM, n.	false	605.03	608.37	17.126297
210_129396_000055_000001	A law for submission of proposed legislation to a popular vote to learn the nonsensus of public opinion.	A law for submission of proposed legislation to a popular vote to learn the nonsensus of public opinion.	false	608.37	615.31	11
210_129396_000056_000000	REFLECTION, n.	REFLECTION, n.	false	616.82	619.68	20.281836
210_129396_000056_000001	An action of the mind whereby we obtain a clearer view of our relation to the things of yesterday and are able to avoid the perils that we shall not again encounter.	An action of the mind whereby we obtain a clearer view of our relation to the things of yesterday and are able to avoid the perils that we shall not again encounter.	true	619.68	629.41	13
210_129396_000057_000000	REFORM, v.	REFORM, v.	false	630.62	633.69	19.1181
210_129396_000057_000001	A thing that mostly satisfies reformers opposed to reformation.	A thing that mostly satisfies reformers opposed to reformation.	true	633.69	638.59	14
210_129396_000058_000000	REFUGE, n.	REFUGE, n.	false	639.8	643.86	16.912449
210_129396_000058_000001	Anything assuring protection to one in peril.	Anything assuring protection to one in peril.	true	643.86	647.02	15
210_129396_000058_000002	Moses and Joshua provided six cities of refuge--Bezer, Golan, Ramoth, Kadesh, Schekem and Hebron--to which one who had taken life inadvertently could flee when hunted by relatives of the deceased.	Moses and joshua provided six cities of refuge-Bezer, Golan, Ramoth, Kadesh, Schekem and Hebron-to which one who had taken life inadvertently could flee when hunted by relatives of the deceased.	true	648.08	664.09	17.987474
210_129396_000058_000003	This admirable expedient supplied him with wholesome exercise and enabled them to enjoy the pleasures of the chase; whereby the soul of the dead man was appropriately honored by observations akin to the funeral games of early Greece.	This admirable expedient supplied him with wholesome exercise and enabled them to enjoy the pleasures of the chase; whereby the soul of the dead man was appropriately honored by observations akin to the funeral games of early Greece.	true	665.33	679.93	16.86623
210_129396_000059_000000	REFUSAL, n.	REFUSAL, n.	false	681.29	684.75	15.225775
210_129396_000059_000001	Denial of something desired; as an elderly maiden's hand in marriage, to a rich and handsome suitor; a valuable franchise to a rich corporation, by an alderman; absolution to an impenitent king, by a priest, and so forth.	Denial of something desired; as an elderly maiden's hand in marriage, to a rich and handsome suitor; a valuable franchise to a rich corporation, by an alderman; absolution to an impenitent king, by a priest, and so forth.	true	684.75	700.36	17.97977
210_129396_000059_000002	Refusals are graded in a descending scale of finality thus: the refusal absolute, the refusal condition, the refusal tentative and the refusal feminine.	Refusals are graded in a descending scale of finality thus: the refusal absolute, the refusal condition, the refusal tentative and the refusal feminine.	true	701.51	713.56	16
210_129396_000059_000003	The last is called by some casuists the refusal assentive.	The last is called by some casuists the refusal assentive.	true	714.35	719.41	19.453363
210_129396_000060_000000	REGALIA, n.	REGALIA, n.	false	720.65	724.08	16.317553
210_129396_000060_000001	Distinguishing insignia, jewels and costume of such ancient and honorable orders as Knights of Adam; Visionaries of Detectable Bosh; the Ancient Order of Modern Troglodytes; the League of Holy Humbug; the Golden Phalanx of Phalangers; the Genteel Society of Expurgated Hoodlums; the Mystic Alliances of Georgeous Regalians; Knights and Ladies of the Yellow Dog; the Oriental Order of Sons of the West; the Blatherhood of Insufferable Stuff; Warriors of the Long Bow; Guardians of the Great Horn Spoon; the Band of Brutes; the Impenitent Order of Wife-Beaters; the Sublime Legion of Flamboyant Conspicuants; Worshipers at the Electroplated Shrine; Shining Inaccessibles; Fee-Faw-Fummers of the inimitable Grip; Jannissaries of the Broad-Blown Peacock; Plumed Increscencies of the Magic Temple; the Grand Cabal of Able-Bodied Sedentarians; Associated Deities of the Butter Trade; the Garden of Galoots; the Affectionate Fraternity of Men Similarly Warted; the Flashing Astonishers; Ladies of Horror; Cooperative Association for Breaking into the Spotlight; Dukes of Eden; Disciples Militant of the Hidden Faith; Knights-Champions of the Domestic Dog; the Holy Gregarians; the Resolute Optimists; the Ancient Sodality of Inhospitable Hogs; Associated Sovereigns of Mendacity; Dukes-Guardian of the Mystic Cess-Pool; the Society for Prevention of Prevalence; Kings of Drink; Polite Federation of Gents-Consequential; the Mysterious Order of the Undecipherable Scroll; Uniformed Rank of Lousy Cats; Monarchs of Worth and Hunger; Sons of the South Star; Prelates of the Tub-and-Sword.	Distinguishing insignia, jewels and costume of such ancient and honorable orders as Knights of Adam; Visionaries of Detectable Bosh; the Ancient Order of Modern Troglodytes; the League of Holy Humbug; the Golden Phalanx of Phalangers; the Genteel Society of Expurgated Hoodlums; the Mystic Alliances of Georgeous Regalians; Knights and Ladies of the Yellow Dog; the Oriental Order of Sons of the West; the Blatherhood of Insufferable Stuff; Warriors of the Long Bow; Guardians of the Great Horn Spoon; the Band of Brutes; the Impenitent Order of Wife Beaters; the Sublime Legion of Flamboyant Conspicuants; Worshipers at the Electroplated Shrine; Shining Inaccessibles; Fee Faw Fummers of the inimitable Grip; Jannissaries of the Broad Blown Peacock; Plumed Increscencies of the Magic Temple; the Grand Cabal of Able Bodied Sedentarians; Associated Deities of the Butter Trade; the Garden of Galoots; the Affectionate Fraternity of Men Similarly Warted; the Flashing Astonishers; Ladies of Horror; Cooperative Association for Breaking into the Spotlight; Dukes of Eden; Disciples Militant of the Hidden Faith; Knights Champions of the Domestic Dog; the Holy Gregarians; the Resolute Optimists; the Ancient Sodality of Inhospitable Hogs; Associated Sovereigns of Mendacity; Dukes Guardian of the Mystic Cess Pool; the Society for Prevention of Prevalence; Kings of Drink; Polite Federation of Gents Consequential; the Mysterious Order of the Undecipherable Scroll; Uniformed Rank of Lousy Cats; Monarchs of Worth and Hunger; Sons of the South Star; Prelates of the Tub and Sword.	false	724.08	866.35	17.899704
210_129396_000061_000000	RELIGION, n.	RELIGION, n.	false	867.44	871.26	14.490482
210_129396_000061_000001	A daughter of Hope and Fear, explaining to Ignorance the nature of the Unknowable.	A daughter of Hope and Fear, explaining to Ignorance the nature of the Unknowable.	true	871.26	876.97	16
210_129396_000062_000000	"What is your religion my son?" inquired the Archbishop of Rheims. "Pardon, monseigneur," replied Rochebriant; "I am ashamed of it." "Then why do you not become an atheist?" "Impossible!	"What is your religion my son?" inquired the Archbishop of Rheims. "Pardon, monseigneur," replied Rochebriant; "I am ashamed of it." "Then why do you not become an atheist?" "Impossible!	false	878.15	891.13	18.874454
210_129396_000062_000001	I should be ashamed of atheism." "In that case, monsieur, you should join the Protestants."	I should be ashamed of atheism." "In that case, monsieur, you should join the Protestants."	true	891.35	897.49	18.060577
210_129396_000063_000000	RELIQUARY, n.	RELIQUARY, n.	false	898.82	901.17	18.226955
210_129396_000063_000001	A receptacle for such sacred objects as pieces of the true cross, short-ribs of the saints, the ears of Balaam's ass, the lung of the cock that called Peter to repentance and so forth. Reliquaries are commonly of metal, and provided with a lock to prevent the contents from coming out and performing miracles at unseasonable times.	A receptacle for such sacred objects as pieces of the true cross, short ribs of the saints, the ears of Balaam's ass, the lung of the cock that called peter to repentance and so forth. Reliquaries are commonly of metal, and provided with a lock to prevent the contents from coming out and performing miracles at unseasonable times.	false	901.17	927.85	18.534561
210_129396_000063_000002	A feather from the wing of the Angel of the Annunciation once escaped during a sermon in Saint Peter's and so tickled the noses of the congregation that they woke and sneezed with great vehemence three times each.	A feather from the wing of the Angel of the Annunciation once escaped during a sermon in Saint Peter's and so tickled the noses of the congregation that they woke and sneezed with great vehemence three times each.	false	928.55	941.44	14
210_129396_000063_000003	It is related in the "Gesta Sanctorum" that a sacristan in the Canterbury cathedral surprised the head of Saint Dennis in the library.	It is related in the "Gesta Sanctorum" that a sacristan in the Canterbury cathedral surprised the head of Saint Dennis in the library.	false	942.65	951.22	17
210_129396_000063_000004	Reprimanded by its stern custodian, it explained that it was seeking a body of doctrine.	Reprimanded by its stern custodian, it explained that it was seeking a body of doctrine.	false	951.98	957.31	16
210_129396_000063_000005	This unseemly levity so raged the diocesan that the offender was publicly anathematized, thrown into the Stour and replaced by another head of Saint Dennis, brought from Rome.	This unseemly levity so raged the diocesan that the offender was publicly anathematized, thrown into the Stour and replaced by another head of Saint Dennis, brought from Rome.	false	958.46	968.83	16
210_129396_000064_000000	RENOWN, n.	RENOWN, n.	false	970.01	972.66	17.842285
210_129396_000064_000001	A degree of distinction between notoriety and fame--a little more supportable than the one and a little more intolerable than the other.	A degree of distinction between notoriety and fame-a little more supportable than the one and a little more intolerable than the other.	false	972.66	980.11	15
210_129396_000064_000002	Sometimes it is conferred by an unfriendly and inconsiderate hand.	Sometimes it is conferred by an unfriendly and inconsiderate hand.	true	980.33	984.94	16
210_129396_000065_000000	I touched the harp in every key, But found no heeding ear; And then Ithuriel touched me With a revealing spear.	I touched the harp in every key, But found no heeding ear; And then Ithuriel touched me With a revealing spear.	false	986.09	994.12	18
210_129396_000066_000000	Not all my genius, great as 'tis, Could urge me out of night. I felt the faint appulse of his, And leapt into the light!	Not all my genius, great as 'tis, Could urge me out of night. I felt the faint appulse of his, And leapt into the light!	false	994.7	1005.06	17.871965
210_129396_000067_000000	W.J. Candleton	w j Candleton	true	1005.06	1007.44	18
210_129396_000068_000000	REPARATION, n.	REPARATION, n.	false	1008.74	1012.23	18.932346
210_129396_000068_000001	Satisfaction that is made for a wrong and deducted from the satisfaction felt in committing it.	Satisfaction that is made for a wrong and deducted from the satisfaction felt in committing it.	false	1012.23	1017.85	13
210_129396_000069_000000	REPARTEE, n.	REPARTEE, n.	false	1019.12	1022.58	17.41227
210_129396_000069_000001	Prudent insult in retort.	Prudent insult in retort.	false	1022.58	1024.81	20
210_129396_000069_000002	Practiced by gentlemen with a constitutional aversion to violence, but a strong disposition to offend.	Practiced by gentlemen with a constitutional aversion to violence, but a strong disposition to offend.	true	1025.24	1031.65	14
210_129396_000069_000003	In a war of words, the tactics of the North American Indian.	In a war of words, the tactics of the North American Indian.	true	1032.11	1036.39	17
210_129396_000070_000000	REPENTANCE, n.	REPENTANCE, n.	false	1037.6	1041.57	15.454414
210_129396_000070_000001	The faithful attendant and follower of Punishment.	The faithful attendant and follower of Punishment.	true	1041.57	1044.37	18.231148
210_129396_000070_000002	It is usually manifest in a degree of reformation that is not inconsistent with continuity of sin.	It is usually manifest in a degree of reformation that is not inconsistent with continuity of sin.	false	1045.04	1051.47	9
210_129396_000071_000000	Desirous to avoid the pains of Hell, You will repent and join the Church, Parnell? How needless!--Nick will keep you off the coals And add you to the woes of other souls.	Desirous to avoid the pains of Hell, You will repent and join the Church, Parnell? How needless!--Nick will keep you off the coals And add you to the woes of other souls.	false	1051.47	1067.22	18.988575
210_129396_000072_000000	Jomater Abemy	Jomater Abemy	false	1067.22	1069.15	19.841852
210_129396_000073_000000	REPLICA, n.	REPLICA, n.	false	1070.36	1073.85	18.152609
210_129396_000073_000001	A reproduction of a work of art, by the artist that made the original.	A reproduction of a work of art, by the artist that made the original.	true	1073.85	1077.88	20.444462
210_129396_000073_000002	It is so called to distinguish it from a "copy," which is made by another artist.	It is so called to distinguish it from a "copy," which is made by another artist.	true	1078.34	1083.46	17.876554
210_129396_000073_000003	When the two are made with equal skill the replica is the more valuable, for it is supposed to be more beautiful than it looks.	When the two are made with equal skill the replica is the more valuable, for it is supposed to be more beautiful than it looks.	false	1083.92	1091.65	18.742737
210_129396_000074_000000	REPORTER, n.	REPORTER, n.	false	1092.89	1095.99	18.801918
210_129396_000074_000001	A writer who guesses his way to the truth and dispels it with a tempest of words.	A writer who guesses his way to the truth and dispels it with a tempest of words.	false	1095.99	1100.47	13
210_129396_000075_000000	"More dear than all my bosom knows, O thou Whose 'lips are sealed' and will not disavow!" So sang the blithe reporter-man as grew Beneath his hand the leg-long "interview."	"More dear than all my bosom knows, O thou Whose 'lips are sealed' and will not disavow!" So sang the blithe reporter man as grew Beneath his hand the leg long "interview."	false	1101.89	1115.33	17.896717
210_129396_000076_000000	Barson Maith	Barson Maith	true	1115.33	1116.46	8
210_129396_000077_000000	REPOSE, v.i.	REPOSE, v.i.	false	1117.85	1122.18	17.494553
210_129396_000077_000001	To cease from troubling.	To cease from troubling.	true	1122.18	1124.05	18.440945
210_129396_000078_000000	REPRESENTATIVE, n.	REPRESENTATIVE, n.	false	1125.23	1128.36	18.61096
210_129396_000078_000001	In national politics, a member of the Lower House in this world, and without discernible hope of promotion in the next.	In national politics, a member of the Lower House in this world, and without discernible hope of promotion in the next.	true	1128.36	1135.75	19
210_129396_000079_000000	REPROBATION, n.	REPROBATION, n.	false	1136.9	1140.21	17.0526
210_129396_000079_000001	In theology, the state of a luckless mortal prenatally damned.	In theology, the state of a luckless mortal prenatally damned.	true	1140.21	1145.02	17.166588
210_129396_000079_000002	The doctrine of reprobation was taught by Calvin, whose joy in it was somewhat marred by the sad sincerity of his conviction that although some are foredoomed to perdition, others are predestined to salvation.	The doctrine of reprobation was taught by Calvin, whose joy in it was somewhat marred by the sad sincerity of his conviction that although some are foredoomed to perdition, others are predestined to salvation.	false	1145.24	1159.63	18
210_129396_000080_000000	REPUBLIC, n.	REPUBLIC, n.	false	1160.78	1164.24	13.28969
