1195_135814_000000_000000	With this, Old Mother Nature dismissed school for the day.	With this, Old Mother Nature dismissed school for the day.	false	3.93	24.075	21.049381
1195_135814_000039_000004	He has very large, dark, soft eyes, especially suited for seeing at night.	He has very large, dark, soft eyes, especially suited for seeing at night.	true	695.99	701.59	20.730732
1195_135814_000039_000005	Then, he is very lively and dearly loves to play.	Then, he is very lively and dearly loves to play.	true	701.72	705.25	20.093435
1195_135814_000039_000006	By nature he is gentle and lovable."	By nature he is gentle and lovable."	true	705.68	708.64	24.918316
1195_135814_000040_000000	"Does he eat nuts like his cousins?" asked Peter Rabbit.	"Does he eat nuts like his cousins?" asked peter Rabbit.	true	709.73	713.41	21.843319
1195_135814_000041_000000	"He certainly does," replied Old Mother Nature.	"He certainly does," replied Old Mother Nature.	true	713.99	717.19	21.371923
1195_135814_000041_000001	"Also he eats grubs and insects.	"Also he eats grubs and insects.	true	717.41	719.89	22.45548
1195_135814_000041_000002	He dearly loves a fat beetle.	He dearly loves a fat beetle.	true	719.96	722.32	20.369877
1195_135814_000041_000003	He likes meat when he can get it."	He likes meat when he can get it."	true	723.29	725.65	23.722828
1195_135814_000042_000000	"Where does he make his home?" Peter inquired.	"Where does he make his home?" peter inquired.	true	726.68	729.79	20.960655
1195_135814_000043_000000	"Usually in a hole in a tree," said Old Mother Nature.	"Usually in a hole in a tree," said Old Mother Nature.	false	730.37	734.14	20.430483
1195_135814_000043_000001	"He is very fond of an old home of a Woodpecker.	"He is very fond of an old home of a Woodpecker.	false	734.39	737.38	18.671745
1195_135814_000043_000002	He makes a comfortable nest of bark lining, grass, and moss, or any other soft material he can find.	He makes a comfortable nest of bark lining, grass, and moss, or any other soft material he can find.	true	737.57	744.76	21.401741
1195_135814_000043_000003	Occasionally he builds an outside nest high up in a fork in the branches of a tree.	Occasionally he builds an outside nest high up in a fork in the branches of a tree.	true	745.19	750.37	21
1195_135814_000043_000004	He likes to get into old buildings."	He likes to get into old buildings."	true	751.34	753.88	23.48931
1195_135814_000044_000000	"Does he have many enemies?" asked Happy Jack.	"Does he have many enemies?" asked Happy Jack.	true	754.97	758.53	20.533045
1195_135814_000045_000000	"The same enemies the rest of you have," replied Old Mother Nature. "But the one he has most reason to fear is Hooty the Owl, and that is the one you have least reason to fear, because Hooty seldom hunts by day."	"The same enemies the rest of you have," replied Old Mother Nature. "But the one he has most reason to fear is Hooty the Owl, and that is the one you have least reason to fear, because Hooty seldom hunts by day."	true	759.11	773.77	20.200336
1195_135814_000046_000000	"Does he sleep all winter?" piped up Striped Chipmunk.	"Does he sleep all winter?" piped up Striped Chipmunk.	true	775.04	778.81	22.370804
1195_135814_000047_000000	"Not as you do," said Old Mother Nature.	"Not as you do," said Old Mother Nature.	true	779.39	782.2	21.024677
1195_135814_000047_000001	"In very cold weather he sleeps, but if he happens to be living where the weather does not get very cold, he is active all the year around.	"In very cold weather he sleeps, but if he happens to be living where the weather does not get very cold, he is active all the year around.	true	782.51	791.47	21.062117
1195_135814_000047_000002	Now I guess this is enough about the Squirrel family."	Now I guess this is enough about the Squirrel family."	true	792.41	795.67	22.789051
1195_135814_000048_000000	"You've forgotten Johnny Chuck," cried Peter.	"You've forgotten Johnny Chuck," cried peter.	true	796.94	800.08	22.610544
1195_135814_000049_000000	Old Mother Nature laughed.	Old Mother Nature laughed.	true	800.87	802.86	19.363832
1195_135814_000049_000001	"So I have," said she.	"So I have," said she.	true	802.86	805.39	20.227123
1195_135814_000049_000002	"That will never do, never in the world.	"That will never do, never in the world.	true	805.49	808.54	22.216307
1195_135814_000049_000003	Johnny and his relatives, the Marmots, certainly cannot be overlooked.	Johnny and his relatives, the Marmots, certainly cannot be overlooked.	true	808.82	813.64	21.335207
1195_135814_000049_000004	We will take them for our lesson to-morrow.	We will take them for our lesson to morrow.	true	813.92	816.58	21.35407
1195_135814_000049_000005	Peter, you tell Johnny Chuck to come over here to-morrow morning."	peter, you tell Johnny Chuck to come over here to morrow morning."	false	816.83	825.63	18.48832
1195_135814_000050_000000	CHAPTER VII Johnny Chuck Joins the Class	CHAPTER seven Johnny Chuck Joins the Class	false	825.63	826.2	13
1195_135814_000051_000000	Peter Rabbit delivered Mother Nature's message to Johnny Chuck. Johnny didn't seem at all pleased.	peter Rabbit delivered Mother Nature's message to Johnny Chuck. Johnny didn't seem at all pleased.	false	826.2	826.65	19
1195_135814_000051_000001	He grumbled and growled to himself.	He grumbled and growled to himself.	false	826.65	826.83	18
1195_135814_000051_000002	He didn't want to go to school.	He didn't want to go to school.	false	826.83	827.04	-20
1195_135814_000051_000003	He didn't want to learn anything about his relatives.	He didn't want to learn anything about his relatives.	false	827.04	827.31	-20
1195_135814_000051_000004	He was perfectly satisfied with things as they were.	He was perfectly satisfied with things as they were.	false	827.31	827.58	-20
1195_135814_000051_000005	The truth is, Johnny Chuck was already beginning to get fat with good living and he is naturally lazy. As a rule he can find plenty to eat very near his home, so he seldom goes far from his own doorstep.	The truth is, Johnny Chuck was already beginning to get fat with good living and he is naturally lazy. As a rule he can find plenty to eat very near his home, so he seldom goes far from his own doorstep.	false	827.58	828.78	-20
1195_135814_000051_000006	Peter left him grumbling and growling, and chuckled to himself all the way back to the dear Old Briar-patch.	peter left him grumbling and growling, and chuckled to himself all the way back to the dear Old Briar patch.	false	828.78	829.38	-20
1195_135814_000051_000007	He knew that Johnny Chuck would not dare disobey Old Mother Nature.	He knew that Johnny Chuck would not dare disobey Old Mother Nature.	false	829.38	829.74	-20
