8119_115686_000000_000000	My ear discs remained silent.	My ear discs remained silent.	false	0	1.5	25.103483
8119_115686_000015_000000	The distance between Wilma's hiding place and the door in the side of the Han ship was not more than fifteen feet.	The distance between Wilma's hiding place and the door in the side of the Han ship was not more than fifteen feet.	true	148.1	154.3	21.287075
8119_115686_000015_000001	She was already crouched with her feet braced against a metal beam.	She was already crouched with her feet braced against a metal beam.	true	154.46	158.29	20
8119_115686_000015_000002	Taking the lift of that wonderful inertron belt into her calculation, she dove headforemost, like a green projectile, through the door.	Taking the lift of that wonderful inertron belt into her calculation, she dove headforemost, like a green projectile, through the door.	true	159.11	166.93	20.27209
8119_115686_000015_000003	I followed in a split second, more clumsily, but no less speedily, bruising my shoulder painfully, as I ricocheted from the edge of the opening and brought up sliding against the unconscious girl; for she evidently had hit her head against the partition within the ship into which she had crashed.	I followed in a split second, more clumsily, but no less speedily, bruising my shoulder painfully, as I ricocheted from the edge of the opening and brought up sliding against the unconscious girl; for she evidently had hit her head against the partition within the ship into which she had crashed.	true	167.18	184.12	20.922878
8119_115686_000016_000000	We had made some noise within the ship.	We had made some noise within the ship.	true	184.58	186.825	22.190168
8119_115686_000016_000001	Shuffling footsteps were approaching down a well lit gangway.	Shuffling footsteps were approaching down a well lit gangway.	true	186.825	190.66	17
8119_115686_000017_000000	"Any signs we have been observed?" I asked my men on the hillsides.	"Any signs we have been observed?" I asked my men on the hillsides.	true	191.42	195.57	21.927979
8119_115686_000018_000000	"Not yet," I heard the Boss reply.	"Not yet," I heard the Boss reply.	true	195.57	197.74	20.74966
8119_115686_000018_000001	"Ships overhead still standing.	"Ships overhead still standing.	true	198.08	200.1	21.831747
8119_115686_000018_000002	No beams have been broken out.	No beams have been broken out.	true	200.1	201.97	20.528978
8119_115686_000018_000003	Men on ground absorbed in wreck.	Men on ground absorbed in wreck.	true	201.98	204.075	17.779783
8119_115686_000018_000004	Most of them have crawled into it out of sight."	Most of them have crawled into it out of sight."	true	204.075	206.59	23.140425
8119_115686_000019_000000	"Good," I said quickly.	"Good," I said quickly.	true	206.75	208.48	21.69968
8119_115686_000019_000001	"Deering hit her head.	"Deering hit her head.	true	208.88	210.075	18.966465
8119_115686_000019_000002	Knocked out.	Knocked out.	true	210.075	211	29.172558
8119_115686_000019_000003	One or more members of the crew approaching.	One or more members of the crew approaching.	true	211.19	213.31	17.560392
8119_115686_000019_000004	We're not discovered yet.	We're not discovered yet.	true	213.32	215.08	26.208088
8119_115686_000019_000005	I'll take care of them.	I'll take care of them.	true	215.15	216.57	22.385881
8119_115686_000019_000006	Stand a bit longer, but be ready."	Stand a bit longer, but be ready."	true	216.57	219.19	22.191936
8119_115686_000020_000000	I think my last words must have been heard by the man who was approaching, for he stopped suddenly.	I think my last words must have been heard by the man who was approaching, for he stopped suddenly.	true	219.86	225.61	22
8119_115686_000021_000000	I crouched at the far side of the compartment, motionless.	I crouched at the far side of the compartment, motionless.	true	226.07	229.42	22.844257
8119_115686_000021_000001	I would not draw my sword if there were only one of them.	I would not draw my sword if there were only one of them.	true	229.76	233.41	22.291136
8119_115686_000021_000002	He would be a weakling, I figured, and I should easily overcome him with my bare hands.	He would be a weakling, I figured, and I should easily overcome him with my bare hands.	true	233.57	238.84	19.849188
8119_115686_000022_000000	Apparently reassured at the absence of any further sound, a man came around a sort of bulkhead--and I leaped.	Apparently reassured at the absence of any further sound, a man came around a sort of bulkhead-and I leaped.	true	239.81	246.79	21.954153
8119_115686_000023_000000	I swung my legs up in front of me as I did so, catching him full in the stomach and knocked him cold.	I swung my legs up in front of me as I did so, catching him full in the stomach and knocked him cold.	true	247.28	252.58	19.933811
8119_115686_000024_000000	I ran forward along the keel gangway, searching for the control room.	I ran forward along the keel gangway, searching for the control room.	true	253.46	257.62	19.869734
8119_115686_000024_000001	I found it well up in the nose of the ship.	I found it well up in the nose of the ship.	true	257.63	260.23	19.026968
8119_115686_000024_000002	And it was deserted.	And it was deserted.	true	260.36	261.82	22.434177
8119_115686_000024_000003	What could I do to jam the controls of the ships that would not register on the recording instruments of the other ships?	What could I do to jam the controls of the ships that would not register on the recording instruments of the other ships?	false	262.16	268.75	17
8119_115686_000024_000004	I gazed at the mass of controls.	I gazed at the mass of controls.	true	269.51	271.725	20.728123
8119_115686_000024_000005	Levers and wheels galore.	Levers and wheels galore.	true	271.725	273.67	18
8119_115686_000024_000006	In the center of the compartment, on a massively braced universal joint mounting, was what I took for the repellor generator.	In the center of the compartment, on a massively braced universal joint mounting, was what I took for the repellor generator.	true	273.98	281.29	20.357985
8119_115686_000024_000007	A dial on it glowed and a faint hum came from within its shielding metallic case.	A dial on it glowed and a faint hum came from within its shielding metallic case.	true	281.39	286.66	21
8119_115686_000024_000008	But I had no time to study it.	But I had no time to study it.	true	287.06	289.06	22.88602
8119_115686_000025_000000	Above all else, I was afraid that some automatic telephone apparatus existed in the room, through which I might be heard on the other ships. The risk of trying to jam the controls was too great.	Above all else, I was afraid that some automatic telephone apparatus existed in the room, through which I might be heard on the other ships. The risk of trying to jam the controls was too great.	true	290.09	302.77	21.40873
8119_115686_000025_000001	I abandoned the idea and withdrew softly.	I abandoned the idea and withdrew softly.	true	303.08	306.04	20.18775
8119_115686_000025_000002	I would have to take a chance that there was no other member of the crew aboard.	I would have to take a chance that there was no other member of the crew aboard.	false	306.62	310.6	21
8119_115686_000026_000000	I ran back to the entrance compartment.	I ran back to the entrance compartment.	true	311.15	313.45	25.217531
8119_115686_000026_000001	Wilma still lay where she had slumped down.	Wilma still lay where she had slumped down.	true	313.52	316.08	21
8119_115686_000026_000002	I heard the voices of the Hans approaching.	I heard the voices of the Hans approaching.	true	316.08	318.435	19.236559
8119_115686_000026_000003	It was time to act.	It was time to act.	true	318.435	319.81	22.684101
8119_115686_000026_000004	The next few seconds would tell whether the ships in the air would try or be able to melt us into nothingness.	The next few seconds would tell whether the ships in the air would try or be able to melt us into nothingness.	true	320.24	325.99	16
8119_115686_000026_000005	I spoke.	I spoke.	true	326	327.07	27.282862
8119_115686_000027_000000	"Are you boys all ready?" I asked, creeping to a position opposite the door and drawing my hand-gun.	"Are you boys all ready?" I asked, creeping to a position opposite the door and drawing my hand gun.	true	327.32	333.7	22.048521
8119_115686_000028_000000	Again there was a chorus of assent.	Again there was a chorus of assent.	true	334.16	337.02	21.60506
8119_115686_000029_000000	"Then on the count of three, shoot up those repellor rays--all of them--and for God's sake, don't miss." And I counted.	"Then on the count of three, shoot up those repellor rays-all of them-and for God's sake, don't miss." And I counted.	false	337.02	346.36	25.104473
8119_115686_000030_000000	I think my "three" was a bit weak.	I think my "three" was a bit weak.	true	347.27	349.81	22.110796
8119_115686_000030_000001	I know it took all the courage I had to utter it.	I know it took all the courage I had to utter it.	true	350.33	353.08	26.745644
8119_115686_000031_000000	For an agonizing instant nothing happened, except that the landing party from the ship strolled into my range of vision.	For an agonizing instant nothing happened, except that the landing party from the ship strolled into my range of vision.	true	353.81	360.76	20.616905
8119_115686_000032_000000	Then startled, they turned their eyes upward.	Then startled, they turned their eyes upward.	true	361.28	365.2	23.623251
8119_115686_000032_000001	For an instant they stood frozen with horror at whatever they saw.	For an instant they stood frozen with horror at whatever they saw.	true	365.48	369.67	20.330582
8119_115686_000033_000000	One hurled his knife at me.	One hurled his knife at me.	true	370.49	372.25	21.045189
8119_115686_000033_000001	It grazed my cheek.	It grazed my cheek.	true	372.44	373.99	31.004091
8119_115686_000033_000002	Then a couple of them made a break for the doorway.	Then a couple of them made a break for the doorway.	true	374.39	376.98	24.264887
8119_115686_000033_000003	The rest followed.	The rest followed.	true	376.98	378.345	27.470198
8119_115686_000033_000004	But I fired pointblank with my hand-gun, pressing the button as fast as I could and aiming at their feet to make sure my explosive rockets would make contact and do their work.	But I fired pointblank with my hand gun, pressing the button as fast as I could and aiming at their feet to make sure my explosive rockets would make contact and do their work.	true	378.345	388.21	21
8119_115686_000034_000000	The detonations of my rockets were deafening.	The detonations of my rockets were deafening.	false	389.24	392.01	23.106247
8119_115686_000034_000001	The spot on which the Hans stood flashed into a blinding glare.	The spot on which the Hans stood flashed into a blinding glare.	false	392.01	396.73	21.737495
8119_115686_000034_000002	Then there was nothing there except their torn and mutilated corpses.	Then there was nothing there except their torn and mutilated corpses.	true	397.64	401.59	19.962265
8119_115686_000034_000003	They had been fairly bunched, and I got them all.	They had been fairly bunched, and I got them all.	true	402.02	405.46	20.635801
8119_115686_000035_000000	I ran to the door, expecting any instant to be hurled into infinity by the sweep of a disintegrator ray.	I ran to the door, expecting any instant to be hurled into infinity by the sweep of a disintegrator ray.	true	406.55	412.78	19
8119_115686_000036_000000	Some eighth of a mile away I saw one of the ships crash to earth.	Some eighth of a mile away I saw one of the ships crash to earth.	true	413.18	417.25	21.683123
8119_115686_000036_000001	A disintegrator ray came into my line of vision, wavered uncertainly for a moment and then began to sweep directly toward the ship in which I stood.	A disintegrator ray came into my line of vision, wavered uncertainly for a moment and then began to sweep directly toward the ship in which I stood.	true	418.22	427.24	18
8119_115686_000036_000002	But it never reached it.	But it never reached it.	true	427.76	429.19	24.50482
8119_115686_000036_000003	Suddenly, like a light switched off, it shot to one side, and a moment later another vast hulk crashed to earth. I looked out, then stepped out on the ground.	Suddenly, like a light switched off, it shot to one side, and a moment later another vast hulk crashed to earth. I looked out, then stepped out on the ground.	false	429.47	441.04	21.226177
8119_115686_000037_000000	The only Han ships in the sky were two of the scouts to the south which were hanging perpendicularly, and sagging slowly down.	The only Han ships in the sky were two of the scouts to the south which were hanging perpendicularly, and sagging slowly down.	true	442.07	449.62	17
8119_115686_000037_000001	The others must have crashed down while I was deafened by the sound of the explosion of my own rockets.	The others must have crashed down while I was deafened by the sound of the explosion of my own rockets.	true	449.75	455.08	17
8119_115686_000038_000000	Somebody hit the other repellor ray of one of the two remaining ships and it fell out of sight beyond a hilltop.	Somebody hit the other repellor ray of one of the two remaining ships and it fell out of sight beyond a hilltop.	true	455.57	461.38	19
8119_115686_000038_000001	The other, farther away, drifted down diagonally, its disintegrator ray playing viciously over the ground below it.	The other, farther away, drifted down diagonally, its disintegrator ray playing viciously over the ground below it.	true	461.69	469.27	21.424217
8119_115686_000039_000000	I shouted with exultation and relief.	I shouted with exultation and relief.	true	469.73	472.48	17.586891
8119_115686_000040_000000	"Take back the command, Boss!" I yelled.	"Take back the command, Boss!" I yelled.	true	473.24	475.72	19.322298
8119_115686_000041_000000	His commands, sending out jumpers in pursuit of the descending ship, rang in my ears, but I paid no attention to them.	His commands, sending out jumpers in pursuit of the descending ship, rang in my ears, but I paid no attention to them.	true	476.63	483.34	20.292137
8119_115686_000041_000001	I leaped back into the compartment of the Han ship and knelt beside my Wilma.	I leaped back into the compartment of the Han ship and knelt beside my Wilma.	true	483.35	488.11	23
8119_115686_000041_000002	Her padded helmet had absorbed much of the blow, I thought; otherwise, her skull might have been fractured.	Her padded helmet had absorbed much of the blow, I thought; otherwise, her skull might have been fractured.	true	488.48	496.63	19.730097
8119_115686_000042_000000	"Oh, my head!" she groaned, coming to as I lifted her gently in my arms and strode out in the open with her.	"Oh, my head!" she groaned, coming to as I lifted her gently in my arms and strode out in the open with her.	true	496.97	505.66	21.49418
8119_115686_000042_000001	"We must have won, dearest, did we?"	"We must have won, dearest, did we?"	true	506.36	509.8	19.145054
8119_115686_000043_000000	"We most certainly did," I reassured her.	"We most certainly did," I reassured her.	true	510.02	512.68	17.980215
8119_115686_000043_000001	"All but one crashed and that one is drifting down toward the south; we've captured this one we're in intact.	"All but one crashed and that one is drifting down toward the south; we've captured this one we're in intact.	true	513.11	520.18	22
8119_115686_000043_000002	There was only one member of the crew aboard when we dove in."	There was only one member of the crew aboard when we dove in."	true	520.43	523.59	11
8119_115686_000044_000000	[Illustration: As the American leaped, he swung his legs up in front of him, catching the Han full in the stomach.]	[Illustration: As the American leaped, he swung his legs up in front of him, catching the Han full in the stomach.]	false	523.59	525	-12
8119_115686_000045_000000	Less than an hour afterward the Big Boss ordered the outfit to tune in ultrophones on three-twenty-three to pick up a translated broadcast of the Han intelligence office in Nu-yok from the Susquanna station.	Less than an hour afterward the Big Boss ordered the outfit to tune in ultrophones on three twenty three to pick up a translated broadcast of the Han intelligence office in Nu y o k from the Susquanna station.	false	525	537.19	16
8119_115686_000045_000001	It was in the form of a public warning and news item, and read as follows:	It was in the form of a public warning and news item, and read as follows:	true	537.35	544.15	21.913813
8119_115686_000046_000000	"This is Public Intelligence Office, Nu-yok, broadcasting warning to navigators of private ships, and news of public interest.	"This is Public Intelligence Office, Nu y o k, broadcasting warning to navigators of private ships, and news of public interest.	false	545.18	553.92	21.692688
8119_115686_000046_000001	The squadron of seven ships, which left Nu-yok this morning to investigate the recent destruction of the GK-984 in the Wyoming Valley, has been destroyed by a series of mysterious explosions similar to those which wrecked the GK-984.	The squadron of seven ships, which left Nu y o k this morning to investigate the recent destruction of the g k nine hundred eighty four in the Wyoming Valley, has been destroyed by a series of mysterious explosions similar to those which wrecked the g k nine hundred eighty four.	false	553.92	569.91	17
8119_115686_000047_000000	"The phones, viewplates, and all other signaling devices of five of the seven ships ceased operating suddenly at approximately the same moment, about seven-four-nine." (According to the Han system of reckoning time, seven and forty-nine one hundredths after midnight.) "After violent disturbances the location finders went out of operation.	"The phones, viewplates, and all other signaling devices of five of the seven ships ceased operating suddenly at approximately the same moment, about seven four nine." (According to the Han system of reckoning time, seven and forty nine one hundredths after midnight.) "After violent disturbances the location finders went out of operation.	true	569.91	591.46	19.005451
8119_115686_000047_000001	Electroactivity registers applied to the territory of the Wyoming Valley remain dead.	Electroactivity registers applied to the territory of the Wyoming Valley remain dead.	true	591.65	596.86	15
8119_115686_000048_000000	"The Intelligence Office has no indication of the kind of disaster which overtook the squadron except certain evidences of explosive phenomena similar to those in the case of the GK-984, which recently went dead while beaming the valley in a systematic effort to wipe out the works and camps of the tribesmen.	"The Intelligence Office has no indication of the kind of disaster which overtook the squadron except certain evidences of explosive phenomena similar to those in the case of the g k nine hundred eighty four, which recently went dead while beaming the valley in a systematic effort to wipe out the works and camps of the tribesmen.	false	597.32	616.27	17
8119_115686_000048_000001	The Office considers, as obvious, the deduction that the tribesmen have developed a new, and as yet undetermined, technique of attack on airships, and has recommended to the Heaven-Born that immediate and unlimited authority be given the Navigation Intelligence Division to make an investigation of this technique and develop a defense against it.	The Office considers, as obvious, the deduction that the tribesmen have developed a new, and as yet undetermined, technique of attack on airships, and has recommended to the Heaven Born that immediate and unlimited authority be given the Navigation Intelligence Division to make an investigation of this technique and develop a defense against it.	false	617.03	639.52	19
8119_115686_000049_000000	"In the meantime it urges that private navigators avoid this territory in particular, and in general hold as closely as possible to the official inter-city routes, which now are being patrolled by the entire force of the Military Office, which is beaming the routes generously to a width of ten miles.	"In the meantime it urges that private navigators avoid this territory in particular, and in general hold as closely as possible to the official inter-city routes, which now are being patrolled by the entire force of the Military Office, which is beaming the routes generously to a width of ten miles.	false	641.03	659.77	20
8119_115686_000049_000001	The Military Office reports that it is at present considering no retaliatory raids against the tribesmen.	The Military Office reports that it is at present considering no retaliatory raids against the tribesmen.	true	660.17	666.58	17
8119_115686_000049_000002	With the Navigation Intelligence Division, it holds that unless further evidence of the nature of the disaster is developed in the near future, the public interest will be better served, and at smaller cost of life, by a scientific research than by attempts at retaliation, which may bring destruction on all ships engaging therein.	With the Navigation Intelligence Division, it holds that unless further evidence of the nature of the disaster is developed in the near future, the public interest will be better served, and at smaller cost of life, by a scientific research than by attempts at retaliation, which may bring destruction on all ships engaging therein.	false	666.92	688.18	18
8119_115686_000049_000003	So unless further evidence actually is developed, or the Heaven-Born orders to the contrary, the Military will hold to a defensive policy.	So unless further evidence actually is developed, or the Heaven Born orders to the contrary, the Military will hold to a defensive policy.	true	689.99	699.04	20.610544
8119_115686_000050_000000	"Unofficial intimations from Lo-Tan are to the effect that the Heaven-Council has the matter under consideration.	"Unofficial intimations from Lo Tan are to the effect that the Heaven Council has the matter under consideration.	false	699.74	707.05	19
8119_115686_000051_000000	"The Navigation Intelligence Office permits the broadcast of the following condensation of its detailed observations:	"The Navigation Intelligence Office permits the broadcast of the following condensation of its detailed observations:	true	708.86	715.93	15
8119_115686_000052_000000	"The squadron proceeded to a position above the Wyoming Valley where the wreck of the GK-984 was known to be, from the record of its location finder before it went dead recently.	"The squadron proceeded to a position above the Wyoming Valley where the wreck of the g k nine hundred eighty four was known to be, from the record of its location finder before it went dead recently.	false	716.69	727.33	17
8119_115686_000052_000001	There the bottom projectoscope relays of all ships registered the wreck of the GK-984.	There the bottom projectoscope relays of all ships registered the wreck of the g k nine hundred eighty four.	false	728.24	734.85	18.923922
8119_115686_000052_000002	Teleprojectoscope views of the wreck and the bowl of the valley showed no evidence of the presence of tribesmen.	Teleprojectoscope views of the wreck and the bowl of the valley showed no evidence of the presence of tribesmen.	true	734.85	740.95	14
8119_115686_000052_000003	Neither ship registers nor base registers showed any indication of electroactivity except from the squadron itself.	Neither ship registers nor base registers showed any indication of electroactivity except from the squadron itself.	true	741.47	749.08	17
8119_115686_000052_000004	On orders from the Base Squadron Commander, the LD-248, LK-745 and LG-25 scouted southward at 3,000 feet.	On orders from the Base Squadron Commander, the l d two hundred forty eight, l k seven hundred forty five and l g twenty five scouted southward at three thousand feet.	false	749.99	760.75	20.864012
8119_115686_000052_000005	The GK-43, GK-981 and GK-220 stood above at 2,500 feet, and the GK-18 landed to permit personal inspection of the wreck by the science committee.	The g k forty three, g k nine hundred eighty one and g k two hundred twenty stood above at two thousand five hundred feet, and the g k eighteen landed to permit personal inspection of the wreck by the science committee.	false	761.09	775.45	22
8119_115686_000052_000006	The party debarked, leaving one man on board in the control cabin.	The party debarked, leaving one man on board in the control cabin.	true	776.36	780.52	20.324047
8119_115686_000052_000007	He set all projectoscopes at universal focus except RB-3," (this meant the third projectoscope from the bow of the ship, on the right-hand side of the lower deck) "with which he followed the landing group as it walked around the wreck.	He set all projectoscopes at universal focus except r b three," (this meant the third projectoscope from the bow of the ship, on the right-hand side of the lower deck) "with which he followed the landing group as it walked around the wreck.	false	780.74	795.79	21.235737
8119_115686_000053_000000	"The first abnormal phenomenon recorded by any of the instruments at Base was that relayed automatically from projectoscope RB-4 of the GK-18, which as the party disappeared from view in back of the wreck, recorded two green missiles of roughly cylindrical shape, projected from the wreckage into the landing compartment of the ship.	"The first abnormal phenomenon recorded by any of the instruments at Base was that relayed automatically from projectoscope r b four of the g k eighteen, which as the party disappeared from view in back of the wreck, recorded two green missiles of roughly cylindrical shape, projected from the wreckage into the landing compartment of the ship.	false	797.06	818.44	21
8119_115686_000053_000001	At such close range these were not clearly defined, owing to the universal focus at which the projectoscope was set.	At such close range these were not clearly defined, owing to the universal focus at which the projectoscope was set.	false	818.93	826.48	21.256525
8119_115686_000053_000002	The Base Captain of GK-18 at once ordered the man in the control room to investigate, and saw him leave the control room in compliance with this order.	The Base Captain of g k eighteen at once ordered the man in the control room to investigate, and saw him leave the control room in compliance with this order.	false	827.3	835.87	16
8119_115686_000053_000003	An instant later confused sounds reached the control-room electrophone, such as might be made by a man falling heavily, and footsteps reapproached the control room, a figure entering and leaving the control room hurriedly.	An instant later confused sounds reached the control room electrophone, such as might be made by a man falling heavily, and footsteps reapproached the control room, a figure entering and leaving the control room hurriedly.	true	836.51	850.6	22.401028
8119_115686_000053_000004	The Base Captain now believes, and the stills of the photorecord support his belief, that this was not the crew member who had been left in the control room.	The Base Captain now believes, and the stills of the photorecord support his belief, that this was not the crew member who had been left in the control room.	true	851.48	860.68	22.023499
8119_115686_000053_000005	Before the Base Captain could speak to him he left the room, nor was any response given to the attention signal the Captain flashed throughout the ship.	Before the Base Captain could speak to him he left the room, nor was any response given to the attention signal the Captain flashed throughout the ship.	true	860.78	869.56	22.161535
8119_115686_000054_000000	"At this point projectoscope RB-3 of the ship now out of focus control, dimly showed the landing party walking back toward the ship.	"At this point projectoscope r b three of the ship now out of focus control, dimly showed the landing party walking back toward the ship.	true	870.08	878.83	22
8119_115686_000054_000001	RB-4 showed it more clearly.	r b four showed it more clearly.	true	879.32	881.47	18
8119_115686_000054_000002	Then on both these instruments, a number of blinding explosives in rapid succession were seen and the electrophone relays registered terrific concussions; the ship's electronic apparatus and projectoscopes apparatus went dead.	Then on both these instruments, a number of blinding explosives in rapid succession were seen and the electrophone relays registered terrific concussions; the ship's electronic apparatus and projectoscopes apparatus went dead.	false	882.62	897.49	21.41435
8119_115686_000055_000000	"Reports of the other ships' Base Observers and Executives, backed by the photorecords, show the explosions as taking place in the midst of the landing party as it returned, evidently unsuspicious, to the ship. Then in rapid succession they indicate that terrific explosions occurred inside and outside the three ships standing above close to their rep-ray generators, and all signals from these ships thereupon went dead.	"Reports of the other ships' Base Observers and Executives, backed by the photorecords, show the explosions as taking place in the midst of the landing party as it returned, evidently unsuspicious, to the ship. Then in rapid succession they indicate that terrific explosions occurred inside and outside the three ships standing above close to their rep ray generators, and all signals from these ships thereupon went dead.	false	898.43	925.12	19
8119_115686_000056_000000	"Of the three ships scouting to the south, the LD-248 suffered an identical fate, at the same moment.	"Of the three ships scouting to the south, the l d two hundred forty eight suffered an identical fate, at the same moment.	false	925.91	933.88	23.144287
8119_115686_000056_000001	Its records add little to the knowledge of the disaster.	Its records add little to the knowledge of the disaster.	true	934.34	937.6	19
8119_115686_000056_000002	But with the LK-745 and the LG-25 it was different.	But with the l k seven hundred forty five and the l g twenty five it was different.	false	937.79	942.55	17
8119_115686_000057_000000	"The relay instruments of the LK-745 indicated the destruction by an explosion of the rear rep-ray generator, and that the ship hung stern down for a short space, swinging like a pendulum.	"The relay instruments of the l k seven hundred forty five indicated the destruction by an explosion of the rear rep ray generator, and that the ship hung stern down for a short space, swinging like a pendulum.	false	942.92	955.66	16
8119_115686_000057_000001	The forward viewplates and indicators did not cease functioning, but their records are chaotic, except for one projectoscope still, which shows the bowl of the valley, and the GK-981 falling, but no visible evidence of tribesmen.	The forward viewplates and indicators did not cease functioning, but their records are chaotic, except for one projectoscope still, which shows the bowl of the valley, and the g k nine hundred eighty one falling, but no visible evidence of tribesmen.	false	955.76	970.63	20.713884
8119_115686_000057_000002	The control-room viewplate is also a chaotic record of the ship's crew tumbling and falling to the rear wall.	The control room viewplate is also a chaotic record of the ship's crew tumbling and falling to the rear wall.	true	971.54	977.83	16
8119_115686_000057_000003	Then the forward rep-ray generator exploded, and all signals went dead.	Then the forward rep ray generator exploded, and all signals went dead.	true	978.17	982.63	20.836872
8119_115686_000058_000000	"The fate of the LG-25 was somewhat similar, except that this ship hung nose down, and drifted on the wind southward as it slowly descended out of control.	"The fate of the l g twenty five was somewhat similar, except that this ship hung nose down, and drifted on the wind southward as it slowly descended out of control.	false	983.15	993.13	19
8119_115686_000059_000000	"As its control room was shattered, verbal report from its Action Captain was precluded.	"As its control room was shattered, verbal report from its Action Captain was precluded.	true	994.19	999.85	20.786463
