6956_81870_000008_000010	So there he lay, a new Endymion, while the most modern of Dianas hung over him, stricken with great wonderment at his perfection.	So there he lay, a new Endymion, while the most modern of Dianas hung over him, stricken with great wonderment at his perfection.
6956_81870_000012_000000	She narrated what had occurred, and together they bent over the unconscious youth.	She narrated what had occurred, and together they bent over the unconscious youth.
6956_81870_000012_000001	"I would suggest," said she, "that we put him into the carriage, drive him up to the house, and send for Dr. Fuller."	"I would suggest," said she, "that we put him into the carriage, drive him up to the house, and send for dr Fuller."
6956_81870_000013_000000	"I can only support your suggestion," said the Archdeacon.	"I can only support your suggestion," said the Archdeacon.
6956_81870_000015_000001	The Archdeacon, his hands behind his back, paced the noiseless Turkey carpet.	The Archdeacon, his hands behind his back, paced the noiseless Turkey carpet.
6956_81870_000018_000000	"Poor fellow!" said the Archdeacon.	"Poor fellow!" said the Archdeacon.
6956_81870_000020_000000	"Perhaps this may tell us," said the Archdeacon.	"Perhaps this may tell us," said the Archdeacon.
6956_81870_000021_000001	The Archdeacon took it up.	The Archdeacon took it up.
6956_81870_000022_000001	On the flyleaf, 'Paul Savelli.' An undergraduate, I should say, on a walking tour."	On the flyleaf, 'Paul Savelli.' An undergraduate, I should say, on a walking tour."
6956_81870_000023_000000	Miss Winwood took the book from his hands--a little cheap reprint.	Miss Winwood took the book from his hands-a little cheap reprint.
6956_81870_000023_000001	"I'm glad," she said.	"I'm glad," she said.
6956_81870_000024_000000	"Why, my dear Ursula?"	"Why, my dear Ursula?"
6956_81870_000025_000000	"I'm very fond of Sir Thomas Browne, myself," she replied.	"I'm very fond of Sir Thomas Browne, myself," she replied.
6956_81870_000026_000001	He shook a grave head.	He shook a grave head.
6956_81870_000026_000002	"Pneumonia.	"Pneumonia.
6956_81870_000026_000004	Perhaps a touch of the sun as well." The housekeeper smiled discreetly.	Perhaps a touch of the sun as well." The housekeeper smiled discreetly.
6956_81870_000027_000000	Miss Winwood, a practical woman, was aware that the doctor gave wise counsel.	Miss Winwood, a practical woman, was aware that the doctor gave wise counsel.
6956_81870_000027_000001	But she looked at Paul and hesitated.	But she looked at Paul and hesitated.
6956_81870_000027_000002	Paul's destiny, though none knew it, hung in the balance.	Paul's destiny, though none knew it, hung in the balance.
6956_81870_000027_000003	"I disapprove altogether of the cottage hospital," she said.	"I disapprove altogether of the cottage hospital," she said.
6956_81870_000030_000001	"If I turned him out of my house, doctor, and anything happened to him, I should have to reckon with his people.	"If I turned him out of my house, doctor, and anything happened to him, I should have to reckon with his people.
6956_81870_000030_000002	He stays here.	He stays here.
6956_81870_000030_000004	The red room, Wilkins,--no, the green--the one with the small oak bed.	The red room, Wilkins,--no, the green-the one with the small oak bed.
6956_81870_000030_000005	You can't nurse people properly in four-posters.	You can't nurse people properly in four posters.
6956_81870_000030_000006	It has a south-east aspect"--she turned to the doctor--"and so gets the sun most of the day.	It has a south-east aspect"--she turned to the doctor-"and so gets the sun most of the day.
6956_81870_000030_000007	That's quite right, isn't it?"	That's quite right, isn't it?"
6956_81870_000032_000000	"I like trouble," said Miss Winwood.	"I like trouble," said Miss Winwood.
6956_81870_000033_000000	"You're certainly looking for it," replied the doctor glancing at Paul and stuffing his stethoscope into his pocket.	"You're certainly looking for it," replied the doctor glancing at Paul and stuffing his stethoscope into his pocket.
6956_81870_000034_000001	Dr. Fuller, rosy, fat and fifty, obeyed, like everyone else; but during the process of law-making he had often, before now, played the part of an urbane and gently satirical leader of the opposition.	dr Fuller, rosy, fat and fifty, obeyed, like everyone else; but during the process of law making he had often, before now, played the part of an urbane and gently satirical leader of the opposition.
6956_81870_000035_000001	"Is he as bad as that?" she asked quickly.	"Is he as bad as that?" she asked quickly.
6956_81870_000036_000000	"As bad as that," said the doctor, with grave significance.	"As bad as that," said the doctor, with grave significance.
6956_81870_000039_000000	"I was sure of it," said Miss Winwood.	"I was sure of it," said Miss Winwood.
6956_81870_000040_000000	"Of what?"	"Of what?"
6956_81870_000042_000000	"Why are you sure?"	"Why are you sure?"
6956_81870_000043_000000	Ursula was very fond of her uncle.	Ursula was very fond of her uncle.
6956_81870_000043_000004	"Just look at him.	"Just look at him.
6956_81870_000043_000005	It speaks for itself."	It speaks for itself."
6956_81870_000044_000002	"I'm sorry to carry on a conversation so Socratically," said he.	"I'm sorry to carry on a conversation so Socratically," said he.
6956_81870_000044_000003	"But what is 'it'?"	"But what is 'it'?"
6956_81870_000045_000001	If he's not an aristocrat to the finger tips, I'll give up all my work, turn Catholic, and go into a nunnery--which will distress you exceedingly.	If he's not an aristocrat to the finger tips, I'll give up all my work, turn Catholic, and go into a nunnery-which will distress you exceedingly.
6956_81870_000048_000000	"Proves what?"	"Proves what?"
