8163_116797_000000_000000	"I am old Philemon!" murmured the oak.	"I am old philemon!" murmured the oak.	false	0	0.24	-4
8163_116797_000011_000000	"My dear little Pandora," answered Epimetheus, "that is a secret, and you must be kind enough not to ask any questions about it.	"My dear little Pandora," answered Epimetheus, "that is a secret, and you must be kind enough not to ask any questions about it.	true	64.58	72.045	21.55549
8163_116797_000011_000001	The box was left here to be kept safely, and I do not myself know what it contains."	The box was left here to be kept safely, and I do not myself know what it contains."	true	72.045	77.02	19
8163_116797_000012_000000	"But who gave it to you?" asked Pandora.	"But who gave it to you?" asked Pandora.	true	77.42	79.695	21
8163_116797_000012_000001	"And where did it come from?"	"And where did it come from?"	true	79.695	81.31	21.329498
8163_116797_000013_000000	"That is a secret, too," replied Epimetheus.	"That is a secret, too," replied Epimetheus.	true	81.65	84.07	16
8163_116797_000014_000000	"How provoking!" exclaimed Pandora, pouting her lip.	"How provoking!" exclaimed Pandora, pouting her lip.	true	84.35	87.7	18
8163_116797_000014_000001	"I wish the great ugly box were out of the way!"	"I wish the great ugly box were out of the way!"	true	87.86	90.3	18
8163_116797_000015_000000	"Oh, come, don't think of it any more," cried Epimetheus.	"Oh, come, don't think of it any more," cried Epimetheus.	false	90.3	94.36	22.163641
8163_116797_000015_000001	"Let us run out of doors, and have some nice play with the other children."	"Let us run out of doors, and have some nice play with the other children."	true	94.49	98.23	15
8163_116797_000016_000000	It is thousands of years since Epimetheus and Pandora were alive; and the world, nowadays, is a very different sort of thing from what it was in their time.	It is thousands of years since Epimetheus and Pandora were alive; and the world, nowadays, is a very different sort of thing from what it was in their time.	true	98.81	108.19	14
8163_116797_000016_000001	Then, everybody was a child.	Then, everybody was a child.	true	108.5	110.655	21.161945
8163_116797_000016_000002	There needed no fathers and mothers to take care of the children; because there was no danger, nor trouble of any kind, and no clothes to be mended, and there was always plenty to eat and drink.	There needed no fathers and mothers to take care of the children; because there was no danger, nor trouble of any kind, and no clothes to be mended, and there was always plenty to eat and drink.	true	110.655	121.185	20.599878
8163_116797_000016_000003	Whenever a child wanted his dinner, he found it growing on a tree; and, if he looked at the tree in the morning, he could see the expanding blossom of that night's supper; or, at eventide, he saw the tender bud of to-morrow's breakfast.	Whenever a child wanted his dinner, he found it growing on a tree; and, if he looked at the tree in the morning, he could see the expanding blossom of that night's supper; or, at eventide, he saw the tender bud of to morrow's breakfast.	false	121.185	134.77	19
8163_116797_000016_000004	It was a very pleasant life indeed.	It was a very pleasant life indeed.	true	134.93	137.205	19.395319
8163_116797_000016_000005	No labour to be done, no tasks to be studied; nothing but sports and dances, and sweet voices of children talking, or carolling like birds, or gushing out in merry laughter, throughout the livelong day.	No labour to be done, no tasks to be studied; nothing but sports and dances, and sweet voices of children talking, or carolling like birds, or gushing out in merry laughter, throughout the livelong day.	true	137.205	149.38	16
8163_116797_000017_000000	What was most wonderful of all, the children never quarrelled among themselves; neither had they any crying fits; nor, since time first began, had a single one of these little mortals ever gone apart into a corner, and sulked.	What was most wonderful of all, the children never quarrelled among themselves; neither had they any crying fits; nor, since time first began, had a single one of these little mortals ever gone apart into a corner, and sulked.	false	149.84	163.89	18
8163_116797_000017_000001	Oh, what a good time was that to be alive in!	Oh, what a good time was that to be alive in!	false	163.89	166.81	15
8163_116797_000017_000002	The truth is, those ugly little winged monsters, called Troubles, which are now almost as numerous as mosquitoes, had never yet been seen on the earth.	The truth is, those ugly little winged monsters, called Troubles, which are now almost as numerous as mosquitoes, had never yet been seen on the earth.	true	166.82	175.75	20.756071
8163_116797_000017_000003	It is probable that the very greatest disquietude which a child had ever experienced was Pandora's vexation at not being able to discover the secret of the mysterious box.	It is probable that the very greatest disquietude which a child had ever experienced was Pandora's vexation at not being able to discover the secret of the mysterious box.	true	175.76	186.13	14
8163_116797_000018_000000	This was at first only the faint shadow of a Trouble; but, every day, it grew more and more substantial, until, before a great while, the cottage of Epimetheus and Pandora was less sunshiny than those of the other children.	This was at first only the faint shadow of a Trouble; but, every day, it grew more and more substantial, until, before a great while, the cottage of Epimetheus and Pandora was less sunshiny than those of the other children.	true	186.62	200.83	16
8163_116797_000019_000000	"Whence can the box have come?" Pandora continually kept saying to herself and to Epimetheus.	"Whence can the box have come?" Pandora continually kept saying to herself and to Epimetheus.	false	201.2	206.83	14
8163_116797_000019_000001	"And what in the world can be inside of it?"	"And what in the world can be inside of it?"	true	206.87	209.47	20.090979
8163_116797_000020_000000	"Always talking about this box!" said Epimetheus, at last; for he had grown extremely tired of the subject.	"Always talking about this box!" said Epimetheus, at last; for he had grown extremely tired of the subject.	false	209.9	216.19	21
8163_116797_000020_000001	"I wish, dear Pandora, you would try to talk of something else.	"I wish, dear Pandora, you would try to talk of something else.	true	216.23	220.41	21.612793
8163_116797_000020_000002	Come, let us go and gather some ripe figs, and eat them under the trees, for our supper.	Come, let us go and gather some ripe figs, and eat them under the trees, for our supper.	false	220.41	225.69	21
8163_116797_000020_000003	And I know a vine that has the sweetest and juiciest grapes you ever tasted."	And I know a vine that has the sweetest and juiciest grapes you ever tasted."	true	225.69	230.235	19
8163_116797_000021_000000	"Always talking about grapes and figs!" cried Pandora, pettishly.	"Always talking about grapes and figs!" cried Pandora, pettishly.	true	230.235	234.1	22.482075
8163_116797_000022_000000	"Well, then," said Epimetheus, who was a very good-tempered child, like a multitude of children in those days, "let us run out and have a merry time with our playmates."	"Well, then," said Epimetheus, who was a very good tempered child, like a multitude of children in those days, "let us run out and have a merry time with our playmates."	true	234.35	243.7	17
8163_116797_000023_000000	"I am tired of merry times, and don't care if I never have any more!" answered our pettish little Pandora.	"I am tired of merry times, and don't care if I never have any more!" answered our pettish little Pandora.	false	244.1	250.27	16
8163_116797_000023_000001	"And, besides, I never do have any. This ugly box!	"And, besides, I never do have any. This ugly box!	true	250.37	254.34	21
8163_116797_000023_000002	I am so taken up with thinking about it all the time.	I am so taken up with thinking about it all the time.	true	254.34	257.83	21
8163_116797_000023_000003	I insist upon your telling me what is inside of it."	I insist upon your telling me what is inside of it."	true	258.02	261.04	19.773678
8163_116797_000024_000000	"As I have already said, fifty times over, I do not know!" replied Epimetheus, getting a little vexed.	"As I have already said, fifty times over, I do not know!" replied Epimetheus, getting a little vexed.	true	261.5	267.46	18
8163_116797_000024_000001	"How, then, can I tell you what is inside?"	"How, then, can I tell you what is inside?"	true	267.74	270.34	19.861012
8163_116797_000025_000000	"You might open it," said Pandora, looking sideways at Epimetheus, "and then we could see for ourselves."	"You might open it," said Pandora, looking sideways at Epimetheus, "and then we could see for ourselves."	false	270.47	276.37	18
8163_116797_000026_000000	"Pandora, what are you thinking of?" exclaimed Epimetheus.	"Pandora, what are you thinking of?" exclaimed Epimetheus.	true	276.68	279.94	21.423386
8163_116797_000027_000000	And his face expressed so much horror at the idea of looking into a box, which had been confided to him on the condition of his never opening it, that Pandora thought it best not to suggest it any more.	And his face expressed so much horror at the idea of looking into a box, which had been confided to him on the condition of his never opening it, that Pandora thought it best not to suggest it any more.	false	280.34	291.64	21
8163_116797_000027_000001	Still, however, she could not help thinking and talking about the box.	Still, however, she could not help thinking and talking about the box.	true	292.01	296.35	20.177544
8163_116797_000028_000000	"At least," said she, "you can tell me how it came here."	"At least," said she, "you can tell me how it came here."	false	296.63	299.77	20.373203
8163_116797_000029_000000	"It was left at the door," replied Epimetheus, "just before you came, by a person who looked very smiling and intelligent, and who could hardly forbear laughing as he put it down.	"It was left at the door," replied Epimetheus, "just before you came, by a person who looked very smiling and intelligent, and who could hardly forbear laughing as he put it down.	true	300.32	310.965	19
8163_116797_000029_000001	He was dressed in an odd kind of a cloak, and had on a cap that seemed to be made partly of feathers, so that it looked almost as if it had wings."	He was dressed in an odd kind of a cloak, and had on a cap that seemed to be made partly of feathers, so that it looked almost as if it had wings."	false	310.965	318.25	17
8163_116797_000030_000000	"What sort of a staff had he?" asked Pandora.	"What sort of a staff had he?" asked Pandora.	false	318.77	321.82	19.913055
8163_116797_000031_000000	"Oh, the most curious staff you ever saw!" cried Epimetheus.	"Oh, the most curious staff you ever saw!" cried Epimetheus.	true	321.92	325.63	21
8163_116797_000031_000001	"It was like two serpents twisting around a stick, and was carved so naturally that I, at first, thought the serpents were alive."	"It was like two serpents twisting around a stick, and was carved so naturally that I, at first, thought the serpents were alive."	true	325.82	334.18	23.000814
8163_116797_000032_000000	"I know him," said Pandora, thoughtfully.	"I know him," said Pandora, thoughtfully.	true	334.22	336.85	20.996035
8163_116797_000032_000001	"Nobody else has such a staff. It was Quicksilver; and he brought me hither, as well as the box.	"Nobody else has such a staff. It was Quicksilver; and he brought me hither, as well as the box.	true	337.04	343.5	22.156635
8163_116797_000032_000002	No doubt he intended it for me; and, most probably, it contains pretty dresses for me to wear, or toys for you and me to play with, or something very nice for us both to eat!"	No doubt he intended it for me; and, most probably, it contains pretty dresses for me to wear, or toys for you and me to play with, or something very nice for us both to eat!"	false	343.5	355.12	21.26268
8163_116797_000033_000000	"Perhaps so," answered Epimetheus, turning away.	"Perhaps so," answered Epimetheus, turning away.	true	355.28	358.305	13
8163_116797_000033_000001	"But until Quicksilver comes back and tells us so, we have neither of us any right to lift the lid of the box."	"But until Quicksilver comes back and tells us so, we have neither of us any right to lift the lid of the box."	true	358.305	365.26	20
8163_116797_000034_000000	"What a dull boy he is!" muttered Pandora, as Epimetheus left the cottage.	"What a dull boy he is!" muttered Pandora, as Epimetheus left the cottage.	true	365.57	370.18	20
8163_116797_000034_000001	"I do wish he had a little more enterprise!"	"I do wish he had a little more enterprise!"	true	370.22	373.12	18
8163_116797_000035_000000	For the first time since her arrival, Epimetheus had gone out without asking Pandora to accompany him.	For the first time since her arrival, Epimetheus had gone out without asking Pandora to accompany him.	true	373.49	379.69	16
8163_116797_000035_000001	He went to gather figs and grapes by himself, or to seek whatever amusement he could find, in other society than his little playfellow's.	He went to gather figs and grapes by himself, or to seek whatever amusement he could find, in other society than his little playfellow's.	true	380.03	388.12	18
8163_116797_000035_000002	He was tired to death of hearing about the box, and heartily wished that Quicksilver, or whatever was the messenger's name, had left it at some other child's door, where Pandora would never have set eyes on it.	He was tired to death of hearing about the box, and heartily wished that Quicksilver, or whatever was the messenger's name, had left it at some other child's door, where Pandora would never have set eyes on it.	false	388.46	400.75	19
8163_116797_000035_000003	So perseveringly as did she babble about this one thing!	So perseveringly as did she babble about this one thing!	false	400.97	404.355	19
8163_116797_000035_000004	The box, the box, and nothing but the box!	The box, the box, and nothing but the box!	true	404.355	407.325	17
8163_116797_000035_000005	It seemed as if the box were bewitched, and as if the cottage were not big enough to hold it, without Pandora's continually stumbling over it, and making Epimetheus stumble over it likewise, and bruising all four of their shins.	It seemed as if the box were bewitched, and as if the cottage were not big enough to hold it, without Pandora's continually stumbling over it, and making Epimetheus stumble over it likewise, and bruising all four of their shins.	true	407.325	420.1	19
8163_116797_000036_000000	Well, it was really hard that poor Epimetheus should have a box in his ears from morning till night; especially as the little people of the earth were so unaccustomed to vexations, in those happy days, that they knew not how to deal with them.	Well, it was really hard that poor Epimetheus should have a box in his ears from morning till night; especially as the little people of the earth were so unaccustomed to vexations, in those happy days, that they knew not how to deal with them.	false	420.41	434.295	18
8163_116797_000036_000001	Thus, a small vexation made as much disturbance then as a far bigger one would in our own times.	Thus, a small vexation made as much disturbance then as a far bigger one would in our own times.	true	434.295	440.1	12
8163_116797_000037_000000	After Epimetheus was gone, Pandora stood gazing at the box.	After Epimetheus was gone, Pandora stood gazing at the box.	false	440.1	444.67	21.92104
8163_116797_000037_000001	She had called it ugly, above a hundred times; but, in spite of all that she had said against it, it was positively a very handsome article of furniture, and would have been quite an ornament to any room in which it should be placed.	She had called it ugly, above a hundred times; but, in spite of all that she had said against it, it was positively a very handsome article of furniture, and would have been quite an ornament to any room in which it should be placed.	true	444.8	457.95	18
8163_116797_000037_000002	It was made of a beautiful kind of wood, with dark and rich veins spreading over its surface, which was so highly polished that little Pandora could see her face in it.	It was made of a beautiful kind of wood, with dark and rich veins spreading over its surface, which was so highly polished that little Pandora could see her face in it.	false	457.95	467.2	19
8163_116797_000037_000003	As the child had no other looking glass, it is odd that she did not value the box, merely on this account.	As the child had no other looking glass, it is odd that she did not value the box, merely on this account.	true	467.39	473.205	15
8163_116797_000038_000000	The edges and corners of the box were carved with most wonderful skill. Around the margin there were figures of graceful men and women, and the prettiest children ever seen, reclining or sporting amid a profusion of flowers and foliage; and these various objects were so exquisitely represented, and were wrought together in such harmony, that flowers, foliage, and human beings seemed to combine into a wreath of mingled beauty.	The edges and corners of the box were carved with most wonderful skill. Around the margin there were figures of graceful men and women, and the prettiest children ever seen, reclining or sporting amid a profusion of flowers and foliage; and these various objects were so exquisitely represented, and were wrought together in such harmony, that flowers, foliage, and human beings seemed to combine into a wreath of mingled beauty.	true	473.205	498.84	16
8163_116797_000038_000001	But here and there, peeping forth from behind the carved foliage, Pandora once or twice fancied that she saw a face not so lovely, or something or other that was disagreeable, and which stole the beauty out of all the rest.	But here and there, peeping forth from behind the carved foliage, Pandora once or twice fancied that she saw a face not so lovely, or something or other that was disagreeable, and which stole the beauty out of all the rest.	false	498.84	512.76	15
8163_116797_000038_000002	Nevertheless, on looking more closely, and touching the spot with her finger, she could discover nothing of the kind.	Nevertheless, on looking more closely, and touching the spot with her finger, she could discover nothing of the kind.	true	512.76	519.1	16
8163_116797_000038_000003	Some face that was really beautiful had been made to look ugly by her catching a sideway glimpse at it.	Some face that was really beautiful had been made to look ugly by her catching a sideway glimpse at it.	false	519.32	525.01	19
8163_116797_000039_000000	The most beautiful face of all was done in what is called high relief, in the centre of the lid.	The most beautiful face of all was done in what is called high relief, in the centre of the lid.	false	525.23	531.13	19.54282
8163_116797_000039_000001	There was nothing else, save the dark, smooth richness of the polished wood, and this one face in the centre, with a garland of flowers about its brow.	There was nothing else, save the dark, smooth richness of the polished wood, and this one face in the centre, with a garland of flowers about its brow.	true	531.35	540.61	15
8163_116797_000039_000002	Pandora had looked at this face a great many times, and imagined that the mouth could smile if it liked, or be grave when it chose, the same as any living mouth.	Pandora had looked at this face a great many times, and imagined that the mouth could smile if it liked, or be grave when it chose, the same as any living mouth.	true	541.1	550.905	15
8163_116797_000039_000003	The features, indeed, all wore a very lively and rather mischievous expression, which looked almost as if it needs must burst out of the carved lips, and utter itself in words.	The features, indeed, all wore a very lively and rather mischievous expression, which looked almost as if it needs must burst out of the carved lips, and utter itself in words.	true	550.905	562.93	19
8163_116797_000040_000000	Had the mouth spoken, it would probably have been something like this:	Had the mouth spoken, it would probably have been something like this:	true	563.51	567.24	15
8163_116797_000041_000000	"Do not be afraid, Pandora!	"Do not be afraid, Pandora!	false	567.24	570.255	20.69793
8163_116797_000041_000001	What harm can there be in opening the box? Never mind that poor, simple Epimetheus!	What harm can there be in opening the box? Never mind that poor, simple Epimetheus!	false	570.255	576.7	20.632156
8163_116797_000041_000002	You are wiser than he, and have ten times as much spirit.	You are wiser than he, and have ten times as much spirit.	true	576.77	580.93	19.131521
8163_116797_000041_000003	Open the box, and see if you do not find something very pretty!"	Open the box, and see if you do not find something very pretty!"	true	581.27	585.79	18
8163_116797_000042_000000	The box, I had almost forgotten to say, was fastened; not by a lock, nor by any other such contrivance, but by a very intricate knot of gold cord.	The box, I had almost forgotten to say, was fastened; not by a lock, nor by any other such contrivance, but by a very intricate knot of gold cord.	false	586.19	596.52	21.337772
8163_116797_000042_000001	There appeared to be no end to this knot, and no beginning.	There appeared to be no end to this knot, and no beginning.	true	596.52	600.37	16
8163_116797_000042_000002	Never was a knot so cunningly twisted, nor with so many ins and outs, which roguishly defied the skilfullest fingers to disentangle them.	Never was a knot so cunningly twisted, nor with so many ins and outs, which roguishly defied the skilfullest fingers to disentangle them.	false	600.5	610.57	16
8163_116797_000042_000003	And yet, by the very difficulty that there was in it, Pandora was the more tempted to examine the knot, and just see how it was made.	And yet, by the very difficulty that there was in it, Pandora was the more tempted to examine the knot, and just see how it was made.	false	610.58	619.51	17
8163_116797_000042_000004	Two or three times, already, she had stooped over the box, and taken the knot between her thumb and forefinger, but without positively trying to undo it.	Two or three times, already, she had stooped over the box, and taken the knot between her thumb and forefinger, but without positively trying to undo it.	true	619.7	628.54	15
8163_116797_000043_000000	"I really believe," said she to herself, "that I begin to see how it was done.	"I really believe," said she to herself, "that I begin to see how it was done.	false	628.79	633.25	18
8163_116797_000043_000001	Nay, perhaps I could tie it up again, after undoing it.	Nay, perhaps I could tie it up again, after undoing it.	true	633.53	636.96	15
8163_116797_000043_000002	There would be no harm in that, surely.	There would be no harm in that, surely.	true	636.96	639	15
8163_116797_000043_000003	Even Epimetheus would not blame me for that.	Even Epimetheus would not blame me for that.	true	639	641.56	20.02777
8163_116797_000043_000004	I need not open the box, and should not, of course, without the foolish boy's consent, even if the knot were untied."	I need not open the box, and should not, of course, without the foolish boy's consent, even if the knot were untied."	true	641.72	648.58	20
8163_116797_000044_000000	It might have been better for Pandora if she had had a little work to do, or anything to employ her mind upon, so as not to be so constantly thinking of this one subject.	It might have been better for Pandora if she had had a little work to do, or anything to employ her mind upon, so as not to be so constantly thinking of this one subject.	false	649.13	658.44	18
8163_116797_000044_000001	But children led so easy a life, before any Troubles came into the world, that they had really a great deal too much leisure.	But children led so easy a life, before any Troubles came into the world, that they had really a great deal too much leisure.	false	658.44	666.85	22.526676
8163_116797_000044_000002	They could not be forever playing at hide-and-seek among the flower shrubs, or at blind-man's-buff with garlands over their eyes, or at whatever other games had been found out, while Mother Earth was in her babyhood.	They could not be forever playing at hide and seek among the flower shrubs, or at blind man's buff with garlands over their eyes, or at whatever other games had been found out, while Mother Earth was in her babyhood.	true	666.92	679.93	15
8163_116797_000044_000003	When life is all sport, toil is the real play.	When life is all sport, toil is the real play.	true	680.36	683.8	21.729366
8163_116797_000044_000004	There was absolutely nothing to do.	There was absolutely nothing to do.	true	683.96	686.26	18
8163_116797_000044_000005	A little sweeping and dusting about the cottage, I suppose, and the gathering of fresh flowers (which were only too abundant everywhere), and arranging them in vases--and poor little Pandora's day's work was over.	A little sweeping and dusting about the cottage, I suppose, and the gathering of fresh flowers (which were only too abundant everywhere), and arranging them in vases-and poor little Pandora's day's work was over.	false	686.54	699.31	18
8163_116797_000044_000006	And then, for the rest of the day, there was the box!	And then, for the rest of the day, there was the box!	true	699.62	703.45	23.91759
8163_116797_000045_000000	After all, I am not quite sure that the box was not a blessing to her in its way.	After all, I am not quite sure that the box was not a blessing to her in its way.	true	704.24	709.09	16
8163_116797_000045_000001	It supplied her with such a variety of ideas to think of, and to talk about, whenever she had anybody to listen!	It supplied her with such a variety of ideas to think of, and to talk about, whenever she had anybody to listen!	true	709.1	715.96	20.908346
8163_116797_000045_000002	When she was in good humour, she could admire the bright polish of its sides, and the rich border of beautiful faces and foliage that ran all around it.	When she was in good humour, she could admire the bright polish of its sides, and the rich border of beautiful faces and foliage that ran all around it.	true	716.27	724.785	15
8163_116797_000045_000003	Or, if she chanced to be ill-tempered, she could give it a push, or kick it with her naughty little foot.	Or, if she chanced to be ill tempered, she could give it a push, or kick it with her naughty little foot.	true	724.785	731.4	22.66761
8163_116797_000045_000004	And many a kick did the box--(but it was a mischievous box, as we shall see, and deserved all it got)--many a kick did it receive.	And many a kick did the box-(but it was a mischievous box, as we shall see, and deserved all it got)--many a kick did it receive.	true	731.4	740.23	23.105732
8163_116797_000045_000005	But, certain it is, if it had not been for the box, our active-minded little Pandora would not have known half so well how to spend her time as she now did.	But, certain it is, if it had not been for the box, our active minded little Pandora would not have known half so well how to spend her time as she now did.	true	740.33	750.7	15
8163_116797_000046_000000	For it was really an endless employment to guess what was inside.	For it was really an endless employment to guess what was inside.	true	750.95	754.965	16
8163_116797_000046_000001	What could it be, indeed?	What could it be, indeed?	true	754.965	757.03	16
8163_116797_000046_000002	Just imagine, my little hearers, how busy your wits would be, if there were a great box in the house, which, as you might have reason to suppose, contained something new and pretty for your Christmas or New Year's gifts.	Just imagine, my little hearers, how busy your wits would be, if there were a great box in the house, which, as you might have reason to suppose, contained something new and pretty for your Christmas or New Year's gifts.	false	757.07	769.57	15
8163_116797_000046_000003	Do you think that you should be less curious than Pandora?	Do you think that you should be less curious than Pandora?	true	769.76	773.05	21
8163_116797_000046_000004	If you were left alone with the box, might you not feel a little tempted to lift the lid?	If you were left alone with the box, might you not feel a little tempted to lift the lid?	false	773.15	778.27	20
8163_116797_000046_000005	But you would not do it.	But you would not do it.	true	778.55	780.45	22.819159
8163_116797_000046_000006	Oh, fie! No, no! Only, if you thought there were toys in it, it would be so very hard to let slip an opportunity of taking just one peep!	Oh, fie! No, no! Only, if you thought there were toys in it, it would be so very hard to let slip an opportunity of taking just one peep!	true	780.45	790.42	21.106474
8163_116797_000046_000007	I know not whether Pandora expected any toys; for none had yet begun to be made, probably, in those days, when the world itself was one great plaything for the children that dwelt upon it.	I know not whether Pandora expected any toys; for none had yet begun to be made, probably, in those days, when the world itself was one great plaything for the children that dwelt upon it.	true	790.49	802.39	17
8163_116797_000046_000008	But Pandora was convinced that there was something very beautiful and valuable in the box; and therefore she felt just as anxious to take a peep as any of these little girls, here around me, would have felt.	But Pandora was convinced that there was something very beautiful and valuable in the box; and therefore she felt just as anxious to take a peep as any of these little girls, here around me, would have felt.	false	802.61	815.535	15
8163_116797_000046_000009	And, possibly, a little more so; but of that I am not quite so certain.	And, possibly, a little more so; but of that I am not quite so certain.	true	815.535	820.3	17
8163_116797_000047_000000	On this particular day, however, which we have so long been talking about her curiosity grew so much greater than it usually was, that, at last, she approached the box.	On this particular day, however, which we have so long been talking about her curiosity grew so much greater than it usually was, that, at last, she approached the box.	true	820.52	830.83	14
8163_116797_000047_000001	She was more than half determined to open it, if she could.	She was more than half determined to open it, if she could.	true	831.05	834.345	18
8163_116797_000047_000002	Ah, naughty Pandora!	Ah, naughty Pandora!	true	834.345	836.23	22.264929
8163_116797_000048_000000	First, however, she tried to lift it.	First, however, she tried to lift it.	true	836.39	838.74	18.0764
8163_116797_000048_000001	It was heavy; quite too heavy for the slender strength of a child like Pandora.	It was heavy; quite too heavy for the slender strength of a child like Pandora.	false	838.74	843.28	18
8163_116797_000048_000002	She raised one end of the box a few inches from the floor, and let it fall again, with a pretty loud thump.	She raised one end of the box a few inches from the floor, and let it fall again, with a pretty loud thump.	true	843.41	849.94	19
8163_116797_000048_000003	A moment afterward, she almost fancied that she heard something stir inside of the box.	A moment afterward, she almost fancied that she heard something stir inside of the box.	true	850.1	855.16	19.028648
8163_116797_000048_000004	She applied her ear as closely as possible, and listened.	She applied her ear as closely as possible, and listened.	true	855.26	858.79	18.716007
8163_116797_000048_000005	Positively, there did seem to be a kind of stifled murmur within!	Positively, there did seem to be a kind of stifled murmur within!	true	858.92	863.5	18
8163_116797_000048_000006	Or was it merely the singing in Pandora's ears? Or could it be the beating of her heart?	Or was it merely the singing in Pandora's ears? Or could it be the beating of her heart?	true	863.63	868.84	20.91536
8163_116797_000048_000007	The child could not quite satisfy herself whether she had heard anything or no. But, at all events, her curiosity was stronger than ever.	The child could not quite satisfy herself whether she had heard anything or no But, at all events, her curiosity was stronger than ever.	true	868.94	877.72	20.162157
8163_116797_000049_000000	As she drew back her head, her eyes fell upon the knot of gold cord.	As she drew back her head, her eyes fell upon the knot of gold cord.	true	878.18	882.46	20
8163_116797_000050_000000	"It must have been a very ingenious person who tied this knot," said Pandora to herself.	"It must have been a very ingenious person who tied this knot," said Pandora to herself.	true	882.68	887.64	16
8163_116797_000050_000001	"But I think I could untie it nevertheless.	"But I think I could untie it nevertheless.	true	887.64	889.96	17
8163_116797_000050_000002	I am resolved, at least, to find the two ends of the cord."	I am resolved, at least, to find the two ends of the cord."	true	890.18	893.95	20.159191
8163_116797_000051_000000	So she took the golden knot in her fingers, and pried into its intricacies as sharply as she could.	So she took the golden knot in her fingers, and pried into its intricacies as sharply as she could.	true	894.38	900.4	15
8163_116797_000051_000001	Almost without intending it, or quite knowing what she was about, she was soon busily engaged in attempting to undo it.	Almost without intending it, or quite knowing what she was about, she was soon busily engaged in attempting to undo it.	true	900.59	908.08	19
8163_116797_000051_000002	Meanwhile, the bright sunshine came through the open window; as did likewise the merry voices of the children, playing at a distance, and perhaps the voice of Epimetheus among them.	Meanwhile, the bright sunshine came through the open window; as did likewise the merry voices of the children, playing at a distance, and perhaps the voice of Epimetheus among them.	false	908.18	919.12	18
8163_116797_000051_000003	Pandora stopped to listen.	Pandora stopped to listen.	true	919.46	921.16	25.719606
