2012_139358_000000_000000	"Benito," he began, after taking him to the bow of the jangada, "I have something to say to you."	"Benito," he began, after taking him to the bow of the jangada, "I have something to say to you."	false	42.09	48.72	20.324924
2012_139358_000009_000000	"You dare not?" said Manoel, seizing the hand of his friend.	"You dare not?" said Manoel, seizing the hand of his friend.	true	114.14	117.79	15
2012_139358_000009_000001	"You dare not?"	"You dare not?"	true	117.92	119.62	19.14964
2012_139358_000010_000000	"Listen to me, Manoel," continued Benito.	"Listen to me, Manoel," continued Benito.	true	120.11	122.38	19
2012_139358_000010_000001	"You have observed Torres well, have you not?	"You have observed Torres well, have you not?	true	122.42	125.83	19.045443
2012_139358_000010_000002	You have remarked his attentions to my sister! Nothing can be truer!	You have remarked his attentions to my sister! Nothing can be truer!	true	126.14	129.93	24.062256
2012_139358_000010_000003	But while you have been noticing that, have you not seen that this annoying man never keeps his eyes off my father, no matter if he is near to him or far from him, and that he seems to have some spiteful secret intention in watching him with such unaccountable persistency?"	But while you have been noticing that, have you not seen that this annoying man never keeps his eyes off my father, no matter if he is near to him or far from him, and that he seems to have some spiteful secret intention in watching him with such unaccountable persistency?"	true	129.93	145.06	11
2012_139358_000011_000000	"What are you talking about, Benito?	"What are you talking about, Benito?	true	146.63	148.42	20.164635
2012_139358_000011_000001	Have you any reason to think that Torres bears some grudge against Joam Garral?"	Have you any reason to think that Torres bears some grudge against Joam Garral?"	false	148.46	153.315	17.5602
2012_139358_000012_000000	"No!	"No!	true	153.315	153.66	25.149954
2012_139358_000012_000001	I think nothing!" replied Benito; "it is only a presentiment!	I think nothing!" replied Benito; "it is only a presentiment!	true	153.66	157.39	19.614843
2012_139358_000012_000002	But look well at Torres, study his face with care, and you will see what an evil grin he has whenever my father comes into his sight."	But look well at Torres, study his face with care, and you will see what an evil grin he has whenever my father comes into his sight."	true	157.7	164.86	13
2012_139358_000013_000000	"Well, then," exclaimed Manoel, "if it is so, Benito, the more reason for clearing him out!"	"Well, then," exclaimed Manoel, "if it is so, Benito, the more reason for clearing him out!"	true	165.5	170.53	18.538595
2012_139358_000014_000000	"More reason--or less reason," replied Benito.	"More reason-or less reason," replied Benito.	true	171.08	174.76	18.556843
2012_139358_000014_000001	"Manoel, I fear--what?	"Manoel, I fear-what?	true	174.89	177.885	18.542492
2012_139358_000014_000002	I know not--but to force my father to get rid of Torres would perhaps be imprudent!	I know not-but to force my father to get rid of Torres would perhaps be imprudent!	true	177.885	182.44	20
2012_139358_000014_000003	I repeat it, I am afraid, though no positive fact enables me to explain my fear to myself!"	I repeat it, I am afraid, though no positive fact enables me to explain my fear to myself!"	true	182.45	188.71	18.673931
2012_139358_000015_000000	And Benito seemed to shudder with anger as he said these words.	And Benito seemed to shudder with anger as he said these words.	true	189.83	193.27	14
2012_139358_000016_000000	"Then," said Manoel, "you think we had better wait?"	"Then," said Manoel, "you think we had better wait?"	false	193.73	196.99	18.856691
2012_139358_000017_000000	"Yes; wait, before doing anything, but above all things let us be on our guard!"	"Yes; wait, before doing anything, but above all things let us be on our guard!"	true	197.24	202.06	18.738462
2012_139358_000018_000000	"After all," answered Manoel, "in twenty days we shall be at Manaos. There Torres must stop.	"After all," answered Manoel, "in twenty days we shall be at Manaos. There Torres must stop.	true	202.37	208.15	18.71066
2012_139358_000018_000001	There he will leave us, and we shall be relieved of his presence for good!	There he will leave us, and we shall be relieved of his presence for good!	true	208.16	212.38	17.090757
2012_139358_000018_000002	Till then we must keep our eyes on him!"	Till then we must keep our eyes on him!"	true	212.57	214.78	20.250376
2012_139358_000019_000000	"You understand me, Manoel?" asked Benito.	"You understand me, Manoel?" asked Benito.	true	215.09	217.84	19.05371
2012_139358_000020_000000	"I understand you, my friend, my brother!" replied Manoel, "although I do not share, and cannot share, your fears!	"I understand you, my friend, my brother!" replied Manoel, "although I do not share, and cannot share, your fears!	true	218	224.83	16.926289
2012_139358_000020_000001	What connection can possibly exist between your father and this adventurer?	What connection can possibly exist between your father and this adventurer?	false	224.87	229.03	14
2012_139358_000020_000002	Evidently your father has never seen him!"	Evidently your father has never seen him!"	true	229.31	231.73	19.183983
2012_139358_000021_000000	"I do not say that my father knows Torres," said Benito; "but assuredly it seems to me that Torres knows my father.	"I do not say that my father knows Torres," said Benito; "but assuredly it seems to me that Torres knows my father.	true	232.46	239.98	17
2012_139358_000021_000001	What was the fellow doing in the neighborhood of the fazenda when we met him in the forest of Iquitos?	What was the fellow doing in the neighborhood of the fazenda when we met him in the forest of Iquitos?	false	240.77	246.04	12
2012_139358_000021_000002	Why did he then refuse the hospitality which we offered, so as to afterward manage to force himself on us as our traveling companion? We arrive at Tabatinga, and there he is as if he was waiting for us!	Why did he then refuse the hospitality which we offered, so as to afterward manage to force himself on us as our traveling companion? We arrive at Tabatinga, and there he is as if he was waiting for us!	false	246.29	258.765	18.25501
2012_139358_000021_000003	The probability is that these meetings were in pursuance of a preconceived plan.	The probability is that these meetings were in pursuance of a preconceived plan.	true	258.765	263.2	14
2012_139358_000021_000004	When I see the shifty, dogged look of Torres, all this crowds on my mind.	When I see the shifty, dogged look of Torres, all this crowds on my mind.	true	263.57	268.6	18.477852
2012_139358_000021_000005	I do not know!	I do not know!	true	268.79	269.98	22.153759
2012_139358_000021_000006	I am losing myself in things that defy explanation!	I am losing myself in things that defy explanation!	true	270.11	273.37	16.88149
2012_139358_000021_000007	Oh! why did I ever think of offering to take him on board this raft?"	Oh! why did I ever think of offering to take him on board this raft?"	true	273.68	277.47	17.128918
2012_139358_000022_000000	"Be calm, Benito, I pray you!"	"Be calm, Benito, I pray you!"	false	277.47	279.97	18.161198
2012_139358_000023_000000	"Manoel!" continued Benito, who seemed to be powerless to contain himself, "think you that if it only concerned me--this man who inspires us all with such aversion and disgust--I should not hesitate to throw him overboard!	"Manoel!" continued Benito, who seemed to be powerless to contain himself, "think you that if it only concerned me-this man who inspires us all with such aversion and disgust-I should not hesitate to throw him overboard!	false	280.22	293.65	17.986708
2012_139358_000023_000001	But when it concerns my father, I fear lest in giving way to my impressions I may be injuring my object!	But when it concerns my father, I fear lest in giving way to my impressions I may be injuring my object!	true	293.75	300.49	18.457731
2012_139358_000023_000002	Something tells me that with this scheming fellow there may be danger in doing anything until he has given us the right--the right and the duty--to do it.	Something tells me that with this scheming fellow there may be danger in doing anything until he has given us the right-the right and the duty-to do it.	true	300.92	309.855	17.999289
2012_139358_000023_000003	In short, on the jangada, he is in our power, and if we both keep good watch over my father, we can spoil his game, no matter how sure it may be, and force him to unmask and betray himself!	In short, on the jangada, he is in our power, and if we both keep good watch over my father, we can spoil his game, no matter how sure it may be, and force him to unmask and betray himself!	false	309.855	321.55	19
2012_139358_000023_000004	Then wait a little longer!"	Then wait a little longer!"	true	321.74	323.59	17.175951
2012_139358_000024_000000	The arrival of Torres in the bow of the raft broke off the conversation. Torres looked slyly at the two young men, but said not a word.	The arrival of Torres in the bow of the raft broke off the conversation. Torres looked slyly at the two young men, but said not a word.	true	324.68	332.53	19.79076
2012_139358_000025_000000	Benito was not deceived when he said that the adventurer's eyes were never off Joam Garral as long as he fancied he was unobserved.	Benito was not deceived when he said that the adventurer's eyes were never off Joam Garral as long as he fancied he was unobserved.	false	333.29	341.19	16.334938
2012_139358_000026_000000	No! he was not deceived when he said that Torres' face grew evil when he looked at his father!	No! he was not deceived when he said that Torres' face grew evil when he looked at his father!	true	341.19	346.87	18.580547
2012_139358_000027_000000	By what mysterious bond could these two men--one nobleness itself, that was self-evident--be connected with each other?	By what mysterious bond could these two men-one nobleness itself, that was self evident-be connected with each other?	true	347.42	356.11	20.281704
2012_139358_000028_000000	Such being the state of affairs it was certainly difficult for Torres, constantly watched as he was by the two young men, by Fragoso and Lina, to make a single movement without having instantly to repress it. Perhaps he understood the position.	Such being the state of affairs it was certainly difficult for Torres, constantly watched as he was by the two young men, by Fragoso and Lina, to make a single movement without having instantly to repress it. Perhaps he understood the position.	true	356.6	371.055	18.328968
2012_139358_000028_000001	If he did, he did not show it, for his manner changed not in the least.	If he did, he did not show it, for his manner changed not in the least.	true	371.055	375.43	18.481125
2012_139358_000029_000000	Satisfied with their mutual explanation, Manoel and Benito promised to keep him in sight without doing anything to awaken his suspicions.	Satisfied with their mutual explanation, Manoel and Benito promised to keep him in sight without doing anything to awaken his suspicions.	true	376.01	383.95	18
2012_139358_000030_000000	During the following days the jangada passed on the right the mouths of the rivers Camara, Aru, and Yuripari, whose waters instead of flowing into the Amazon run off to the south to feed the Rio des Purus, and return by it into the main river.	During the following days the jangada passed on the right the mouths of the rivers Camara, Aru, and Yuripari, whose waters instead of flowing into the Amazon run off to the south to feed the Rio des Purus, and return by it into the main river.	false	384.5	400.48	18.426453
2012_139358_000030_000001	At five o'clock on the evening of the 10th of August they put into the island of Cocos.	At five o'clock on the evening of the tenth of August they put into the island of Cocos.	false	400.94	407.34	20.370768
2012_139358_000031_000000	They there passed a _"seringal."_ This name is applied to a caoutchouc plantation, the caoutchouc being extracted from the _"seringueira"_ tree, whose scientific name is _siphonia elastica._	They there passed a underscore"seringal."underscore This name is applied to a caoutchouc plantation, the caoutchouc being extracted from the underscore"seringueira"underscore tree, whose scientific name is underscore siphonia elastica.underscore	false	407.34	421.08	21.510738
2012_139358_000032_000000	It is said that, by negligence or bad management, the number of these trees is decreasing in the basin of the Amazon, but the forests of seringueira trees are still very considerable on the banks of the Madeira, Purus, and other tributaries.	It is said that, by negligence or bad management, the number of these trees is decreasing in the basin of the Amazon, but the forests of seringueira trees are still very considerable on the banks of the Madeira, Purus, and other tributaries.	false	421.08	434.74	13
2012_139358_000033_000000	There were here some twenty Indians collecting and working the caoutchouc, an operation which principally takes place during the months of May, June, and July.	There were here some twenty Indians collecting and working the caoutchouc, an operation which principally takes place during the months of May, June, and July.	false	435.56	444.37	16
2012_139358_000034_000000	After having ascertained that the trees, well prepared by the river floods which have bathed their stems to a height of about four feet, are in good condition for the harvest, the Indians are set to work.	After having ascertained that the trees, well prepared by the river floods which have bathed their stems to a height of about four feet, are in good condition for the harvest, the Indians are set to work.	true	445.13	456.48	17
2012_139358_000035_000000	Incisions are made into the alburnum of the seringueiras; below the wound small pots are attached, which twenty-four hours suffice to fill with a milky sap.	Incisions are made into the alburnum of the seringueiras; below the wound small pots are attached, which twenty four hours suffice to fill with a milky sap.	false	456.48	465.7	21.391357
2012_139358_000035_000001	It can also be collected by means of a hollow bamboo, and a receptacle placed on the ground at the foot of the tree.	It can also be collected by means of a hollow bamboo, and a receptacle placed on the ground at the foot of the tree.	true	465.92	472.39	17
2012_139358_000036_000000	The sap being obtained, the Indians, to prevent the separation of its peculiar resins, fumigate it over a fire of the nuts of the assai palm. By spreading out the sap on a wooden scoop, and shaking it in the smoke, its coagulation is almost immediately obtained; it assumes a grayish-yellow tinge and solidifies.	The sap being obtained, the Indians, to prevent the separation of its peculiar resins, fumigate it over a fire of the nuts of the assai palm. By spreading out the sap on a wooden scoop, and shaking it in the smoke, its coagulation is almost immediately obtained; it assumes a grayish yellow tinge and solidifies.	true	473.03	493.09	18.684883
2012_139358_000036_000001	The layers formed in succession are detached from the scoop, exposed to the sun, hardened, and assume the brownish color with which we are familiar.	The layers formed in succession are detached from the scoop, exposed to the sun, hardened, and assume the brownish color with which we are familiar.	true	493.31	501.61	19
2012_139358_000036_000002	The manufacture is then complete.	The manufacture is then complete.	true	501.95	504.55	18.254074
2012_139358_000037_000000	Benito, finding a capital opportunity, bought from the Indians all the caoutchouc stored in their cabins, which, by the way, are mostly built on piles.	Benito, finding a capital opportunity, bought from the Indians all the caoutchouc stored in their cabins, which, by the way, are mostly built on piles.	false	506	515.4	19.653864
2012_139358_000037_000001	The price he gave them was sufficiently remunerative, and they were highly satisfied.	The price he gave them was sufficiently remunerative, and they were highly satisfied.	false	515.4	520.12	19.074684
2012_139358_000038_000000	Four days later, on the 14th of August, the jangada passed the mouths of the Purus.	Four days later, on the fourteenth of August, the jangada passed the mouths of the Purus.	false	520.67	526.77	19.00371
2012_139358_000039_000000	This is another of the large affluents of the Amazon, and seems to possess a navigable course, even for large ships, of over five hundred leagues.	This is another of the large affluents of the Amazon, and seems to possess a navigable course, even for large ships, of over five hundred leagues.	true	526.77	535.72	15
2012_139358_000039_000001	It rises in the southwest, and measures nearly five thousand feet across at its junction with the main river.	It rises in the southwest, and measures nearly five thousand feet across at its junction with the main river.	true	535.91	542.68	17
2012_139358_000039_000002	After winding beneath the shade of ficuses, tahuaris, nipa palms, and cecropias, it enters the Amazon by five mouths.	After winding beneath the shade of ficuses, tahuaris, nipa palms, and cecropias, it enters the Amazon by five mouths.	true	543.02	552.52	18.3167
2012_139358_000040_000000	Hereabouts Araujo the pilot managed with great ease.	Hereabouts Araujo the pilot managed with great ease.	true	553.46	557.2	18
2012_139358_000040_000001	The course of the river was but slightly obstructed with islands, and besides, from one bank to another its width is about two leagues.	The course of the river was but slightly obstructed with islands, and besides, from one bank to another its width is about two leagues.	true	557.36	564.97	17
2012_139358_000041_000000	The current, too, took along the jangada more steadily, and on the 18th of August it stopped at the village of Pasquero to pass the night.	The current, too, took along the jangada more steadily, and on the eighteenth of August it stopped at the village of Pasquero to pass the night.	false	565.34	573.7	17
2012_139358_000042_000000	The sun was already low on the horizon, and with the rapidity peculiar to these low latitudes, was about to set vertically, like an enormous meteor.	The sun was already low on the horizon, and with the rapidity peculiar to these low latitudes, was about to set vertically, like an enormous meteor.	true	573.92	582.78	19
2012_139358_000043_000000	Joam Garral and his wife, Lina, and old Cybele, were in front of the house.	Joam Garral and his wife, Lina, and old Cybele, were in front of the house.	false	582.78	588.79	16.959938
2012_139358_000044_000000	Torres, after having for an instant turned toward Joam as if he would speak to him, and prevented perhaps by the arrival of Padre Passanha, who had come to bid the family good-night, had gone back to his cabin.	Torres, after having for an instant turned toward Joam as if he would speak to him, and prevented perhaps by the arrival of Padre Passanha, who had come to bid the family good night, had gone back to his cabin.	false	589.07	601.93	19.876091
2012_139358_000045_000000	The Indians and the negroes were at their quarters along the sides. Araujo, seated at the bow, was watching the current which extended straight away in front of him.	The Indians and the negroes were at their quarters along the sides. Araujo, seated at the bow, was watching the current which extended straight away in front of him.	true	603.47	613.15	18.135107
2012_139358_000046_000000	Manoel and Benito, with their eyes open, but chatting and smoking with apparent indifference, walked about the central part of the craft awaiting the hour of repose.	Manoel and Benito, with their eyes open, but chatting and smoking with apparent indifference, walked about the central part of the craft awaiting the hour of repose.	true	613.43	622.3	17
2012_139358_000047_000000	All at once Manoel stopped Benito with his hand and said:	All at once Manoel stopped Benito with his hand and said:	false	622.82	626.29	18.254663
2012_139358_000048_000000	"What a queer smell!	"What a queer smell!	true	626.42	627.51	18
2012_139358_000048_000001	Am I wrong?	Am I wrong?	true	627.51	628.35	16
2012_139358_000048_000002	Do you not notice it?"	Do you not notice it?"	false	628.35	629.53	19.41112
2012_139358_000049_000000	"One would say that it was the odor of burning musk!" replied Benito. "There ought to be some alligators asleep on the neighboring beach!"	"One would say that it was the odor of burning musk!" replied Benito. "There ought to be some alligators asleep on the neighboring beach!"	true	630.08	637.03	18.135513
2012_139358_000050_000000	"Well, nature has done wisely in allowing them so to betray themselves."	"Well, nature has done wisely in allowing them so to betray themselves."	true	637.34	641.2	18.527294
2012_139358_000051_000000	"Yes," said Benito, "it is fortunate, for they are sufficiently formidable creatures!"	"Yes," said Benito, "it is fortunate, for they are sufficiently formidable creatures!"	true	641.33	646	18
2012_139358_000052_000000	Often at the close of the day these saurians love to stretch themselves on the shore, and install themselves comfortably there to pass the night.	Often at the close of the day these saurians love to stretch themselves on the shore, and install themselves comfortably there to pass the night.	true	646.64	654.46	15
2012_139358_000052_000001	Crouched at the opening of a hole, into which they have crept back, they sleep with the mouth open, the upper jaw perpendicularly erect, so as to lie in wait for their prey.	Crouched at the opening of a hole, into which they have crept back, they sleep with the mouth open, the upper jaw perpendicularly erect, so as to lie in wait for their prey.	true	654.8	664.6	19.62937
2012_139358_000052_000002	To these amphibians it is but sport to launch themselves in its pursuit, either by swimming through the waters propelled by their tails or running along the bank with a speed no man can equal.	To these amphibians it is but sport to launch themselves in its pursuit, either by swimming through the waters propelled by their tails or running along the bank with a speed no man can equal.	false	665.54	677.02	16
2012_139358_000053_000000	It is on these huge beaches that the caymans are born, live, and die, not without affording extraordinary examples of longevity.	It is on these huge beaches that the caymans are born, live, and die, not without affording extraordinary examples of longevity.	true	677.51	686.02	18.158722
2012_139358_000053_000001	Not only can the old ones, the centenarians, be recognized by the greenish moss which carpets their carcass and is scattered over their protuberances, but by their natural ferocity, which increases with age.	Not only can the old ones, the centenarians, be recognized by the greenish moss which carpets their carcass and is scattered over their protuberances, but by their natural ferocity, which increases with age.	true	686.21	698.77	20
2012_139358_000053_000002	As Benito said, they are formidable creatures, and it is fortunate that their attacks can be guarded against.	As Benito said, they are formidable creatures, and it is fortunate that their attacks can be guarded against.	true	698.87	705.1	19.695034
2012_139358_000054_000000	Suddenly cries were heard in the bow.	Suddenly cries were heard in the bow.	true	705.56	707.745	18.725286
2012_139358_000055_000000	"Caymans! caymans!"	"Caymans! caymans!"	true	707.745	709.69	17.567585
2012_139358_000056_000000	Manoel and Benito came forward and looked.	Manoel and Benito came forward and looked.	true	709.82	712.3	19.450218
2012_139358_000057_000000	Three large saurians, from fifteen to twenty feet long, had managed to clamber on to the platform of the raft.	Three large saurians, from fifteen to twenty feet long, had managed to clamber on to the platform of the raft.	true	712.37	718.81	18.337612
2012_139358_000058_000000	"Bring the guns!	"Bring the guns!	true	719	720.135	21.355715
2012_139358_000058_000001	Bring the guns!" shouted Benito, making signs to the Indians and the blacks to get behind.	Bring the guns!" shouted Benito, making signs to the Indians and the blacks to get behind.	true	720.135	725.08	18
2012_139358_000059_000000	"Into the house!" said Manoel; "make haste!"	"Into the house!" said Manoel; "make haste!"	true	725.09	727.48	16.955029
2012_139358_000060_000000	And in truth, as they could not attack them at once, the best thing they could do was to get into shelter without delay.	And in truth, as they could not attack them at once, the best thing they could do was to get into shelter without delay.	false	727.49	733.87	18.926964
2012_139358_000061_000000	It was done in an instant.	It was done in an instant.	true	734.54	736.26	19.191647
2012_139358_000061_000001	The Garral family took refuge in the house, where the two young men joined them.	The Garral family took refuge in the house, where the two young men joined them.	true	736.26	740.76	19.83176
2012_139358_000061_000002	The Indians and the negroes ran into their huts and cabins.	The Indians and the negroes ran into their huts and cabins.	true	740.76	744.01	17.033503
2012_139358_000061_000003	As they were shutting the door:	As they were shutting the door:	true	744.05	745.66	18.862806
2012_139358_000062_000000	"And Minha?" said Manoel.	"And Minha?" said Manoel.	false	745.76	747.94	19.827631
2012_139358_000063_000000	"She is not there!" replied Lina, who had just run to her mistress' room.	"She is not there!" replied Lina, who had just run to her mistress' room.	true	747.98	752.32	21.79536
2012_139358_000064_000000	"Good heavens! where is she?" exclaimed her mother, and they all shouted at once:	"Good heavens! where is she?" exclaimed her mother, and they all shouted at once:	false	752.39	757.41	20.86225
2012_139358_000065_000000	"Himha!	"Himha!	false	757.41	757.92	-4
2012_139358_000065_000001	Minha!"	Minha!"	true	757.92	758.76	16
2012_139358_000066_000000	No reply.	No reply.	true	758.76	759.82	21.931726
2012_139358_000067_000000	"There she is, on the bow of the jangada!" said Benito.	"There she is, on the bow of the jangada!" said Benito.	true	760.01	762.78	16.532646
2012_139358_000068_000000	"Minha!" shouted Manoel.	"Minha!" shouted Manoel.	false	762.78	764.74	17.99602
2012_139358_000069_000000	The two young men, and Fragoso and Joam Garral, thinking no more of danger, rushed out of the house, guns in hand.	The two young men, and Fragoso and Joam Garral, thinking no more of danger, rushed out of the house, guns in hand.	false	764.99	772.27	18.602884
2012_139358_000070_000000	Scarcely were they outside when two of the alligators made a half turn and ran toward them.	Scarcely were they outside when two of the alligators made a half turn and ran toward them.	true	772.55	777.76	18
2012_139358_000071_000000	A dose of buckshot to the head, close to the eye, from Benito, stopped one of the monsters, who, mortally wounded, writhed in frightful convulsions and fell on his side.	A dose of buckshot to the head, close to the eye, from Benito, stopped one of the monsters, who, mortally wounded, writhed in frightful convulsions and fell on his side.	true	778.07	787.96	17.82541
2012_139358_000072_000000	But the second still lived, and came on, and there was no way of avoiding him.	But the second still lived, and came on, and there was no way of avoiding him.	true	788.06	792.49	19.890028
2012_139358_000073_000000	The huge alligator tore up to Joam Garral, and after knocking him over with a sweep of his tail, ran at him with open jaws.	The huge alligator tore up to Joam Garral, and after knocking him over with a sweep of his tail, ran at him with open jaws.	false	793.37	800.68	15
2012_139358_000074_000000	At this moment Torres rushed from the cabin, hatchet in hand, and struck such a terrific blow that its edge sunk into the jaw of the cayman and left him defenseless.	At this moment Torres rushed from the cabin, hatchet in hand, and struck such a terrific blow that its edge sunk into the jaw of the cayman and left him defenseless.	true	801.74	810.91	17
2012_139358_000075_000000	Blinded by the blood, the animal flew to the side, and, designedly or not, fell over and was lost in the stream.	Blinded by the blood, the animal flew to the side, and, designedly or not, fell over and was lost in the stream.	true	811.19	818.02	16.485376
2012_139358_000076_000000	"Minha!	"Minha!	true	818.18	818.865	17.708641
2012_139358_000076_000001	Minha!" shouted Manoel in distraction, when he got to the bow of the jangada.	Minha!" shouted Manoel in distraction, when he got to the bow of the jangada.	false	818.865	822.91	17.976723
2012_139358_000077_000000	Suddenly she came into view.	Suddenly she came into view.	true	822.98	824.895	15
2012_139358_000077_000001	She had taken refuge in the cabin of Araujo, and the cabin had just been upset by a powerful blow from the third alligator.	She had taken refuge in the cabin of Araujo, and the cabin had just been upset by a powerful blow from the third alligator.	true	824.895	832.27	19
2012_139358_000077_000002	Minha was flying aft, pursued by the monster, who was not six feet away from her.	Minha was flying aft, pursued by the monster, who was not six feet away from her.	true	832.4	837.91	20.947266
2012_139358_000078_000000	Minha fell.	Minha fell.	true	838.16	839.41	20.204025
2012_139358_000079_000000	A second shot from Benito failed to stop the cayman.	A second shot from Benito failed to stop the cayman.	true	839.72	842.95	23.502989
2012_139358_000079_000001	He only struck the animal's carapace, and the scales flew to splinters but the ball did not penetrate.	He only struck the animal's carapace, and the scales flew to splinters but the ball did not penetrate.	true	843.38	849.49	21.801178
2012_139358_000080_000000	Manoel threw himself at the girl to raise her, or to snatch her from death!	Manoel threw himself at the girl to raise her, or to snatch her from death!	true	849.71	854.055	19.432781
2012_139358_000080_000001	A side blow from the animal's tail knocked him down too.	A side blow from the animal's tail knocked him down too.	true	854.055	857.38	17
2012_139358_000081_000000	Minha fainted, and the mouth of the alligator opened to crush her!	Minha fainted, and the mouth of the alligator opened to crush her!	false	857.57	861.58	19.127401
2012_139358_000082_000000	And then Fragoso jumped in to the animal, and thrust in a knife to the very bottom of his throat, at the risk of having his arm snapped off by the two jaws, had they quickly closed.	And then Fragoso jumped in to the animal, and thrust in a knife to the very bottom of his throat, at the risk of having his arm snapped off by the two jaws, had they quickly closed.	false	861.86	872.59	19.008331
2012_139358_000083_000000	Fragoso pulled out his arm in time, but he could not avoid the chock of the cayman, and was hurled back into the river, whose waters reddened all around.	Fragoso pulled out his arm in time, but he could not avoid the chock of the cayman, and was hurled back into the river, whose waters reddened all around.	true	872.63	881.38	16
2012_139358_000084_000000	"Fragoso!	"Fragoso!	true	881.48	882.3	15.486338
2012_139358_000084_000001	Fragoso!" shrieked Lina, kneeling on the edge of the raft.	Fragoso!" shrieked Lina, kneeling on the edge of the raft.	true	882.3	885.82	21.290356
2012_139358_000085_000000	A second afterward Fragoso reappeared on the surface of the Amazon--safe and sound.	A second afterward Fragoso reappeared on the surface of the Amazon-safe and sound.	true	885.95	891.4	18.358088
2012_139358_000086_000000	But, at the peril of his life he had saved the young girl, who soon came to.	But, at the peril of his life he had saved the young girl, who soon came to.	true	891.62	896.02	16
2012_139358_000086_000001	And as all hands were held out to him--Manoel's, Yaquita's, Minha's, and Lina's, and he did not know what to say, he ended by squeezing the hands of the young mulatto.	And as all hands were held out to him-Manoel's, Yaquita's, Minha's, and Lina's, and he did not know what to say, he ended by squeezing the hands of the young mulatto.	false	896.3	907.09	18.034056
2012_139358_000087_000000	However, though Fragoso had saved Minha, it was assuredly to the intervention of Torres that Joam Garral owed his safety.	However, though Fragoso had saved Minha, it was assuredly to the intervention of Torres that Joam Garral owed his safety.	false	907.52	915.7	18.728857
2012_139358_000088_000000	It was not, therefore, the fazender's life that the adventurer wanted. In the face of this fact, so much had to be admitted.	It was not, therefore, the fazender's life that the adventurer wanted. In the face of this fact, so much had to be admitted.	true	916.1	924.36	19.687983
2012_139358_000089_000000	Manoel said this to Benito in an undertone.	Manoel said this to Benito in an undertone.	false	924.36	927.88	19.438679
2012_139358_000090_000000	"That is true!" replied Benito, embarrassed.	"That is true!" replied Benito, embarrassed.	true	928.25	930.99	18.50882
2012_139358_000090_000001	"You are right, and in a sense it is one cruel care the less!	"You are right, and in a sense it is one cruel care the less!	true	930.99	935.23	19.29442
2012_139358_000090_000002	Nevertheless, Manoel, my suspicions still exist!	Nevertheless, Manoel, my suspicions still exist!	true	935.48	938.505	17.84763
2012_139358_000090_000003	It is not always a man's worst enemy who wishes him dead!"	It is not always a man's worst enemy who wishes him dead!"	false	938.505	997.35	19.614876
