3368_170951_000079_000000	And things which are at their best are also least liable to be altered or discomposed; for example, when healthiest and strongest, the human frame is least liable to be affected by meats and drinks, and the plant which is in the fullest vigour also suffers least from winds or the heat of the sun or any similar causes.	And things which are at their best are also least liable to be altered or discomposed; for example, when healthiest and strongest, the human frame is least liable to be affected by meats and drinks, and the plant which is in the fullest vigour also suffers least from winds or the heat of the sun or any similar causes.
3368_170951_000080_000000	Of course.	Of course.
3368_170951_000081_000000	And will not the bravest and wisest soul be least confused or deranged by any external influence?	And will not the bravest and wisest soul be least confused or deranged by any external influence?
3368_170951_000082_000000	True.	True.
3368_170951_000083_000000	And the same principle, as I should suppose, applies to all composite things--furniture, houses, garments: when good and well made, they are least altered by time and circumstances.	And the same principle, as I should suppose, applies to all composite things-furniture, houses, garments: when good and well made, they are least altered by time and circumstances.
3368_170951_000084_000000	Very true.	Very true.
3368_170951_000085_000000	Then everything which is good, whether made by art or nature, or both, is least liable to suffer change from without?	Then everything which is good, whether made by art or nature, or both, is least liable to suffer change from without?
3368_170951_000086_000000	True.	True.
3368_170951_000087_000000	But surely God and the things of God are in every way perfect?	But surely God and the things of God are in every way perfect?
3368_170951_000088_000000	Of course they are.	Of course they are.
3368_170951_000090_000000	He cannot.	He cannot.
3368_170951_000091_000000	But may he not change and transform himself?	But may he not change and transform himself?
3368_170951_000092_000000	Clearly, he said, that must be the case if he is changed at all.	Clearly, he said, that must be the case if he is changed at all.
3368_170951_000093_000000	And will he then change himself for the better and fairer, or for the worse and more unsightly?	And will he then change himself for the better and fairer, or for the worse and more unsightly?
3368_170951_000095_000000	Very true, Adeimantus; but then, would any one, whether God or man, desire to make himself worse?	Very true, Adeimantus; but then, would any one, whether God or man, desire to make himself worse?
3368_170951_000096_000000	Impossible.	Impossible.
3368_170951_000097_000000	Then it is impossible that God should ever be willing to change; being, as is supposed, the fairest and best that is conceivable, every God remains absolutely and for ever in his own form.	Then it is impossible that God should ever be willing to change; being, as is supposed, the fairest and best that is conceivable, every God remains absolutely and for ever in his own form.
3368_170951_000098_000000	That necessarily follows, he said, in my judgment.	That necessarily follows, he said, in my judgment.
3368_170951_000100_000000	'The gods, taking the disguise of strangers from other lands, walk up and down cities in all sorts of forms;'	'The gods, taking the disguise of strangers from other lands, walk up and down cities in all sorts of forms;'
3368_170951_000101_000000	and let no one slander Proteus and Thetis, neither let any one, either in tragedy or in any other kind of poetry, introduce Here disguised in the likeness of a priestess asking an alms	and let no one slander Proteus and Thetis, neither let any one, either in tragedy or in any other kind of poetry, introduce Here disguised in the likeness of a priestess asking an alms
3368_170951_000103_000000	--let us have no more lies of that sort.	--let us have no more lies of that sort.
3368_170951_000104_000000	Heaven forbid, he said.	Heaven forbid, he said.
3368_170951_000106_000000	Perhaps, he replied.	Perhaps, he replied.
3368_170951_000107_000000	Well, but can you imagine that God will be willing to lie, whether in word or deed, or to put forth a phantom of himself?	Well, but can you imagine that God will be willing to lie, whether in word or deed, or to put forth a phantom of himself?
3368_170951_000108_000000	I cannot say, he replied.	I cannot say, he replied.
3368_170951_000110_000000	What do you mean?	What do you mean?
3368_170951_000110_000001	he said.	he said.
3368_170951_000111_000000	I mean that no one is willingly deceived in that which is the truest and highest part of himself, or about the truest and highest matters; there, above all, he is most afraid of a lie having possession of him.	I mean that no one is willingly deceived in that which is the truest and highest part of himself, or about the truest and highest matters; there, above all, he is most afraid of a lie having possession of him.
3368_170951_000112_000000	Still, he said, I do not comprehend you.	Still, he said, I do not comprehend you.
3368_170951_000114_000000	There is nothing more hateful to them.	There is nothing more hateful to them.
3368_170951_000115_000001	Am I not right?	Am I not right?
3368_170951_000116_000000	Perfectly right.	Perfectly right.
3368_170951_000117_000000	The true lie is hated not only by the gods, but also by men?	The true lie is hated not only by the gods, but also by men?
3368_170951_000118_000000	Yes.	Yes.
3368_170951_000120_000000	Very true, he said.	Very true, he said.
3368_170951_000121_000000	But can any of these reasons apply to God?	But can any of these reasons apply to God?
3368_170951_000121_000001	Can we suppose that he is ignorant of antiquity, and therefore has recourse to invention?	Can we suppose that he is ignorant of antiquity, and therefore has recourse to invention?
3368_170951_000122_000000	That would be ridiculous, he said.	That would be ridiculous, he said.
3368_170951_000123_000000	Then the lying poet has no place in our idea of God?	Then the lying poet has no place in our idea of God?
3368_170951_000124_000000	I should say not.	I should say not.
3368_170951_000126_000000	That is inconceivable.	That is inconceivable.
3368_170951_000127_000000	But he may have friends who are senseless or mad?	But he may have friends who are senseless or mad?
3368_170951_000128_000000	But no mad or senseless person can be a friend of God.	But no mad or senseless person can be a friend of God.
3368_170951_000129_000000	Then no motive can be imagined why God should lie?	Then no motive can be imagined why God should lie?
3368_170951_000130_000000	None whatever.	None whatever.
3368_170951_000131_000000	Then the superhuman and divine is absolutely incapable of falsehood?	Then the superhuman and divine is absolutely incapable of falsehood?
3368_170951_000133_000000	Then is God perfectly simple and true both in word and deed; he changes not; he deceives not, either by sign or word, by dream or waking vision.	Then is God perfectly simple and true both in word and deed; he changes not; he deceives not, either by sign or word, by dream or waking vision.
3368_170951_000134_000000	Your thoughts, he said, are the reflection of my own.	Your thoughts, he said, are the reflection of my own.
3368_170951_000135_000000	You agree with me then, I said, that this is the second type or form in which we should write and speak about divine things.	You agree with me then, I said, that this is the second type or form in which we should write and speak about divine things.
3368_170951_000135_000001	The gods are not magicians who transform themselves, neither do they deceive mankind in any way.	The gods are not magicians who transform themselves, neither do they deceive mankind in any way.
3368_170951_000136_000000	I grant that.	I grant that.
3368_170951_000138_000000	'Was celebrating in song her fair progeny whose days were to be long, and to know no sickness.	'Was celebrating in song her fair progeny whose days were to be long, and to know no sickness.
3368_170951_000138_000001	And when he had spoken of my lot as in all things blessed of heaven he raised a note of triumph and cheered my soul.	And when he had spoken of my lot as in all things blessed of heaven he raised a note of triumph and cheered my soul.
3368_170951_000138_000002	And I thought that the word of Phoebus, being divine and full of prophecy, would not fail.	And I thought that the word of Phoebus, being divine and full of prophecy, would not fail.
