4257_6397_000000_000000	"Ah, yes!	"Ah, yes!	false	0	1.14	-1
4257_6397_000011_000002	Years ago, in the time of Guzman Bento, he had been mixed up, it was whispered, in a conspiracy which was betrayed and, as people expressed it, drowned in blood.	Years ago, in the time of Guzman Bento, he had been mixed up, it was whispered, in a conspiracy which was betrayed and, as people expressed it, drowned in blood.	true	137.12	148.24	22.410183
4257_6397_000011_000003	His hair had turned grey, his hairless, seamed face was of a brick-dust colour; the large check pattern of his flannel shirt and his old stained Panama hat were an established defiance to the conventionalities of Sulaco.	His hair had turned grey, his hairless, seamed face was of a brick dust colour; the large check pattern of his flannel shirt and his old stained Panama hat were an established defiance to the conventionalities of Sulaco.	true	148.97	163.81	21.45317
4257_6397_000011_000004	Had it not been for the immaculate cleanliness of his apparel he might have been taken for one of those shiftless Europeans that are a moral eyesore to the respectability of a foreign colony in almost every exotic part of the world.	Had it not been for the immaculate cleanliness of his apparel he might have been taken for one of those shiftless Europeans that are a moral eyesore to the respectability of a foreign colony in almost every exotic part of the world.	true	164.06	176.95	23.74562
4257_6397_000011_000005	The young ladies of Sulaco, adorning with clusters of pretty faces the balconies along the Street of the Constitution, when they saw him pass, with his limping gait and bowed head, a short linen jacket drawn on carelessly over the flannel check shirt, would remark to each other, "Here is the Senor doctor going to call on Dona Emilia.	The young ladies of Sulaco, adorning with clusters of pretty faces the balconies along the Street of the Constitution, when they saw him pass, with his limping gait and bowed head, a short linen jacket drawn on carelessly over the flannel check shirt, would remark to each other, "Here is the Senor doctor going to call on Dona Emilia.	true	177.29	197.83	22.283772
4257_6397_000011_000006	He has got his little coat on." The inference was true.	He has got his little coat on." The inference was true.	true	197.96	201.7	19.969961
4257_6397_000011_000007	Its deeper meaning was hidden from their simple intelligence.	Its deeper meaning was hidden from their simple intelligence.	true	202.22	205.3	18.372879
4257_6397_000011_000008	Moreover, they expended no store of thought on the doctor.	Moreover, they expended no store of thought on the doctor.	false	205.82	209.41	24.294538
4257_6397_000011_000009	He was old, ugly, learned--and a little "loco"--mad, if not a bit of a sorcerer, as the common people suspected him of being.	He was old, ugly, learned-and a little "loco"--mad, if not a bit of a sorcerer, as the common people suspected him of being.	true	209.81	220.57	22.348696
4257_6397_000011_000010	The little white jacket was in reality a concession to Mrs. Gould's humanizing influence.	The little white jacket was in reality a concession to mrs Gould's humanizing influence.	true	221.57	226.42	20.76328
4257_6397_000011_000011	The doctor, with his habit of sceptical, bitter speech, had no other means of showing his profound respect for the character of the woman who was known in the country as the English Senora.	The doctor, with his habit of sceptical, bitter speech, had no other means of showing his profound respect for the character of the woman who was known in the country as the English Senora.	true	226.94	237.58	22.950556
4257_6397_000011_000012	He presented this tribute very seriously indeed; it was no trifle for a man of his habits.	He presented this tribute very seriously indeed; it was no trifle for a man of his habits.	true	238.04	243.82	21.423136
4257_6397_000011_000013	Mrs. Gould felt that, too, perfectly.	mrs Gould felt that, too, perfectly.	true	244.37	246.91	26.071758
4257_6397_000011_000014	She would never have thought of imposing upon him this marked show of deference.	She would never have thought of imposing upon him this marked show of deference.	true	247.76	252.28	23.628626
4257_6397_000012_000000	She kept her old Spanish house (one of the finest specimens in Sulaco) open for the dispensation of the small graces of existence.	She kept her old Spanish house (one of the finest specimens in Sulaco) open for the dispensation of the small graces of existence.	true	252.83	261.1	22.6297
4257_6397_000012_000001	She dispensed them with simplicity and charm because she was guided by an alert perception of values.	She dispensed them with simplicity and charm because she was guided by an alert perception of values.	false	261.5	267.19	21.691547
4257_6397_000012_000002	She was highly gifted in the art of human intercourse which consists in delicate shades of self-forgetfulness and in the suggestion of universal comprehension.	She was highly gifted in the art of human intercourse which consists in delicate shades of self forgetfulness and in the suggestion of universal comprehension.	true	267.74	276.58	20.822977
4257_6397_000012_000003	Charles Gould (the Gould family, established in Costaguana for three generations, always went to England for their education and for their wives) imagined that he had fallen in love with a girl's sound common sense like any other man, but these were not exactly the reasons why, for instance, the whole surveying camp, from the youngest of the young men to their mature chief, should have found occasion to allude to Mrs. Gould's house so frequently amongst the high peaks of the Sierra.	Charles Gould (the Gould family, established in Costaguana for three generations, always went to England for their education and for their wives) imagined that he had fallen in love with a girl's sound common sense like any other man, but these were not exactly the reasons why, for instance, the whole surveying camp, from the youngest of the young men to their mature chief, should have found occasion to allude to mrs Gould's house so frequently amongst the high peaks of the Sierra.	false	276.86	304.63	20.944572
4257_6397_000012_000004	She would have protested that she had done nothing for them, with a low laugh and a surprised widening of her grey eyes, had anybody told her how convincingly she was remembered on the edge of the snow-line above Sulaco.	She would have protested that she had done nothing for them, with a low laugh and a surprised widening of her grey eyes, had anybody told her how convincingly she was remembered on the edge of the snow line above Sulaco.	true	304.91	317.29	22.268902
4257_6397_000012_000005	But directly, with a little capable air of setting her wits to work, she would have found an explanation.	But directly, with a little capable air of setting her wits to work, she would have found an explanation.	true	317.84	323.95	23.111967
4257_6397_000012_000006	"Of course, it was such a surprise for these boys to find any sort of welcome here.	"Of course, it was such a surprise for these boys to find any sort of welcome here.	true	324.35	328.81	22.75526
4257_6397_000012_000007	And I suppose they are homesick.	And I suppose they are homesick.	true	329.06	331.03	18.469992
4257_6397_000012_000008	I suppose everybody must be always just a little homesick."	I suppose everybody must be always just a little homesick."	true	331.19	334.93	22.110691
4257_6397_000013_000000	She was always sorry for homesick people.	She was always sorry for homesick people.	true	335.72	338.41	21.504065
4257_6397_000014_000000	Born in the country, as his father before him, spare and tall, with a flaming moustache, a neat chin, clear blue eyes, auburn hair, and a thin, fresh, red face, Charles Gould looked like a new arrival from over the sea.	Born in the country, as his father before him, spare and tall, with a flaming moustache, a neat chin, clear blue eyes, auburn hair, and a thin, fresh, red face, Charles Gould looked like a new arrival from over the sea.	true	339.8	355.57	22.356369
4257_6397_000014_000001	His grandfather had fought in the cause of independence under Bolivar, in that famous English legion which on the battlefield of Carabobo had been saluted by the great Liberator as Saviours of his country.	His grandfather had fought in the cause of independence under Bolivar, in that famous English legion which on the battlefield of Carabobo had been saluted by the great Liberator as Saviours of his country.	true	356.36	367.06	21.447664
4257_6397_000014_000002	One of Charles Gould's uncles had been the elected President of that very province of Sulaco (then called a State) in the days of Federation, and afterwards had been put up against the wall of a church and shot by the order of the barbarous Unionist general, Guzman Bento. It was the same Guzman Bento who, becoming later Perpetual President, famed for his ruthless and cruel tyranny, readied his apotheosis in the popular legend of a sanguinary land-haunting spectre whose body had been carried off by the devil in person from the brick mausoleum in the nave of the Church of Assumption in Sta.	One of Charles Gould's uncles had been the elected President of that very province of Sulaco (then called a State) in the days of Federation, and afterwards had been put up against the wall of a church and shot by the order of the barbarous Unionist general, Guzman Bento. It was the same Guzman Bento who, becoming later Perpetual President, famed for his ruthless and cruel tyranny, readied his apotheosis in the popular legend of a sanguinary land haunting spectre whose body had been carried off by the devil in person from the brick mausoleum in the nave of the Church of Assumption in s t a.	false	368	403.68	22.098719
4257_6397_000014_000003	Marta.	Marta.	false	403.68	404.04	3
4257_6397_000014_000004	Thus, at least, the priests explained its disappearance to the barefooted multitude that streamed in, awestruck, to gaze at the hole in the side of the ugly box of bricks before the great altar.	Thus, at least, the priests explained its disappearance to the barefooted multitude that streamed in, awestruck, to gaze at the hole in the side of the ugly box of bricks before the great altar.	true	404.04	415.15	23.203983
4257_6397_000015_000000	Guzman Bento of cruel memory had put to death great numbers of people besides Charles Gould's uncle; but with a relative martyred in the cause of aristocracy, the Sulaco Oligarchs (this was the phraseology of Guzman Bento's time; now they were called Blancos, and had given up the federal idea), which meant the families of pure Spanish descent, considered Charles as one of themselves.	Guzman Bento of cruel memory had put to death great numbers of people besides Charles Gould's uncle; but with a relative martyred in the cause of aristocracy, the Sulaco Oligarchs (this was the phraseology of Guzman Bento's time; now they were called Blancos, and had given up the federal idea), which meant the families of pure Spanish descent, considered Charles as one of themselves.	false	417.38	440.5	22.704426
4257_6397_000015_000001	With such a family record, no one could be more of a Costaguanero than Don Carlos Gould; but his aspect was so characteristic that in the talk of common people he was just the Inglez--the Englishman of Sulaco.	With such a family record, no one could be more of a Costaguanero than Don Carlos Gould; but his aspect was so characteristic that in the talk of common people he was just the Inglez-the Englishman of Sulaco.	false	441.71	454.63	23.619873
4257_6397_000015_000002	He looked more English than a casual tourist, a sort of heretic pilgrim, however, quite unknown in Sulaco. He looked more English than the last arrived batch of young railway engineers, than anybody out of the hunting-field pictures in the numbers of Punch reaching his wife's drawing-room two months or so after date. It astonished you to hear him talk Spanish (Castillan, as the natives say) or the Indian dialect of the country-people so naturally.	He looked more English than a casual tourist, a sort of heretic pilgrim, however, quite unknown in Sulaco. He looked more English than the last arrived batch of young railway engineers, than anybody out of the hunting field pictures in the numbers of Punch reaching his wife's drawing room two months or so after date. It astonished you to hear him talk Spanish (Castillan, as the natives say) or the Indian dialect of the country people so naturally.	false	456.02	482.65	22.726831
4257_6397_000015_000003	His accent had never been English; but there was something so indelible in all these ancestral Goulds--liberators, explorers, coffee planters, merchants, revolutionists--of Costaguana, that he, the only representative of the third generation in a continent possessing its own style of horsemanship, went on looking thoroughly English even on horseback.	His accent had never been English; but there was something so indelible in all these ancestral Goulds-liberators, explorers, coffee planters, merchants, revolutionists-of Costaguana, that he, the only representative of the third generation in a continent possessing its own style of horsemanship, went on looking thoroughly English even on horseback.	true	484.13	506.65	22.017431
4257_6397_000015_000004	This is not said of him in the mocking spirit of the Llaneros--men of the great plains--who think that no one in the world knows how to sit a horse but themselves.	This is not said of him in the mocking spirit of the Llaneros-men of the great plains-who think that no one in the world knows how to sit a horse but themselves.	false	506.96	515.68	20.787262
4257_6397_000015_000005	Charles Gould, to use the suitably lofty phrase, rode like a centaur.	Charles Gould, to use the suitably lofty phrase, rode like a centaur.	false	516.68	522.33	22.072325
4257_6397_000015_000006	Riding for him was not a special form of exercise; it was a natural faculty, as walking straight is to all men sound of mind and limb; but, all the same, when cantering beside the rutty ox-cart track to the mine he looked in his English clothes and with his imported saddlery as though he had come this moment to Costaguana at his easy swift pasotrote, straight out of some green meadow at the other side of the world.	Riding for him was not a special form of exercise; it was a natural faculty, as walking straight is to all men sound of mind and limb; but, all the same, when cantering beside the rutty ox cart track to the mine he looked in his English clothes and with his imported saddlery as though he had come this moment to Costaguana at his easy swift pasotrote, straight out of some green meadow at the other side of the world.	true	522.33	547.57	22.153769
4257_6397_000016_000000	His way would lie along the old Spanish road--the Camino Real of popular speech--the only remaining vestige of a fact and name left by that royalty old Giorgio Viola hated, and whose very shadow had departed from the land; for the big equestrian statue of Charles IV. at the entrance of the Alameda, towering white against the trees, was only known to the folk from the country and to the beggars of the town that slept on the steps around the pedestal, as the Horse of Stone.	His way would lie along the old Spanish road-the Camino Real of popular speech-the only remaining vestige of a fact and name left by that royalty old Giorgio Viola hated, and whose very shadow had departed from the land; for the big equestrian statue of Charles the fourth. at the entrance of the Alameda, towering white against the trees, was only known to the folk from the country and to the beggars of the town that slept on the steps around the pedestal, as the Horse of Stone.	false	549.23	578.2	20.503565
4257_6397_000016_000001	The other Carlos, turning off to the left with a rapid clatter of hoofs on the disjointed pavement--Don Carlos Gould, in his English clothes, looked as incongruous, but much more at home than the kingly cavalier reining in his steed on the pedestal above the sleeping leperos, with his marble arm raised towards the marble rim of a plumed hat.	The other Carlos, turning off to the left with a rapid clatter of hoofs on the disjointed pavement-Don Carlos Gould, in his English clothes, looked as incongruous, but much more at home than the kingly cavalier reining in his steed on the pedestal above the sleeping leperos, with his marble arm raised towards the marble rim of a plumed hat.	true	579.44	598.9	21.571861
4257_6397_000017_000000	The weather-stained effigy of the mounted king, with its vague suggestion of a saluting gesture, seemed to present an inscrutable breast to the political changes which had robbed it of its very name; but neither did the other horseman, well known to the people, keen and alive on his well-shaped, slate-coloured beast with a white eye, wear his heart on the sleeve of his English coat.	The weather stained effigy of the mounted king, with its vague suggestion of a saluting gesture, seemed to present an inscrutable breast to the political changes which had robbed it of its very name; but neither did the other horseman, well known to the people, keen and alive on his well shaped, slate coloured beast with a white eye, wear his heart on the sleeve of his English coat.	true	600.35	622.09	20.199541
4257_6397_000017_000001	His mind preserved its steady poise as if sheltered in the passionless stability of private and public decencies at home in Europe.	His mind preserved its steady poise as if sheltered in the passionless stability of private and public decencies at home in Europe.	true	623.27	630.91	20.820965
4257_6397_000017_000002	He accepted with a like calm the shocking manner in which the Sulaco ladies smothered their faces with pearl powder till they looked like white plaster casts with beautiful living eyes, the peculiar gossip of the town, and the continuous political changes, the constant "saving of the country," which to his wife seemed a puerile and bloodthirsty game of murder and rapine played with terrible earnestness by depraved children.	He accepted with a like calm the shocking manner in which the Sulaco ladies smothered their faces with pearl powder till they looked like white plaster casts with beautiful living eyes, the peculiar gossip of the town, and the continuous political changes, the constant "saving of the country," which to his wife seemed a puerile and bloodthirsty game of murder and rapine played with terrible earnestness by depraved children.	false	631.67	656.71	23.37995
4257_6397_000017_000003	In the early days of her Costaguana life, the little lady used to clench her hands with exasperation at not being able to take the public affairs of the country as seriously as the incidental atrocity of methods deserved.	In the early days of her Costaguana life, the little lady used to clench her hands with exasperation at not being able to take the public affairs of the country as seriously as the incidental atrocity of methods deserved.	true	657.62	669.64	21.716373
4257_6397_000017_000004	She saw in them a comedy of naive pretences, but hardly anything genuine except her own appalled indignation.	She saw in them a comedy of naive pretences, but hardly anything genuine except her own appalled indignation.	true	670.4	677.08	22.252583
4257_6397_000017_000005	Charles, very quiet and twisting his long moustaches, would decline to discuss them at all.	Charles, very quiet and twisting his long moustaches, would decline to discuss them at all.	true	677.75	683.32	23.54738
4257_6397_000017_000006	Once, however, he observed to her gently--	Once, however, he observed to her gently-	true	683.78	686.41	21.506218
4257_6397_000018_000000	"My dear, you seem to forget that I was born here." These few words made her pause as if they had been a sudden revelation.	"My dear, you seem to forget that I was born here." These few words made her pause as if they had been a sudden revelation.	true	687.02	694.51	22.435328
4257_6397_000018_000001	Perhaps the mere fact of being born in the country did make a difference.	Perhaps the mere fact of being born in the country did make a difference.	true	695.24	698.8	26.677557
4257_6397_000018_000002	She had a great confidence in her husband; it had always been very great.	She had a great confidence in her husband; it had always been very great.	true	699.02	702.91	22.786745
4257_6397_000018_000003	He had struck her imagination from the first by his unsentimentalism, by that very quietude of mind which she had erected in her thought for a sign of perfect competency in the business of living.	He had struck her imagination from the first by his unsentimentalism, by that very quietude of mind which she had erected in her thought for a sign of perfect competency in the business of living.	true	703.67	714.97	22.196913
4257_6397_000018_000004	Don Jose Avellanos, their neighbour across the street, a statesman, a poet, a man of culture, who had represented his country at several European Courts (and had suffered untold indignities as a state prisoner in the time of the tyrant Guzman Bento), used to declare in Dona Emilia's drawing-room that Carlos had all the English qualities of character with a truly patriotic heart.	Don Jose Avellanos, their neighbour across the street, a statesman, a poet, a man of culture, who had represented his country at several European Courts (and had suffered untold indignities as a state prisoner in the time of the tyrant Guzman Bento), used to declare in Dona Emilia's drawing room that Carlos had all the English qualities of character with a truly patriotic heart.	true	715.58	739.36	21.335781
4257_6397_000019_000000	Mrs. Gould, raising her eyes to her husband's thin, red and tan face, could not detect the slightest quiver of a feature at what he must have heard said of his patriotism.	mrs Gould, raising her eyes to her husband's thin, red and tan face, could not detect the slightest quiver of a feature at what he must have heard said of his patriotism.	true	741.77	752.68	23.030006
4257_6397_000019_000001	Perhaps he had just dismounted on his return from the mine; he was English enough to disregard the hottest hours of the day.	Perhaps he had just dismounted on his return from the mine; he was English enough to disregard the hottest hours of the day.	true	753.62	760.99	21.303192
4257_6397_000019_000002	Basilio, in a livery of white linen and a red sash, had squatted for a moment behind his heels to unstrap the heavy, blunt spurs in the patio; and then the Senor Administrator would go up the staircase into the gallery.	Basilio, in a livery of white linen and a red sash, had squatted for a moment behind his heels to unstrap the heavy, blunt spurs in the patio; and then the Senor Administrator would go up the staircase into the gallery.	true	761.96	775.6	21.365032
4257_6397_000019_000003	Rows of plants in pots, ranged on the balustrade between the pilasters of the arches, screened the corredor with their leaves and flowers from the quadrangle below, whose paved space is the true hearthstone of a South American house, where the quiet hours of domestic life are marked by the shifting of light and shadow on the flagstones.	Rows of plants in pots, ranged on the balustrade between the pilasters of the arches, screened the corredor with their leaves and flowers from the quadrangle below, whose paved space is the true hearthstone of a South American house, where the quiet hours of domestic life are marked by the shifting of light and shadow on the flagstones.	true	776.03	795.66	22.742031
4257_6397_000020_000000	Senor Avellanos was in the habit of crossing the patio at five o'clock almost every day.	Senor Avellanos was in the habit of crossing the patio at five o'clock almost every day.	false	795.66	802.6	22.782696
4257_6397_000020_000001	Don Jose chose to come over at tea-time because the English rite at Dona Emilia's house reminded him of the time he lived in London as Minister Plenipotentiary to the Court of St. James.	Don Jose chose to come over at tea time because the English rite at Dona Emilia's house reminded him of the time he lived in London as Minister Plenipotentiary to the Court of saint James.	true	803.18	813.85	22.56343
4257_6397_000020_000002	He did not like tea; and, usually, rocking his American chair, his neat little shiny boots crossed on the foot-rest, he would talk on and on with a sort of complacent virtuosity wonderful in a man of his age, while he held the cup in his hands for a long time.	He did not like tea; and, usually, rocking his American chair, his neat little shiny boots crossed on the foot rest, he would talk on and on with a sort of complacent virtuosity wonderful in a man of his age, while he held the cup in his hands for a long time.	true	814.1	831.55	21.514679
4257_6397_000020_000003	His close-cropped head was perfectly white; his eyes coalblack.	His close cropped head was perfectly white; his eyes coalblack.	true	831.86	836.23	23.766897
4257_6397_000021_000000	On seeing Charles Gould step into the sala he would nod provisionally and go on to the end of the oratorial period.	On seeing Charles Gould step into the sala he would nod provisionally and go on to the end of the oratorial period.	true	837.44	844.42	22.782219
4257_6397_000021_000001	Only then he would say--	Only then he would say-	true	844.7	846.55	22.579245
4257_6397_000022_000000	"Carlos, my friend, you have ridden from San Tome in the heat of the day.	"Carlos, my friend, you have ridden from San Tome in the heat of the day.	false	846.74	851.41	21.643543
4257_6397_000022_000001	Always the true English activity.	Always the true English activity.	true	851.63	853.665	20.40546
4257_6397_000022_000002	No?	No?	true	853.665	854.32	28.218597
4257_6397_000022_000003	What?"	What?"	true	854.9	855.55	28.142057
4257_6397_000023_000000	He drank up all the tea at once in one draught.	He drank up all the tea at once in one draught.	false	856.13	859.29	20.871092
4257_6397_000023_000001	This performance was invariably followed by a slight shudder and a low, involuntary "br-r-r-r," which was not covered by the hasty exclamation, "Excellent!"	This performance was invariably followed by a slight shudder and a low, involuntary "b r r r r," which was not covered by the hasty exclamation, "Excellent!"	false	859.29	868.3	22.835247
4257_6397_000024_000000	Then giving up the empty cup into his young friend's hand, extended with a smile, he continued to expatiate upon the patriotic nature of the San Tome mine for the simple pleasure of talking fluently, it seemed, while his reclining body jerked backwards and forwards in a rocking-chair of the sort exported from the United States.	Then giving up the empty cup into his young friend's hand, extended with a smile, he continued to expatiate upon the patriotic nature of the San Tome mine for the simple pleasure of talking fluently, it seemed, while his reclining body jerked backwards and forwards in a rocking chair of the sort exported from the United States.	true	868.82	887.77	22.405182
4257_6397_000024_000001	The ceiling of the largest drawing-room of the Casa Gould extended its white level far above his head.	The ceiling of the largest drawing room of the Casa Gould extended its white level far above his head.	true	888.68	894.01	20
4257_6397_000024_000002	The loftiness dwarfed the mixture of heavy, straight-backed Spanish chairs of brown wood with leathern seats, and European furniture, low, and cushioned all over, like squat little monsters gorged to bursting with steel springs and horsehair.	The loftiness dwarfed the mixture of heavy, straight backed Spanish chairs of brown wood with leathern seats, and European furniture, low, and cushioned all over, like squat little monsters gorged to bursting with steel springs and horsehair.	true	894.53	908.86	23.57208
