3370_163384_000000_000000	CHAPTER XVII.	CHAPTER seventeen.	false	3.24	23.355	22.493317
3370_163384_000015_000000	I heard the people stirring around in the house now, and see a light. The man sung out:	I heard the people stirring around in the house now, and see a light. The man sung out:	true	85.88	91.39	23.1911
3370_163384_000016_000000	"Snatch that light away, Betsy, you old foolain't you got any sense? Put it on the floor behind the front door.	"Snatch that light away, Betsy, you old fool  ain't you got any sense? Put it on the floor behind the front door.	true	91.46	98.32	21.523432
3370_163384_000016_000001	Bob, if you and Tom are ready, take your places."	Bob, if you and Tom are ready, take your places."	true	98.6	102.01	22.991877
3370_163384_000017_000000	"All ready."	"All ready."	true	102.41	103.27	23.99225
3370_163384_000018_000000	"Now, George Jackson, do you know the Shepherdsons?"	"Now, George Jackson, do you know the Shepherdsons?"	true	103.79	106.9	27.261066
3370_163384_000019_000000	"No, sir; I never heard of them."	"No, sir; I never heard of them."	true	107.36	109.51	23.41107
3370_163384_000020_000000	"Well, that may be so, and it mayn't.	"Well, that may be so, and it mayn't.	false	110.06	113.22	22.514606
3370_163384_000020_000001	Now, all ready.	Now, all ready.	true	113.22	114.34	21.052328
3370_163384_000020_000002	Step forward, George Jackson.	Step forward, George Jackson.	true	114.62	116.41	24.758883
3370_163384_000020_000003	And mind, don't you hurrycome mighty slow.	And mind, don't you hurry  come mighty slow.	true	117.17	120.64	18.833508
3370_163384_000020_000004	If there's anybody with you, let him keep backif he shows himself he'll be shot. Come along now.	If there's anybody with you, let him keep back  if he shows himself he'll be shot. Come along now.	true	121.07	128.2	22.839563
3370_163384_000020_000005	Come slow; push the door open yourselfjust enough to squeeze in, d' you hear?"	Come slow; push the door open yourself  just enough to squeeze in, d' you hear?"	false	128.93	135.57	24.26743
3370_163384_000021_000000	I didn't hurry; I couldn't if I'd a wanted to.	I didn't hurry; I couldn't if I'd a wanted to.	false	135.57	139.75	21.842411
3370_163384_000021_000001	I took one slow step at a time and there warn't a sound, only I thought I could hear my heart. The dogs were as still as the humans, but they followed a little behind me.	I took one slow step at a time and there warn't a sound, only I thought I could hear my heart. The dogs were as still as the humans, but they followed a little behind me.	true	140.09	152.5	20.964788
3370_163384_000021_000002	When I got to the three log doorsteps I heard them unlocking and unbarring and unbolting.	When I got to the three log doorsteps I heard them unlocking and unbarring and unbolting.	true	152.99	159.43	24.952387
3370_163384_000021_000003	I put my hand on the door and pushed it a little and a little more till somebody said, "There, that's enoughput your head in." I done it, but I judged they would take it off.	I put my hand on the door and pushed it a little and a little more till somebody said, "There, that's enough  put your head in." I done it, but I judged they would take it off.	false	160.28	173.05	20.621365
3370_163384_000022_000000	The candle was on the floor, and there they all was, looking at me, and me at them, for about a quarter of a minute: Three big men with guns pointed at me, which made me wince, I tell you; the oldest, gray and about sixty, the other two thirty or moreall of them fine and handsomeand the sweetest old gray-headed lady, and back of her two young women which I couldn't see right well.	The candle was on the floor, and there they all was, looking at me, and me at them, for about a quarter of a minute: Three big men with guns pointed at me, which made me wince, I tell you; the oldest, gray and about sixty, the other two thirty or more  all of them fine and handsome  and the sweetest old gray headed lady, and back of her two young women which I couldn't see right well.	false	173.78	202.54	21.83973
3370_163384_000022_000001	The old gentleman says:	The old gentleman says:	true	203.33	204.94	18.789692
3370_163384_000023_000000	"There; I reckon it's all right.	"There; I reckon it's all right.	true	205.34	207.48	27.149263
3370_163384_000023_000001	Come in."	Come in."	true	207.48	208.18	23.872618
3370_163384_000024_000000	As soon as I was in the old gentleman he locked the door and barred it and bolted it, and told the young men to come in with their guns, and they all went in a big parlor that had a new rag carpet on the floor, and got together in a corner that was out of the range of the front windowsthere warn't none on the side.	As soon as I was in the old gentleman he locked the door and barred it and bolted it, and told the young men to come in with their guns, and they all went in a big parlor that had a new rag carpet on the floor, and got together in a corner that was out of the range of the front windows  there warn't none on the side.	false	209	228.25	21.17488
3370_163384_000024_000001	They held the candle, and took a good look at me, and all said, "Why, _he_ ain't a Shepherdsonno, there ain't any Shepherdson about him." Then the old man said he hoped I wouldn't mind being searched for arms, because he didn't mean no harm by itit was only to make sure.	They held the candle, and took a good look at me, and all said, "Why, underscore he underscore ain't a Shepherdson  no, there ain't any Shepherdson about him." Then the old man said he hoped I wouldn't mind being searched for arms, because he didn't mean no harm by it  it was only to make sure.	false	229.13	247.21	19.790983
3370_163384_000024_000002	So he didn't pry into my pockets, but only felt outside with his hands, and said it was all right.	So he didn't pry into my pockets, but only felt outside with his hands, and said it was all right.	true	247.79	254.05	21.31697
3370_163384_000024_000003	He told me to make myself easy and at home, and tell all about myself; but the old lady says:	He told me to make myself easy and at home, and tell all about myself; but the old lady says:	true	254.63	260.86	20.161749
3370_163384_000025_000000	"Why, bless you, Saul, the poor thing's as wet as he can be; and don't you reckon it may be he's hungry?"	"Why, bless you, Saul, the poor thing's as wet as he can be; and don't you reckon it may be he's hungry?"	false	261.71	268.24	22.258314
3370_163384_000026_000000	"True for you, RachelI forgot."	"True for you, Rachel  I forgot."	true	269.36	271.63	26.55135
3370_163384_000027_000000	So the old lady says:	So the old lady says:	true	272.24	273.73	18.685648
3370_163384_000028_000000	"Betsy" (this was a nigger woman), "you fly around and get him something to eat as quick as you can, poor thing; and one of you girls go and wake up Buck and tell himoh, here he is himself.	"Betsy" (this was a nigger woman), "you fly around and get him something to eat as quick as you can, poor thing; and one of you girls go and wake up Buck and tell him  oh, here he is himself.	true	274.19	287.29	20.438164
3370_163384_000028_000001	Buck, take this little stranger and get the wet clothes off from him and dress him up in some of yours that's dry."	Buck, take this little stranger and get the wet clothes off from him and dress him up in some of yours that's dry."	true	287.33	293.2	24.901802
3370_163384_000029_000000	Buck looked about as old as methirteen or fourteen or along there, though he was a little bigger than me.	Buck looked about as old as me  thirteen or fourteen or along there, though he was a little bigger than me.	true	293.99	300.52	21.092075
3370_163384_000029_000001	He hadn't on anything but a shirt, and he was very frowzy-headed.	He hadn't on anything but a shirt, and he was very frowzy headed.	true	301.16	305.41	20.481258
3370_163384_000029_000002	He came in gaping and digging one fist into his eyes, and he was dragging a gun along with the other one. He says:	He came in gaping and digging one fist into his eyes, and he was dragging a gun along with the other one. He says:	false	306.2	314.56	19.817009
3370_163384_000030_000000	"Ain't they no Shepherdsons around?"	"Ain't they no Shepherdsons around?"	true	315.08	317.14	22.779917
3370_163384_000031_000000	They said, no, 'twas a false alarm.	They said, no, 'twas a false alarm.	true	317.93	320.74	21.864868
3370_163384_000032_000000	"Well," he says, "if they'd a ben some, I reckon I'd a got one."	"Well," he says, "if they'd a ben some, I reckon I'd a got one."	true	321.26	325.96	20.988249
3370_163384_000033_000000	They all laughed, and Bob says:	They all laughed, and Bob says:	true	326.42	328.81	22.16552
3370_163384_000034_000000	"Why, Buck, they might have scalped us all, you've been so slow in coming."	"Why, Buck, they might have scalped us all, you've been so slow in coming."	true	329.51	334.45	24.405453
3370_163384_000035_000000	"Well, nobody come after me, and it ain't right I'm always kept down; I don't get no show."	"Well, nobody come after me, and it ain't right I'm always kept down; I don't get no show."	true	335.18	342.37	21.646204
3370_163384_000036_000000	"Never mind, Buck, my boy," says the old man, "you'll have show enough, all in good time, don't you fret about that.	"Never mind, Buck, my boy," says the old man, "you'll have show enough, all in good time, don't you fret about that.	false	342.62	350.94	22.284842
3370_163384_000036_000001	Go 'long with you now, and do as your mother told you."	Go 'long with you now, and do as your mother told you."	true	350.94	353.92	26.220816
3370_163384_000037_000000	When we got up-stairs to his room he got me a coarse shirt and a roundabout and pants of his, and I put them on.	When we got up stairs to his room he got me a coarse shirt and a roundabout and pants of his, and I put them on.	true	354.47	362.02	23.588287
3370_163384_000037_000001	While I was at it he asked me what my name was, but before I could tell him he started to tell me about a bluejay and a young rabbit he had catched in the woods day before yesterday, and he asked me where Moses was when the candle went out.	While I was at it he asked me what my name was, but before I could tell him he started to tell me about a bluejay and a young rabbit he had catched in the woods day before yesterday, and he asked me where Moses was when the candle went out.	false	362.78	377.29	20.263615
3370_163384_000037_000002	I said I didn't know; I hadn't heard about it before, no way.	I said I didn't know; I hadn't heard about it before, no way.	true	377.93	382.12	18.96092
3370_163384_000038_000000	"Well, guess," he says.	"Well, guess," he says.	true	382.67	384.61	24.839777
3370_163384_000039_000000	"How'm I going to guess," says I, "when I never heard tell of it before?"	"How'm I going to guess," says I, "when I never heard tell of it before?"	false	384.74	389.29	20.185732
3370_163384_000040_000000	"But you can guess, can't you?	"But you can guess, can't you?	true	389.87	391.63	27.47777
3370_163384_000040_000001	It's just as easy."	It's just as easy."	true	391.64	393.03	26.895294
3370_163384_000041_000000	"_Which_ candle?" I says.	"underscore Which underscore candle?" I says.	false	393.03	395.17	24.366686
3370_163384_000042_000000	"Why, any candle," he says.	"Why, any candle," he says.	true	395.54	397.36	21.449224
3370_163384_000043_000000	"I don't know where he was," says I; "where was he?"	"I don't know where he was," says I; "where was he?"	true	397.58	401.44	20.510773
3370_163384_000044_000000	"Why, he was in the _dark_!	"Why, he was in the underscore dark underscore!	false	401.66	403.98	25.205347
3370_163384_000044_000001	That's where he was!"	That's where he was!"	true	403.98	405.22	21.669043
3370_163384_000045_000000	"Well, if you knowed where he was, what did you ask me for?"	"Well, if you knowed where he was, what did you ask me for?"	true	406.01	409.84	22.942139
3370_163384_000046_000000	"Why, blame it, it's a riddle, don't you see?	"Why, blame it, it's a riddle, don't you see?	true	410.3	412.99	21.28569
3370_163384_000046_000001	Say, how long are you going to stay here?	Say, how long are you going to stay here?	true	413.54	416.26	18.988438
3370_163384_000046_000002	You got to stay always.	You got to stay always.	true	416.48	418.06	23.045326
3370_163384_000046_000003	We can just have booming timesthey don't have no school now.	We can just have booming times  they don't have no school now.	true	418.43	422.32	18.773354
3370_163384_000046_000004	Do you own a dog?	Do you own a dog?	true	422.66	424.18	21.292902
3370_163384_000046_000005	I've got a dogand he'll go in the river and bring out chips that you throw in.	I've got a dog  and he'll go in the river and bring out chips that you throw in.	true	424.52	428.98	19.534645
3370_163384_000046_000006	Do you like to comb up Sundays, and all that kind of foolishness?	Do you like to comb up Sundays, and all that kind of foolishness?	true	429.68	433.27	24.860708
3370_163384_000046_000007	You bet I don't, but ma she makes me.	You bet I don't, but ma she makes me.	true	433.52	436.54	19.128595
3370_163384_000046_000008	Confound these ole britches!	Confound these ole britches!	true	437	438.63	19.796608
3370_163384_000046_000009	I reckon I'd better put 'em on, but I'd ruther not, it's so warm.	I reckon I'd better put 'em on, but I'd ruther not, it's so warm.	true	438.63	443.23	23.596493
3370_163384_000046_000010	Are you all ready?	Are you all ready?	true	443.39	444.55	22.388798
3370_163384_000046_000011	All right.	All right.	true	445.31	446.145	25.795052
3370_163384_000046_000012	Come along, old hoss."	Come along, old hoss."	true	446.145	447.64	19.772953
3370_163384_000047_000000	Cold corn-pone, cold corn-beef, butter and buttermilkthat is what they had for me down there, and there ain't nothing better that ever I've come across yet.	Cold corn pone, cold corn beef, butter and buttermilk  that is what they had for me down there, and there ain't nothing better that ever I've come across yet.	true	448.97	460.36	23.270401
3370_163384_000047_000001	Buck and his ma and all of them smoked cob pipes, except the nigger woman, which was gone, and the two young women.	Buck and his ma and all of them smoked cob pipes, except the nigger woman, which was gone, and the two young women.	false	460.88	468.28	21.469233
3370_163384_000047_000002	They all smoked and talked, and I eat and talked.	They all smoked and talked, and I eat and talked.	true	468.98	472.72	25.114775
3370_163384_000047_000003	The young women had quilts around them, and their hair down their backs.	The young women had quilts around them, and their hair down their backs.	true	473.27	477.01	23.73695
3370_163384_000047_000004	They all asked me questions, and I told them how pap and me and all the family was living on a little farm down at the bottom of Arkansaw, and my sister Mary Ann run off and got married and never was heard of no more, and Bill went to hunt them and he warn't heard of no more, and Tom and Mort died, and then there warn't nobody but just me and pap left, and he was just trimmed down to nothing, on account of his troubles; so when he died I took what there was left, because the farm didn't belong to us, and started up the river, deck passage, and fell overboard; and that was how I come to be here.	They all asked me questions, and I told them how pap and me and all the family was living on a little farm down at the bottom of Arkansaw, and my sister Mary Ann run off and got married and never was heard of no more, and Bill went to hunt them and he warn't heard of no more, and Tom and Mort died, and then there warn't nobody but just me and pap left, and he was just trimmed down to nothing, on account of his troubles; so when he died I took what there was left, because the farm didn't belong to us, and started up the river, deck passage, and fell overboard; and that was how I come to be here.	true	477.71	518.38	22.02818
3370_163384_000047_000005	So they said I could have a home there as long as I wanted it.	So they said I could have a home there as long as I wanted it.	true	519.14	522.52	18.05918
3370_163384_000047_000006	Then it was most daylight and everybody went to bed, and I went to bed with Buck, and when I waked up in the morning, drat it all, I had forgot what my name was.	Then it was most daylight and everybody went to bed, and I went to bed with Buck, and when I waked up in the morning, drat it all, I had forgot what my name was.	false	523.16	534.25	21.888485
3370_163384_000047_000007	So I laid there about an hour trying to think, and when Buck waked up I says:	So I laid there about an hour trying to think, and when Buck waked up I says:	true	534.92	540.72	21.124537
3370_163384_000048_000000	"Can you spell, Buck?"	"Can you spell, Buck?"	true	540.72	542.29	21.817003
3370_163384_000049_000000	"Yes," he says.	"Yes," he says.	true	542.75	544.42	20.47378
3370_163384_000050_000000	"I bet you can't spell my name," says I.	"I bet you can't spell my name," says i	true	545	547.75	25.99074
3370_163384_000051_000000	"I bet you what you dare I can," says he.	"I bet you what you dare I can," says he.	true	548.45	551.68	27.049168
3370_163384_000052_000000	"All right," says I, "go ahead."	"All right," says I, "go ahead."	true	552.44	555.28	23.979973
3370_163384_000053_000000	"G-e-o-r-g-e J-a-x-o-nthere now," he says.	"G e o r g e J a x o n  there now," he says.	true	556.19	566.11	23.81873
3370_163384_000054_000000	"Well," says I, "you done it, but I didn't think you could.	"Well," says I, "you done it, but I didn't think you could.	true	567.32	571.89	22.155493
3370_163384_000054_000001	It ain't no slouch of a name to spellright off without studying."	It ain't no slouch of a name to spell  right off without studying."	false	571.89	576.43	25.008276
3370_163384_000055_000000	I set it down, private, because somebody might want _me_ to spell it next, and so I wanted to be handy with it and rattle it off like I was used to it.	I set it down, private, because somebody might want underscore me underscore to spell it next, and so I wanted to be handy with it and rattle it off like I was used to it.	false	577.13	586.33	23.91846
3370_163384_000056_000000	It was a mighty nice family, and a mighty nice house, too.	It was a mighty nice family, and a mighty nice house, too.	true	586.97	590.5	20.02078
3370_163384_000056_000001	I hadn't seen no house out in the country before that was so nice and had so much style.	I hadn't seen no house out in the country before that was so nice and had so much style.	true	591.11	596.58	19.007689
3370_163384_000056_000002	It didn't have an iron latch on the front door, nor a wooden one with a buckskin string, but a brass knob to turn, the same as houses in town.	It didn't have an iron latch on the front door, nor a wooden one with a buckskin string, but a brass knob to turn, the same as houses in town.	false	596.58	607.09	20.819283
3370_163384_000056_000003	There warn't no bed in the parlor, nor a sign of a bed; but heaps of parlors in towns has beds in them.	There warn't no bed in the parlor, nor a sign of a bed; but heaps of parlors in towns has beds in them.	false	607.91	615.79	20.848463
3370_163384_000056_000004	There was a big fireplace that was bricked on the bottom, and the bricks was kept clean and red by pouring water on them and scrubbing them with another brick; sometimes they wash them over with red water-paint that they call Spanish-brown, same as they do in town.	There was a big fireplace that was bricked on the bottom, and the bricks was kept clean and red by pouring water on them and scrubbing them with another brick; sometimes they wash them over with red water paint that they call Spanish brown, same as they do in town.	true	616.61	633.16	20.961365
3370_163384_000056_000005	They had big brass dog-irons that could hold up a saw-log.	They had big brass dog irons that could hold up a saw log.	true	633.68	637.99	20.784039
3370_163384_000056_000006	There was a clock on the middle of the mantelpiece, with a picture of a town painted on the bottom half of the glass front, and a round place in the middle of it for the sun, and you could see the pendulum swinging behind it.	There was a clock on the middle of the mantelpiece, with a picture of a town painted on the bottom half of the glass front, and a round place in the middle of it for the sun, and you could see the pendulum swinging behind it.	true	638.03	651.1	22.584143
3370_163384_000056_000007	It was beautiful to hear that clock tick; and sometimes when one of these peddlers had been along and scoured her up and got her in good shape, she would start in and strike a hundred and fifty before she got tuckered out.	It was beautiful to hear that clock tick; and sometimes when one of these peddlers had been along and scoured her up and got her in good shape, she would start in and strike a hundred and fifty before she got tuckered out.	true	651.8	666.34	23.54256
3370_163384_000056_000008	They wouldn't took any money for her.	They wouldn't took any money for her.	false	666.65	670.53	17.595774
3370_163384_000057_000000	Well, there was a big outlandish parrot on each side of the clock, made out of something like chalk, and painted up gaudy.	Well, there was a big outlandish parrot on each side of the clock, made out of something like chalk, and painted up gaudy.	true	670.53	678.25	23.150017
3370_163384_000057_000001	By one of the parrots was a cat made of crockery, and a crockery dog by the other; and when you pressed down on them they squeaked, but didn't open their mouths nor look different nor interested.	By one of the parrots was a cat made of crockery, and a crockery dog by the other; and when you pressed down on them they squeaked, but didn't open their mouths nor look different nor interested.	false	678.89	691.42	22.790447
3370_163384_000057_000002	They squeaked through underneath.	They squeaked through underneath.	true	692	694.03	22.985804
3370_163384_000057_000003	There was a couple of big wild-turkey-wing fans spread out behind those things.	There was a couple of big wild turkey wing fans spread out behind those things.	true	694.64	699.16	22
3370_163384_000057_000004	On the table in the middle of the room was a kind of a lovely crockery basket that had apples and oranges and peaches and grapes piled up in it, which was much redder and yellower and prettier than real ones is, but they warn't real because you could see where pieces had got chipped off and showed the white chalk, or whatever it was, underneath.	On the table in the middle of the room was a kind of a lovely crockery basket that had apples and oranges and peaches and grapes piled up in it, which was much redder and yellower and prettier than real ones is, but they warn't real because you could see where pieces had got chipped off and showed the white chalk, or whatever it was, underneath.	false	699.92	721.99	20.93512
3370_163384_000058_000000	This table had a cover made out of beautiful oilcloth, with a red and blue spread-eagle painted on it, and a painted border all around.	This table had a cover made out of beautiful oilcloth, with a red and blue spread eagle painted on it, and a painted border all around.	false	722.42	731.08	21.711191
3370_163384_000058_000001	It come all the way from Philadelphia, they said.	It come all the way from Philadelphia, they said.	true	731.36	734.26	29.692266
3370_163384_000058_000002	There was some books, too, piled up perfectly exact, on each corner of the table.	There was some books, too, piled up perfectly exact, on each corner of the table.	true	734.63	739.78	25.050385
3370_163384_000058_000003	One was a big family Bible full of pictures.	One was a big family Bible full of pictures.	true	739.97	743.02	21.349945
3370_163384_000058_000004	One was Pilgrim's Progress, about a man that left his family, it didn't say why.	One was Pilgrim's Progress, about a man that left his family, it didn't say why.	true	743.12	748.54	22.979982
3370_163384_000058_000005	I read considerable in it now and then.	I read considerable in it now and then.	true	748.7	751.27	18.93067
3370_163384_000058_000006	The statements was interesting, but tough.	The statements was interesting, but tough.	true	751.46	754.36	20.67717
3370_163384_000058_000007	Another was Friendship's Offering, full of beautiful stuff and poetry; but I didn't read the poetry.	Another was Friendship's Offering, full of beautiful stuff and poetry; but I didn't read the poetry.	true	755.06	762.28	22.408384
3370_163384_000058_000008	Another was Henry Clay's Speeches, and another was Dr. Gunn's Family Medicine, which told you all about what to do if a body was sick or dead.	Another was Henry Clay's Speeches, and another was dr Gunn's Family Medicine, which told you all about what to do if a body was sick or dead.	true	762.89	771.73	21.826319
3370_163384_000058_000009	There was a hymn book, and a lot of other books.	There was a hymn book, and a lot of other books.	true	772.25	775.12	21.307981
3370_163384_000058_000010	And there was nice split-bottom chairs, and perfectly sound, toonot bagged down in the middle and busted, like an old basket.	And there was nice split bottom chairs, and perfectly sound, too  not bagged down in the middle and busted, like an old basket.	true	775.22	784.81	21.584982
3370_163384_000059_000000	They had pictures hung on the wallsmainly Washingtons and Lafayettes, and battles, and Highland Marys, and one called "Signing the Declaration." There was some that they called crayons, which one of the daughters which was dead made her own self when she was only fifteen years old.	They had pictures hung on the walls  mainly Washingtons and Lafayettes, and battles, and Highland Marys, and one called "Signing the Declaration." There was some that they called crayons, which one of the daughters which was dead made her own self when she was only fifteen years old.	false	785	805.39	20.603655
3370_163384_000059_000001	They was different from any pictures I ever see beforeblacker, mostly, than is common.	They was different from any pictures I ever see before  blacker, mostly, than is common.	false	805.85	811.51	21.05467
3370_163384_000059_000002	One was a woman in a slim black dress, belted small under the armpits, with bulges like a cabbage in the middle of the sleeves, and a large black scoop-shovel bonnet with a black veil, and white slim ankles crossed about with black tape, and very wee black slippers, like a chisel, and she was leaning pensive on a tombstone on her right elbow, under a weeping willow, and her other hand hanging down her side holding a white handkerchief and a reticule, and underneath the picture it said "Shall I Never See Thee More Alas." Another one was a young lady with her hair all combed up straight to the top of her head, and knotted there in front of a comb like a chair-back, and she was crying into a handkerchief and had a dead bird laying on its back in her other hand with its heels up, and underneath the picture it said "I Shall Never Hear Thy Sweet Chirrup More Alas." There was one where a young lady was at a window looking up at the moon, and tears running down her cheeks; and she had an open letter in one hand with black sealing wax showing on one edge of it, and she was mashing a locket with a chain to it against her mouth, and underneath the picture it said "And Art Thou Gone Yes Thou Art Gone Alas." These was all nice pictures, I reckon, but I didn't somehow seem to take to them, because if ever I was down a little they always give me the fan-tods.	One was a woman in a slim black dress, belted small under the armpits, with bulges like a cabbage in the middle of the sleeves, and a large black scoop shovel bonnet with a black veil, and white slim ankles crossed about with black tape, and very wee black slippers, like a chisel, and she was leaning pensive on a tombstone on her right elbow, under a weeping willow, and her other hand hanging down her side holding a white handkerchief and a reticule, and underneath the picture it said "Shall I Never See Thee More Alas." Another one was a young lady with her hair all combed up straight to the top of her head, and knotted there in front of a comb like a chair back, and she was crying into a handkerchief and had a dead bird laying on its back in her other hand with its heels up, and underneath the picture it said "I Shall Never Hear Thy Sweet Chirrup More Alas." There was one where a young lady was at a window looking up at the moon, and tears running down her cheeks; and she had an open letter in one hand with black sealing wax showing on one edge of it, and she was mashing a locket with a chain to it against her mouth, and underneath the picture it said "And Art Thou Gone Yes Thou Art Gone Alas." These was all nice pictures, I reckon, but I didn't somehow seem to take to them, because if ever I was down a little they always give me the fan tods.	false	812.36	901.72	21.619856
3370_163384_000059_000003	Everybody was sorry she died, because she had laid out a lot more of these pictures to do, and a body could see by what she had done what they had lost.	Everybody was sorry she died, because she had laid out a lot more of these pictures to do, and a body could see by what she had done what they had lost.	true	902.87	912.85	19.83647
3370_163384_000059_000004	But I reckoned that with her disposition she was having a better time in the graveyard.	But I reckoned that with her disposition she was having a better time in the graveyard.	true	913.01	919.09	21.355196
3370_163384_000059_000005	She was at work on what they said was her greatest picture when she took sick, and every day and every night it was her prayer to be allowed to live till she got it done, but she never got the chance.	She was at work on what they said was her greatest picture when she took sick, and every day and every night it was her prayer to be allowed to live till she got it done, but she never got the chance.	true	919.55	931.9	20.279526
3370_163384_000059_000006	It was a picture of a young woman in a long white gown, standing on the rail of a bridge all ready to jump off, with her hair all down her back, and looking up to the moon, with the tears running down her face, and she had two arms folded across her breast, and two arms stretched out in front, and two more reaching up towards the moonand the idea was to see which pair would look best, and then scratch out all the other arms; but, as I was saying, she died before she got her mind made up, and now they kept this picture over the head of the bed in her room, and every time her birthday come they hung flowers on it.	It was a picture of a young woman in a long white gown, standing on the rail of a bridge all ready to jump off, with her hair all down her back, and looking up to the moon, with the tears running down her face, and she had two arms folded across her breast, and two arms stretched out in front, and two more reaching up towards the moon  and the idea was to see which pair would look best, and then scratch out all the other arms; but, as I was saying, she died before she got her mind made up, and now they kept this picture over the head of the bed in her room, and every time her birthday come they hung flowers on it.	false	932.42	973.96	20.231457
3370_163384_000059_000007	Other times it was hid with a little curtain.	Other times it was hid with a little curtain.	true	974.33	976.81	20.801674
3370_163384_000059_000008	The young woman in the picture had a kind of a nice sweet face, but there was so many arms it made her look too spidery, seemed to me.	The young woman in the picture had a kind of a nice sweet face, but there was so many arms it made her look too spidery, seemed to me.	false	977.48	985.51	20.35121
3370_163384_000060_000000	This young girl kept a scrap-book when she was alive, and used to paste obituaries and accidents and cases of patient suffering in it out of the Presbyterian Observer, and write poetry after them out of her own head. It was very good poetry.	This young girl kept a scrap book when she was alive, and used to paste obituaries and accidents and cases of patient suffering in it out of the Presbyterian Observer, and write poetry after them out of her own head. It was very good poetry.	true	986.06	1001.29	23.573523
3370_163384_000060_000001	This is what she wrote about a boy by the name of Stephen Dowling Bots that fell down a well and was drownded:	This is what she wrote about a boy by the name of Stephen Dowling Bots that fell down a well and was drownded:	true	1001.6	1009.06	19.227318
3370_163384_000061_000000	ODE TO STEPHEN DOWLING BOTS, DEC'D	ODE TO STEPHEN DOWLING BOTS, DEC'D	false	1009.67	1014.71	18.35384
3370_163384_000062_000000	And did young Stephen sicken, And did young Stephen die?	And did young Stephen sicken, And did young Stephen die?	true	1014.71	1019.05	21.306242
3370_163384_000062_000001	And did the sad hearts thicken, And did the mourners cry?	And did the sad hearts thicken, And did the mourners cry?	true	1019.12	1023.55	21.972157
3370_163384_000063_000000	No; such was not the fate of Young Stephen Dowling Bots; Though sad hearts round him thickened, 'Twas not from sickness' shots.	No; such was not the fate of Young Stephen Dowling Bots; Though sad hearts round him thickened, 'twas not from sickness' shots.	false	1024.1	1034.17	21.742872
3370_163384_000064_000000	No whooping-cough did rack his frame, Nor measles drear with spots; Not these impaired the sacred name Of Stephen Dowling Bots.	No whooping cough did rack his frame, Nor measles drear with spots; Not these impaired the sacred name Of Stephen Dowling Bots.	true	1034.81	1045.57	23.79442
3370_163384_000065_000000	Despised love struck not with woe That head of curly knots, Nor stomach troubles laid him low, Young Stephen Dowling Bots.	Despised love struck not with woe That head of curly knots, Nor stomach troubles laid him low, Young Stephen Dowling Bots.	true	1046.45	1057.33	21.555477
3370_163384_000066_000000	O no. Then list with tearful eye, Whilst I his fate do tell.	O no Then list with tearful eye, Whilst I his fate do tell.	true	1057.73	1063.53	22.820004
