716_129581_000000_000000	"I'm thinking of turning in, then," said he, "if you've had enough of this."	"I'm thinking of turning in, then," said he, "if you've had enough of this."	false	0	1.2	45.514088
716_129581_000026_000000	Meanwhile the sailors progressed rapidly with the task of unshipping the packages and caged animals.	Meanwhile the sailors progressed rapidly with the task of unshipping the packages and caged animals.	false	258.89	264.76	23.572664
716_129581_000026_000001	A large launch, with two standing lugs, lay under the lea of the schooner; and into this the strange assortment of goods were swung. I did not then see the hands from the island that were receiving the packages, for the hull of the launch was hidden from me by the side of the schooner.	A large launch, with two standing lugs, lay under the lea of the schooner; and into this the strange assortment of goods were swung. I did not then see the hands from the island that were receiving the packages, for the hull of the launch was hidden from me by the side of the schooner.	false	265.13	280.69	20.95641
716_129581_000026_000002	Neither Montgomery nor his companion took the slightest notice of me, but busied themselves in assisting and directing the four or five sailors who were unloading the goods. The captain went forward interfering rather than assisting. I was alternately despairful and desperate.	Neither Montgomery nor his companion took the slightest notice of me, but busied themselves in assisting and directing the four or five sailors who were unloading the goods. The captain went forward interfering rather than assisting. I was alternately despairful and desperate.	true	281.09	296.41	24.81212
716_129581_000026_000003	Once or twice as I stood waiting there for things to accomplish themselves, I could not resist an impulse to laugh at my miserable quandary. I felt all the wretcheder for the lack of a breakfast. Hunger and a lack of blood-corpuscles take all the manhood from a man. I perceived pretty clearly that I had not the stamina either to resist what the captain chose to do to expel me, or to force myself upon Montgomery and his companion. So I waited passively upon fate; and the work of transferring Montgomery's possessions to the launch went on as if I did not exist.	Once or twice as I stood waiting there for things to accomplish themselves, I could not resist an impulse to laugh at my miserable quandary. I felt all the wretcheder for the lack of a breakfast. Hunger and a lack of blood corpuscles take all the manhood from a man. I perceived pretty clearly that I had not the stamina either to resist what the captain chose to do to expel me, or to force myself upon Montgomery and his companion. So I waited passively upon fate; and the work of transferring Montgomery's possessions to the launch went on as if I did not exist.	true	296.54	330.61	23.881195
716_129581_000027_000000	Presently that work was finished, and then came a struggle. I was hauled, resisting weakly enough, to the gangway. Even then I noticed the oddness of the brown faces of the men who were with Montgomery in the launch; but the launch was now fully laden, and was shoved off hastily.	Presently that work was finished, and then came a struggle. I was hauled, resisting weakly enough, to the gangway. Even then I noticed the oddness of the brown faces of the men who were with Montgomery in the launch; but the launch was now fully laden, and was shoved off hastily.	true	331.7	347.65	21.380524
716_129581_000027_000001	A broadening gap of green water appeared under me, and I pushed back with all my strength to avoid falling headlong.	A broadening gap of green water appeared under me, and I pushed back with all my strength to avoid falling headlong.	true	347.96	354.31	22.19751
716_129581_000027_000002	The hands in the launch shouted derisively, and I heard Montgomery curse at them; and then the captain, the mate, and one of the seamen helping him, ran me aft towards the stern.	The hands in the launch shouted derisively, and I heard Montgomery curse at them; and then the captain, the mate, and one of the seamen helping him, ran me aft towards the stern.	true	354.59	364.84	23.850628
716_129581_000028_000000	The dingey of the "Lady Vain" had been towing behind; it was half full of water, had no oars, and was quite unvictualled. I refused to go aboard her, and flung myself full length on the deck. In the end, they swung me into her by a rope (for they had no stern ladder), and then they cut me adrift.	The dingey of the "Lady Vain" had been towing behind; it was half full of water, had no oars, and was quite unvictualled. I refused to go aboard her, and flung myself full length on the deck. In the end, they swung me into her by a rope (for they had no stern ladder), and then they cut me adrift.	true	365.48	383.5	23.542347
716_129581_000028_000001	I drifted slowly from the schooner.	I drifted slowly from the schooner.	true	383.69	385.65	22.823154
716_129581_000028_000002	In a kind of stupor I watched all hands take to the rigging, and slowly but surely she came round to the wind; the sails fluttered, and then bellied out as the wind came into them. I stared at her weather-beaten side heeling steeply towards me; and then she passed out of my range of view.	In a kind of stupor I watched all hands take to the rigging, and slowly but surely she came round to the wind; the sails fluttered, and then bellied out as the wind came into them. I stared at her weather beaten side heeling steeply towards me; and then she passed out of my range of view.	false	385.65	401.86	21.878912
716_129581_000029_000000	I did not turn my head to follow her.	I did not turn my head to follow her.	true	402.2	404.38	25.749825
716_129581_000029_000001	At first I could scarcely believe what had happened.	At first I could scarcely believe what had happened.	true	404.57	407.2	27.42471
716_129581_000029_000002	I crouched in the bottom of the dingey, stunned, and staring blankly at the vacant, oily sea.	I crouched in the bottom of the dingey, stunned, and staring blankly at the vacant, oily sea.	true	407.33	412.63	24.145088
716_129581_000029_000003	Then I realised that I was in that little hell of mine again, now half swamped; and looking back over the gunwale, I saw the schooner standing away from me, with the red-haired captain mocking at me over the taffrail, and turning towards the island saw the launch growing smaller as she approached the beach.	Then I realised that I was in that little hell of mine again, now half swamped; and looking back over the gunwale, I saw the schooner standing away from me, with the red haired captain mocking at me over the taffrail, and turning towards the island saw the launch growing smaller as she approached the beach.	true	413.15	429.88	23.91448
716_129581_000030_000000	Abruptly the cruelty of this desertion became clear to me. I had no means of reaching the land unless I should chance to drift there. I was still weak, you must remember, from my exposure in the boat; I was empty and very faint, or I should have had more heart. But as it was I suddenly began to sob and weep, as I had never done since I was a little child.	Abruptly the cruelty of this desertion became clear to me. I had no means of reaching the land unless I should chance to drift there. I was still weak, you must remember, from my exposure in the boat; I was empty and very faint, or I should have had more heart. But as it was I suddenly began to sob and weep, as I had never done since I was a little child.	false	430.22	451.78	21.442345
716_129581_000030_000001	The tears ran down my face.	The tears ran down my face.	true	451.79	453.67	21.263704
716_129581_000030_000002	In a passion of despair I struck with my fists at the water in the bottom of the boat, and kicked savagely at the gunwale.	In a passion of despair I struck with my fists at the water in the bottom of the boat, and kicked savagely at the gunwale.	true	453.89	460.33	26.974606
716_129581_000030_000003	I prayed aloud for God to let me die.	I prayed aloud for God to let me die.	false	460.61	467.01	23.549578
